2020-02-02T23:19:10.000Z	1224110038979162114	おはようございます☀️出勤前に銀鮭朝定食ご飯大盛り３９０円🍚安くて美味いこれが１番です！ (@ なか卯 豊水すすきの店 in 札幌市, 北海道) https://t.co/Ok6fJrfPGv https://t.co/eZ2ui5eLol	{'place_id': '13fbcf4150ce380c', 'coordinates': {'type': 'Point', 'coordinates': [141.35639965, 43.05636575]}}
2020-02-03T23:56:32.000Z	1224481829115301889	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/7cDuv56g3M	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2020-02-03T23:33:48.000Z	1224476109384798208	わたしが、怒鳴ったから、わたしとは仕事出来ない。それで、出勤しないとは…	{'place_id': 'afc70d6aeb55fa4a'}
2020-02-03T23:03:27.000Z	1224468470068400129	出勤前 (@ サンマルクカフェ in 札幌市, 北海道) https://t.co/NLiexy3UGU https://t.co/0wNTg9pa6F	{'place_id': '13fbcf4150ce380c', 'coordinates': {'type': 'Point', 'coordinates': [141.35550271, 43.06039306]}}
2020-02-03T18:41:47.000Z	1224402621785460739	@yousuck2020 再抽選９５名まだ決定してなければ、最初の夢より夢が変わりました。８５歳になる母親が今調子が悪く死ぬ前に旅行に行きたいと言うようになり、僕は障害者で年金生活です。旅行に連れて行く余裕がないです。最後に母親の旅行に行きたいという願いを叶えてあげたいです。親孝行したいです。	{'place_id': '424650fd9f1031ec'}
2020-02-03T16:33:27.000Z	1224370323077746689	1人で部屋でヘッドホンつけながらベース練習するけどなんでできないんだろうってイライラして息抜きにタバコ吸おうって外出てタバコ吸ってたら超絶美人が話しかけてきてくれたりする人生だったらどんなに幸せだったか	{'place_id': '13fbcf4150ce380c'}
2020-02-03T14:44:56.000Z	1224343015885402112	アベさんの頭の中。首相＝日本株式会社のオーナー閣議決定=取締役会株価維持＝自社株買い桜を見る会＝妻とパーティ外交＝妻と海外旅行(またはトランプさんとゴルフ)	{'place_id': '13fbcf4150ce380c'}
2020-02-03T14:39:45.000Z	1224341712111198208	@sugarnamichan 電車もうるさいけどアナウンスの人のクセ強すぎて肝心なところ聞こえないのなんなの〜生理前のイライラモヤモヤ早く終われ！	{'place_id': 'bf88b4fa5b342b64'}
2020-02-03T13:44:09.000Z	1224327717237248001	これから、一蘭に行くことを「出勤」と言うことにします。#とんこつラーメン #一蘭 場所: 一蘭 札幌すすきの店 https://t.co/O822rs3EvR	{'place_id': '13fbcf4150ce380c', 'coordinates': {'type': 'Point', 'coordinates': [141.3509244, 43.0560878]}}
2020-02-03T12:28:46.000Z	1224308745288577029	アメブロを更新しました。『今から直ぐにご案内出来ます。西野も出勤しています。御電話お待ちしております。』#エステ激安 https://t.co/yJd1OzeHbu	{'place_id': 'c3821cfe8f16bdb6'}
2020-02-03T12:09:11.000Z	1224303818080317440	アメブロを更新しました。『今から待たずにご案内致します。西野も出勤しています。予約の御電話お待ちしております。』#エステ激安 https://t.co/tWcrI8tZJo	{'place_id': 'c3821cfe8f16bdb6'}
2020-02-03T12:09:02.000Z	1224303782122536960	アメブロを更新しました。『今から待たずにご案内致します。西野も出勤しています。予約の御電話お待ちしております。』#エステ激安 https://t.co/tWcrI8tZJo	{'place_id': 'c3821cfe8f16bdb6'}
2020-02-03T11:37:02.000Z	1224295729184657408	@nanohana10969 17日は休日出勤にならなければ行けます😊👍️27日は出番時間が遅ければ行けるかも😜	{'place_id': '13fbcf4150ce380c'}
2020-02-03T11:00:19.000Z	1224286486616428547	2019-20冬プロダクト「Sweat parka #01」 と「Sweat parka #02」。小樽のジーンズショップロッキ・UNGA↑でも販売スタート！今週9日から【小樽雪あかりの路】が開幕！お出かけの際にはぜひ実物を手に取ってみてください🙇‍♀️#ミツウマ#ミツウマオーセンティック#小樽#小樽雪あかりの路 https://t.co/zTi3Qa2CkR	{'place_id': '13fbcf4150ce380c'}
2020-02-03T10:51:21.000Z	1224284229749444609	あまりにも楽し過ぎる旅行だった https://t.co/ZfjWs9dA3K	{'place_id': '2446080129c66346'}
2020-02-03T10:08:42.000Z	1224273496043188224	アメブロを更新しました。『今から待たずにご案内致します。西野も出勤しています。予約の御電話お待ちしております。』#エステ激安 https://t.co/Svx5YcVxkU	{'place_id': 'c3821cfe8f16bdb6'}
2020-02-03T09:31:51.000Z	1224264226073530368	@spirytus96s 機会があれば是非😀札幌周辺ははグルメに温泉、もちろんスト2も楽しめますのでオススメの旅行地です✈️	{'place_id': '13fbcf4150ce380c'}
2020-02-03T09:24:04.000Z	1224262267790712840	ふりかけ｢旅行の友｣。入院時に友達が買ってきてくれてその存在を知ったのですが、実は大正時代からあるんですね。知らなんだ。この入鋏済の切符のようなデザインがいい。 https://t.co/i5O0TU37BH	{'place_id': '2446080129c66346'}
2020-02-03T09:10:54.000Z	1224258950398242816	札幌行きの人が東京の満員電車並になっておるw	{'place_id': 'bf88b4fa5b342b64'}
2020-02-03T09:06:36.000Z	1224257868196536321	今日は出勤いなすぎだったので山川さんと買い物に行ってきました( ^ω^ ) https://t.co/zoLUZMRUa8	{'place_id': '424650fd9f1031ec'}
2020-02-03T09:05:34.000Z	1224257609420533761	@mone4025 ありがとうー。シフトが既に決まっていて、今日が出勤日だったみんなは、明日、休みー(笑)	{'place_id': '4d2b3083f504bceb'}
2020-02-03T08:44:34.000Z	1224252326224908291	@torianyu31 はじめまして！北湯沢も普段は中国からの旅行の方もいるようですが、、、本当はギリギリまで様子見たかったのですがキャンセルが一週間前までだったので今回は止む無くキャンセルしました😭子どもと高齢者も行く予定だったので😅心配しすぎなのかもしれないですが、絶対は無いので😰	{'place_id': '2446080129c66346'}
2020-02-03T07:08:23.000Z	1224228120024121345	アメブロを更新しました。『次のご案内は、7時50分からのご案内です。西野も出勤しています。予約の御電話お待ちしております。』#エステ激安 https://t.co/3VLvvCYV22	{'place_id': 'c3821cfe8f16bdb6'}
2020-02-03T05:22:51.000Z	1224201561141739520	~同期旅行~in北海道最高の2泊3日でした。同期には本当に感謝！行かせてくれた凪にも感謝🙇‍♂️#同期旅行 #北海道#のみすたぐらむ 場所: HOKKAIDO 北海道 https://t.co/wbFKwUIxTn	{'place_id': '13fbcf4150ce380c', 'coordinates': {'type': 'Point', 'coordinates': [141.34460449, 43.0623664]}}
2020-02-03T03:50:26.000Z	1224178302832668672	電車乗らないといけないと思ったらバスだった時の顔してる。ちなみに改札通ったから諦めた。。。	{'place_id': 'bf88b4fa5b342b64'}
2020-02-03T03:27:14.000Z	1224172463803650048	旅行に行っているので、しばらく枠に顔出せないかもしれません。よろしくお願いします🙏	{'place_id': 'a357c591f3dabb3e'}
2020-02-03T02:55:15.000Z	1224164415357906945	私が投票したのはこの色！＼じぶん色のシヤチハタを見つけよう／フォロー＆投票するだけで抽選で豪華旅行が当たるキャンペーン中！https://t.co/BBZ9Y5OMsV#シヤチハタ95#ネーム9#ネーム9_創業95周年記念カラー	{'place_id': '13fbcf4150ce380c'}
2020-02-03T01:39:36.000Z	1224145378531897345	【BAR 六戒 2/3(月)～2/8(土)出勤メンバー】2/3(月)美久、IORI4(火)蜜柑生誕祭なこちん、蜜柑5(水)なこちん、オカダユキコ6(木)なこちん、オカダユキコ7(金)はに、オカダユキコ8(土)なこちん、オカダユキコ	{'place_id': '2446080129c66346'}
2020-02-03T00:27:46.000Z	1224127302050537472	早起き生活3日目。朝は集中できてやっぱりいい。2年前は長女のお弁当作って始発電車に送っていたけど目的がないと起きなくなる。目的を作ってみたら朝から効率良く事が進んで気分が良いので娘とLINE。卒業まで一度は遊びに行いたいなぁと思いながらお土産のスタバマグで飲みながら一服。今日もやんぞ！ https://t.co/Tm9JdFxxmn	{'place_id': 'afc70d6aeb55fa4a'}
2020-02-03T00:21:08.000Z	1224125632696766464	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/7Rb8tD9mBm	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2020-02-04T23:49:11.000Z	1224842368538550273	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/qazgZva3OE	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2020-02-04T23:49:01.000Z	1224842325970440194	みうの誕生日旅行の計算をしてるんだけど金額がエグいのと睡眠時間で頭回転しなさ過ぎて足し算すら出来なくなった暗算段持ち	{'place_id': 'a357c591f3dabb3e'}
2020-02-04T22:57:55.000Z	1224829466234343426	@Kalischt 今日からお出かけなので、出る前に抗アレルギー剤投入しまっす！	{'place_id': '13fbcf4150ce380c'}
2020-02-04T16:14:51.000Z	1224728030934794240	旦那のイビキがうるさくて寝れない。なんとかならんか。もう絶対一緒に旅行しない。そう心に決めた。マジうるせ〜😭。	{'place_id': '13fbcf4150ce380c'}
2020-02-04T15:48:38.000Z	1224721433269432320	今日の夕方、明日も公休で休んでくれないか？と打診されたけど、今週の金曜日は私用で休む予定があるから1日おきに出勤と休みを繰り返すのはどうなの？と明日は出勤にしてもらった結果、金土日が3連休になる可能性が出てきた気がした〜あると思ゐ〼。	{'place_id': 'e024abbacb11ebca'}
2020-02-04T13:37:29.000Z	1224688425925668867	@nonlove_papa @tera283_so2001 北海道の電車は、国鉄の時代から電動車の削減による1編成あたりのコスト削減で3両編成が長らく続いていましたからね。	{'place_id': '13fbcf4150ce380c'}
2020-02-04T11:44:14.000Z	1224659928448565249	今日からリアライズ出勤！皆でアニソン歌おー！(* ´ ▽ ` *)ﾉ	{'place_id': 'afc70d6aeb55fa4a'}
2020-02-04T07:25:19.000Z	1224594768207835138	@YumenoRiRi 仕事中でした、上司の外出の隙に	{'place_id': '0fc27bca4e54f000'}
2020-02-04T06:09:11.000Z	1224575611613483009	今朝は帳尻あわせのどか雪に見舞われ、探索用の長靴履いて出勤しました。いっぺんに降られても困っちゃいます…。	{'place_id': '13fbcf4150ce380c'}
2020-02-04T05:22:22.000Z	1224563828840488960	@Tam30929 ミロ超好きです。よくファクトリーってとこに飲みに行きます。	{'place_id': '76de02149cf1f468'}
2020-02-04T04:41:59.000Z	1224553666104791040	札幌まで電車で行ってるんだが一面真っ白でビビるんだよな	{'place_id': 'e0b7947e3d35d737'}
2020-02-04T04:21:27.000Z	1224548498260938752	@NASTYBOYRYO いつか北海道旅行してください^_^	{'place_id': '2446080129c66346'}
2020-02-04T03:41:35.000Z	1224538465410277377	@minoru366 @Aki10_Hatsu0039 札幌への電車がない時間に新千歳についたよwバスで連れてってもらったけどw	{'place_id': '13fbcf4150ce380c'}
2020-02-04T01:09:43.000Z	1224500245007978497	六戒店主オカダユキコです。2/4(火)、本日はスタッフ蜜柑の生誕祭！出勤は主役の蜜柑となこちんです。21時頃私、オカダも出没致しますね。皆で蜜柑のお祝いしましょう！ご来店お待ちしてます。 https://t.co/1D9kjf78KR	{'place_id': '2446080129c66346'}
2020-02-05T23:51:07.000Z	1225205240032526336	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/vxqibFFSJK	{'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}, 'place_id': 'a357c591f3dabb3e'}
2020-02-05T23:42:26.000Z	1225203055345336325	@hPM0qIDDbWyZ30f おはようございます。今朝は冷えました。そして雪かき付きでした。電車は車輪凍結で遅れるし。今日も無理せず頑張りましょうね。 https://t.co/o0Q59rGDXA	{'place_id': '13fbcf4150ce380c'}
2020-02-05T23:01:33.000Z	1225192769821401089	今朝は、みんな早く出勤しようとして大渋滞です! https://t.co/LfShBQBxzZ	{'place_id': '13fbcf4150ce380c'}
2020-02-05T21:56:20.000Z	1225176355089735680	早めに出勤 https://t.co/MES52LuG52	{'place_id': 'fe961fca5190a4d7'}
2020-02-05T18:11:39.000Z	1225119812399108097	最新のササラ電車 場所: 狸小路商店街 https://t.co/UKFAbxYMS3	{'coordinates': {'type': 'Point', 'coordinates': [141.35257334, 43.05721426]}, 'place_id': '13fbcf4150ce380c'}
2020-02-05T17:42:54.000Z	1225112577828515841	ひとりで海外旅行企んでまーす🤤🧡ただしえなを誘う	{'place_id': '13fbcf4150ce380c'}
2020-02-05T15:29:28.000Z	1225078998792671233	まだまだ降り続いてる…:( ;´꒳`;):明日の朝出勤大変…:(´◦ω◦｀): https://t.co/l3jg75OzxO	{'place_id': '2446080129c66346'}
2020-02-05T14:54:20.000Z	1225070155899666432	今回の遅延のおかげで、市電のイベント新駅の深夜帯を既に取ってあった文も含めて全部取れました。この時間の運行電車にはもう乗る機会が多分ないと思うので、貴重な体験でした。	{'place_id': '13fbcf4150ce380c'}
2020-02-05T14:25:32.000Z	1225062907660029957	雪ミクのラッピング路面電車とめどなく降り続けて、あっという間に道路の上ですら降り積もる雪 https://t.co/kJyFngiLFg	{'place_id': '2446080129c66346'}
2020-02-05T14:10:55.000Z	1225059230249439233	@hashi_346_as もう屋内外出たくない	{'place_id': '13fbcf4150ce380c'}
2020-02-05T13:32:36.000Z	1225049588823781376	今日の休みはまぁまぁゆっくりできた🙂身内に不幸があったパートさんには明後日までお休みしていただく事に。明日ホントはあの方休みだったんだが、やむを得ず出勤を頼むしかなく😢そうするしかない苦しい台所事情…😫まぁほとんどの職場がギリギリの状態だから俺もヘルプ頼まれるって事やね。	{'place_id': 'c3821cfe8f16bdb6'}
2020-02-05T11:35:35.000Z	1225020140598620161	15時位から札幌は大雪です。30センチは降ったかな？まだまだ止みそうない！明日は無事に出勤出来るかな笑家に戻ってから除雪頑張ります。今年は雪が少ないと思ったらヤハリこんな感じです #カネマツ札幌 #明日は早起きだ #運転には細心で https://t.co/E2ZygPqx3u	{'place_id': '0a64b773e8d60001'}
2020-02-05T11:11:30.000Z	1225014079552516096	リアライズ出勤２日目！！今日も騒ぐぜぃ！https://t.co/elmf3ZQH9y	{'place_id': 'afc70d6aeb55fa4a'}
2020-02-05T10:59:26.000Z	1225011039449649152	年始からずっと楽しみにしてきたのに、コロナウィルスのせいで温泉旅行がパーです。。。	{'place_id': '2446080129c66346'}
2020-02-05T10:37:47.000Z	1225005592814555136	マスクを高額転売しているクズの皆様へ。あと４５日でマスクの供給が落ち着くか、私の気管支炎が完治しないと私はこのマスクで出勤しなければなりません。必要な人間が必要な物資を必要な時に手に入れられない苦しみが分かりますか？#４５日後に咳が止まらなくなるもミー https://t.co/xiZYdvCPZc	{'place_id': 'afc70d6aeb55fa4a'}
2020-02-05T10:32:27.000Z	1225004249232228352	@mx5_saitama @Vanilla_Flake 現在、千歳空港から向かっております！外出たら埋もれるかも…	{'place_id': 'afc70d6aeb55fa4a'}
2020-02-05T10:30:15.000Z	1225003698566205441	ジェジュン、一番苦手なことは荷物を詰めること？旅行の準備をするリアルでキュートな姿を公開 - 韓国芸能ニュースはKstyle  https://t.co/RpR47MIsvF @Kstyle_newsから	{'place_id': 'e024abbacb11ebca'}
2020-02-05T10:16:58.000Z	1225000353814347777	【ビッパラ琴似店】オープンしました🎵〜本日の出勤メンバー〜ギター🎸まもるベース🎸りくドラム🥁りょーたほーる🍺りひとの4人でお待ちしております🎤#札幌 #飲み放題 #お酒好き #琴似 #BAR #日曜営業 #年中無休 #イベント #貸切予約可 #カラオケ #生 #バンド https://t.co/eg4q0n18o8	{'place_id': 'fe961fca5190a4d7'}
2020-02-05T10:12:44.000Z	1224999288263995393	本日早めにオープンしました！通常営業です！札幌中心部はかなりの雪が降っておりますが、今日は誰か来てくれるでしょうかーー？今しか飲めない男山酒造の立春朝搾りが入荷しました！飲みに来てくださーい！ https://t.co/Hzkuqkl4Zq	{'place_id': '13fbcf4150ce380c'}
2020-02-05T07:45:45.000Z	1224962299363856384	峠出勤したいけど遠出はしたくない	{'place_id': 'aedee7b3bd878532'}
2020-02-05T04:30:36.000Z	1224913187751038977	お出かけしてくる_φ(･_･ (@ 栄町駅 ホーム in 札幌市, 北海道) https://t.co/At0RsflJbx	{'coordinates': {'type': 'Point', 'coordinates': [141.36699395, 43.11379698]}, 'place_id': '13fbcf4150ce380c'}
2020-02-05T03:31:57.000Z	1224898427265273856	社員旅行の日の手稲から新千歳行きの快速間に合わない時間しか出てねえやんけ…普通列車やん…	{'place_id': '4d2b3083f504bceb'}
2020-02-05T02:12:59.000Z	1224878555135270914	病院の先生「2週間後に三角巾外しても良いけどそのあと3月4日まで肩の負担にかかる作業とか訓練筋トレしたらダメです」俺も早く治したいから納得はしたよ？でもねそれだと1ヶ月外禁確定なのよ脱臼してから2週間ずっと外禁して耐えたのにまたこれだよｱﾞｱﾞｱﾞｱﾞｱﾞ外出してぇぇぇ	{'place_id': 'a357c591f3dabb3e'}
2020-02-05T01:20:51.000Z	1224865436207996930	2/？【物販？大通？丁目】！下記商品の分は完売いたしましたSNOW MIKU 2020 特別号リボンナポリン雪ミクラベル 455mlPET1/150 雪ミク電車2020バージョン（2011年雪ミク電車付き）スペシャルセットSNOW MIKU 2020 カツゲン味わい濃いめ練乳いちご風味注・あくまでウソです#雪ミク2020 https://t.co/ggebG9DW93	{'place_id': 'e024abbacb11ebca'}
2020-02-05T01:15:13.000Z	1224864020160626689	昨夜オッパが元職場の人達と飲みに行ってた時に電話で話す機会があったんだけど『キムさんは働いてる時から夜飲みに行ってもいつも奥さんを気にかけてましたよ！』とか言われたんだけど、そりゃ子ども3人いて臨月の時も自由に飲みに行かせてあげてたんだからちょっとは気にしてもらわないと困るわw	{'place_id': '13fbcf4150ce380c'}
2020-02-06T23:57:46.000Z	1225569303484915718	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/6NoqTxPnu7	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2020-02-06T23:51:01.000Z	1225567604959567872	冷静にバイト連勤すぎて疲れすぎて3年間使ってる電車を二回も乗り間違えました。早くお家に着きたい。	{'place_id': 'e2688603fdb7a587'}
2020-02-06T23:21:57.000Z	1225560288491077633	雪ミク市電の車両、よく見ると結構共通部品を使ってるんだなぁ…名鉄電車でも見かけるパーツが多いや。	{'place_id': '13fbcf4150ce380c'}
2020-02-06T21:54:16.000Z	1225538225147650050	旅行楽しみに待ってたらコロナウイルスが流行りだして、それでも旅行に行く！って思ってたら寒波や大雪きだして、絶対旅行には行くからね！絶対つばさと旅行行くの	{'place_id': 'aedee7b3bd878532'}
2020-02-06T18:40:26.000Z	1225489444159021057	@NOBHIROITO 1時に起きて出勤しているので朝ごはんです。見るからにほとんど野菜なのでゼロカロリーなんですよ(･∀･)	{'place_id': '10353396c3d47001'}
2020-02-06T17:27:29.000Z	1225471083643453440	なかなか来なかった路面電車～ #snowmiku2020さむかったーーーー https://t.co/5aTGXz9hFg	{'place_id': '0fc2f638d1555000'}
2020-02-06T16:43:11.000Z	1225459935405727747	❄️大雪の札幌から東京へ戻ってきました。ササラ電車には出会えず😭 https://t.co/O9JO1vY7R1	{'place_id': '424650fd9f1031ec'}
2020-02-06T16:12:19.000Z	1225452168284520449	@hiroyuki_ni ひろゆき電車乗るんだ	{'place_id': 'aedee7b3bd878532'}
2020-02-06T14:34:26.000Z	1225427535665582080	今週は土曜日日曜日2連休だけど札幌雪まつりが終わるまで外出は控えると思う	{'place_id': 'bf88b4fa5b342b64'}
2020-02-06T13:22:31.000Z	1225409436405002246	5時くらいまで沼津で仕事してたやつが今こんな北の大地で電車に乗ってるのテクノロジーの進歩を感じる	{'place_id': 'aedee7b3bd878532'}
2020-02-06T09:53:48.000Z	1225356913145085952	6日木曜六戒、19:00よりオープンです。昨日今日の大雪で今年の雪の量も結果帳尻あったんじゃない？と思っております。今夜の出勤は昨日に引き続きなこちん&amp;オカダユキコです。写真は蜜柑がお祝いにいただいたお花。テーマはDIR EN GREYが好きな女子…らしいです 笑。オカダ https://t.co/kNn4zweUsP	{'place_id': '13fbcf4150ce380c'}
2020-02-06T09:47:52.000Z	1225355420396470272	@s_w0u0w 最近飲みに出てなかったからさー(´∀｀=)たくぱん君モテると思うのに、寂しがってるツイートけっこうみるから、本気出せばすぐ彼氏出来そうなのにって思った(´ω`)	{'place_id': 'a357c591f3dabb3e'}
2020-02-06T09:14:01.000Z	1225346899093291008	電車で騒ぐ子供に「怒るよ？」っていう親、いや、周りの人に迷惑と思うなら、その場でちゃんと怒ろうよ。	{'place_id': '2446080129c66346'}
