2021-08-01T23:59:22.000Z	1421983928890572802	ということでいつも通り出勤 (@ ぽっさん/ぽぽっちの職場 in 札幌市, 北海道) https://t.co/zLQRDCXNuI	{'place_id': '003be63a3b382e11', 'coordinates': {'type': 'Point', 'coordinates': [141.227907, 43.126241]}}
2021-08-01T05:53:55.000Z	1421710768056139779	本日も15時～21時まで元気に営業致します♪出勤は山ちゃん、しのちゃん、新人ありさちゃん、17時～さあやちゃんです🎶皆様のお越しをお待ちしております♪ #札幌 #すすきの #コスプレ #メイド #コンカフェ #飲み放題 https://t.co/7gvWqs6RR8	{'place_id': '0fc2af75bc146000'}
2021-08-01T04:47:35.000Z	1421694074969415680	土日出勤万歳(白目) https://t.co/KbkezUQk2I	{'place_id': '0fc3493223142000'}
2021-08-01T04:28:45.000Z	1421689334080499712	今日は、HELLISH ROCK PART2のTシャツで出勤。#今日のTシャツ#今日のバンT#バンドTシャツ#メタルTシャツ#Hellishrockpart2#Helloween#Gammaray https://t.co/c90YJKn8mk	{'place_id': 'e024abbacb11ebca'}
2021-08-01T03:43:44.000Z	1421678002975301635	@mnm_maid_angel 出勤の日だったのね？爆笑😂😂ごめんね。	{'place_id': '12b29e84a756e002'}
2021-08-01T03:42:03.000Z	1421677582890594306	本日この後、16:20〜ご案内OK🙆‍♂️リュクススタイルコース時間変更により更に癒し度UP⤴︎✨出勤セラピスト🥀エレナさん12:00〜20:00TEL:08045081525LINE: https://t.co/yAlA1WkRKN https://t.co/LoZXD289dY	{'place_id': '424650fd9f1031ec'}
2021-08-01T03:28:37.000Z	1421674199576465410	滅多にない日曜日休み!!だけど安定の#カラオケ に隠ってます🤣土日·祝日は何処行っても人多いイメージ満載だから,前日に予約てさっさと入室😅#カラオケ屋店員 の特権,勝手に自分の予約するw 場所: スリラーカラオケ https://t.co/EGb9OQcEjb	{'place_id': 'bf88b4fa5b342b64', 'coordinates': {'type': 'Point', 'coordinates': [141.00048542, 43.19970804]}}
2021-08-01T02:01:24.000Z	1421652251186143234	8/1(日) 本日のメニュートマトとパプリカの冷製パスタです毎日暑い日が続きます冷たいものでも飲みにきてください(^-^) https://t.co/3D4jvPZdgK	{'place_id': '11749408a7150005'}
2021-08-01T01:31:11.000Z	1421644648506826757	@pirooooon3 ウレタンマスクで毎日通勤電車に乗って出勤してますが、一向に感染しません	{'place_id': '4d2b3083f504bceb'}
2021-08-01T00:12:14.000Z	1421624778717229056	＼暑い日はラムネ🥤／8/1運河プラザは18:00までの通常営業です🎐土産物店では #北海道限定 のいろんな #ラムネ 冷えてます❕#小樽のいいもの #運河プラザ #小樽 #小樽暮らし #小樽良いとこ #小樽運河 #観光 #旅行 #お土産 https://t.co/Hxa9VVdhjV	{'place_id': '07d9dba359480003'}
2021-08-01T00:11:10.000Z	1421624511611367429	全ての年齢層に、感染後の大変さを啓蒙し、不要不急の外出や食事のルールマスクの大切さと、ワクチン接種後も感染させる可能性が有ることを知って貰わないとならないかと https://t.co/1dzKSnxgtc	{'place_id': '76de02149cf1f468'}
2021-08-02T23:13:59.000Z	1422334894315761667	今日の熱中症情報札幌市豊平区周辺 - 厳重警戒外出は炎天下を避けて https://t.co/Xyv9qD2bAO #ヤフー天気 #熱中症	{'place_id': '76de02149cf1f468'}
2021-08-02T22:33:45.000Z	1422324770956210197	国境をまたぐ運動会は許されて、県境を越える旅行や帰省は謹んでほしい。お小遣いをあげるからノンアル営業で我慢しなさい。こんな無茶苦茶に黙って従う国民性に危機感を覚える。#羊の国家は狼の政府を生む	{'place_id': '13fbcf4150ce380c'}
2021-08-02T21:43:34.000Z	1422312142422691840	もう屋外ではマスクを外そう!電車の車内お店の中でマスクをするのは　わかります閉じた空間だから換気が気になるからでも屋外ではマスクを外そう熱中症で死人が出るお母さま　お父さまどうでしょう？お子様の命は教育で守りましょうね熱中症ゼロへ。https://t.co/DBqa4mfZNg	{'place_id': '07d9d241a3088000'}
2021-08-02T21:33:24.000Z	1422309583263997952	6時出勤、保護者の方も大変だよな〜	{'place_id': '13fbcf4150ce380c'}
2021-08-02T19:09:54.000Z	1422273470168125477	@eyefish_ んだよだったら飲みに呼べばよかった笑	{'place_id': '13fbcf4150ce380c'}
2021-08-02T15:23:38.000Z	1422216526355070993	小樽に行ったらここはマスト❤️ランプの灯がすごく落ち着くんだよね…🪔いつもクリームソーダを頼んでしまう😋ゆっくりしすぎて帰りの電車一本乗り遅れちゃったくらい好きな場所。笑 場所: 北一ホール https://t.co/xWM3qrK3fG	{'place_id': 'bf88b4fa5b342b64', 'coordinates': {'type': 'Point', 'coordinates': [141.0, 43.1833]}}
2021-08-02T14:00:26.000Z	1422195590562304002	今日も健康的に１駅歩いた結果終電まで電車ありませんね (@ 桑園駅 in Sapporo, 北海道) https://t.co/xSAt30JC4L	{'place_id': '2e624efa0028615e', 'coordinates': {'type': 'Point', 'coordinates': [141.33183262, 43.07075225]}}
2021-08-02T11:57:24.000Z	1422164626855260160	高瀬さんの新著「企画」。トイレカフェの発想が面白い。海外旅行へ行くと街中に日本ほどトイレの数が多く無くしかも不衛生ですよね。数年前に行ったマドリードでは1〜2€の有料トイレを利用した記憶。僕は潔癖ではないけど日本でも飲食店のトイレが嫌いで扉も触るのが苦手。求むトイレのパーソナライズ https://t.co/I22G3f0i95	{'place_id': '0ffec1983b141005'}
2021-08-02T11:36:11.000Z	1422159290144411653	@yui_f_st 愛媛に行ったことありますよー(^▽^)o旅行で松山の道後温泉♨️☺️☺️あと高校の時にねー、遠征で高松まで行って松山商業と試合したことあったなー！高校野球⚾️で😇😊	{'place_id': '13fbcf4150ce380c'}
2021-08-02T11:22:25.000Z	1422155825674547203	今朝、JR発寒駅に7時55分に着いたら、人身事故？遅延で8時15分まで電車来ないと。JR待った所でいい所、ぎゅうぎゅう詰めか、乗れないだろ。もう遅刻だべ、と開き直って地下鉄宮の沢駅迄歩いた。9時出社に間に合った汗だく💦	{'place_id': '4d2b3083f504bceb'}
2021-08-02T11:17:34.000Z	1422154603043246085	五輪組織委が繰り返す「ご飯論法」…弁当4000個「廃棄ではない」、無断外出「抜け出していない」：東京新聞 TOKYO Web https://t.co/L0joY7PaP2	{'place_id': '2446080129c66346'}
2021-08-02T06:58:20.000Z	1422089365606453250	函館1泊2日旅行したいな	{'place_id': '424650fd9f1031ec'}
2021-08-02T06:17:01.000Z	1422078966395904002	@redamoon 我が町は通常営業ですね、一度電車で来てみては？ https://t.co/PklQtWO03k	{'place_id': '09c0c718cc6db8d2'}
2021-08-02T05:19:50.000Z	1422064575499825153	#緊急事態宣言は自粛と補償金をセットでPCR検査もしない、各種補償金も支給されず、挙句は医療崩壊させて自宅待機者多数でも、尚も外出制限とか口先だけでお願いばかり。そろそろ総選挙も近いことだし、本気を出して実績アピールしないと自民党は相当ヤバいですよ。守りもしない約束は要らないので	{'place_id': 'fe961fca5190a4d7'}
2021-08-02T03:56:03.000Z	1422043493443129345	セラピスト募集中🙇🏻‍♂️レギュラー出勤歓迎！給与や出勤時間などご相談下さい。#札幌メンズエステ #セラピスト募集 #高待遇 #健全 #ススキノ #中島公園 https://t.co/qjy4ZHWrz6	{'place_id': '13fbcf4150ce380c'}
2021-08-02T03:29:13.000Z	1422036740081029120	りなちゃんは12時〜17時半　週３日出勤です本日もいますよー^_^	{'place_id': 'c3821cfe8f16bdb6'}
2021-08-02T03:00:51.000Z	1422029600268320772	お疲れ様です☺️✨新しい１週間の始まりですね♪相変わらず暑い日が続きますが熱中症にはお気をつけくださいね♡本日は14時〜22時の出勤になります✨✨✨お部屋涼しくしてお待ちしております🥰 https://t.co/NO7fgCrCoh	{'place_id': '2446080129c66346'}
2021-08-02T02:53:18.000Z	1422027701335085056	ちょっとお出かけ (@ 福住駅 in 札幌市, 北海道) https://t.co/vXHSEnAo82	{'place_id': 'e024abbacb11ebca', 'coordinates': {'type': 'Point', 'coordinates': [141.402587, 43.022086]}}
2021-08-02T02:18:22.000Z	1422018909733982208	外出は制限されてるんじゃなかったのか？大通り公園を関係者の札ぶら下げた外国人が大勢ウロウロしてたぞ	{'place_id': '424650fd9f1031ec'}
2021-08-03T23:17:26.000Z	1422698152763686915	朝から擬似サウナやると、出勤15分前まで、ぼわーっとする	{'place_id': '13fbcf4150ce380c'}
2021-08-03T23:06:12.000Z	1422695323277750272	やっぱり思ってた時間には起きられなかった😅なので出勤前に注油&amp;ｼｺｼｺだけ💦 https://t.co/08ZxG8h7CW	{'place_id': '2446080129c66346'}
2021-08-03T23:01:30.000Z	1422694142551883781	ワクチン接種2回目の翌日、残念ながら熱が出ないので出勤。	{'place_id': '76de02149cf1f468'}
2021-08-03T21:05:48.000Z	1422665024770768899	もう屋外ではマスクを外そう!電車の車内お店の中でマスクをするのは　わかります閉じた空間だから換気が気になるからでも屋外ではマスクを外そう熱中症で死人が出るお母さま　お父さまどうでしょう？お子様の命は教育で守りましょうね熱中症ゼロへ。https://t.co/DBqa4mfZNg	{'place_id': 'aedee7b3bd878532'}
2021-08-03T21:02:14.000Z	1422664126703173635	『休日出勤！笑』#家族のカットは後回し笑　#アメブロ https://t.co/RV66GhbkkS	{'place_id': 'c3821cfe8f16bdb6'}
2021-08-03T14:13:13.000Z	1422561193869250563	静岡旅行中の方が涼しかった様な気がするのは何故？鉄道から降りなかったから	{'place_id': '4d2b3083f504bceb'}
2021-08-03T12:04:40.000Z	1422528845261930496	@r1ngoTM そのうち飲みにでも来いよ	{'place_id': '4d2b3083f504bceb'}
2021-08-03T10:45:16.000Z	1422508860862914569	出勤して土曜日接種組と話をすると薬なし発熱なしで終了したのは分かる範囲で12人中私だけだった。一気にマイノリティ。逆に「大丈夫。何もなくてもちゃんと効果があるって」と慰められたり「えっ？どうして？そんな事ってあります？」と珍しがられたりしました…はい。	{'place_id': 'a357c591f3dabb3e'}
2021-08-03T10:18:03.000Z	1422502012139106304	スタッフ紹介今夜は久しぶりの出勤なおちゃん声優さんになるべく頑張ってる学生さんアニメなどのお話も大好き♪週2日位の出勤で、昼も夜も出勤します https://t.co/Hid0lWa3bt	{'place_id': 'c3821cfe8f16bdb6'}
2021-08-03T09:35:42.000Z	1422491354651717634	流石にこの雰囲気外出れんな…かき氷食べたかったのに！いやかき氷くらいならいいかな？	{'place_id': '13fbcf4150ce380c'}
2021-08-03T08:50:43.000Z	1422480034204295168	本日はロクシタンに行って、洗い流さないトリートメントを購入。ヘッドスパした時みたいに頭がスーッとして気持ちいい✨✨外出中でも使えて素晴らしい✨ https://t.co/WIojshkCvc	{'place_id': '118b999224943001'}
2021-08-03T08:05:19.000Z	1422468609570349058	五輪＆Go Toは「OK」で都道府県境をまたぐ旅行や帰省は「NG」の矛盾（日刊ゲンダイDIGITAL） https://t.co/Dq7kfYecEL	{'place_id': 'e0b7947e3d35d737'}
2021-08-03T07:10:06.000Z	1422454712662589440	本日、３名出勤してます😃 https://t.co/EnEe9z5TfT	{'place_id': '13fbcf4150ce380c'}
2021-08-03T04:21:33.000Z	1422412296966471682	本日急遽14時からオープン致します～☺️14時～ちあちゃん、ゆららちゃん、16時～さあやちゃんが出勤致します🎵涼しくしてお待ちしております♪ #すすきの #コンカフェ #メイド #飲み放題 https://t.co/L7VyZziM7Y	{'place_id': '0fc2af75bc146000'}
2021-08-04T22:44:12.000Z	1423052175517749250	今日から日曜日までTOKYO2020札幌開催のため各所で交通規制があり、また各社の工事現場が休みになったため私も休みになりました。ということで、これからお出かけしてきまーす！	{'place_id': '424650fd9f1031ec'}
2021-08-04T20:59:39.000Z	1423025866313924610	もう屋外ではマスクを外そう!電車の車内お店の中でマスクをするのは　わかります閉じた空間だから換気が気になるからでも屋外ではマスクを外そう熱中症で死人が出るお母さま　お父さまどうでしょう？お子様の命は教育で守りましょうね熱中症ゼロへ。https://t.co/DBqa4mfZNg	{'place_id': '0fc3400902d55000'}
2021-08-04T20:32:17.000Z	1423018977840689152	今日は、IRON MAIDENのTシャツで出勤。#今日のTシャツ#今日のバンT#バンドTシャツ#メタルTシャツ#Ironmaiden#Somewherebackintimetour https://t.co/7MT6JcJxu3	{'place_id': 'e024abbacb11ebca'}
2021-08-04T14:37:41.000Z	1422929741116428290	残業ばっかで仕事飽きたー😭しばらく残業続くから飲み自粛するつもりだったけど、もう飲みに出たい😱スートーレースー💣	{'place_id': 'e2688603fdb7a587'}
2021-08-04T12:31:14.000Z	1422897917283557380	札幌の路面電車はカッコいい https://t.co/u12hlCntig	{'place_id': '13fbcf4150ce380c'}
2021-08-04T12:17:11.000Z	1422894383330840579	バス🚌に乗ったらエアコン効いていて幸せ。路面電車はエアコン無いからな😭	{'place_id': '13fbcf4150ce380c'}
2021-08-04T10:23:51.000Z	1422865861342240768	東京のコロナ感染者☠過去最多オリンピックの影響を否定はしないけど、大会関係者から何百人も出てる訳でもないし、どう見たって、その多くは東京都民や旅行者などの気の緩みやろ何度も緊急事態宣言が出て慣れてしまったとか言ってる人、いい加減、自粛していることに慣れろよ🤬	{'place_id': 'fe961fca5190a4d7'}
2021-08-04T07:20:43.000Z	1422819773528772608	本日も16時～20時まで元気に営業致します♪出勤は山ちゃん、ちあちゃん、ゆららちゃんです🎶当店のpcr検査結果は、皆陰性でした～安心してご来店お待ちしております♪るなちゃんと、もなかちゃんも遊びに来るかも😃 #札幌 #すすきの #コスプレ #メイド #コンカフェ #飲み放題 https://t.co/fNmidtDLj2	{'place_id': '0fc2af75bc146000'}
2021-08-04T07:07:22.000Z	1422816412998021124	ひと汗かいた。これから出勤。 (@ 栄町駅 in 札幌市, 北海道) https://t.co/qxjmcD7Sis	{'place_id': '13fbcf4150ce380c', 'coordinates': {'type': 'Point', 'coordinates': [141.36673676, 43.11262122]}}
2021-08-04T06:01:28.000Z	1422799829659316225	新札幌駅で大雨降られて、電車がストップしとる、飛行機のれるんか？	{'place_id': 'e0b7947e3d35d737'}
2021-08-04T04:48:49.000Z	1422781548332343300	@X8XOnsoX8sja5z6 午後からも頑張ります！それにしても北海道は連日の30℃超え。慣れてないので体がついていけません外出してないのに熱中症になりました。	{'place_id': '2446080129c66346'}
2021-08-04T04:08:08.000Z	1422771310342459392	@OYJHAND お出かけですね笑 https://t.co/BwtqgQsE1x	{'place_id': 'aedee7b3bd878532'}
2021-08-04T03:43:32.000Z	1422765118740307975	#豆乳入りラミントンでオーストラリア気分 を味わいたい🇦🇺ただ今、世界の豆乳レシピキャンペーン実施中！抽選でお土産品やオリジナルグッズなど🎁豆乳を使ったレシピで旅行気分を味わってみませんか？8/22まで📢 #キッコーマン豆乳 #世界の街歩き #JTB	{'place_id': '13fbcf4150ce380c'}
2021-08-04T03:42:35.000Z	1422764880222773249	体操「金」橋本選手への中国からの批判に中国選手が「攻撃やめて」 #中国体操#Yahooニュース日本人も同じ事を言えるな。アスリートを中傷誹謗は絶対にやっちゃいけない。日本人はマナーが良いと思いきや、緊急事態宣言中にも関わらず、不要不急の外出してるし、世界に恥な日本をさらけ出してる❗	{'place_id': '424650fd9f1031ec'}
2021-08-04T02:59:46.000Z	1422754104598618117	こんにちは☀️今日は雨が降るみたいでジメジメとして嫌なお天気ですね💦これからお出掛けの方は傘を持って出た方がいいかもしれませんね🌂本日は14時〜21時までの出勤になりますのでお時間合う方お待ちしておりますね🥰 https://t.co/PY2njqWcfL	{'place_id': '2446080129c66346'}
2021-08-04T02:48:39.000Z	1422751305987084297	@IttokuDolkey 確かに政府は県境跨ぐ移動の自粛を要請しています。他方、それはあくまで不要不急の外出自粛の一環と認識しています。当然、私は仕事で移動してます。県境をまたいではならないとすれば国会と地元との往来もできません。ワクチン接種もしました。勿論、感染対策徹底が基本です。ご理解頂けると幸いです	{'place_id': '13fbcf4150ce380c'}
2021-08-04T02:48:34.000Z	1422751284298350594	@Carrot_Iove 確かに政府は県境跨ぐ移動の自粛を要請しています。他方、それはあくまで不要不急の外出自粛の一環と認識しています。当然、私は仕事で移動してます。県境をまたいではならないとすれば国会と地元との往来もできません。ワクチン接種もしました。勿論、感染対策徹底が基本です。ご理解頂けると幸いです	{'place_id': '13fbcf4150ce380c'}
2021-08-04T01:44:18.000Z	1422735110005313539	いろいろあって6日ぶりの出勤。会議会議。対面対面。 (@ Hokkai Gakuen University in 札幌市, 北海道) https://t.co/4C73Wip4GO	{'place_id': '2446080129c66346', 'coordinates': {'type': 'Point', 'coordinates': [141.36841368, 43.04633201]}}
2021-08-04T00:28:26.000Z	1422716020997853185	小さな手鏡が入荷しました🪞三角カンが付いているので、壁にぶら下げられるようにもなってます。お化粧ポーチに入れてお出かけの時に持ち歩いたり、アンティーク調なデザインなので、インテリアとして飾っていただいてますオシャレ✨#手鏡　#インテリア雑貨　#江別雑貨屋 https://t.co/7uPgWP7Kn0	{'place_id': 'c3821cfe8f16bdb6'}
2021-08-04T00:03:36.000Z	1422709770570452998	今日は、サンサーフのアロハシャツでお出かけ(*￣∇￣)ノ#今日のアロハシャツ#サンサーフ https://t.co/QX2TLKHNxd	{'place_id': 'e024abbacb11ebca'}
2021-08-05T23:51:29.000Z	1423431496346468354	競歩を横目に出勤てなんかエモいよね。戦場は違えど、みんな戦いに向かう戦士やわ。	{'place_id': '13fbcf4150ce380c'}
2021-08-05T23:34:27.000Z	1423427208996016131	競歩開催中のそばで札駅前の出勤状況。テレワークのレベルじゃないなぁとオリンピックの為当初テレワーク導入って推進されてたけど札幌に限らず何故通勤する人がここまでいるのだろう、、？	{'place_id': '13fbcf4150ce380c'}
2021-08-05T23:03:17.000Z	1423419368025726976	さて出勤スタート(;´A｀)通勤ルートへの祭りの影響どんなもんだべ	{'place_id': 'fe961fca5190a4d7'}
2021-08-05T23:01:11.000Z	1423418838826119171	実験の計画書いてたら電車乗り越しそうになったぜ	{'place_id': '13fbcf4150ce380c'}
2021-08-05T22:12:27.000Z	1423406574328979456	競歩はせっかく早朝からやってるのに、7時時点ですでに夏日なんて、普段の札幌では考えられない…選手の皆さん、熱中症になりませんように。で、暑いのに沿道まで見に行く奴らは、札幌市民ではない。こんな暑いのに外出たいなんて思わないもん。	{'place_id': '76de02149cf1f468'}
2021-08-05T22:01:37.000Z	1423403846630445056	勝手な感想。いろいろ事情ありますが、札幌駅前通りに面している企業は、普通に通勤するんじゃなく、時差出勤できないのかなぁ？あと、これだけ暑いのに部活してるの？あと、猛暑日の昼の犬の散歩は、ぜひやめて欲しいです😀	{'place_id': '2446080129c66346'}
2021-08-05T21:03:37.000Z	1423389251484327938	出勤途中レースに出会しました。約4時間の長丁場、頑張って欲しいです。#TOKYO2020 #競歩男子50km https://t.co/ptnHNpnpkG	{'place_id': '13fbcf4150ce380c'}
2021-08-05T20:58:40.000Z	1423388005218152448	もう屋外ではマスクを外そう!電車の車内お店の中でマスクをするのは　わかります閉じた空間だから換気が気になるからでも屋外ではマスクを外そう熱中症で死人が出るお母さま　お父さまどうでしょう？お子様の命は教育で守りましょうね熱中症ゼロへ。https://t.co/DBqa4mfZNg	{'place_id': 'aedee7b3bd878532'}
2021-08-05T20:29:17.000Z	1423380610765115393	今日は、SLAYERのTシャツで出勤。#今日のTシャツ#今日のバンT#バンドTシャツ#メタルTシャツ#Slayer#帝王 https://t.co/nLD9XDjTIW	{'place_id': 'e024abbacb11ebca'}
2021-08-05T13:53:29.000Z	1423281006434390029	明日、渋滞なのかしら？早めに出勤するつもりだけどさオリンピック皆が喜んでると思うなよ	{'place_id': '2446080129c66346'}
2021-08-05T13:31:51.000Z	1423275560298455044	一律給付金より飲食店、観光施設、交通機関に補償して休ませた方が外出抑制にならないか？ https://t.co/pxrOQUw6r1	{'place_id': '13fbcf4150ce380c'}
2021-08-05T12:30:57.000Z	1423260235842478080	明日は男子競歩50km、女子競歩20kmです🚶🏻‍♀️🚶🏻🚶🏼🚶🏽‍♀️💨明日17：00〜ご案内OK❣️✨出勤セラピスト✨17:00〜サリナちゃん20:00〜さあやちゃん明日はまだ空き枠に余裕がありますので、お気軽にお問い合わせ下さい🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️ https://t.co/287pUY5saA	{'place_id': '2446080129c66346'}
2021-08-05T10:48:13.000Z	1423234380231700480	@baisyuu03 うち、室内なのに先週まで従業員休憩室のエアコン壊れてて、出勤したら汗ふきシートで上半身を拭き、店も全然涼しくないから夕方に汗ふきシートで上半身を拭き…って状態でした仕事柄、汗臭い状態はNGなので	{'place_id': '2446080129c66346'}
2021-08-05T10:25:31.000Z	1423228668327825410	@yasukoma73 先日Instagramでとうもろこしモナカアイスの画像と共に、今日は北海道の日です。道庁前には綺麗な花が咲き、いつか皆さんで楽しく外出出来る様頑張りましょう。に、詳しいですね…って返信したら鈴木知事でした😅本当に危機感無い人多過ぎます。	{'place_id': '2446080129c66346'}
2021-08-05T10:16:39.000Z	1423226435439710215	岡山在住のお客様から頂いた写真🥰🥰岡山県の倉敷美観地区だそう🎶コロナが収まったら本当に行ってみたい🤣🤣🤣🤣写真で旅行気分を味わいます🙃🙃🙃🙃#写真で旅行 https://t.co/NwoAZYbKbZ	{'place_id': '4d2b3083f504bceb'}
2021-08-05T09:24:10.000Z	1423213228255969285	只今19:30〜キャンセル😰の為70分コースご案内OKです❣️本日極嬢セラピスト出勤 https://t.co/qgO8pvghOV	{'place_id': '13fbcf4150ce380c'}
