2020-08-09T23:31:17.000Z	1292604394580533249	出勤じゃい。 https://t.co/EHTTBRophZ	{'place_id': '07d9f5c89d880001'}
2020-08-09T16:06:47.000Z	1292492529976225793	ース屋さんとかは高くて躊躇してしまうけど、ココは値段見ずに足が向かった🐾この技術にお金を払えるから早速隣りにはBARがOpenするそうで🌹のスムージー飲みに行こ♥️シーズン毎にスムージーの種類も変わるみたい💜冷た過ぎず、最近食欲の無い？🙄さっちんと私もペロりんちょ💚　店長	{'place_id': '83e30e314d0e5320'}
2020-08-09T15:18:25.000Z	1292480361235005440	今日は今の仕事で初めての祝日出勤行きたくないなぁ	{'place_id': '1809b21424d0d7a1'}
2020-08-09T14:42:29.000Z	1292471317732589575	#ぐりーんツアーお昼ご飯食べて体力回復した後本日のメインとも言うべき、ぐりーんとTHE RAIL KITCHEN CHIKUGOとの共演。なんかこの辺撮影の難しさを痛感。電車を撮るのは経験の積み重ねなんだろうなぁ。そんな迷いが反映された西鉄電車とぐりーんの共演。 https://t.co/JC1VDCp0fp	{'place_id': '07d9e6980b086003'}
2020-08-09T14:32:38.000Z	1292468839343513601	来月は、大阪桐蔭の吹奏楽部の演奏会（オータムコンサート）に久しぶりに行きたい。開催の運営に従って、様々な対策に協力してから鑑賞する。何とか行って楽しみたい。#大阪桐蔭 #吹奏楽 https://t.co/JkarWbYMc6	{'place_id': '361d4120fc43007e'}
2020-08-09T14:10:06.000Z	1292463165452640256	うへぇそのジューで明日電車でマスクしてないやつに（以下略） https://t.co/lZ0VZR13vs	{'place_id': 'a29d2918916e6486'}
2020-08-09T13:58:44.000Z	1292460306636013570	ノーマスクの集団で電車に乗るクラスターフェスってもうただのテロじゃん	{'place_id': '83e30e314d0e5320'}
2020-08-09T12:31:11.000Z	1292438273441161216	TLの限界旅行者達がこぞって行っていたので私も行ってきた。長浜ラーメンというのは初めてだったが、豚骨なのにあっさりしていて斬新だった https://t.co/NKUxPOR7Ib	
2020-08-09T11:38:29.000Z	1292425010288553984	@upotupotupotu 一緒に飲みに行きますか？w	{'place_id': '361d4120fc43007e'}
2020-08-09T09:54:45.000Z	1292398906215526402	出勤前だけどバイト帰りたい	{'place_id': '28d9f7c5865651ca'}
2020-08-09T09:24:33.000Z	1292391306099007488	何も考えずに中州に来てしまった家族旅行以来だから、かれこれ15年ぶりくらい？ https://t.co/Vm3lx23ezA	{'place_id': '0fc345c102d4c002'}
2020-08-09T08:55:12.000Z	1292383920835633155	@otonohanoko 外出してたので、見れないと思ってたら、ギリギリ参加できた上に、おそらく最初で最後のふんふんルーム配信。ラッキーでした。	{'place_id': 'b625c675c61c863b'}
2020-08-09T08:38:05.000Z	1292379613692178433	楽しかったぁー♡電車は乗り換えやんし、人多いかもてことで、車で行ったけど、行きの道路ガラガラ。お昼から行ったけんか、思ったより、来てる人も少なかったなぁ。楓花はアンパンマン分かったかな？	{'place_id': '9a9414fd6ec311ca'}
2020-08-09T08:29:03.000Z	1292377339616088064	@naoya19852242 車🚗ではないですが電車とバス🚌で意外と便利でした。西唐津から呼子行で名護屋城歴史博物館前へ。帰りは同じバス停から呼子へ一旦出て唐津の大手口迄行くと唐津城も近いみたいです。私は西唐津から電車にしましたが😓	{'place_id': '06dee0fd8a4d815c'}
2020-08-09T06:31:42.000Z	1292347806326370306	夜勤明け、あちーと言ってしまう真っ昼間ですが、帰り道にて思わず撮影した１枚です。撮影場所・津福～試験場前西鉄５０００形電車です。それでは今日もよろしくお願いします。 場所: Tsubukuhommachi, Kurume-shi https://t.co/WjVO2dx5bV	{'coordinates': {'type': 'Point', 'coordinates': [130.50161401, 33.30016297]}, 'place_id': '1809b21424d0d7a1'}
2020-08-09T05:23:12.000Z	1292330568730910720	ふと電車でDが頭をよぎったのは私だけだろうか(^◇^;) https://t.co/pPQkNn9WmH	{'place_id': '361d4120fc43007e'}
2020-08-09T04:50:18.000Z	1292322288348491776	飲みに行くのも煙草吸うのもライブ行くのも悪⁉️🤔じゃあ俺、悪者でいいや💦　#同調圧力反対	{'place_id': '10399e3c0b1f3a07'}
2020-08-09T04:25:03.000Z	1292315934166667264	@minato_Shione 年に一度の日曜日出勤なんだわ😂	{'place_id': '01784c311a5312c7'}
2020-08-09T02:59:13.000Z	1292294331831742465	@yutayuta33 そうなんですね♪お気をつけてお出かけくださいませ(^_^)/~~	{'place_id': '28d9f7c5865651ca'}
2020-08-09T02:48:06.000Z	1292291535908663296	@lespros_t_rio 明日が早出出勤だから、午前中、部屋の掃除と愛車の洗車。昼からはのんびりです。	{'place_id': '4bda4536528abe8f'}
2020-08-09T02:39:52.000Z	1292289465826684929	【プリプリもつとモチモチ麺を皆でハフハフしませんか？🍲✨】#宗像エール飯夏はクーラー効いたお部屋にずっと居ると体が冷えすぎちゃいませんか？かといって外出もちょっと💦そんな時は麺もつ🍲いかがですか？😉テイクアウトやってます！楽天通販今なら全国送料無料🚚✨https://t.co/LLHPeDBIxP https://t.co/prFSlNxJoH	{'place_id': '0d222730f7960000'}
2020-08-09T01:19:46.000Z	1292269305342464000	休みだと思ってたのに出勤だと知って驚愕しとる。とりま家出るか…	{'place_id': 'f62cf04248a8314b'}
2020-08-09T01:13:27.000Z	1292267716519264258	まさか今回の旅行で佐賀市内に戻るとは思わなかったな。 場所: JR佐賀駅 https://t.co/9cXzOI39L7	{'coordinates': {'type': 'Point', 'coordinates': [130.29729727, 33.2642838]}, 'place_id': 'a29d2918916e6486'}
2020-08-09T00:50:18.000Z	1292261889267793920	@yyamasyouhei 新鳥栖まで電車〜キツイもんww	{'place_id': '06dee0fd8a4d815c'}
2020-08-09T00:04:01.000Z	1292250241358426112	おはようございます🎵こうすけが居ない朝。早朝からデビュー戦の為お出かけ。50メートルプールを泳ぎきれるでしょうか？おまけに水深二メートル。ビビらないといいけど。さ、ゼロワン見ないと。イズちゃん今日で終わりとか言わないよね？	{'place_id': '1809b21424d0d7a1'}
2020-08-10T23:44:55.000Z	1292970211608416256	久しぶりの2連休が終了2日出勤したら盆休み〜	{'place_id': '66b3953bdc6122dd'}
2020-08-10T23:25:10.000Z	1292965241614024704	おはようございます。今朝は、起床したさい気分が憂鬱だったのと偏頭痛は、したけど電車に乗りました。 頓服飲んだ方がいいかな？ 今も偏頭痛する	{'place_id': 'dd7e627693cb9bea'}
2020-08-10T23:23:32.000Z	1292964831427870720	免許更新行きたいけどバスと電車は使いたくない…	{'place_id': '06dee0fd8a4d815c'}
2020-08-10T23:20:30.000Z	1292964069536759808	#コロナ外出、娯楽💦💦💦結局ほとんどが忍耐もなく我慢できない国民、日本人。戦前の帝国時代とは全く違う…………よい時代になったのか、それとも………	{'place_id': 'ae083492b529328a'}
2020-08-10T23:08:36.000Z	1292961074329911296	盆休みは電車が空いてて助かるな〜 (@ 福岡合同庁舎 新館 in 福岡市, 福岡県) https://t.co/ef2vd5zguG	{'place_id': '83e30e314d0e5320', 'coordinates': {'type': 'Point', 'coordinates': [130.42529941, 33.58921403]}}
2020-08-10T23:07:01.000Z	1292960675690496000	@Oogiri_Grampuri ハワイ旅行	{'place_id': '67e8b450ce5fa959'}
2020-08-10T22:53:10.000Z	1292957188600688641	@KadotaRyusho 私たちが海外旅行したら空港で身柄拘束も、ありうるかも。	{'place_id': '06dee0fd8a4d815c'}
2020-08-10T21:57:33.000Z	1292943193109979137	@ogy01VytWPwWAcd このみ丸さん、おはよう😃ございます❗️日中は体温高くなりそうですね❗️外出は、避けるべきですね❗️今日は母の初盆で休みです。又明日からチーム仕事、残暑、コロナに負けず頑張ります。今日も佳き日にないます様に❗️	{'place_id': '1809b21424d0d7a1'}
2020-08-10T20:13:04.000Z	1292916899047596032	安定の楽しさだった💓💓笑いすぎて、歌いすぎて疲れたぁww今日はありがとぉ(*´꒳`*)来月の旅行楽しみぃ☺️💕 https://t.co/IlHkCwIwjT	{'place_id': 'd458617907c51263'}
2020-08-10T16:20:07.000Z	1292858276690841601	21時頃に友人と飲みに行った親父を今さっき迎えに行って無事帰宅明日仕事あるってのによく飲みに行ったなー、と思いながら次の日仕事なのに(ノンアルコールだけど)飲みに行ったオレもこの親父の息子なんだな、としんみり感じながら、どうやって眠りにつこうか必死に考え中	{'place_id': 'a29d2918916e6486'}
2020-08-10T15:37:17.000Z	1292847496247382018	母から電話で外出時はなるべく単独行動しなさいよってコロナ感染を心配して言ってくれたのだが。母よ(꒪ω꒪υ)娘は基本が単独行動なので友達いないとか言わせないでおくれ…	{'place_id': 'a29d2918916e6486'}
2020-08-10T14:29:40.000Z	1292830479192748032	旅行に行きたいな〜	{'place_id': '67e8b450ce5fa959'}
2020-08-10T14:07:30.000Z	1292824899136888840	旅行に行くならどこ？ #田中美久	{'place_id': '8e3eb7e8205ad5b8'}
2020-08-10T12:16:44.000Z	1292797023603761154	@tuyazaki_sanpo 旅行気分が満喫できますよーー😀	{'place_id': '19592724f6230037'}
2020-08-10T12:07:46.000Z	1292794770624901120	今月は病院にとって最悪の月初。紙レセが7日に間に合わなかったので国保に開所日を聞いたら10日。基金は8日と10日。今日、台風が近づく前に佐賀市まで行ってきました。国保は愛想良かったけど、基金は当番で1人出勤で、可愛そうでした。	{'place_id': 'deb3f9e0199e0633'}
2020-08-10T12:04:37.000Z	1292793978081837058	生きてりゃ辛いこともあるけど自殺も1つ選択肢やけど電車に身を投げるのは辞めて欲しい	{'place_id': '83e30e314d0e5320'}
2020-08-10T11:15:26.000Z	1292781598673211393	光速を越えて宇宙旅行でもしてきたのかな？ https://t.co/w9GPRJio9A	{'place_id': 'ae083492b529328a'}
2020-08-10T11:06:46.000Z	1292779415672242176	今日の出来事〜①まずはしょうごと会ってランチしました🥰！！！いつも絡んでくれてたし久しぶりな感じもしなかったけど、念願のカラオケに行けて良かった✌️あいきくん写真ないのがごめん。忘れてました！また撮ろうね📷3人でカラオケできて良かったです！@mscx1230 @uver1201world https://t.co/rvhwmGKFAp	{'place_id': '1809b21424d0d7a1'}
2020-08-10T11:04:42.000Z	1292778898216775683	@morisitamio 映画館で🎞️最近見てないですね😓私は韓国のコメディ映画🎥が大好きです。お盆は妻がパートの会社の引っ越し出勤😰😱夕食は最低1品は作らないとです😵暑い〜無理しない速く短めにラン🏃です👍美緒さんの作品を見ながら1人遊びも😅	{'place_id': 'aa7c3ccdbb497079'}
2020-08-10T10:36:05.000Z	1292771697947373569	@8965432176 本当に羨ましいです。不思議な時間ですね。自分はコンサートに行ってないので。できればそのまま一緒に生活してたらハラちゃんも元気で生き続けたかもしれませんね(笑)	{'place_id': '4c6f6aa0ae926c41'}
2020-08-10T10:05:42.000Z	1292764050175082496	曇天パクチースーパーヒーロージャンプ金八感情電車 Pandoraファミコン紅の詩ミッサバこれ、ホントムズイ(^^)。とりあえず、現在の自分好み。 #オンライン学芸会で聴きたい10曲	{'place_id': '06dee0fd8a4d815c'}
2020-08-10T09:54:30.000Z	1292761232735219713	盆前の作業終了です！明日からお休み、何処か旅行に行きたい！でも我慢我慢。墓参りもいつも4ヶ所廻るけど今回はウチのお墓だけにします。お彼岸には、みんな行ける様に祈ります。	{'place_id': '67e8b450ce5fa959'}
2020-08-10T08:17:47.000Z	1292736892224409601	@Aloe_No_Oimo (´；ω；`)＜小生はその期間も休日出勤ガンガン入ってます…。	{'place_id': 'dca0d1073411f55e'}
2020-08-10T07:49:08.000Z	1292729680395513856	こんな時間に出勤久しぶりに夜勤で残業だから夜中眠くなりそう…	{'place_id': 'b625c675c61c863b'}
2020-08-10T07:17:35.000Z	1292721741463080960	@massaman_carry 何で今日…何で台風の今日外出したん…	{'place_id': 'dca0d1073411f55e'}
2020-08-10T05:57:05.000Z	1292701482010046464	皆さん休日いかがお過ごしですか？ぼくは朝早く起きて着替えて外出してます。場所は太宰府市なんですけど今ちょうど大雨降ってますね。はよ帰りたいです(仕事)	{'place_id': '4bda4536528abe8f'}
2020-08-10T05:14:39.000Z	1292690805610524672	うーわ、雨ひどくなってきた台風近づいてるとは聞いていたけど、これはなぁ・・・外出たくない	{'place_id': 'a29d2918916e6486'}
2020-08-10T04:03:51.000Z	1292672989213765633	財布忘れるってよく聞くけど、財布は忘れんやろって思ってたんよだって財布とか忘れんくない？いま久留米向かいよる電車の中けど財布忘れた👛←財　布　忘　れ　た　！	{'place_id': '207e95d6143148a2'}
2020-08-10T04:01:35.000Z	1292672416401911809	復旧後の1番電車を…#33fan https://t.co/wTJv4stUHD	{'place_id': 'd709bc058a10903a'}
2020-08-10T03:56:13.000Z	1292671064963612673	@suneomumu 水曜日から熊本帰っててお出かけは全てウチの車だったから燃費のいい車とは言えガソリン(軽油？)が満タンだったはずなのに4分の1まで減ってて昨日、親が満タンにしてくれた＼(^o^)／んで、「満タンでも5000円でおつり？」ってビックリwww	{'place_id': '1809b21424d0d7a1'}
2020-08-10T03:36:37.000Z	1292666134106267648	#月今朝の出勤時AM5:20頃のお月様🌔空一面に雲で埋まっているとこにひょこっとお月様が顔を出してくれました💖😍もうねー月と太陽は隠れてても呼ぶとほぼ確実に一瞬でも顔出してくれますよ💖新月は無理。今から台風がくるみたいで風で家中ガタガタ言い出した😨 https://t.co/xBaiibycyP	{'place_id': '684cc1cfd89cacef'}
2020-08-10T02:22:51.000Z	1292647569164603392	大学のとき遅刻しそうってなったら電車じゃなくてバイクで都市高速飛ばして行ってたんやけど、よくあのときは250のバイクで都市高速なんて乗ってたなーって思うわ😅	{'place_id': '207e95d6143148a2'}
2020-08-10T01:59:11.000Z	1292641612993044487	おはようございます！！！重役出勤です！！！！！！！ (@ 代々木ゼミナール 福岡校 - @yozemi_fukuoka in 福岡市, 福岡県) https://t.co/bzuaueBu5J	{'place_id': '83e30e314d0e5320', 'coordinates': {'type': 'Point', 'coordinates': [130.41768936, 33.58705806]}}
2020-08-11T22:52:09.000Z	1293319321293164544	@st261128 おはようございます😊昨日は1日豪雨☔で涼しかったけどもうすでに暑い☀️😵💦写真❕電車🚃💨じやなくて汽車なの猛暑になりそう熱中症に気を付けて充実した1日を❣️	{'place_id': 'dca0d1073411f55e'}
2020-08-11T21:55:43.000Z	1293305117693763584	今日を乗り切れば明日も休日出勤… 盆休みってなんぞ #吉野家HD #牛鮭定食 #ごはん大盛り無料 #株主優待 #ただ飯 #夜はW定食肉々しいや #我唯足るを知る https://t.co/IakUEEx2jt	{'place_id': '07d9ecbbf5084001'}
2020-08-11T14:39:40.000Z	1293195384001462272	@LNhk51 @naho4251jun1931 最近は外出を控えてるので暇で仕方ありませんσ(^^;)	{'place_id': '0feb8e41f2b83801'}
2020-08-11T13:01:45.000Z	1293170744088596487	@daisukehourai 今晩は。蓬莱さんのお天気、ニュース見ました。40℃越えは、異常な暑さですね❗☀️😖☀️福岡は台風の影響で雨で暑かったですが、生ぬるかったです。本当に、気を付けないと命に関わりますね。エアコン、扇風機で、体をちょうさい。外出は、ボトル持って、短時間で買物です。	{'place_id': '28d9f7c5865651ca'}
2020-08-11T11:15:51.000Z	1293144090779910144	@mii_usagichigo みいちゃん 一緒にタピオカ飲みに行きたい☺️	{'place_id': '67e8b450ce5fa959'}
2020-08-11T10:34:55.000Z	1293133788768215040	@yanmama5 去年まで勤めていた所は出勤時に手洗いする場もなく、早々と面会を許可してだけど今月に入って再度面会拒否になりました。大叔母を預けていて福西会の受診があって病院で待っていたら大叔母どころか相談員もマスク無しで現れて私の予備を貸す始末。開設して1年半これからインフルやノロを経験して学ぶ	{'place_id': '207e95d6143148a2'}
2020-08-11T10:22:15.000Z	1293130600577040385	仕事前の家族と食事する時間も大切にしてます。それではぼちぼち出勤します	{'place_id': 'f62cf04248a8314b'}
2020-08-11T08:10:15.000Z	1293097382234607616	ゴースト・オブ・ツシマやって、対馬旅行行きたい。聖地巡礼的な。	{'place_id': '1809b21424d0d7a1'}
2020-08-11T08:09:44.000Z	1293097254903898112	@kentaka1997 あー今月末から電車🚃💨バス🚌乗るんですね	{'place_id': 'dca0d1073411f55e'}
2020-08-11T08:02:03.000Z	1293095319677280256	今日のお宿！バストイレ別！テレビも大きい！なんといってもフィギュア付き(謎電車好きなら絶景？部屋から線路見下ろせるのおもしろい😇#しかさん今日のお宿 https://t.co/lglTzWzR1x	{'place_id': '11d11d3d3dd7d001'}
2020-08-11T07:03:18.000Z	1293080535254700032	いろいろな外出の予定が中止になって残念な盆休み。大阪桐蔭の吹奏楽部のオータムコンサートが来月に予定通り開催されたら、しっかり感染対策の指示に従ってから必ず行きたい。楽しみ。#大阪桐蔭 #吹奏楽 https://t.co/mY6iHQnu4b	{'place_id': '361d4120fc43007e'}
2020-08-11T05:34:16.000Z	1293058130088095746	@1saikaryu リプありがとうございます！お出かけされる際はお気をつけ下さい🙌✨	{'place_id': '06dee0fd8a4d815c'}
2020-08-11T05:31:58.000Z	1293057548744945665	背面の鳩がチャーミングなケース”p​eace of mind case”登場🕊 カードを1枚収納出来るポケットと鏡付いているので、ちょっとしたお出かけもラクラク♪ ワイヤレス充電にも対応☺️対応機種はiPhone 11/XRと11pro、カラーはbaby pinkとblueをご用意しております!【本館3F UNiCASE】 https://t.co/SPVNxesopV	{'place_id': '0fc3a41404d46000'}
2020-08-11T05:30:30.000Z	1293057182137585664	@kentaka1997 何度も🈵🚻🚻電車🚃💨乗ったの大丈夫なの－気を付けて下さい	{'place_id': 'dca0d1073411f55e'}
2020-08-11T05:15:38.000Z	1293053441770577920	@yaasuu13 てかね、やすさんを連れていきたいコーヒー屋がありますので、旅行に来てください(笑)	{'place_id': '1809b21424d0d7a1'}
2020-08-11T03:11:46.000Z	1293022267899695104	電車は空いてた。後は人の少ないバスを待つのみ…	{'place_id': '83e30e314d0e5320'}
2020-08-11T03:04:46.000Z	1293020505407016960	今日の福岡は雨☔(uωu*)but❗Twitter land🌈はいつも晴天‼️沢山の仲間との絆を求めて、今日もお出かけしませんか？(ﾉ･∀･)ﾉ🍀フォロバ企画&amp;懸賞企画開催中🌟皆様よろしくお願い致します🙇🎆↓↓↓こちらから🎵🙌↓↓↓ https://t.co/XSAULrdpw4	{'place_id': '06dee0fd8a4d815c'}
2020-08-11T02:45:34.000Z	1293015673187135488	@sesuna_sagami コロナなければ電車に乗ってよくもワシのリンク切ってくれたのうオオン？とか言わないけど終点まで車内オフ会お供してましたわ！お気をつけて！	{'place_id': 'd86aacdaf45b3cbd'}
2020-08-11T00:46:58.000Z	1292985829757919232	さて…着日が余裕ある荷物が載ってるのだが、今日下ろしに行くのか、明日降ろしに行くのか…回答待ち中。積み置きを積める日に出勤したいからね。（と関東の所長さんの提案に乗ってみた）	{'place_id': '8d59909b600e0352'}
2020-08-12T23:47:33.000Z	1293695648806518784	中国共産党を『絶対悪』と仮定したところで 敵対した「香港デモ」が善とは限りません。私から言わせれば【それ以上の悪】です。今 1度暴徒化デモに「暴力を振るわれた者」「家や店、乗用車を壊された者」「日常を奪われ容易に外出できなくなった市民」の気持ちになって 考え直しましょう。	{'place_id': '06dee0fd8a4d815c'}
2020-08-12T23:22:31.000Z	1293689350526398464	どうりで電車が遅いわけだ…🤔 #西鉄電車 #井尻駅 https://t.co/amfBHCTVHd	{'place_id': '207e95d6143148a2'}
2020-08-12T22:11:59.000Z	1293671601997664257	@shizuka_aqua まりぃさん❗️おはようございます〜🤗私も出勤です❣️( ﾟ∀ﾟ︎)人(ﾟ∀ﾟ︎ )人が少ないので、むしろ快適な通勤♫楽しんでいきましょー(ㆁωㆁ*)	{'place_id': 'f62cf04248a8314b'}
2020-08-12T22:02:34.000Z	1293669231649677313	@tuka_wolfwork コロナが落ち着いたら、沖縄旅行がありそうなので、おすすめの撮影スポット😅とお店を教えて下さい🙇‍♂️	{'place_id': '67e8b450ce5fa959'}
2020-08-12T21:54:17.000Z	1293667147902640128	@YAMAKINtracer おはようございます❗️日が昇る前の出撃だったのね阿蘇べていいな🙄今日も明日も出勤ざんす😭	{'place_id': '67e8b450ce5fa959'}
2020-08-12T20:40:52.000Z	1293648671855144960	旅館の料理が多くて不満なら旅行行かなきゃ良いのに。	{'place_id': '361d4120fc43007e'}
2020-08-12T19:50:43.000Z	1293636047624998914	自宅待機が正義の中旅行に行く人もいるんだろうけど、GoToトラベルで割引になった金額は政府からもらった補助金と思えば旅行行くのが賢いのか	{'place_id': '9a9414fd6ec311ca'}
2020-08-12T15:41:06.000Z	1293573232105144330	旅行したいなー2日間の乗り放題切符で九州1週回れるよなーとか時刻表見ながら思った🚋お盆とか暇だからずっと新着パンフとか見てると、出掛けたくなるよな🥺今週末も来週末も3連休とか何しよ	{'place_id': 'f62cf04248a8314b'}
2020-08-12T15:38:17.000Z	1293572521329975296	今日の仕事は何時かな♪って手帳見たらAM10:00出勤だったので慌てて準備してる	{'place_id': 'a29d2918916e6486'}
2020-08-12T14:30:15.000Z	1293555403679125505	「東京行って！」「大阪行って！」…トラックでなら慣れたものだけど、これが電車や飛行機で行ってなんて言われたら…まずチケットや切符の買い方からあやしい男（33）	{'place_id': '8d59909b600e0352'}
2020-08-12T14:10:11.000Z	1293550352483008514	@twoforthebet 前の旅行の写真です写真整理していました	{'place_id': '83e30e314d0e5320'}
2020-08-12T13:44:33.000Z	1293543902322946049	チビたち寝たらまた見に外出よって思ったらパパ監視役の長男が寝ねーよ😭	{'place_id': '4bda4536528abe8f'}
2020-08-12T13:31:19.000Z	1293540572443979778	お疲れ様です。今年のお盆はなかなか忙しく休みなし。まだ仕事してるし、明日は朝から出勤、夜まで。土日でようやくゆっくりとして、菩提寺に行けます。ちゃんと庭月野家の塔婆を立てて御供養しないとね。皆さんも良いお盆をお過ごし下さい。水の事故も多いから家族離れずにお過ごし下さいね。 https://t.co/Og9TXayUBF	{'place_id': '06dee0fd8a4d815c'}
2020-08-12T12:36:27.000Z	1293526763079786496	スーパーの夜勤夜中２時迄その後相棒と流星見に行くため今日は相棒と出勤しました。流星何処で見よう油山、志賀島は深夜入れないしマリノアかな？とりあえず今から仕事します https://t.co/6D3L3cU3Pa	{'place_id': '83e30e314d0e5320'}
2020-08-12T12:10:12.000Z	1293520156069474304	@Gerbera_hope 有難うございます😊雨で外出できず☔️あり物で済ませました😆テーブルだけでも気分を変えて💦気持ちの持ち様ですね😄	{'place_id': 'f62cf04248a8314b'}
2020-08-12T11:41:02.000Z	1293512816612130816	@timecross_2006 私もお盆は昨日の1日のみで次の休みはお盆明けになりますがお盆休み中にいただいたお問い合わせの対応で会社に行く事になりそうです( ；´Д｀)連休でお出かけ出来るのが羨ましく思う事があります(*´-`)	{'place_id': '361d4120fc43007e'}
2020-08-12T11:26:35.000Z	1293509181056544774	職場の後輩に近々拉致られ（旅行）に駆り出される予感が……（言われた）	{'place_id': '06dee0fd8a4d815c'}
2020-08-12T08:52:20.000Z	1293470361049165824	@Hide_Umanari きれいだねぇ。これで通勤電車w	{'place_id': '83e30e314d0e5320'}
2020-08-12T08:39:35.000Z	1293467153203527680	@daisukehourai 蓬莱さん。今晩は。外はまだ明るく暑いですが。貼り付けてホームページ、とても分かりやすく、早速DLしました。外出する時など便利ですね。情報ありがとうございます🙇‍♀️危険な暑さで、干からび状態で😣しっかり、水分や、ネック保冷など対策して出掛けてます。	{'place_id': '28d9f7c5865651ca'}
2020-08-12T08:01:36.000Z	1293457595353636865	過去の写真から掘り起こした、ちょっと昔の北関東の電車 https://t.co/rOlPft8lU2	{'place_id': 'ae083492b529328a'}
2020-08-12T06:24:13.000Z	1293433089293553665	コロナのため県内で一泊旅行。 https://t.co/U17hHI3VVB	{'place_id': '07d9dcfebc084000'}
2020-08-12T04:02:14.000Z	1293397355329290241	高層階の雑居ビル奥で沢山ラーメン食べてもらえるのはありがたいことです。出勤します！ https://t.co/NSfGqE3Yrz	{'place_id': 'f62cf04248a8314b'}
2020-08-12T03:42:12.000Z	1293392315860492288	お昼は柴ちゃん営業。昨夜の営業で豚骨スープがほぼ切れて仕込みの途中。今日は昼からファミリーのご予約頂いてます。スープが一杯分しかないと思うと申し訳ないな。あぁ、気になる…結局昼から出勤する羽目になりそうだ。眠たいが………😅	{'place_id': 'f62cf04248a8314b'}
2020-08-12T03:39:18.000Z	1293391586378752000	SONY ZV-1で撮影。手振れもグリップ付けて手振れ補正アクティブにすれば気ならない。簡単で使いやすい。ピントもスムーズに合うし背景ボケ機能も良い。ちょっとした外出や旅行に使える。#sony #sonyzv1 https://t.co/jlrGZss7eM	{'place_id': '83e30e314d0e5320'}
