2021-07-11T23:40:53.000Z	1414369133320306691	あぶねーーーーサンダルで出勤しよかしよったよかったーーーー敷地出る前に気付いて	{'place_id': '9a9414fd6ec311ca'}
2021-07-11T16:03:52.000Z	1414254119129288708	@nedi4899diedfhm 良いですね、避暑地🌀別に感染しても大半は大した事無いことが分かったしコロナ禍になってから日跨ぎの旅行は控えてましたがそろそろ解禁しようかな？弟はすでに沢山旅行してますよ🚙シシャモやあいみょんが大好きみたいで🎶	{'place_id': 'd458617907c51263'}
2021-07-11T15:32:23.000Z	1414246196130971648	@usachan3137 うさぎさん、お疲れ様でした。もうちょっとしたら出勤します。今週もよろしくお願いします❗️おやすみ⭐💤⭐なさい❗️	{'place_id': '1809b21424d0d7a1'}
2021-07-11T15:26:50.000Z	1414244801067642885	@yassan_74 今週もよろしくお願いします❗️もうちょっとしたら，出勤します。	{'place_id': '1809b21424d0d7a1'}
2021-07-11T14:02:18.000Z	1414223528451182600	今日も１日お疲れ様でした本日の受け付けは終了致しましたありがとうございました🙇明日は新人ななさん12時から出勤致します🍀ご予約お待ちしております https://t.co/NmSDequiDa	{'place_id': '83e30e314d0e5320'}
2021-07-11T13:53:12.000Z	1414221236352155652	息子と散歩しました❤️明日からまた出勤します❤️宜しくお願いします🐰＃うさぎ#うさぎのいる生活 https://t.co/3svXnZV3wR	{'place_id': '83e30e314d0e5320'}
2021-07-11T13:29:38.000Z	1414215305895682055	@chinatsu_0472 ちーさーん💝お久しぶりです私もふなＬちゃんLOVEなしよ〜抱っこしやすくて、服も作りやすくお風呂も入れやすく😊😊お気に入りのひと梨なっしー💕たまに一緒にお出かけもするよ(*ˊ˘ˋ*)｡♪:*° https://t.co/vbbt8EyCAe	{'place_id': '19592724f6230037'}
2021-07-11T13:11:15.000Z	1414210678391377921	今日は友達とももち浜の海に行ってきたよー🌊楽しすぎて電車ギリギリだった笑TikTokリンク貼ってるから気になる人フォローしてね！https://t.co/eY4Pvhe0S9 https://t.co/qgmkb20QPz	{'place_id': '83e30e314d0e5320'}
2021-07-11T12:56:24.000Z	1414206942805991432	福岡1Day旅行 ラストパート#イオン天神店 #depperdancrepe #アイスショコラクレープブラウニートッピング#アイスショコラ #美味しいクレープ屋さん 場所: Tenjin (Fukuoka) https://t.co/tuKXAMBTTm	{'place_id': 'f62cf04248a8314b', 'coordinates': {'type': 'Point', 'coordinates': [130.3976608, 33.5902075]}}
2021-07-11T12:42:54.000Z	1414203543456735234	福岡旅行1Day  パート6 場所: 福岡市中央区渡辺通5丁目10-1モアフィールド天神南310 https://t.co/YZwqyMH9Le	{'place_id': 'f62cf04248a8314b', 'coordinates': {'type': 'Point', 'coordinates': [130.40424116, 33.58688128]}}
2021-07-11T12:31:07.000Z	1414200581892317193	福岡1Day旅行 パート5 #意外とでけぇ #博多ふ頭ベイサイドプレイス #博多ふ頭ベイサイド #登りたかった。 場所: 博多ふ頭第1ターミナル https://t.co/FgxCWgnXjX	{'place_id': '83e30e314d0e5320', 'coordinates': {'type': 'Point', 'coordinates': [130.39685508, 33.60903244]}}
2021-07-11T12:16:19.000Z	1414196853638410240	福岡旅行1Day パート4#レンガ造りの建物 #弁天橋通 #楽しかった😊 場所: 弁天橋 https://t.co/0igdFo1AEB	{'place_id': '83e30e314d0e5320', 'coordinates': {'type': 'Point', 'coordinates': [130.40083123, 33.59500871]}}
2021-07-11T11:47:00.000Z	1414189476193083396	成田空港が悪天候で、まだ飛行機飛ばん😭💦飛んだとしても、電車無いだろうし、家までどうやって帰ろう💦💦 https://t.co/fZYhClcCHH	{'place_id': '0fc2ea8faf146000'}
2021-07-11T11:33:25.000Z	1414186058175029251	電車乗ってる隣の人がめっちゃスズカさん育ててる…😁	{'place_id': 'f62cf04248a8314b'}
2021-07-11T11:24:30.000Z	1414183815983947789	@an_candybox この電車は門司港レトロの駐車場にありますよ。その写真の近くの駐車場てす	{'place_id': 'd86aacdaf45b3cbd'}
2021-07-11T11:11:40.000Z	1414180586084651011	@SachiOKD 火曜日出勤ですか？	{'place_id': 'ae083492b529328a'}
2021-07-11T08:37:33.000Z	1414141799585615879	全国のホークスファンの皆様ぁ〜！鬱憤ばらしにご唱和ください！ぁ、ほーれ勝ったぁ〜！勝ったぁ〜！また勝ったぁ〜！よーわい近鉄にまた勝ったぁ〜！ぁ、それ近鉄電車でハヨ帰れぇ！バンザーイ！バンザーイ！バンザーイ！#ヤジ屋みはぎの#ホークス大阪内野野次#電車野次	{'place_id': '83e30e314d0e5320'}
2021-07-11T07:14:55.000Z	1414121003798597633	福岡1Day旅行 パート3#水鏡神社⛩ #りょう散歩 #13692歩#1人旅#1人旅行✈️ #気まま旅 場所: 水鏡神社 https://t.co/9ufoWkC7hR	{'place_id': 'f62cf04248a8314b', 'coordinates': {'type': 'Point', 'coordinates': [130.4020516, 33.59227364]}}
2021-07-11T07:05:17.000Z	1414118579352608768	福岡旅行1Dayパート2#福岡天神大丸 #福岡天神インスタ映え #宮崎から福岡ぶらり旅#7月11日 場所: Tenjin (Fukuoka) https://t.co/t0jC52BnsN	{'place_id': 'f62cf04248a8314b', 'coordinates': {'type': 'Point', 'coordinates': [130.3976608, 33.5902075]}}
2021-07-11T07:02:02.000Z	1414117764508176386	なんとなく来てた折尾駅で、写真の手すりのところに手を置いてスマホを見ててもうすぐ電車来ると、思って行こうと、思ったら足が、ガクッってなった皆さんは、そんな経験ありますか？#JR九州 #折尾駅#あるある https://t.co/15uizRATLs	{'place_id': '07d9e4f498c82001'}
2021-07-11T06:54:56.000Z	1414115977042829313	今日は福岡1Day旅行パート1#福岡旅行 #福岡市 #福岡観光 #福岡パルコ #福岡天神 #1人観光 #日産車でプチ旅行 場所: 福岡市民会館 https://t.co/mVDeONLdoZ	{'place_id': 'f62cf04248a8314b', 'coordinates': {'type': 'Point', 'coordinates': [130.39930549, 33.59816712]}}
2021-07-11T06:47:44.000Z	1414114165296304133	そろそろお出かけなのにスコールかよ？今から搬出	{'place_id': '83e30e314d0e5320'}
2021-07-11T06:30:14.000Z	1414109758676631553	基山まで佐賀フラペチーノ飲みに来たら土砂降りなう… https://t.co/XfVNEON0Ik	{'place_id': '0fc3a353ab15b006'}
2021-07-11T06:14:27.000Z	1414105789824864257	@i_momo55a ご来駅、沢山のお買い物ありがとうございました🙇‍♂️昨日出勤していました😭今は売場にいることが少ないので、Twitterに DMください。すぐ駆けつけます🏃‍♂️💨ナカマル醤油の社長さん面白いでしょ❓	{'place_id': '07d9c9e351c82002'}
2021-07-11T05:52:07.000Z	1414100167704268800	急にすごい雨降ってきた😳😳お出かけの皆様お気を付けください🙏	{'place_id': 'a29d2918916e6486'}
2021-07-11T05:28:15.000Z	1414094160735268864	西鉄電車の車内広告より。ネコ展も頑張っていただきたい😊 https://t.co/gth6Es4e6J	{'place_id': '0fc3a409ea94c000'}
2021-07-11T04:46:02.000Z	1414083539415404545	久しぶりに西新に来てるけど、ここに住んだら確実に毎週飲みに出てる自信がある	{'place_id': 'ae083492b529328a'}
2021-07-11T04:39:42.000Z	1414081943294021636	涼しかった！そうめん流しも出来て、川遊びもできて、夏のお出かけにはgood🎒 https://t.co/5YsYn129Ae	{'place_id': '1111205c44d47000'}
2021-07-11T04:24:03.000Z	1414078005404524568	旅行すると交通系ICカード欲しくなるな	{'place_id': '83e30e314d0e5320'}
2021-07-11T02:08:23.000Z	1414043864839557126	福岡県立福岡中央高校野球部試合当日朝、出勤して仕事をしていたら乾いた打球音が。私が確認した限りでは3年生6名が練習していました。並々ならぬ思い、です。	{'place_id': '07d9d507fb084000'}
2021-07-11T02:01:28.000Z	1414042124509540352	義母は日曜出勤駅まで送りました♫🚗	{'place_id': 'aa7c3ccdbb497079'}
2021-07-11T01:59:27.000Z	1414041617510567941	初めて電車でここまで来た🙄 (@ 筑前前原駅 in 糸島市, 福岡県) https://t.co/RVmKzVELjf	{'place_id': '6772c147e8066ea1', 'coordinates': {'type': 'Point', 'coordinates': [130.19945171, 33.55713295]}}
2021-07-11T01:15:56.000Z	1414030666396753921	電車で移動する😎寝不足やし🙄 (@ 天神駅 in 福岡市, 福岡県) https://t.co/Fa59rxu68L	{'place_id': 'f62cf04248a8314b', 'coordinates': {'type': 'Point', 'coordinates': [130.39885618, 33.59122865]}}
2021-07-11T01:01:36.000Z	1414027055813910528	ゾンビランドサガ：佐賀の旅行ガイドブック　昭文社から発売　聖地巡礼プラン　声優陣インタビューも https://t.co/8K34gOFw1q @mantanwebからコレ、昭文社のサイトでは声優の個人名を出さずに内容を紹介してたんだけど、どういう理由なんだろう?	{'place_id': '06dee0fd8a4d815c'}
2021-07-11T00:21:34.000Z	1414016983784312832	おはようございます☀️本日新人さん出勤致します🍀宜しくお願い致します https://t.co/xGcfdfDejO	{'place_id': '83e30e314d0e5320'}
2021-07-12T23:16:09.000Z	1414725297367183361	7月13日の古賀市の熱中症情報は9時時点ですでに厳重警戒レベルです。15時頃まで続きます。激しい運動を控え、こまめに水分を取りましょう。外出や運転するときにはマイボトルを必ず持参しましょう。#古賀市　#ぬま健司　#熱中症厳重警戒レベル https://t.co/b91sK8EhsE	{'place_id': 'd709bc058a10903a'}
2021-07-12T23:03:17.000Z	1414722056323682305	昭文社が旅行ガイド「ゾンビランドサガ トラベラーズガイド」販売へ　聖地巡礼プラン提案 https://t.co/0Y4WKWofLX	{'place_id': 'da55dfd4e124ccb5'}
2021-07-12T21:58:56.000Z	1414705862606671903	おはようございます。今朝は雲あるけど青空。朝から暑い。蝉元気。それでは出勤です。今日もよろしくお願いします。	{'place_id': '06dee0fd8a4d815c'}
2021-07-12T20:11:33.000Z	1414678841616855040	つくばのすーさん、おはよう😃ございます❗️今朝は、2時半過ぎに事故現場らしきものを目の当たりにして、出勤途中だったから、どうしようもなく、気になりながら広島向けです。今日も心温まる佳き日になりますように❗️	{'place_id': 'da55dfd4e124ccb5'}
2021-07-12T20:01:36.000Z	1414676337457995776	@minefuziko4 うらやましいなあ😃僕病院入院中で外出禁止でだめなんだ😂ホークス応援行きたいなあ😃	{'place_id': '19592724f6230037'}
2021-07-12T18:19:59.000Z	1414650761087098880	本日は1人急遽休みなので1時間遅れての休憩です。人が増えて休んでも大丈夫じゃね？ハハハ🤣と考える人もいますが、休むことで経験するチャンスを逃していることも忘れずに。突っ走っていて休むのとダラダラしていて休むのは別物。雇用契約結んでいるなら出勤しましょう。嫌なら打ち切ったら良い。	{'place_id': '28d9f7c5865651ca'}
2021-07-12T15:28:04.000Z	1414607499437641730	今日の営業も無事終了(^-^)初出勤の『よしの』さんもバッチリ稼げました(^^)v『アヤカ』ちゃんも休む暇無しだったね(笑)次の出勤は2人とも来週の月曜日☆『大野城華恋』では女性キャストをまだまだ募集してます♪よろしくお願いします(^^)#大野城華恋https://t.co/kpVgqe4zdD https://t.co/SHr767Aks1	{'place_id': '4c6f6aa0ae926c41'}
2021-07-12T14:22:42.000Z	1414591048156794882	＃ワクチンじゃない治療薬これが無ければ安心して外出できない。助けてよ。ワクチンじゃ安心できないでしょ。厚労省のＨＰ自分で見てんの？田村さん知ってる。ワクチンのエビデンスが無いことを。	{'place_id': '83e30e314d0e5320'}
2021-07-12T13:30:57.000Z	1414578025673334789	今日とはみだしトーク👀✨#おとなびげーしょん #rkboto #オトナビ #知らない人 #何度も目が合う #電車 #向かいの席 #資料 #3人 #お母さん #娘 #微笑み #会釈 #勘違い #見つめられるのは嬉しい #三好ジェームス #深町健二郎 https://t.co/gE7cQxnlAh	{'place_id': '0fc3a487c415e005'}
2021-07-12T11:40:34.000Z	1414550248370868224	スポットライト天神店。カウンターに飛沫感染防止シールドをDIY(*^^*)安心して飲みに来てくださいね(笑) 場所: 歌謡曲bar スポットライト天神 https://t.co/nxteaaY43F	{'coordinates': {'type': 'Point', 'coordinates': [130.398734, 33.58694775]}, 'place_id': 'f62cf04248a8314b'}
2021-07-12T10:54:20.000Z	1414538611601526790	デリー政府は、今後予想されるコロナ第3波に備え、経済活動を4色で示すと発表。感染率が2日連続で0.5%を超えたら黄色で多少の制約を、それを超えたら段階的に2色で週末の夜間外出禁止、5%を超えたら赤字で示しロックダウン。https://t.co/Aw5taF7tTw	{'place_id': '6772c147e8066ea1'}
2021-07-12T09:59:43.000Z	1414524865315446784	例えば仮に自分が家族から原始人的な生活がしたいから未開の地に引っ越す　って言われたらやっぱ嫌だもんなぁ　旅行までならついてくけど	{'place_id': 'ae083492b529328a'}
2021-07-12T09:57:18.000Z	1414524256583516168	米国、個人的に住むにはすごい住みたいのだけれど、家族を連れて行くなら旅行までかなぁという気持ちがある。	{'place_id': 'ae083492b529328a'}
2021-07-12T08:57:48.000Z	1414509287007608832	宿泊先のホテルのある甘木までの電車の中で読んでます。AIの誤動作がどのようにして起こるのか？という解説。かなり笑えます🎵😁 https://t.co/k2nrW6WZOi	{'place_id': 'da55dfd4e124ccb5'}
2021-07-12T08:44:44.000Z	1414505995808645124	仕事するのは今日だけなのに飲みに行くとの事で宿まで用意してもろたww武雄は、却下され唐津でのんびり😇	{'place_id': 'dca0d1073411f55e'}
2021-07-12T06:13:51.000Z	1414468024950743040	出勤！今日から23時までの通常営業！！ (@ 博多駅 in 福岡市, 福岡県) https://t.co/GWYQ9E744R	{'coordinates': {'type': 'Point', 'coordinates': [130.420687, 33.590112]}, 'place_id': '83e30e314d0e5320'}
2021-07-12T05:29:35.000Z	1414456883453341698	出勤中 (@ 香椎神宮駅 in 福岡市, 福岡県) https://t.co/z9ohLwcmMG	{'coordinates': {'type': 'Point', 'coordinates': [130.45240382, 33.65014699]}, 'place_id': '06dee0fd8a4d815c'}
2021-07-12T04:43:27.000Z	1414445276966756355	よし、ファミマでコーヒー飲みに行こう。	{'place_id': 'f62cf04248a8314b'}
2021-07-12T04:27:04.000Z	1414441153030549511	新婚旅行どこ行くかなぁー\(//∇//)\	{'place_id': '684cc1cfd89cacef'}
2021-07-12T03:47:08.000Z	1414431101058224135	誕生日旅行、今年は福岡にやってきました (@ 福岡空港 in 福岡市, 福岡県) https://t.co/81Jd9wktbQ https://t.co/L3a6jmcDQX	{'coordinates': {'type': 'Point', 'coordinates': [130.44971824, 33.59415179]}, 'place_id': '83e30e314d0e5320'}
2021-07-12T03:32:20.000Z	1414427379649310724	今回の福岡家族旅行でお世話になったホテルはこちらドーミーイン博多祇園最優先事項は四人一部屋次いで温泉ありの条件で即決😊👌✨あと、個人的に泊まってみたいホテルの一つだったので☺️ https://t.co/ZeJ9VIFn2b	{'place_id': '0fc29ebfd9d46000'}
2021-07-12T03:19:36.000Z	1414424172864753665	ワクチン１回目の接種して1日経ったけど平熱で出勤できました左腕が動いたら痛みがあるから重い物持つ仕事じゃなくて良かったと思うくらいかな…	{'place_id': '684cc1cfd89cacef'}
2021-07-12T03:15:08.000Z	1414423049768636416	出勤。眠気がまだまだ残ってる🥺今週もクタクタになるけど頑張ろう。	{'place_id': '66b3953bdc6122dd'}
2021-07-12T02:50:34.000Z	1414416867368706051	え？オンライン修学旅行って本当にやってんの？？旅行に行けない分、なんとかそれに関連づけた授業をやらねばならないんだろうけど…。これも感想文とか書くのかな。	{'place_id': '207e95d6143148a2'}
2021-07-12T02:25:21.000Z	1414410521915256833	そろそろ夜勤出勤しますか。	{'place_id': '361d4120fc43007e'}
2021-07-12T01:46:09.000Z	1414400654794129408	@0_yuzupon 6時起きの18時20分まで講習💦往復2時間半電車に揺られ美人と糞親父の間で妄想するw美人と連絡先交換できんかなぁ〜www	{'place_id': '83e30e314d0e5320'}
2021-07-12T01:41:08.000Z	1414399393386483713	今日明日、講習だる〜電車疲れるゎ〜	{'place_id': '83e30e314d0e5320'}
2021-07-12T01:30:15.000Z	1414396654279557124	紫蘇ジュースが作れない状態になりました🥲なのでお手入れ🍀これで虫が居なくなると良いのだけれど。(写真の紫蘇は別の株) カブト虫の朝ごはんも完了👍羽化したら夫へ報告📲⁡グリーンカーテン🌿もいい感じに育ちました🥰これから家事をしてお出かけしようかな。 https://t.co/Av0VYgNYLk	{'place_id': '19592724f6230037'}
2021-07-13T22:19:53.000Z	1415073523312173056	7月14日の古賀市の熱中症情報は朝から厳重警戒レベルで夕方まで続く見込みです。激しい運動を控え、こまめに水分を取ってください。外出や運転するときにはマイボトルを必ず持参してください。室内でも熱中症になります。エアコンを使いましょう。#古賀市　#ぬま健司　#熱中症厳重警戒レベル https://t.co/pQAJQ3oI5Y	{'place_id': 'd709bc058a10903a'}
2021-07-13T21:48:34.000Z	1415065642516975619	おはようございます。今朝は青空。朝陽眩しい。朝から暑い。蝉元気。それでは出勤です。今日もよろしくお願いします。	{'place_id': '06dee0fd8a4d815c'}
2021-07-13T21:03:25.000Z	1415054281787338753	おはようございます😃北九州は昨日梅雨明けした模様で、今朝はスッキリ晴れてます☀️午後から出勤なのでどこかにとも思いますが、乗りっぱなしだったR1000の清掃でもしようかな？では、今日も一日ぼちぼち頑張りましょう〜😊👍	{'place_id': '67e8b450ce5fa959'}
2021-07-13T14:38:32.000Z	1414957421664083970	三連休の最後に飲みに付き合ってくれた玲ちゃん感謝しかない😂	{'place_id': 'f62cf04248a8314b'}
2021-07-13T14:31:27.000Z	1414955637465919495	7/24日土曜『はぁんラスト出勤卒業DAY』open18.00ー25.00はぁん18.00あおい18:00のぞみ18:00ちい18:00etc..ぐっどタイムを長い間支えてくれたはぁんちゃんリアルラストですのでみんなきてね😀✨	{'place_id': 'f62cf04248a8314b'}
2021-07-13T14:29:23.000Z	1414955117518991366	日本中で全国的にロックダウン並の公共交通全面停止、学校休校、エッセンシャルワーカー以外の仕事の禁止、外出禁止などを数ヶ月徹底すれば、鬱屈とした生活ともオサラバ出来ると思う。今、地方では、もう、コロナ以前のような生活に戻りつつあり、有事である緊張感が無くなっている。	{'place_id': 'dca0d1073411f55e'}
2021-07-13T14:16:50.000Z	1414951961829515271	新人ユウキとベテランリュウキ(笑)  名前似とるけん、紛らわしいと(^o^;)ユウキ、出勤2回目で焼き場デビューとオーダー取りデビュー  今後も頑張れ～ 場所: 福岡パルコ https://t.co/188y3d30RC	{'place_id': 'f62cf04248a8314b', 'coordinates': {'type': 'Point', 'coordinates': [130.399014, 33.590983]}}
2021-07-13T14:11:52.000Z	1414950708219203599	結局長崎で何も食わなかったな。車があると街中じゃ持て余すから、次は電車で行こう…そんでトルコライス食うんだ。次こそは軍艦島に上陸したいし。	{'place_id': 'f62cf04248a8314b'}
2021-07-13T13:59:58.000Z	1414947715272908800	今晩は明日は、外出します #福岡市内 #早寝 #早起き #マスク着用 #睡眠時間 #眠い	{'place_id': '28d9f7c5865651ca'}
2021-07-13T13:52:30.000Z	1414945836245692416	@JY09gami3 あと、西鉄電車	{'place_id': 'aa7c3ccdbb497079'}
2021-07-13T13:39:09.000Z	1414942475601416193	まんぼう解除されて何が嫌って電車に酔っ払いが多いことだよね	{'place_id': '0feb8e41f2b83801'}
2021-07-13T12:50:23.000Z	1414930204284178434	@muku_pika 電車の移動も良いですね	{'place_id': '67e8b450ce5fa959'}
2021-07-13T11:57:44.000Z	1414916953328685058	メルカリすごいなーやっぱり。電車の中で、メルカリ開いてる人立て続けに3人も見てしまった。キャンペーンか何かやってるんかな？	{'place_id': '06dee0fd8a4d815c'}
2021-07-13T11:37:13.000Z	1414911792317308933	@KOJ_am ピーチが福岡千歳直行を出してたのを初めて知ったのです…😵レンタカーもかなりお安く…ひたすら🚗運転してるだけの旅行になりそうですけどね🤣	{'place_id': '207e95d6143148a2'}
2021-07-13T11:18:37.000Z	1414907108596731922	わー、飲み屋がこの時間も開いてるー僕はまだ怖いから飲みには行かないけど…	{'place_id': 'f62cf04248a8314b'}
2021-07-13T11:00:34.000Z	1414902566492778497	@GOGO68801560 コーヒー1本5日位もちますね😁朝出勤前にベランダで少し飲むだけだから😁スロットもプラスですが、半年でプラス10万やからですね😅仕事の給料も安くて、毎月赤字だから、どうにか足しにしたいですが、少しの足しにしかならないですね😂一回負けたらバイトしないとですよ😂毎回ギリギリですよ😂	{'place_id': 'ae083492b529328a'}
2021-07-13T11:00:30.000Z	1414902549522509830	福岡ではGoToEatキャンペーンが始まりました。飲食店には良いかもしれませんが…農水省に委託された会社はJTBって。委託しないとできないくらい、遅れてるってこと。旅行需要もないから、JTB。やっぱりデジタル庁は要らないんだよ。五輪のスポンサーには手厚い。飲食店には貸し剥がしで脅すのに	{'place_id': '83e30e314d0e5320'}
2021-07-13T10:43:05.000Z	1414898169448570883	社会人の夏通勤中の電車内スマホを拾ってくれた優しい男性に胸がトキメキ脳裏に刻まれている男らしい下半身がちなつの頭の中に記憶胸元からチラチラ覗く乳首を眺めてもらいながらフェラしたい!そんなプレイをしてみませんか?　五十路マドンナちなつ# 福岡デリヘル@akagi_tomoatsu https://t.co/LEacccaDhJ	{'place_id': '83e30e314d0e5320'}
2021-07-13T10:33:36.000Z	1414895779819388942	ーお知らせー公式LINE@ができました‼︎ご新規登録でデジショ券プレゼントです出勤情報、新人情報などはこちらからその他お得な情報などもこちらから‼︎‼︎登録はこちらからhttps://t.co/UCDG3sABB7 https://t.co/55a0y2EdqP	{'place_id': '0fc2c2bfc6947000'}
2021-07-13T10:19:54.000Z	1414892333783404544	電車で1番端に座ってて隣にゎ海外の女性、その隣にゎ気持ち悪い若者座ってて若者が寝て女性の肩に何回も寄り掛かり女性ゎかなりのいやずら💦席を代わってあげたらthank youと言われ降りる時にありがとうだってw日本語喋れんのかいwww	{'place_id': '1809b21424d0d7a1'}
2021-07-13T09:04:46.000Z	1414873425944797187	くそ〜電車1分間に合わんやった💦今から30分待ちぼうけや💦	{'place_id': 'f62cf04248a8314b'}
2021-07-13T08:43:29.000Z	1414868071970349056	出勤したら店長と先輩の車しか駐車されてなくて草 今日はお掃除デーかな	{'place_id': 'a29d2918916e6486'}
2021-07-13T05:07:21.000Z	1414813679694929923	本日の出勤です‼︎open18.00ー22.00　『オレンジフロート』チェキ付きです😀✨✨ https://t.co/x5E5bEz1mR	{'place_id': 'f62cf04248a8314b'}
2021-07-13T04:37:01.000Z	1414806045105422337	@REIWA3HIRO いやいや、そこまで抜群に頭良い訳じゃないし机に向かうのはむしろ苦手でした😅ただ、英語🔢は好きですしオーストラリア🇦🇺はホームステイと旅行で２回行きました✌️	{'place_id': 'd458617907c51263'}
2021-07-13T03:24:57.000Z	1414787906716114945	帰宅して手帖を見たら、アイヤー俺自分もライブじゃん、しかもこれまた大好きなうっちゃんと!!ということで今度の土曜の素敵ライブ二つ、あなたならどっち?時間微妙にずれてるから西鉄電車ではしごもあり、かな!! https://t.co/MbJpsbToPX	{'place_id': 'ae083492b529328a'}
2021-07-13T03:13:27.000Z	1414785013388759042	出勤。暑いし眠い🥱今日もキツいけど頑張ろう。	{'place_id': '66b3953bdc6122dd'}
2021-07-13T03:07:49.000Z	1414783598486380548	おはようございます‼️よもぎうどんでは『からあげ』も大人気なんですよー🍗鶏肉をうどんのつゆに漬け込んでニンニクを一切使わずにサクッと仕上げた塩からあげです☝️もちろんお持ち帰りもOKです‼️お出かけのお供にいかがですか？さぁ今日も全力で開店します‼️#嘉麻市 #よもぎうどん #からあげ https://t.co/9ONftiUiw8	{'place_id': '07d9d43e6f483004'}
2021-07-13T02:47:52.000Z	1414778577682198528	7月13日の古賀市の熱中症情報は12時点で危険レベル。運動を中止し、熱中症にかからぬよう注意してください。こまめに水分を取り、外出や運転するときにはマイボトルを必ず持参してください。室内でも熱中症になります。エアコンを使いましょう。#古賀市　#ぬま健司　#熱中症危険レベル https://t.co/hoqHEvWxVZ	{'place_id': 'd709bc058a10903a'}
2021-07-13T02:23:50.000Z	1414772528925483013	そろそろ夜勤出勤しますか。	{'place_id': '361d4120fc43007e'}
2021-07-13T02:20:13.000Z	1414771618673434640	(＾ω＾)今月の22と23が祝日になっており、シフトを入れ替えたことを失念して出勤してしまいました。そもそも、私が来た時点で誰かが「帰れ!!」と言ってくれても良かったのに…。管理側は無駄な出勤を抑制したい、現場側はひとりでも頭数が欲しい状況のあらわれですね。 https://t.co/oTLecHq9BH	{'place_id': '4bda4536528abe8f'}
2021-07-13T02:06:56.000Z	1414768274936459264	4連休テラス席ご予約はお早めにどうぞ#福岡#福岡旅行#糸島 https://t.co/vzc3Y2PUGb	{'place_id': '0fc2c63abcd41000'}
2021-07-13T01:00:37.000Z	1414751583942832149	😹失禁❌出勤します⭕️#フォロー返します #フォロー募集 #フォロー募集中 #フォロー募集中です#相互フォローhttps://t.co/u5csGIEQkP https://t.co/hd3ZN3l6bx	{'place_id': 'aa7c3ccdbb497079'}
2021-07-13T01:00:11.000Z	1414751475960483840	@gushikenstore 早朝出勤、お疲れ様です😊	{'place_id': '1c55e7e644bcdddd'}
2021-07-13T00:59:19.000Z	1414751260515856387	😹失禁❌出勤します⭕️#フォロー返します #フォロー募集 #フォロー募集中 #フォロー募集中です#相互フォローhttps://t.co/fOoY8vSKxo https://t.co/mdw1EU6ah1	{'place_id': 'aa7c3ccdbb497079'}
