2020-11-15T23:57:36.000Z	1328125026206318592	皆様おはようございます☀️今日から #文化芸術による子供育成総合事業 の公演のため #福岡市立鶴田小学校 へ🚌と思ったら、テューバ #鈴木浩二 さんと一緒に(^^)vいってきます💨#tuba #通勤 #出勤 https://t.co/zoVgotoBoc	{'place_id': '0fc2a0856954c000'}
2020-11-15T12:16:40.000Z	1327948632398544896	単純労働で1番稼げる方法はまあ女の子限定にはなるけど風俗一択やろな。たくさん出勤すれば月に手取り300万円稼げる。税金引かれること考えれば年収7千万円の開業医並に稼いどる。年収7千万円なんて開業医でもかなり上位。。	{'place_id': '83e30e314d0e5320'}
2020-11-15T11:25:12.000Z	1327935679444054024	今日は久しぶりに2人でお出かけだいぶ散っていたけど秋桜満喫^_^ https://t.co/utTZKAdTEG	{'place_id': '83e30e314d0e5320'}
2020-11-15T10:07:30.000Z	1327916124575449088	明日より再びネコスケ課長出勤。平野区のチェリーボーイです。🍒 https://t.co/rXqMZbhHag https://t.co/hmLyncHfD9	{'place_id': '07d9e3cb34084001'}
2020-11-15T09:36:36.000Z	1327908351116783626	西鉄電車に乗換🚃 (@ 天神駅 in 福岡市, 福岡県) https://t.co/AoeR2Du45g	{'coordinates': {'type': 'Point', 'coordinates': [130.39885618, 33.59122865]}, 'place_id': 'f62cf04248a8314b'}
2020-11-15T09:34:38.000Z	1327907853168992257	休日に久々のお出かけで糸島の雷山へ♪行きがけ2時間ぐらいの渋滞に巻き込まれて死ぬかと思ったけどその後の紅葉は綺麗やった‼︎ 場所: 雷山 千如寺 https://t.co/QifReDfqfz	{'coordinates': {'type': 'Point', 'coordinates': [130.22888089, 33.49472372]}, 'place_id': '6772c147e8066ea1'}
2020-11-15T09:25:59.000Z	1327905679122722816	二日酔いから奇跡の生還。出勤します。#DON	{'place_id': 'f62cf04248a8314b'}
2020-11-15T09:25:05.000Z	1327905450558255105	グッズも買ったので、飲みに行きます🍺🍺🍺🍺🍺#sbhawks https://t.co/TGu8cCPlu0	{'place_id': '1125255b26d69001'}
2020-11-15T08:54:06.000Z	1327897652168585218	蓄電池電車に乗る。香椎線、かなり久しぶりに乗るなと https://t.co/EieTFxpDWi	{'place_id': '07d9e3bbb6484005'}
2020-11-15T08:24:17.000Z	1327890151238995969	休日出勤オワタので風呂入って帰る☺️ (@ 山茶花の湯 - @sazankanoyu in 吉野ヶ里町, 佐賀県) https://t.co/zrMqrIDuDI	{'coordinates': {'type': 'Point', 'coordinates': [130.40612524, 33.37020174]}, 'place_id': '7aef1c8833fa125d'}
2020-11-15T08:19:34.000Z	1327888961901981697	ワサコレ断食10日目♡家族旅行が終わり福岡の自宅に到着♡何かTwitterが寂しいな♡早くネイマールとかムバッペとか誰か見せてください♡噂であの男は未だ引退してないようですがw	{'place_id': 'f62cf04248a8314b'}
2020-11-15T07:47:00.000Z	1327880768132050944	@hirotonxoxo 綺麗に紅葉してますね〜🍁お出かけしたくなります！	{'place_id': '207e95d6143148a2'}
2020-11-15T06:45:54.000Z	1327865391666712577	@Tetsuya_Car 昨年、ソウルへ旅行に行った時にトミカを売ってるお店を見かけましたが、やはり少し高いので中々買うのが大変な印象でした。	{'place_id': 'd458617907c51263'}
2020-11-15T06:03:29.000Z	1327854715917402113	鳥栖駅で電車を降りて、駅構内を見下ろす跨線橋「虹の橋」へ。ここも「SL鬼滅の刃」を見ようと、待っている人たちがいましたが、久留米駅に比べると圧倒的に空いていました。SL鬼滅の刃は汽笛を鳴らしながら、鳥栖駅に入線。明治時代に建てられた鳥栖駅舎と、大正時代に造られたSLが共演しました。 https://t.co/UTDieTc1o1	{'place_id': '07d9db52a4883003'}
2020-11-15T05:57:16.000Z	1327853152196935681	設営と警備のため、博多駅へ。疲れ果てたので、電車で15分寝落ち確定です。#立憲民主党#立憲民主党福岡県総支部連合会 https://t.co/GDNQl7sH6M	{'place_id': '01784c311a5312c7'}
2020-11-15T05:39:55.000Z	1327848785662230528	本日の昼食すき家 とろ～り3種のチーズ牛丼 ランチセット休日出勤はお昼休みを好きな時間にとれて良い。チー牛を食べたすぎて、バスで2区間先の、駅前四丁目(住吉方面)目の前にあるすき家へ。すき家に一人で入ったのは初めてかもしれない。生活圏にあれば通いつめたいけど近くにないのが残念だ https://t.co/hadqJRDph7	{'place_id': 'f62cf04248a8314b'}
2020-11-15T05:01:41.000Z	1327839164616691712	どうにかして線路上で電車を止めることさえできれば...（危	{'place_id': 'eeaeb313b9cb73ae'}
2020-11-15T04:45:19.000Z	1327835044321267712	銚子電鉄の映画｢電車を止めるな！｣みてきました。煉獄さんと同じくらい泣きました。 場所: クレカ若松 https://t.co/HhMVithZdg	{'coordinates': {'type': 'Point', 'coordinates': [130.76617389, 33.88817312]}, 'place_id': '1902a1e1ab965029'}
2020-11-15T04:33:32.000Z	1327832081112604672	ゆかりさん、出勤致しました😊🙌ご予約の紳士様を迎えする準備をせっせといたします💕 https://t.co/DDeJhx9m9m	{'place_id': '83e30e314d0e5320'}
2020-11-15T03:45:42.000Z	1327820041233051648	福岡旅行、最後の〆は牡蠣小屋に行ってバーベキュー。惣菜、飲み物は持ち込み可。だから安い‼️ 場所: かきのますだ https://t.co/941K0pc9Mp	{'coordinates': {'type': 'Point', 'coordinates': [130.0848645, 33.50516105]}, 'place_id': '6772c147e8066ea1'}
2020-11-15T03:27:54.000Z	1327815561837834241	地方で走ってる向かい合わせの座席の電車って、どうやって座ったらいーの？座れる人数が限られるし、存在してる意味が良く分からない。	{'place_id': '83e30e314d0e5320'}
2020-11-15T03:19:05.000Z	1327813345336983552	@billy_yuki0626 良かったね～パパもゆっくりと論文作成できるね。😊黒鳥は直に見れば格好よさがわかるよ。イギリスの公園の池にもいるはずだよ😊外出できるようになれば、動物園に連れて行けば良いし😊何処でもドアでこちらの公園散歩させてあげたいわ。うちの双子達みたいに藤丸の背中に乗せて写メしたいわねぇ😊	{'place_id': '8d59909b600e0352'}
2020-11-15T03:08:32.000Z	1327810688681590786	休日出勤なんだから昼は中華飯店くらい許してちょ https://t.co/PvuXTBpQH7	{'place_id': '07d9ca9e8e088005'}
2020-11-15T03:07:54.000Z	1327810531705630721	出勤！！三重県は菰野町向け〜スタートです♪#長距離トラック (@ 粕屋町 in 福岡県) https://t.co/AHZEZI4AD2 https://t.co/H16BM5cXHt	{'coordinates': {'type': 'Point', 'coordinates': [130.48035, 33.610825]}, 'place_id': '01784c311a5312c7'}
2020-11-15T03:06:59.000Z	1327810300993626113	@kare_udon_sl 10周年、おめでとうございます🎉遠くでも近くでも、旅行いいですよね✨楽しまれて下さいませ〜( ´ ▽ ` )	{'place_id': '06dee0fd8a4d815c'}
2020-11-15T02:58:57.000Z	1327808279192322050	久しぶりに電車とバスと乗った！！やっぱり楽やなーww	{'place_id': '83e30e314d0e5320'}
2020-11-15T02:55:36.000Z	1327807435340460033	こんにちは👋😃今日も大丸にて仕事です😄✋久しぶりに土日に出勤しましたが、時間差を置いて やはりお客様は多いですね✋ボチボチと頑張ってますよ✋今日もお弁当🎵#miyuご飯 #小さめのおにぎり #卵焼き #鯛の塩焼き #ふろしき文鳥 https://t.co/DgoRknN2ih	{'place_id': '0fc2e9a0b355e000'}
2020-11-15T02:39:33.000Z	1327803394279444480	有料特急列車が無料快速列車に追い抜かれる瞬間。キハ40系が唸りを上げながら爆走しても、近郊型電車には敵わないのか…。#hb2020jrq https://t.co/mKooS21CxZ	{'place_id': '0fc2eb709014c001'}
2020-11-15T01:49:27.000Z	1327790789318090754	みなさん、おはようございます‼️今日は絶好のお出かけ日和ですね😊お出かけのお昼ご飯はよもぎうどんでいかがですか❓今日も元気いっぱい開店します😆#よもぎうどん #嘉麻市 場所: 筑豊製麺組合　よもぎうどん https://t.co/QltL0ydiYl	{'coordinates': {'type': 'Point', 'coordinates': [130.71992207, 33.57739847]}, 'place_id': '63f1767a25f56ce0'}
2020-11-15T01:38:56.000Z	1327788141114114048	朝ごはんもWEST😆昨夜も飲みに来たけど、ちゃんとおうどん食べたかったん🤤出汁が効いてて、ほんのり甘くて、かしわも甘くて、懐かしい味がすごくイイ😍柔らかめの麺が、さらに優しい感じ。大阪とか阪神間のおうどんにも似てる気がする。朝からお腹いっぱい😋 https://t.co/QTjWXeTPAP	{'place_id': '0fc34552ead55001'}
2020-11-15T01:32:49.000Z	1327786601536077825	今日の佐賀は文句なし快晴です#イマソラ#佐賀県#お出かけ https://t.co/1MVTQnQiU5	{'place_id': 'ed9d1fb34bf317e2'}
2020-11-15T01:31:56.000Z	1327786381028978688	@hiroshi08050411 早よ来んね😑休日出勤して 休み取れるようにしてるんに🙄	{'place_id': '06dee0fd8a4d815c'}
2020-11-15T00:58:26.000Z	1327777948951138304	72C天神 土5970最寄り→天神四丁目(W1→)W大橋駅 那2788天神北→電気ビル#みずたにバスナビ天気も気温もお出かけに最適な日曜日だけど休日出勤してくる。仕事が早く終われば早く退勤して別の日に午後休8時間かかれば別の日に振休をとるのだ https://t.co/w8MIZCArtD	{'place_id': 'f62cf04248a8314b'}
2020-11-15T00:35:06.000Z	1327772076745191425	どもです😄✨今日も大丸出勤日✋モーニングブレイクタイム😄✋#miyuモーニングブレイクタイム#スタバ天神地下街店 #キャラメルマキアート #ふろしき文鳥 https://t.co/PxmndQiOHp	{'place_id': '0fc3a8319d555000'}
2020-11-15T00:27:40.000Z	1327770207461412864	久々の西鉄旅行様のオフィシャルツアーでアウェイ山口へソーシャルディスタンスとってるのでバス6台くらい？準備して頂いてありがとうございます。#avispa #西鉄旅行#うちの自慢のスポンサー#Beeone福岡 https://t.co/Rvf9PtFCRQ	{'place_id': '83e30e314d0e5320'}
2020-11-15T00:24:05.000Z	1327769304863969281	何を隠そう昨日実は100ギガの録画用ブルーレイ購入したわ😊😍ということで日曜日出勤行ってきまーす🚗³₃ https://t.co/CIQbbZjesS	{'place_id': '63f1767a25f56ce0'}
2020-11-16T23:48:38.000Z	1328485156496101377	筑肥線さんよー。箱崎→博多普通 鳥栖鹿児島本線博多→波多江普通 筑前前原筑肥線#まるお周遊録久しぶりに電車通勤しとります。 https://t.co/Zhim3DNFBu	{'place_id': '83e30e314d0e5320'}
2020-11-16T23:31:40.000Z	1328480888401788930	おはようございます😄✋今日も1日お仕事頑張ってくださいませ😄✋今朝は曇り空です☁️今日は大丸出勤日✋出かける前に休憩してます(笑)今朝の朝食☁️🍴#miyuご飯 #ご飯 #豆腐と麩の味噌汁 https://t.co/34XIPt1Nkj	{'place_id': '83e30e314d0e5320'}
2020-11-16T22:54:54.000Z	1328471636895416320	#イマソラ#久留米#お出かけ久留米市は晴れ模様です今日も一日よろしくお願いします https://t.co/E2ra5jXqbJ	{'place_id': '1809b21424d0d7a1'}
2020-11-16T22:08:00.000Z	1328459833666801666	@hiroshi_0328000 2回目の九州仕事なので次は旅行で来たいです😊	{'place_id': '83e30e314d0e5320'}
2020-11-16T22:01:49.000Z	1328458276241956864	電車で隣の人と肩が常に触れ合ってるの久々で落ち着かない🥺天神方面に行ってるわけやないのにこんなに人多いんや🥺	{'place_id': '1809b21424d0d7a1'}
2020-11-16T21:55:15.000Z	1328456624491560961	おはようございます！朝6時に起きて風呂入りすぐに電車乗り久留米へ。今日は社員と熊本営業へ行ってきます。一日一日、今日の活動に勝ち負けをつけて悔いなき様に日々生きていきます。てな、感じで今日も頑張りましょー！	{'place_id': 'f62cf04248a8314b'}
2020-11-16T15:17:43.000Z	1328356581193478150	これからの時代で必要な業務環境1 長時間労働を無くす2 AIやコンピューターを最大限に活用する事3 スマホを活用した業務4 ZOOMを活用したMTG5 女性をもっと活用し男性にはない個性を引き出せる力を身に付ける事。6 研修制度の見直し7 6時間労働週に4日出勤導入8 副業容認する事	{'place_id': '06dee0fd8a4d815c'}
2020-11-16T15:11:07.000Z	1328354921826041856	これからの時代で適合性が欠けている社会1 長時間労働2 男女差別3 オフィスに出勤4 休みが少ない5 個人の自由を認めてない6 低賃金7 人の個性を認めない8 その人の人生観を無視	{'place_id': '06dee0fd8a4d815c'}
2020-11-16T13:45:11.000Z	1328333296632119297	@fripSide_02_20 電車🚃バス🚌使えば行けるけど乗り換えあるので面倒くさいです!	{'place_id': '9ec333dd2f8d1d3c'}
2020-11-16T13:27:22.000Z	1328328812786946051	GoToトラベル使ったけど、旅行満足度はコロナ前の定額旅費・宿代時より落ちるかな。割引って何かデメリットがあるから割引なんだな、と改めて感じる。	{'place_id': '83e30e314d0e5320'}
2020-11-16T13:20:27.000Z	1328327071966216192	@oto_crossfm 今日はオンタイムで聴けなかったのでradikoで明朝の出勤時間のお供にします😂#アシタノオト#crossfm	{'place_id': '10399e3c0b1f3a07'}
2020-11-16T12:19:29.000Z	1328311729210617856	ドゥワンチャンスタッフ募集です❤︎土日祝含む週3〜出勤可能な方美味しい賄い付き、車通勤可能詳しくはご連絡ください🙋‍♀️担当松浦まで#糸島#福岡#アルバイト https://t.co/ZLd5ZxxaRj	{'place_id': '0fc2c63abcd41000'}
2020-11-16T10:36:10.000Z	1328285726174191616	#LinQ #博多マルイ #LinQマルイコラボイベント2020無事出勤  ガラガラだったんで濃厚接触してサイズ感確認🙃 https://t.co/1YVtYg0kYr	{'place_id': '83e30e314d0e5320'}
2020-11-16T10:20:36.000Z	1328281811814760448	@necodomo_games 5:30出勤だったからなぁそして、明日は公休出勤	{'place_id': '28d9f7c5865651ca'}
2020-11-16T09:51:54.000Z	1328274585612009476	@NamamonoSan3 自我が完全に目覚めるとキャラが立たなくなるのと、コンサートに三石琴乃を招かないといけなくなる大人の事情で本人から昔を語ることはなさそうですけどさくらの前に復活させた試作ゾンビっぽいナンバリングだけに某乾くんから何か語られるのはありかもですね	{'place_id': '83e30e314d0e5320'}
2020-11-16T09:21:59.000Z	1328267060049190913	昨年末鹿児島に一人旅某有名ホテルにヤフートラベルの格安プランで宿泊。 お値段以上の心づかいに感動してお礼のメモを残して帰りました。また旅行、美味しい食事に行こう🎵と頑張る人は多い。誇りを持ってください。 https://t.co/Zixa4yfd0f	{'place_id': '10399e3c0b1f3a07'}
2020-11-16T09:08:54.000Z	1328263767411441665	焼き肉食べに行きたいけど、半日で臭いが取れないので、休みの前の日に行くか。行っても食べ放題だけどね。明日も出勤でございます。	{'place_id': '0feb8e41f2b83801'}
2020-11-16T09:02:00.000Z	1328262030499803136	白色企業万歳＼(^o^)／ﾏﾝｾｰ退勤時間15分後には電車に乗ってるこの白さ。今までは・昔は週46時間労働土曜日半ドン出勤・残業代の割増何それうまいの？(*&gt;д&lt;)ﾝﾅﾓﾝﾈｰﾖ・自営業という終わるまで終わらない究極のブラック企業しか経験が無いので、この白さに漂白されそうです(´Д｀)	{'place_id': 'f62cf04248a8314b'}
2020-11-16T08:34:14.000Z	1328255041468203008	@MKofficial_PR 仕事柄、旅行は諦めざる得ないので、京都の写真アップはすごく嬉しいです😊	{'place_id': '9a9414fd6ec311ca'}
2020-11-16T08:07:33.000Z	1328248327436075008	今日は大好きないいちこ様から体験型旅行の当選連絡が😆💕💕ありがとうございます🎶家族で楽しみたいと思います😆💕✨	{'place_id': '63f1767a25f56ce0'}
2020-11-16T05:42:55.000Z	1328211930121551873	五島列島に旅行に行く予定。その前に映画『沈黙』を観た。ずっと観たいと思ってたけど、苦しくなりそうで見れず。学生時代に遠藤周作は習ったのだけど、覚えてない。今観てよかった。歳を重ねて、感じ方が変わってきてる気がする。宗教とは何か。人間の強さとは。	{'place_id': 'a29d2918916e6486'}
2020-11-16T05:35:15.000Z	1328209999512780801	グループホームもやいでは、天気の良い日が続いてるからお散歩へ連日お出かけしています🍀ゆっくりお散歩していると、新しい発見がいろいろあって楽しいですね🥰今回はお花を発見🌼鑑賞と休憩タイムです☕️グループホームもやいのブログ⬇️https://t.co/UtslWs3wFj#グループホームもやい #八幡西区 https://t.co/L3cOmCzlkJ	{'place_id': '361d4120fc43007e'}
2020-11-16T05:28:38.000Z	1328208332864188416	今週末、三連休は京都行きマス。しかし公休出勤の可能性…((((；ﾟДﾟ)))))))	{'place_id': 'd86aacdaf45b3cbd'}
2020-11-16T05:03:45.000Z	1328202071070261248	３号車チームがお邪魔したのは、11月10日にOPENしたばかりの【めんたいBASE】めんたいパスタ専門店です🍝めんたいが贅沢に使われています😭福岡の方はもちろん、福岡旅行に来た方にも行っていただきたいお店です🌟#スナッピー#rkbラジオ#カラー放送やめます#マークイズ福岡ももち https://t.co/fPsg0J58Ty	{'place_id': 'ae083492b529328a'}
2020-11-16T04:59:09.000Z	1328200914365153280	@yuyumaru2727 西鉄市内電車🚃だぁ。	{'place_id': '67e8b450ce5fa959'}
2020-11-16T04:15:58.000Z	1328190049163173889	また、八幡駅近くの橋桁で事故なの？電車遅れてるし。。	{'place_id': '0f026d7e49007a8d'}
2020-11-16T03:55:04.000Z	1328184788151255040	学校休みだから1人でお出かけ中ー https://t.co/0rToKwXRO4	{'place_id': '207e95d6143148a2'}
2020-11-16T03:23:41.000Z	1328176889387573249	来月、GoToトラベルで佐賀県に日帰り旅行に行きますまあ、感染に気をつけて行くけどね😅GoToクーポンが付いてるなんてありがたいね#GoToトラベル	{'place_id': 'eeaeb313b9cb73ae'}
2020-11-16T03:13:46.000Z	1328174393650941952	旅行前日だけど、忙しすぎ。なんも準備しとらん	{'place_id': '4c6f6aa0ae926c41'}
2020-11-16T03:06:10.000Z	1328172483510292481	@yuuko89629 私も録画してます😉車で出勤するとき見ながら行きました。	{'place_id': '8d59909b600e0352'}
2020-11-16T02:54:17.000Z	1328169490740244480	若い頃は一人で旅行なんて寂しくて絶対に出来なかったけどおじさんになってからはむしろ一人旅行が気楽で楽しい。	{'place_id': '83e30e314d0e5320'}
2020-11-16T00:45:33.000Z	1328137092711411713	やべぇ...今日出勤時に2度も事故りかけた...早く寝よ	{'place_id': 'a29d2918916e6486'}
2020-11-16T00:04:49.000Z	1328126845095591938	お前は名古屋に詳しいときく何しににいくのにゃ？正月に家族旅行いきたいと言う。内の者も医療関係やっててなかなか一緒に行けないお主小樽ニイケ！サッポロのすすきの🍞🍞🍞🍞 https://t.co/s7fba4VrAT	{'place_id': '361d4120fc43007e'}
2020-11-17T23:31:04.000Z	1328843126643965956	出産前は子供何人欲しいとか考えよったけどいまは全く先の事考えられん、結仁をゆっくり育てたい、3人で仲良くお出かけしたい！というより、まず自分のメンタルが持たん😔ソフトとは違うメンタルいるけん辛いんよね😇	{'place_id': 'aa02369974b2c1f9'}
2020-11-17T23:26:35.000Z	1328841995494649857	電車で爆睡してる人見るとちゃんと降りる駅間違えてないか心配になるナウ	{'place_id': '9a9414fd6ec311ca'}
2020-11-17T23:26:13.000Z	1328841905493340163	@saganoryo515 おはよう😃ございます❗️ 相変わらずさばけとっですね❗️出勤してます。今日もよろしくお願いします❗️	{'place_id': '1809b21424d0d7a1'}
2020-11-17T22:49:21.000Z	1328832629043466240	今このコロナ渦でのんびり観光旅行できるわけないだろ!!!GOtoキャンペーンは直ちに一時中止にすべきですよ!!主権者国民で一時中止にしましょうよ!!現状はもうどうしようもないです😡😡😡😡😡	{'place_id': 'dca0d1073411f55e'}
2020-11-17T14:04:45.000Z	1328700608065331200	鍵忘れたので再び出勤😂	{'place_id': 'f62cf04248a8314b'}
2020-11-17T13:50:50.000Z	1328697105859244032	結局、今晩は折衷案で、『牛丼特盛を食べた後、友達と飲みに行く』という行動をした。	{'place_id': '83e30e314d0e5320'}
2020-11-17T13:39:26.000Z	1328694237408284673	@BusTripDays ・西鉄バス：スマートループ エアロスター・西鉄電車：水都/THE RAIL KITCHEN CHIKUGO/600形・JR九州：BEC819系/811系1500番台/787系でお願いします！	{'place_id': '06dee0fd8a4d815c'}
2020-11-17T13:21:29.000Z	1328689716858765313	@livedoornews 以前、埼玉県でも感染者が無断外出してたニュースもあったな💦	{'place_id': 'eeaeb313b9cb73ae'}
2020-11-17T12:10:44.000Z	1328671913586016258	だーれも電車席譲ってくれんから8ヶ月のお腹は張ってカチコチです_(:3」z)_	{'place_id': 'dd7e627693cb9bea'}
2020-11-17T12:10:05.000Z	1328671752130445312	持ってたワイヤレスイヤホン無くしたー・・・電車の座席に置きっぱなしのまま降りたな	{'place_id': 'a29d2918916e6486'}
2020-11-17T11:04:57.000Z	1328655357980274690	間もなく僕の誕生日だというのに、日帰り旅行パンフが妻に捨てられた。妻がもらってきたのに。そのくせ、妻はお友達と長崎に1泊旅行に行くという。理不尽感半端ない。いいもん、もう。拗ねてやる。	{'place_id': 'deb3f9e0199e0633'}
2020-11-17T08:21:41.000Z	1328614273052884992	別府温泉の帰りに湯布院にも立ち寄り観光しました✨紅葉がかなりキレイでこちらもかなり混んでました😁アクティビティ編🍁#裏垢男子 #旅行 #ドライブ #大人の休日 https://t.co/Z2J75O8yeo	{'place_id': '83e30e314d0e5320'}
2020-11-17T06:47:08.000Z	1328590478938345472	もやいのおうち保育園では、電車の見学に行きました🚃まだかなまだかな〜❣️って待ち遠しいね🥰車掌さんが手を振ってくれて嬉しかったね🍀もやいのおうち保育園のブログ⬇️https://t.co/WLLTfoX95q#もやいのおうち保育園 #八幡西区 #保育園 #社会福祉法人もやい聖友会	{'place_id': '361d4120fc43007e'}
2020-11-17T06:15:19.000Z	1328582468799225858	@marialapim そうなんだ‼️暑い😱☀️‼️右半身の痛みひどくなってたまりません‼️今日はリハビリ外出中のおっさんより‼️	{'place_id': '207e95d6143148a2'}
2020-11-17T06:13:08.000Z	1328581921559998466	今日のオレ😏👍今日は、関西旅行から昼に戻ってきた❗ワンチャン、pecoに遭遇する事にも希望を持って。でも、やはりそう上手くは行かないね😏wwwまだpecoを10年でも想い続けると決意して、半月❗神さんの悪戯にもめげずに、いざ助けを求められた時に、助けられる大きな器になる決意をした日でも。 https://t.co/coEJMZJcpo	{'place_id': '83e30e314d0e5320'}
2020-11-17T06:10:50.000Z	1328581341529694209	北海道の今日のコロナ感染者数１８８人です。北海道は不要不急の外出禁止令要請です。事実上のロックダウンです。札幌はステージ４適用です。北海道の皆さん自分自身と家族の命を守る行動をしてください。😡😡😡😡😡	{'place_id': 'dca0d1073411f55e'}
2020-11-17T06:05:49.000Z	1328580079908163585	アホなん？北海道 札幌市に外出自粛を要請へ 2020年11月17日 https://t.co/XqRj1wgQl2	{'place_id': '10399e3c0b1f3a07'}
2020-11-17T05:27:55.000Z	1328570542190977025	高齢者の命を～で閉じ込めておくほうが気の毒。外出してストレス発散免疫力UP☺️ついでに一杯経済回してくださーい。 https://t.co/DqtE5E76HB	{'place_id': '10399e3c0b1f3a07'}
2020-11-17T05:26:40.000Z	1328570227165196289	@ZbA2pddWfZFqHhW 行ってみたいとは思いつつ、重い腰が上がらない💦紅葉、見頃のようです。人が多いとも聞きます。夕方早く閉まるので、行かれる際はお早めにお出かけされる事をおすすめします☺️お見えになられる際は佐賀のグルメも堪能してくださいね😆 https://t.co/toSImEvfJK	{'place_id': '10399e3c0b1f3a07'}
2020-11-17T04:44:30.000Z	1328559614837678080	@harrier0516osk 京都市電の痕跡と言うと、西大路通の円町交差点や北野白梅町交差点の角に立つ電柱もそうですね。てっぺんに飾りが付いています。今出川通で市バスを使ったLRT導入への社会実験も行われましたが、渋滞がひどくなって実現しませんでした。北九州もそうですが、路面電車を一度失うと復活は困難ですね。	{'place_id': '684cc1cfd89cacef'}
2020-11-17T04:44:07.000Z	1328559519643811840	住み心地ランキング那珂川市が春日市を抜いて5位！！那珂川市の欠点は電車が新幹線しかないとこ。大橋駅から那珂川市に西鉄電車伸ばしてくれたら最強の街になるんだけどね〜😅😅 https://t.co/dWjWiKI4WJ	{'place_id': '28d9f7c5865651ca'}
2020-11-17T03:25:27.000Z	1328539720326889474	基本的に5勤2休　土日休み10月は9回の休みのうち6回出勤11月は11回の休みのうち8回出勤←予定深夜まで続いたり平日→通常勤務土日→工事立ち会い平日→通常勤務麻痺して何連勤になると？ここ数日の疲労感がハンパなく今朝は目覚ましにも気づかず始業20分前に目覚める辛かー	{'place_id': '28d9f7c5865651ca'}
2020-11-17T02:53:55.000Z	1328531785202892800	井手ちゃんぽん美味いっ！！！あ、研修旅行中です(^_^;)#islandgallery #唐津 #井手ちゃんぽん https://t.co/tv7r1xt1r4	{'place_id': '10a93b1fa1d4f000'}
2020-11-17T02:33:52.000Z	1328526740516311040	北海道のロックダウンは確実!!北海道の皆さんは不要不急の外出禁止令要請をしました。😡😡😡	{'place_id': 'dca0d1073411f55e'}
2020-11-17T01:55:56.000Z	1328517195119218688	祝日出勤代休。今日は自分の為だけに使わせて頂きます！ https://t.co/FWpbscO96H	{'place_id': '07d9f740d9c83001'}
2020-11-17T01:35:47.000Z	1328512122892894208	西唐津到着。筑肥線、風光明媚な単線を最新鋭の快速電車がかっ飛ばすなかなか推せる路線だった。 https://t.co/TPqttjGnhX	{'place_id': '07d9c98b31487000'}
2020-11-17T01:32:24.000Z	1328511272522895360	おはようございます🌞京都旅行から無事に帰ってきました〜🚅紅葉シーズンの京都は初だったのでとても満足🍁現実世界に戻ってきたのでまた色々頑張りたいと思います！photo by:@dreamvox371#福岡撮影会#モデル撮影会#ポートレート撮影#ワンサイド福岡#ワンサイド撮影会#ポートレート https://t.co/9WWkG3EuO1	{'place_id': '0f026d7e49007a8d'}
2020-11-17T01:16:02.000Z	1328507154752438272	夫のPCR検査結果が陰性とわかり、ほっと一息。今日お休みした朝活は、明日の水曜日に振替。もともと出勤前の方がきてくださってるから、朝だと曜日が違ってもあまり影響はないとのこと。ありがたい。	{'place_id': 'a29d2918916e6486'}
