2021-07-18T23:52:21.000Z	1416908732789821442	2ヶ月ぶりの大阪出勤で、通勤の非人道性を噛み締めている。 (@ 大阪駅 in 大阪市, 大阪府) https://t.co/gDS32L5Ako	{'coordinates': {'type': 'Point', 'coordinates': [135.49592495, 34.70249559]}, 'place_id': '74fad2166ae8b8e6'}
2021-07-18T22:29:36.000Z	1416887907751657475	ワクチン接種2日目だけど出勤(笑)シフト入ってます🥺	{'place_id': '8203e9dd8c51716d'}
2021-07-18T22:22:50.000Z	1416886206265139202	@_GHOST_CHASER まじか、出勤しなきゃ	{'place_id': '9ee0f50dfd5c6fef'}
2021-07-18T22:18:59.000Z	1416885236651028482	朝に筋トレするメリット①仕事が終わったらすぐ帰宅できる。②1日中体温が高くなるので痩せる。③満員電車を回避出来る。④1番元気な状態で筋トレ出来る。⑤夜の時間を自由に使える。⑥朝飲むプロテインが美味すぎる。⑦朝だるそうにしてる人を見て優越感⑧仕事は始業時間からMAXテンション。	{'place_id': '744504fd6fdba804'}
2021-07-18T22:18:52.000Z	1416885206678523904	出勤	{'place_id': '4d1f7bf488219a63'}
2021-07-18T22:14:38.000Z	1416884142545858560	大抜さんおはようございます。梅雨が明けて蝉の鳴き声が目覚ましより早くなりました。東京オリンピック開幕まであと4日です。来月の閉会式頃に行く予定だった東京オリンピック旅行は東京都内の感染拡大により、断腸の思いですが、断念します。代替として福井に変更します。#起きたら802#おはたく	{'place_id': '0824a42fe590f7d3'}
2021-07-18T22:09:36.000Z	1416882874800738308	朝のウマ活。戦績は芳しくなかったけど、温泉旅行も行けたから御の字やな😆 https://t.co/wiMXr1J0Qv	{'place_id': '9ee0f50dfd5c6fef'}
2021-07-18T22:01:24.000Z	1416880811622551554	土曜日出勤やった奴のトラックが、今日早出の俺の前に停められてて腹立ってる⚡️普通は前後入れ換えるやろ。朝からバタバタとトラック動かす作業から。。 https://t.co/EoHUKmLXUC	{'place_id': 'dd569ee63558d3f9'}
2021-07-18T21:57:32.000Z	1416879839559053312	@yousuck2020 家族で旅行に行きたい(&gt;&lt;)お願いします( ;ᯅ; )	{'place_id': 'd816a09089d81673'}
2021-07-18T21:56:57.000Z	1416879692557160449	出勤で～す。これ乗って行きます。行ってきま～す。 https://t.co/yIf7Xs1qud	{'place_id': '3c420466fa0082a9'}
2021-07-18T21:50:26.000Z	1416878050084413440	友達と遊んできて帰ってる最中やねんけど、社会人って毎日仕事して帰っての繰り返しで、電車の中で寝るくらい多忙な日々を送ってるんやなって思う。いつか自分もこんな感じになっていくんやろうなって実感した、オールで死にかけてる限界大学生の呟き。	{'place_id': '0824a42fe590f7d3'}
2021-07-18T21:31:58.000Z	1416873403508674566	@momiji_joso @piyo_piyopiyo_ その服で外出しましたね	{'place_id': '4fcc7f54edb660c3'}
2021-07-18T21:30:24.000Z	1416873009567076352	今日は海の日じゃないのね😵いつも通りの出勤だよ🥸夏空がまぶしいぜ😁	{'place_id': '00e9190a07f58988'}
2021-07-18T20:54:16.000Z	1416863917989531648	昨日は幸運にも行きの電車では期間限定の『七夕列車』になってて電車内全体の広告の所が願い事をかいた短冊風になってて今日の七夕ライブを思わせる縁を感じた🤗現衣装も昨日で見納め今日は神ラビ全員が織姫さま🥰休日のカレンダーが平日に変わって仕事だけど織姫に会えるといいな💖#願い事 https://t.co/FGv4rksubM	{'place_id': '03e7ab788eef9690'}
2021-07-18T20:45:13.000Z	1416861638267965442	出勤するかの (@ 東海道・山陽新幹線 新大阪駅 in 大阪市, 大阪府) https://t.co/tGq8GG4yFx	{'coordinates': {'type': 'Point', 'coordinates': [135.50070245, 34.73362299]}, 'place_id': '744504fd6fdba804'}
2021-07-18T20:41:53.000Z	1416860799583219713	おはようございます(^O^)／ワクチン2回目摂取の翌朝検温したら35.3度全く副反応無しかしら！っていうか体温が低すぎね？低いのも問題かしら？けふもいと暑いみたいなんで皆さまもこまめな水分補給を外出時、周りに人が居なきゃマスク外して熱中症予防してね(^O^)／ https://t.co/EeT6xbDJnv	{'place_id': '29f10afb1f6ba4fc'}
2021-07-18T20:29:38.000Z	1416857719307345920	課題とレポートとテスト勉強とバイトと家族旅行で今週埋まってるからもう無理や	{'place_id': 'aec26fe18e0ac4f2'}
2021-07-18T20:06:24.000Z	1416851871340236802	皆様おはシャイニー✨今週は3日間だけの出勤ですねめっちゃ有り難いです今週も宜しくです🎵 https://t.co/58YhyUx7EL	{'place_id': '9ee0f50dfd5c6fef'}
2021-07-18T16:18:45.000Z	1416794581983657994	@erika04823987 @ultra_milk_yumi @MILK82142033 @MILK_risako お一人様で飲みに来られる女性のお客様もたくさんおられますので、お待ちしておりますm(_ _)m https://t.co/1xmtOL6Kti	{'place_id': '744504fd6fdba804'}
2021-07-18T16:15:05.000Z	1416793658477613059	ほんとは違う四コマを考えてたんですが、帰りの電車で浴衣着ている女の子達が居てたのですが、浴衣にマスクて似合わねー(  ；∀；)て思って、暑そうにしてるし、ちょっと、可愛い顔をしているのに、暑さとマスクで無様に見えてしまった浴衣には素顔ですね	{'place_id': '6aba51d44424d5c9'}
2021-07-18T15:57:15.000Z	1416789168512901120	旅行に行けないストレスをどう発散するか。	{'place_id': '436a62a4938dbb9a'}
2021-07-18T15:42:02.000Z	1416785340732383245	明日初めて👶と電車乗る( ˙ᒡ̱˙ )抱っこしてたら泣かんから大丈夫やろーけどなんか緊張する(笑)	{'place_id': 'd76d65415a7c8f43'}
2021-07-18T15:16:12.000Z	1416778837950562314	おおおおお！！！行きの電車慌てて降りたらスマホ忘れてすぐ誰かが届けてくれた！ちえちゃんと合流できてたから救われた(´; ω ;｀)#ポミエ でランチ🍛🥄カツ卵乗せ🥚並盛りだよっ！6人で行ってなんで！みんな小にするんだよー！！！ヽ(`Д´)ﾉポミエに来たのにー！！👹👹 https://t.co/eXt6bp3IlP	{'place_id': '0fbeafddfe142000'}
2021-07-18T14:58:00.000Z	1416774257627963393	@maya_pan0203 大丈夫です麻弥さん。今の会社は祝日が独自ルールになっててそれに合わせて自分で出勤表を作るので、まず間違えないハズw	{'place_id': '5692bf153441ca54'}
2021-07-18T14:55:11.000Z	1416773549100998656	くそう🤣電車も無くなた😊頑張って歩いて帰るか🤣 https://t.co/uFfC26iI1t	{'place_id': '1fe367b63a6d6a01'}
2021-07-18T14:28:25.000Z	1416766812478345219	自分が思ってた以上に俺は関西が好きだと気づいた旅行だった	{'place_id': 'ad39e8439def2ef9'}
2021-07-18T14:26:45.000Z	1416766397028257792	いや、電車にカラコン落とすなよ(笑)写真な1つやけどちゃんと両目分落ちてるし。。。 https://t.co/Fwy7lTb45z	{'place_id': 'd356a539c03bab17'}
2021-07-18T14:16:56.000Z	1416763922804264961	..ロングのパーマにぱつっとストレートの前髪も可愛いと思う！！..火曜日から堀江店に出勤です！.. 場所: カシェ ナカザキ Cache Nakazaki https://t.co/6EeSR3vfZr	{'coordinates': {'type': 'Point', 'coordinates': [135.507306, 34.708156]}, 'place_id': '74fad2166ae8b8e6'}
2021-07-18T14:16:48.000Z	1416763892894617614	@kobebluewave96 わー！！！！おめでとうございますー🥰🥰お元気ですかー！！早く飲みに行きたいですーーー！ってずっと言うとるきーする…！笑	{'place_id': '074afc8472011fcf'}
2021-07-18T14:06:30.000Z	1416761298524663808	メモ。そうだ京都行こう。日曜日のお昼までは、業者さんが来てたのでお出かけ出来ず。それが終わってから、お昼も食べんと電車に乗って京都入りしました。今年の祇園祭も山鉾巡行とかは無いけど、前祭りも後祭りも鉾建てとかはやらはるから、去年よりはちょっとだけ賑やかでマシかなぁ。 https://t.co/C74OB9cmtO	{'place_id': 'cc99d6846bc9c60f'}
2021-07-18T13:56:24.000Z	1416758755413299201	🇬🇧 I will climb again Mount Fuji this summer 🗻! For the 4th time to experience Gotemba trail 😁 🇯🇵 決めた！この夏また富士山を登るつもりだ！４回目で、御殿場ルートで行くぞ！📷 https://t.co/JaE8KQIVVp#キミのブルートラベル #日本 #Japan #旅行 #富士山 #mountfuji #climbing #登山 https://t.co/LxRJ9nrdSg	{'place_id': '0e8b7448272f832f'}
2021-07-18T13:53:22.000Z	1416757992486096898	今日のお休みは次男と平磯海釣り公園に。ほんと久しぶりのお出かけです。投げ釣りでホントに小さなガシラと鮫が、、、。初めて鮫釣りました(苦笑)明石大橋と夕暮れも綺麗ったです。来週は22日水曜日から26日日曜日までお休み致します。どうぞよろしくお願い致します。 https://t.co/eHNzZDUlyE	{'place_id': 'a79eff36c0b5c86e'}
2021-07-18T13:46:32.000Z	1416756272808947713	🇫🇷 C'est décidé ! Je refais le Mont Fuji cette année 🗻 Il me reste un circuit à expérimenter : le circuit Gotemba 😁 📔 Mes précédentes ascensions https://t.co/OPQhOYJQ7K📷 https://t.co/JaE8KQIVVp#キミのブルートラベル #日本 #Japan #旅行 #富士山 #mountfuji #climbing #登山 https://t.co/YqNM8ytk5F	{'place_id': '0e8b7448272f832f'}
2021-07-18T13:45:50.000Z	1416756098816569346	…帰ったら仕事と平行でコミティアの制作と取材旅行のルート考えねば。ああ、其の前にワクチンもきっちり受けて	{'place_id': '74fad2166ae8b8e6'}
2021-07-18T13:44:38.000Z	1416755794159169541	電車乗りながらではあるが桃鉄の決勝見るぞおおお〜！！😇😇通信容量モッていかれるか不安ではあるので早く家に着きたい所、、、笑#桃鉄😇😇	{'place_id': '0fc3a387bd542003'}
2021-07-18T13:21:33.000Z	1416749987212443649	７月から京橋のCLUB SAKURAの夜の部で働いてます😺🌸https://t.co/P7UH9A36ilレギュラー出勤では無いので、ご来店いただける方はDM下さい♥️ここでも載せます(^^)落ち着いた柔らかい雰囲気のお店です🌸✨#キャバクラ#キャバ嬢#京橋#大阪 https://t.co/xletsMbIqW	{'place_id': '7841d79816bdc233'}
2021-07-18T13:21:13.000Z	1416749901883461632	旅行リハビリを通して街づくりやっていくぞ〜！！ヒントはミシュランガイドの成り立ちから考えました☺️	{'place_id': 'bf94246d88e50b65'}
2021-07-18T13:21:02.000Z	1416749855515447305	@hong2010kong 感染したら罪なのか？感染した人は国策失敗の被害者なり。空港検疫が甘くて、入国後2週間隔離されない事実、4日間の隔離中外出自由で飲食店を練り歩く。結果の飲食店差別と高校球児差別。この差別こそが犯罪である。	{'place_id': 'd319ca572780f7e0'}
2021-07-18T13:20:54.000Z	1416749823206715397	飲みに行きたいーバーベキューしたいー何もできんまま夏終わりそう🤷‍♂️4連休も予定消えたし3人でどー過ごそ、笑	{'place_id': 'd015ef9189e3eb2b'}
2021-07-18T13:19:12.000Z	1416749393881956354	3日働いたら4連休やんオリンピック楽しみやし、テニス予定入ってきたし！でも少し飲みに行きたいなと奥さんと思ふ	{'place_id': '3e19cd9d7fa09d25'}
2021-07-18T13:01:29.000Z	1416744935898836994	来週末のサイクルモード楽しみやわぁ♪(´ε｀ )あと電車で行くかバイクで行くかやな🚴‍♀️	{'place_id': 'b7cb545ec209777f'}
2021-07-18T12:57:03.000Z	1416743821153509378	✡️メンヘラの壁✡️日曜日も朝まで営業しておりまする🙆‍♂️⚡️⚡️⚡️遊人先生とのコラボT絶賛発売中🤍🤍🤍https://t.co/HZrAsDug0X日曜で人通りもすくないですのでまったり飲みに来てください💟今日もよろり🥺❤️#メンカベ #メンヘラ #BAR #ミナミ #魔法企画 #magicplanning #しゃもじ #都会は病む https://t.co/UCsMyMmJ5F	{'place_id': '4d1f7bf488219a63'}
2021-07-18T12:44:54.000Z	1416740764810285060	はよ終わったら舞洲にコーヒー飲みに行こうかな	{'place_id': 'e77d4ce957dbc0cd'}
2021-07-18T12:44:00.000Z	1416740539198631942	鯖江インターから2時間で堺着w今回の集中メンテナンス効いとる😊上りでもトルク負けしにくくなってるし、最高速はなかなか危険な数字が出そうw明日今回の旅行の疲れを労ってあげよう😊ekさんお疲れ様🐸 https://t.co/XPI4gdKe1q	{'place_id': 'ae7512ccac8e05fe'}
2021-07-18T12:22:04.000Z	1416735016768339984	新兵器買ったので😆休日出勤終わってからの泡遊び😆 https://t.co/1vKBNmnHC6	{'place_id': '4cb423cf44947ed6'}
2021-07-18T12:20:49.000Z	1416734701960634369	初阪急電車！なんか、ノスタルジックですなー https://t.co/lzFh2gRC2h	{'place_id': '9725d1db70df75e7'}
2021-07-18T12:17:20.000Z	1416733826898796545	@Y_3PO @yumenon_37 #ゆめのくに 国民の末端ですから…名古屋帰れるけど0時余裕で超えるから明日大阪から出勤します🚄 https://t.co/sH7AwlCHm8	{'place_id': '0b2f720d45551000'}
2021-07-18T12:09:18.000Z	1416731803163922434	20日 火曜からALLYS梅田出勤です☺️皆さんお待ちしておりまーす！！ https://t.co/FdcVQ6Zfkp	{'place_id': '436a62a4938dbb9a'}
2021-07-18T12:04:08.000Z	1416730504292929538	京阪グループの沿線お出かけ情報誌“K Press” 7月号Vol.265のやっぱり餃子が好きすぎるで海王餃子を紹介頂きました🥟北京の肉餃子と海鮮餃子を京阪沿線上の餃子好きの皆さまに知ってもらえると良いなと思います♪#京阪グルメ#KPress#中華料理北京 #海鮮餃子北京 #餃子 #gyoza #PekinTV #大阪餃子 https://t.co/A3Nqgxk2LN	{'place_id': '0e8b7448272f832f'}
2021-07-18T11:57:53.000Z	1416728932716400640	@XyNYUbUjU7XQ3qD 五時に参加して六時に出発したら普通に出勤できるかしら？とか真剣に考えちゃうレベルで見に行きたい(*´ω｀*)カプチーノとか浮いてませんでしたか？周りがスゴすぎて(;^_^A	{'place_id': '0824a42fe590f7d3'}
2021-07-18T11:49:54.000Z	1416726924445949954	@okookoyoko1101 @milra44 おこたん旅行で行くようなとこやないですよ😂😂😂もっとええもん食べなはれ半田屋は日常メシやで😅😅	{'place_id': '3c420466fa0082a9'}
2021-07-18T11:31:02.000Z	1416722174631501829	20:15に終わり電車に乗ってるなう✨	{'place_id': '8faa6bda62c22c5d'}
2021-07-18T11:29:42.000Z	1416721837996744708	西成の余韻に浸りながら手ちぎりりくろーおじさんアーバンライナーで名古屋に向かっておる。明日は久々の会社出勤だ！げろをはきそうだ！ https://t.co/ARdGUBJ7V4	{'place_id': 'e57c02df87d01fec'}
2021-07-18T11:26:46.000Z	1416721100067663873	USJを満喫して昨日のホテルを出て折角の関西旅行なので…　　関西の夜景が一望できる　　　　　　六甲山上天来台まで‼️ https://t.co/5BNDNJ7E1v	{'place_id': '0fc26b844355b000'}
2021-07-18T11:25:13.000Z	1416720710349643777	ミスティア大阪お疲れちゃんでしたあみさに転んだの舐めて治しとけって言われて、舐めたいって振りだと思ってのっかったのに違かったみたいです、、、ことりド◯キでパチモン買うな〜YouTubeの話出来て楽しかった！！乗るよー！って騒いでてとりま電車気まずかた😂 https://t.co/Jvt41VNS1R	{'place_id': '74fad2166ae8b8e6'}
2021-07-18T11:04:36.000Z	1416715520431120385	@9HCOeLHZ8OOVgtJ レポ拝見しました！充実した家族でのお出かけされたみたいですね😊息子さん達の歳に応じて、行く場所も変わって来てるんでしょうね〜素晴らしいです✨都合のいい女のくだりは謎ですが🤔	{'place_id': '3c420466fa0082a9'}
2021-07-18T10:54:39.000Z	1416713017299931139	電車ん中めっちゃ肉まんの匂いがする	{'place_id': '744504fd6fdba804'}
2021-07-18T10:53:21.000Z	1416712689338908676	『五輪関係者は、来日初日でも１５分以内ならホテルからコンビニに外出可能。１５分以内ならバブルの外に出てよいとは、意味がわからない』と、私はコロナ対策本部で、政府の『１５分ルール』を批判。このニュースで報道されています。 https://t.co/1lkyr7WOJs	{'place_id': '9ee0f50dfd5c6fef'}
2021-07-18T10:40:39.000Z	1416709495535722498	緊急出勤❗️準優ランクUP【じゅり】20:00〜23:00迄お早めのご予約お待ちしてます😊@juriumehimitu https://t.co/rla5Gxma9B	{'place_id': '74fad2166ae8b8e6'}
2021-07-18T10:07:56.000Z	1416701260066029568	小池都知事が尾身さんに陳情して二階との会談でも推進するようにして緊急事態宣言を発令した。昨日の東京の死者はたった１人。恐らく10年後には笑い者になるオリンピックと東京都政になる。禁酒と灯火管制と満員電車を増やすと言う、何ら科学的根拠のない、感性政策をhttps://t.co/ET2qkePY83	{'place_id': '9725d1db70df75e7'}
2021-07-18T09:55:36.000Z	1416698159720402948	@maki_maki223 明日はのんびりできると良いね。親子でお出かけなんかできたら良いけどコロナ感染者数を考えたらお出かけは厳しいかな？ https://t.co/8aDK8KYl7f	{'place_id': 'ec0ce689ff48785c'}
2021-07-18T09:38:19.000Z	1416693806741692418	お仕事終わった　帰りの電車待ちなう	{'place_id': 'dd569ee63558d3f9'}
2021-07-18T09:29:25.000Z	1416691569923608577	7/18 日曜日夜の部○元町トリトンキーマ○砂肝と夏野菜カレー2種類ですー飲みに来てねー 場所: PUB Chelsea https://t.co/ZJ2KKw5QtU	{'coordinates': {'type': 'Point', 'coordinates': [135.18729824, 34.69269499]}, 'place_id': 'ad39e8439def2ef9'}
2021-07-18T09:24:05.000Z	1416690225842057219	昨日ハーバーランド〜三宮駅前を結ぶ今年4月よりデビューしたPort Loopに乗車してきました💁以前kissFMの番組4SEASONSでも紹介されていましたが車内はめちゃくちゃ長くまるで広島の路面電車を思い出すような感じでした😂#神姫バス #PortLoop#KissFMKOBE #photography https://t.co/3EDIUxD6xk	{'place_id': '0fc295d03ad46003'}
2021-07-18T09:21:03.000Z	1416689465024684035	今日は息子とお出かけして来ました。フォロー頂いてる皆さんのお店に行けなくてすみません💦今日はこちらで晩ご飯を。良い思い出になったと言ってくれて嬉しかったです😊#南風#もちいどの#オムピラフ https://t.co/upgbNCkjBQ	{'place_id': '3c420466fa0082a9'}
2021-07-18T09:12:37.000Z	1416687340605501442	土日出勤をやりきりました🥳やったーあしたは月曜日だー😇😇😇…😩 https://t.co/TBNGOHo7RJ	{'place_id': '1a588ca3af38ca83'}
2021-07-18T09:11:58.000Z	1416687178625716225	京橋駅名物？コレ！ 場所: 京阪電車 京橋駅 https://t.co/otHtXNd6sC	{'coordinates': {'type': 'Point', 'coordinates': [135.53246672, 34.69708603]}, 'place_id': '5692bf153441ca54'}
2021-07-18T09:09:38.000Z	1416686590420819969	🚂🚂 (@ 阪神電車武庫川線) https://t.co/fHR5WQMhzJ https://t.co/8aYQFKcSjK	{'coordinates': {'type': 'Point', 'coordinates': [135.375309, 34.705866]}, 'place_id': '00e9190a07f58988'}
2021-07-18T09:02:55.000Z	1416684900426518528	祇園祭、宵山中は浴衣でお仕事してくださいました✨青い雪輪の柄と帯のバランスが絶妙にステキでした✨京都の祇園祭を華やかに飾る為、四条烏丸周辺の企業様の取り組みで社員の皆様浴衣を着て続々出勤されました✨#京都 #祇園祭 #浴衣姿 #浴衣出勤 #宵山 #浴衣でお仕事 #前祭りが終われば後祭り https://t.co/PBnLFqGmiF	{'place_id': 'cc99d6846bc9c60f'}
2021-07-18T08:57:41.000Z	1416683582454583300	@Smile31859877 あらっ、お出かけ中なんですね❗早く追いついて来てや～😆	{'place_id': 'dd569ee63558d3f9'}
2021-07-18T08:53:48.000Z	1416682607211782145	観客が瞬間移動して会場に来れるならいいと思うけどそれは無理。有観客のリスクはその後お客さん達がどこに行くか飲み屋に行く人が必ずいる。電車の中で騒ぐ人もいるかもしれない。そこに感染リスクをがある。現にEUROでは試合後に感染した人が大量におる。 https://t.co/3w3yIXAn1L	{'place_id': '744504fd6fdba804'}
2021-07-18T08:52:02.000Z	1416682161034338305	@CB1300orenjiz33 こんばんは😃🌃もう晩酌やってますよ👍🍻😋今日はお出かけ？暑かったやろ？お疲れ様でした🎵	{'place_id': 'a634ec87f64ddf64'}
2021-07-18T08:35:51.000Z	1416678088927170562	かわいい電車でした😗#阪急電車 #コウペンちゃん号 https://t.co/LzxOBVshId	{'place_id': 'dce6c2daab52acbc'}
2021-07-18T08:34:13.000Z	1416677677277220865	✨7/18(日) 出勤予定✨玲　　　8:00～28:00お泊り可拓也　　6:00～22:00タケル　24:00～30:00真琴　　20:00～26:0024時間電話ライン予約受け付けております♪7月割引キャンペーン(7/31まで)詳しくわこちら↓↓https://t.co/VrcEQ3yrG2#女性用風俗#大阪#女風 https://t.co/jHYqwebFoJ	{'place_id': '74fad2166ae8b8e6'}
2021-07-18T08:29:31.000Z	1416676492600168448	@uchidaaya_staff 電車の時間上、昼のみの現地参加でしたが夜のアーカイブチケットは購入しております(*´ω｀*)家に着いてから、ゆっくり見させていただきますアーカイブ配信、本当にありがとうございます	{'place_id': 'd191bfe24d5709e7'}
2021-07-18T08:26:35.000Z	1416675756294377474	@nitro_masa28 反対側のホームから、野田阪神行きホームに行こうと思うときに電車が入ってくることが多いんですよ。階段走ってもホームの真ん中に止まるから間に合わないというね。それでいて千日前線は減ってますから。	{'place_id': 'd319ca572780f7e0'}
2021-07-18T08:23:42.000Z	1416675030771982342	今日のウマ活。二度目の青☆３因子、三度目の温泉旅行をチケゾーちゃんで😆 https://t.co/lkcUoRB2el	{'place_id': '9ee0f50dfd5c6fef'}
2021-07-18T08:23:17.000Z	1416674925465653249	@tcbogan だって　BBQしてはるから　酔ってて電車乗れないと思いまして🤣	{'place_id': '3c420466fa0082a9'}
2021-07-18T08:11:14.000Z	1416671893529063424	一般企業とのアポイントは平日10:00～16:00になるからこちらは24時間土日祝日OKでも普通に取引していると必然的に規則正しい生活になる。旅行は平日が安くて空いているのでそこはワーケーションで。	{'place_id': '744504fd6fdba804'}
2021-07-18T08:02:25.000Z	1416669673253269504	お疲れ様でございます♪😘九条事務所に出勤します！！！🚐#海外国際ﾊﾝﾄﾞｷｬﾘｰ #ｽｶｲｳｪｲｴｸｽﾌﾟﾚｽ #大阪市中央区 #大阪城 https://t.co/I9Fjmd5bZk	{'place_id': '4d1f7bf488219a63'}
2021-07-18T08:01:41.000Z	1416669490914398211	ひさしぶりに阪急電車の梅田駅。南海難波駅と違って車両があずき色に統一されて品があるw#japan #osaka #阪急電車 #あずき色 #お上品 場所: 大阪梅田駅 https://t.co/FGdyi4SuHX	{'coordinates': {'type': 'Point', 'coordinates': [135.49855557, 34.70503808]}, 'place_id': '74fad2166ae8b8e6'}
2021-07-18T07:50:41.000Z	1416666720505237508	@sms_hoshion ㊗️旅行先全国制覇達成🎊#ほしおん	{'place_id': 'aec26fe18e0ac4f2'}
2021-07-18T07:45:49.000Z	1416665498440196098	@NIX_KI @kurita_zzz 弊社は蔓延防止が終わった瞬間に部門で飲みに行くことをずっと言ってて、たぶん断れないんだろうなって思いながらどうやって断ろうかなと思案してます。	{'place_id': '436a62a4938dbb9a'}
2021-07-18T07:17:32.000Z	1416658378814738434	@2DkeOl7MXPTBPEy あとは電車内のエアコンとかに当てて冷やしますね？	{'place_id': 'ad39e8439def2ef9'}
2021-07-18T07:05:31.000Z	1416655356952924160	まさかの #えんみゆわーるど 寝落ち。2回目のピチピチロックあたりから記憶がない。。当然電車も終電まで行ったけど、とりあえずおつかいは無事終了。さて次は梅田……#ゆるふら 間に合うかな。 https://t.co/zxTF1jtnFL	{'place_id': '0fc2957759546002'}
2021-07-18T07:01:42.000Z	1416654395920424961	電車の中で吹いた🤣 https://t.co/jcIq02jwM0	{'place_id': '74fad2166ae8b8e6'}
2021-07-18T06:49:30.000Z	1416651326331645953	ゲリラ来て外出れなくなったし投げよ	{'place_id': '0e8b7448272f832f'}
2021-07-18T06:40:17.000Z	1416649003903569926	今日は妙見山へ！帰り電車乗って暫くしたら土砂降り＆雷あとちょっと遅れてたらやばかったーそして梅田到着したら晴れてるしでも最寄駅着いたら雷鳴ってるしで慌てて帰ってきた https://t.co/f0VP82njqW	{'place_id': '07d9e54b9f480000'}
2021-07-18T06:30:46.000Z	1416646611292233730	接続待ちで「あれっ？😳」電車🚃来たので乗車しましたが… https://t.co/0h9gQV7rIj	{'place_id': '0fc296372a546000'}
2021-07-18T06:14:26.000Z	1416642498458361856	@not751k うちの職場でコロナ禍が😭出来る限り家から出ないようにと言われてるねん😭😭飲みにも行けない😭	{'place_id': '744504fd6fdba804'}
2021-07-18T05:46:59.000Z	1416635593300271106	珈琲を飲みに (@ 大阪トヨタ サンテラス布施 - @toyota_pr in 東大阪市, 大阪府) https://t.co/63dhNNHTyN https://t.co/KbHEu3zRCR	{'coordinates': {'type': 'Point', 'coordinates': [135.59917617, 34.67076072]}, 'place_id': 'dd569ee63558d3f9'}
2021-07-18T05:42:09.000Z	1416634373445611521	@DmJeN5Aqd4kb4JG 電車に乗ってしまえば、最寄り駅から数分なので特別な日(結婚記念日ﾄｶ)に美味しい思いして下さい😋お料理も空間もステキですよ🇮🇹	{'place_id': 'aa52ed3a2a57a535'}
