2019-12-29T23:59:55.000Z	1211436715673391105	珍しく電車とバスの旅。寒い https://t.co/y2g3vRYOZJ	{'place_id': '0fc2ebc8fd54d001'}
2019-12-29T23:06:43.000Z	1211423328730107905	おはようございます。年内最後の出勤です。良し、明日はお休みだ！(明後日は仕事だけど、、、)	{'place_id': '00e9190a07f58988'}
2019-12-29T22:50:46.000Z	1211419314877657089	電車ガラガラ。雨で寒い。そんな出勤。仕事納め。	{'place_id': 'e77d4ce957dbc0cd'}
2019-12-29T22:44:33.000Z	1211417751622844418	今年最後の出勤駅に着いた最悪財布もPiTaPaも家に忘れてる	{'place_id': '1fe367b63a6d6a01'}
2019-12-29T22:36:00.000Z	1211415598762090497	@miwaroyd 最後までオチがついたな🤣北口からの電車を逃しただけで、西宮北口までは電車はあったんやな？タクシー待つより歩いた方が早かったんちゃう？	{'place_id': '0e8b7448272f832f'}
2019-12-29T22:28:27.000Z	1211413697370849284	仕事仕事…30日まで仕事よ！電車は帰省か旅行客でいっぱいだが、仕事納めに行ってきます！	{'place_id': '452706fe6c7ad597'}
2019-12-29T22:27:51.000Z	1211413546593964032	@kyohei0901 @FENICE_SACAY @sacchiy0608 南海電車ですか？	{'place_id': '2eff444a86223bb3'}
2019-12-29T22:26:57.000Z	1211413322307796992	@miyukichi2184 セブンイレブンのお弁当類を作っている工場で365日24時間稼働、子どもさんがいてる人はお正月はお休みみたいだけど、うちは子どもいないのでお正月も出勤にしました😓	{'place_id': 'bbc1bd64c851d055'}
2019-12-29T22:16:56.000Z	1211410800952274944	もーちょっと寝たかったけど目さめてもたやーん。雨☔いややなぁー。洗濯、コインランドリーもってこ。旅行の準備しなあかんし。犬ころたちのホテルにもってく物も用意しやんとあかんしー。忙しいやーん。	{'place_id': '7b1fee35e694a19f'}
2019-12-29T22:14:41.000Z	1211410234025140224	久しぶりに 新幹線で出勤貧乏性やから会員特典でグリーン車にしたら貸切やんか(๑✪ω✪๑) 場所: 新大阪駅 https://t.co/q7tZ67cBLx	{'coordinates': {'type': 'Point', 'coordinates': [135.50027778, 34.73347222]}, 'place_id': '744504fd6fdba804'}
2019-12-29T22:08:20.000Z	1211408637580599296	旅行最終日や…例年以上に収穫が大きすぎて、最高な年末を迎えてる	{'place_id': '9725d1db70df75e7'}
2019-12-29T21:58:07.000Z	1211406066048626690	出勤で家出て、真っ暗で雨まで降られたら、気分が優れなくなるのもしょうがない。	{'place_id': '27ad6dfad3df91aa'}
2019-12-29T21:40:23.000Z	1211401604244488192	@sc54cb1300_7525 正月は電車やねん😅雪とか降られたら嫌やしね～😅	{'place_id': 'fd6f7fb41904eb10'}
2019-12-29T21:36:26.000Z	1211400607304601600	10年弱今のとこで働いてるけどこんなはよ出勤すんの初めてかもしん	{'place_id': 'b2b609dfce3181e8'}
2019-12-29T21:21:28.000Z	1211396841033437184	おはようございます地獄の年末年始セールのハードワークで風邪をこじらせて昨日は仕事を早退して今日からの2連戦に備えた結果 なんとか30パーセント(当社比)まで回復したので横浜に向けて出勤しております。 #アヤカーニバル #桃色歌合戦	{'place_id': 'dd569ee63558d3f9'}
2019-12-29T21:20:18.000Z	1211396548480815104	今日は月曜、平日ですが、電車は休日ダイヤル。皆様お気をつけて。尚、ブルーラインは今日も変わらず平日ダイヤル8:00-19:00です。(笑)🤣🤣笑顔溢れる良き１日を。Good coffee! Good smile!#コーヒースタンドオオサカエドボリブルーライン https://t.co/QxPvmTXGol	{'place_id': 'a79eff36c0b5c86e'}
2019-12-29T21:16:57.000Z	1211395706843357184	さて今年最後の出勤	{'place_id': 'aec26fe18e0ac4f2'}
2019-12-29T20:24:01.000Z	1211382384257404928	やっぱり電車乗ると暑いな💦	{'place_id': '744504fd6fdba804'}
2019-12-29T20:12:38.000Z	1211379519770288128	ちょっとお出かけしてきます (@ 南海 貝塚駅 in 貝塚市, 大阪府) https://t.co/GU2S63wG37 https://t.co/AeESxYPeua	{'coordinates': {'type': 'Point', 'coordinates': [135.3574363, 34.44543237]}, 'place_id': 'd76d65415a7c8f43'}
2019-12-29T19:57:58.000Z	1211375827171995648	@ryu_ryu_ryuver お疲れ様でした‼️またゆっくり飲みにいこー🍻	{'place_id': '0e8b7448272f832f'}
2019-12-29T18:26:10.000Z	1211352727298527232	@easylisteners ご苦労様です。気をつけてお出かけください。	{'place_id': '4fcc7f54edb660c3'}
2019-12-29T18:18:16.000Z	1211350736379867136	日付変わって誕生日迎えました🎉友達に祝ってもらい飲みに行ったBARで急遽プレゼントにSeeker❤️肉寿司旨すぎて#クリーム https://t.co/MeyEO75iMw	{'place_id': '0fc39a420f15e000'}
2019-12-29T17:53:25.000Z	1211344485893857280	@kouto_inuma 大阪に旅行おいでょ((((((っ ･ิω･ิ)っ ﾌﾞｰﾝww	{'place_id': 'b049269022ff6587'}
2019-12-29T17:34:38.000Z	1211339756178563074	久しぶりにお友達さんと飲みに行きご機嫌で帰ってきた相方。なんか話してたけど何を言ってるんだかさっぱりわからない(； ･`д･´)そして知らぬ間に眠りにつくがものすごいいびきやら…うるさくて眠れないしかも寝相かなり悪いしﾌﾟﾙ((((　’ω’　))))ﾌﾟﾙひたすら飲んだが酔えない	{'place_id': '9725d1db70df75e7'}
2019-12-29T17:26:44.000Z	1211337769508732929	出勤中にアルファード動かんようなった(´-ι_-｀)	{'place_id': '074afc8472011fcf'}
2019-12-29T16:47:36.000Z	1211327921807249408	どーにかして車買いたい。旅行行きたい。美味しいもん食べたい。稼ぎたい。世の中ほんま金💴	{'place_id': '2eff444a86223bb3'}
2019-12-29T16:12:48.000Z	1211319161873240069	@IdolPunchRacco ラジオ聴けるようになって嬉しいです！明日から出勤のBGMに決まり★	{'place_id': '5ee72374fd01d170'}
2019-12-29T16:11:13.000Z	1211318764785942528	これ、面白いね😋で、電車で思い出したネタを１つ。僕が１７歳の頃、バイト帰りに電車で座ってたら何処かの駅から若いお母さんと３歳くらいの女の子が一緒に乗ってきて僕の前に立った。そしたらその女の子がいきなり僕の膝をガバッと掴んで『おとーちゃーん！』って（笑） https://t.co/mxBGgBgpWn	{'place_id': '25ff82cd57899c12'}
2019-12-29T16:07:36.000Z	1211317856781996032	バイト先から出勤出勤言われて親から引っ越し引っ越し言われて教授は研究研究言ってくるし気が狂いそうや	{'place_id': '89149480bc9bd59b'}
2019-12-29T16:07:02.000Z	1211317711864614912	@Bpt93ydPvHTKBsD 31日の配達できる時に配達したら良いよ⤴️😊私はミニ旅行2行って帰って来るから夜中かもお互い☔️降らないと良いよね❣️😊おやすみなさい💤	{'place_id': 'd319ca572780f7e0'}
2019-12-29T15:55:17.000Z	1211314754125471745	今回は最終電車でございましたw (@ 志紀駅 - @jrwest_kinki_op in 八尾市, 大阪府) https://t.co/5l2RSIxtsq https://t.co/iAgRhOIE0K	{'coordinates': {'type': 'Point', 'coordinates': [135.6157151, 34.60057654]}, 'place_id': 'b049269022ff6587'}
2019-12-29T15:49:33.000Z	1211313313604202497	@tamagochan_15 そうでぇーす。京都在住です。今の職場がOBPなので京橋や天満は食事や飲みにあちこち行ってるから知ってるだけですよ。最近はお気に入りの日本酒のお店が天満にあるんで、天満駅周辺がホーム化してますよ😆	{'place_id': 'b2b609dfce3181e8'}
2019-12-29T15:15:36.000Z	1211304767562977286	長い連休年末年始で浮き足だってるねー！！いいねー！！いいねー！うざいと言う気持ちを顔に出して、電車に乗りながら目の前の酔っぱらいカップルを眺めとこう😂	{'place_id': '74fad2166ae8b8e6'}
2019-12-29T15:09:39.000Z	1211303271513485313	目の前でスマホをワンバンで電車とホームの間に落とした人いた。思わず「あっ！」て声出た。	{'place_id': '0a640a17ddd68000'}
2019-12-29T15:03:27.000Z	1211301710204784640	@shiroyagi73 ありがとうございます。昨日の帰りしな、お部屋を覗いたら、寝ておられたのに、目を開けて手を握って『ありがと』って口ぶり。『聞こえへんで』って言うと、笑っておられたの。今朝、出勤したらもういらっしゃらなかったよ。寂しいね。	{'place_id': '00e9190a07f58988'}
2019-12-29T15:02:47.000Z	1211301541505748993	@akichanUL07 あまり表だっては言ってませんがHKTメンバー名字駅全制覇出来るよう応援してますよ👍今度旅行の相談のってください❗	{'place_id': 'b2b609dfce3181e8'}
2019-12-29T15:02:41.000Z	1211301516281176064	近距離で程度の悪い酔っ払いは電車あるうちに帰れよ‼️我々運転手にわめき散らすなよ‼️ウシジマ君のタクシー編みたいに運転手に逆襲されるぞ😁	{'place_id': '74fad2166ae8b8e6'}
2019-12-29T15:01:10.000Z	1211301138257059843	京都2日目。だいぶ時差ボケも良くなってきた。今日は清水寺に行ってきた。改修中で少し残念だったよ〜#京都#清水寺#改装#旅行#旅#travel#Kyoto#抹茶 場所: Kiyomizu Temple - 淸水寺 https://t.co/eCuqubCzxb	{'coordinates': {'type': 'Point', 'coordinates': [135.78138466, 34.99542169]}, 'place_id': 'a634ec87f64ddf64'}
2019-12-29T14:59:27.000Z	1211300703739629569	地獄の年末ですが、帰りの電車はドリームトレインと化しました✨こんな寒い中、全力でペダル回してくれてありがとー😆💕晩酌して、早く寝ないと💦 https://t.co/6kg6FyRzRw	{'place_id': '9ee0f50dfd5c6fef'}
2019-12-29T14:49:47.000Z	1211298270523166720	晩ご飯も終わって、ちょっとナムコのゲーセンへ！５００円で４個をget😊実は美羽ちゃんライブ前にもナムコのゲーセンで同じ個数を５００円でgetしています(*^_^*)(*^_^*)ということで、最終電車となりました😊😊😊 https://t.co/5rnRLiy8FL	{'place_id': '1013d6ca8054c000'}
2019-12-29T14:45:32.000Z	1211297203999821825	電車座れた。うれぴ	{'place_id': 'e57c02df87d01fec'}
2019-12-29T14:37:14.000Z	1211295113562902528	（って…何処までやねん！…） と、    一人ツッコミ…（笑）寂しいわ…   電車の中でのツイッターは😋	{'place_id': 'd191bfe24d5709e7'}
2019-12-29T14:34:52.000Z	1211294517468360704	パッと見、アメフト選手みたいだけど…今夜の作業はココまでと致します。【明日は仕事納めだし早い出勤だし】 https://t.co/oWCKEffJ5P	{'place_id': 'aa52ed3a2a57a535'}
2019-12-29T14:29:37.000Z	1211293196086460416	12月後半、朝焼け見ながら風呂入りに帰って、スグまた出勤の日々。しんどいけど、キレイな景色見れて良かった😚と思った今朝の帰路。なんかねー。自分のモタスポ人生の中で久しぶりに手ごたえありそうな来シーズンの予感がする。企画書次第って言われてますけど笑 https://t.co/XpP25RKH4K	{'place_id': '507280d99e5cd7ad'}
2019-12-29T14:29:01.000Z	1211293044219101185	今から電車に乗って帰りま〜す😋 https://t.co/FVo3gfRKqs	{'place_id': 'd191bfe24d5709e7'}
2019-12-29T14:27:49.000Z	1211292743579779075	京阪電車内、きっと臭かったかもー🙇‍♀️コリアンタウンのいつものお店でキムチを買ってきました。今日の鶴橋、ババ混み💦どこもかしこも長い行列ができてました😵明日少し出かけたら、数日お家に引きこもる予定です。もうすぐ今年もあと２日になりますね😊みなさん良いお年を🙋‍♀️✨（2回目） https://t.co/acdkqfsEBa	{'place_id': '0fc2956603546000'}
2019-12-29T14:24:13.000Z	1211291835965927424	葉加瀬太郎さんのコンサートに行ってきました。楽しかった〜。はかせんす振りすぎて明日は筋肉痛かも。 https://t.co/dMtfl8Fl1J	{'place_id': 'b049269022ff6587'}
2019-12-29T14:20:49.000Z	1211290983704518656	21:30くらいからラウワン 伏見行ってきた！戦場の絆¥200×3電車でGO ¥400#ラウワン 場所: ラウンドワン京都伏見店 https://t.co/JumxzJzsRU	{'coordinates': {'type': 'Point', 'coordinates': [135.74587341, 34.93584324]}, 'place_id': 'b2b609dfce3181e8'}
2019-12-29T14:18:35.000Z	1211290420908580864	大阪旅行 (@ なんば駅 in 大阪市, 大阪府) https://t.co/cGL0mCSnf8 https://t.co/KnT1qHhKw2	{'coordinates': {'type': 'Point', 'coordinates': [135.50046771, 34.66679007]}, 'place_id': '4d1f7bf488219a63'}
2019-12-29T14:03:46.000Z	1211286693308878848	行ったことの無い都道府県って俺わりと多いよなあ｡ 宮崎､長崎､富山､新潟､長野､茨城､栃木､群馬､千葉､福島､秋田､青森と12県もある｡ 趣味柄色々旅行するし地元は鉄道不便でもないけど毎回似たようなとこになってまいがち｡ ちなみに今年初めて行った県は高知と愛媛(通過のみ)です｡	{'place_id': '8203e9dd8c51716d'}
2019-12-29T13:55:01.000Z	1211284491425087488	@ve_mth もうちょいで着くわー近鉄電車、路線入り乱れ過ぎー気づけて良かったけど…笑	{'place_id': '8c63023ab9fe9faa'}
2019-12-29T13:48:38.000Z	1211282882594893828	今日顔面強め！飲みに行ってきます！！！ https://t.co/8ZuwnroyK8	{'place_id': 'cc99d6846bc9c60f'}
2019-12-29T13:32:30.000Z	1211278823167184896	虹1stから関東でのイベントラッシュだったので僕はどこに住んでるのか分からなくなった。夜勤オンリーの10日出勤はいかんな🤦‍♂️	{'place_id': 'ced8ba75c5b7d488'}
2019-12-29T13:31:27.000Z	1211278558678704133	本日仕事納め！！　今朝はウマちゃん電車き乗って京都へ。そして先ほど作業終了、、。もう帰って爆睡。ではみなさま、、本年もありがとございましたー！来年もよろしくお願い致します^_^ #令和元年仕事納め 場所: Kyoto, Japan https://t.co/wUOR3fAS3c	{'coordinates': {'type': 'Point', 'coordinates': [135.75, 35.0]}, 'place_id': 'cc99d6846bc9c60f'}
2019-12-29T13:28:57.000Z	1211277927809073152	@zoo_biker 私は、一度泊まりたいと思ってますが、高い！予算オバーです。ケチケチ旅行で動物園沢山廻る私としては、夢ですね。アフリカも、自然の中、動物が窓から見えるホテルがあります。それも夢ですね。泊まりたい	{'place_id': 'd816a09089d81673'}
2019-12-29T13:28:18.000Z	1211277765032337409	毎年恒例の正月旅行開幕戦。今日は大阪・吹田から。明日は淡路島へ… https://t.co/q9DRo9pky8	{'place_id': '07d9c9c2e7882000'}
2019-12-29T13:23:01.000Z	1211276437853880321	車内で急病人らしく電車止まってる、大変そう	{'place_id': '0e8b7448272f832f'}
2019-12-29T13:12:40.000Z	1211273831161061377	今日は神戸元町で軽音時代の先輩と同期がアンスラックスのコピーバンドで出演したので見に行ってきた。大日から梅田まで歩いて、阪神電車で元町へ。帰りは時間があったので、行けるところまで歩こうと思い、肉丼の誘惑に負けながらも西宮まで。まあまあまあまあ疲れた〜。 https://t.co/lbNYw0wgYE	{'place_id': '74fad2166ae8b8e6'}
2019-12-29T13:03:18.000Z	1211271475728019462	外出より帰宅🏠🚗💨😃(^_^)‼️	{'place_id': 'ced8ba75c5b7d488'}
2019-12-29T12:59:15.000Z	1211270456252289029	年末旅行だよ、かすみさん#expocity #観覧車#大阪#吹田#大阪万博記念公園 #ペキニーズかすみ#ペキニーズ#犬とお出かけ 場所: Expocity エキスポシティ https://t.co/HIr3mtWdhZ	{'coordinates': {'type': 'Point', 'coordinates': [135.53481138, 34.80547505]}, 'place_id': '27ad6dfad3df91aa'}
2019-12-29T12:53:45.000Z	1211269070273646593	あかん、電車乗りながら携帯いじると気持ち悪くなるけど暇だからTwitter開いてしまうこれは病気だ	{'place_id': '8c1f1a4715b0f02e'}
2019-12-29T12:49:19.000Z	1211267953389211648	電車でイチャつく奴どーゆう神経なん？？電車でゴーゴーとちゃうで？	{'place_id': '0da0e1224e17cd1d'}
2019-12-29T12:41:51.000Z	1211266077264494592	@m_kitty0702 @show_sster_0913 メグりんさん、大阪旅行、お疲れさんでした。すずしょうと、大阪のイベント、聖地巡り、楽しめて、良かったですね。娘さんの言うように、大阪へまた来れますよ。今回行けなかった聖地は、次回のお楽しみにすれば、いいと思いますよ。家に帰り着くまでが旅行なので、気を付けてお帰り下さいね。	{'place_id': '4e366beb3ee1c636'}
2019-12-29T12:30:40.000Z	1211263262039216128	@muteki24h 電車🚃代も😁	{'place_id': 'b7cb545ec209777f'}
2019-12-29T12:21:31.000Z	1211260961069260800	また電車に乗ります（１駅） https://t.co/7cnjkmrUN6	{'place_id': '07d9db3099088001'}
2019-12-29T11:51:25.000Z	1211253384528977920	昨日、 #梅カフェ 行く前に、面白い #ソフトクリーム 🍦食べました。 #マクドナルド新梅田店 (阪急電車大阪梅田駅３階出口降りてすぐのマクドです)で、 #チョコディップコーン 🍦食べました😋 #マクド… https://t.co/5JmtbXOe5h	{'coordinates': {'type': 'Point', 'coordinates': [135.49789138, 34.70382643]}, 'place_id': '74fad2166ae8b8e6'}
2019-12-29T11:45:16.000Z	1211251835090034689	@sub_moyuru25 おつかれさん長い時間の電車辛い…寝過ごさず頑張れ(￣▽￣;)	{'place_id': '74fad2166ae8b8e6'}
2019-12-29T11:40:57.000Z	1211250750556213248	@sakuto0430 いろんな人のコンサートに行く私、今までにない景色に感動🎵作人さんは作人さんやね‼️	{'place_id': '27ad6dfad3df91aa'}
2019-12-29T11:34:35.000Z	1211249147501629440	ツレが寝こけてたので一人で飲みにきた☆〜（ゝ。∂） https://t.co/oZgg1EloRa	{'place_id': '0fc2d96e9914d000'}
2019-12-29T11:31:20.000Z	1211248331290071040	飲みに来て、メニューを選んでいる時が本当に幸せです。	{'place_id': '74fad2166ae8b8e6'}
2019-12-29T11:26:55.000Z	1211247220076335104	@futagomiko 境港ですね。一度、旅行で行きました。	{'place_id': 'b2b609dfce3181e8'}
2019-12-29T11:26:15.000Z	1211247051687620608	明日は雨だから引きこもるとして、31と1と2日は用事なし( ´△｀)どっか行けたらいいけどどこも混んでるんだろうなぁ．．イオンとかくずはモールの電車のやつしか思い浮かばんな	{'place_id': '2a16e2975d9264fa'}
2019-12-29T11:24:49.000Z	1211246692361572352	@nightzun 年末ジャンボはお使いで買いに並んだ😄仕事は今夜で納める😌あとは 家でKAN＆PAI🍺🤙ズコ☆バコ聴きながら出勤しよ😁来年もグランマ姐さんと観劇＆LIVE御一緒出来ますように💕	{'place_id': '74fad2166ae8b8e6'}
2019-12-29T11:20:45.000Z	1211245666933993473	@ukimen_hometown 旅行と言うか父の仕事でついてきました。	{'place_id': 'cc99d6846bc9c60f'}
2019-12-29T11:12:19.000Z	1211243545798959110	あー昨日わ仕事収めてのみにいってくそほどべろべろなったわなんとかいきてます今からバーのバイトもー向かってるけどまぁぎゃんばろ〜笑飲みにいくの久々やったし休み期間やしはめはずしすぎたな笑まぁたまにわええやん笑楽しめる時に楽しまないと〜🥳🥳🥳 https://t.co/zIBMgkxx0M	{'place_id': '999694acfaba33dd'}
2019-12-29T11:12:03.000Z	1211243476173484034	まあ、しかし日本橋や難波界隈の中国人旅行✈️客の多いこと😵❕	{'place_id': '4d1f7bf488219a63'}
2019-12-29T11:06:08.000Z	1211241988252549120	@swift_Ichaival なるほどw今日も電車で来たの？	{'place_id': '4d1f7bf488219a63'}
2019-12-29T10:59:44.000Z	1211240379904749568	四角トート　カメラ - フォトスタジオ ヨシオカ https://t.co/WzkkOaQLAJサイズ：31x23㎝ 底マチ6㎝（持ちて含まず）綿100％てぬぐい生地を使用した、サブバックとしてはもちろん、 ちょっとしたお出かけ時のミニバックとして使えるバックです！カメラを入れてもOKです！#トートバック#カメラ https://t.co/LmIFWqyxoE	{'place_id': '07d9e895b8484001'}
2019-12-29T10:52:09.000Z	1211238470322012160	@y_yui1230 まじで梅田と電車で爆睡してたもんな笑笑	{'place_id': 'b287d42e697a507f'}
2019-12-29T10:38:55.000Z	1211235138643869697	わたし日本画より西洋絵画がなぜか昔から好きで。美術館に観に行くの好き。一生のうちにルーブルは絶対行くって決めてたら卒業旅行で叶った。オルセーにも行けた。そこにはゴッホの絵もたくさん。ゴッホが世に出たストーリーがこんなだったとは。人生が終わった後も何があるかわからないねー✨ https://t.co/ST7jeUbKl8	{'place_id': 'd191bfe24d5709e7'}
2019-12-29T10:32:20.000Z	1211233481725898752	12月29日（日）本日完売しました。明日12月30日（月）は人気セラピストりょうこ出勤いたします。最近お問い合わせが1番多いセラピストさんです。セクシーな色白で垂れ目の癒し系美人です。 https://t.co/b4HRr31Nvj	{'place_id': '4d1f7bf488219a63'}
2019-12-29T09:58:20.000Z	1211224924255215616	お店に向かって中🚇️いつもなら電車も込み合う時間なのに、さすが年末休暇に入ったせいかガラガラ😄写真は今朝帰る時に見掛けたカップルですが、手押し車にお揃いの洋服着せたパグ3匹に、彼女は抱っこ紐にチワワ2匹抱っこしてました🙌さぁ、今夜も盛りが上がっていきましょか✊ https://t.co/5gdfgjAMob	{'place_id': 'a5be16edc0f145d6'}
2019-12-29T09:45:48.000Z	1211221773909254144	@0b671555657549b 旅行、楽しんでますか⁉お伊勢さんは、外宮→内宮の順で参るのが慣わしだけど、内宮に行けなくて残念でした( ´△｀)僕はお伊勢さんに今年２月に行って、来年の２月にも行く予定なので、良いスポットがあれば、後ほど教えて下さい(⌒‐⌒)	{'place_id': '436a62a4938dbb9a'}
2019-12-29T09:41:03.000Z	1211220578553618435	明日から電車で実家に帰るんで今日バタバタと掃除やらなんやら～😅荷物の発送も、年賀状の投函も終わったし、イオンでまったりおしゃべり～😅で、又買ってしまった😒帰ったら、ZEPHYRでの走り納めのお散歩しよ～😍 https://t.co/8tF8fQoWi4	{'place_id': '72cb606acb9a3cb8'}
2019-12-29T09:32:18.000Z	1211218376611074048	神戸から姫路まで、無事二人でたどり着いた姉妹。電車の中で知らないお姉さんがお世話してくれてたんだって。おもちゃのカメラで撮ったお姉さんとの写真をおくってきたよ♪有難うございました(´∀｀*)	{'place_id': 'e1daa043d07c48f5'}
2019-12-29T09:18:34.000Z	1211214917199486981	子供の誕生日にシンカリオン映画を見に行った。色んなオマージュが入り込んで子供向けだけじゃないとビックリした( ´∀｀)#シンカリオン	{'place_id': 'bd7c260075ddfe29'}
2019-12-29T09:16:48.000Z	1211214471957377025	間違って #快急 乗っちゃって、 #生駒駅 なう悔しいから、また夜景撮った電車内で動画見てて、小阪通過したの気付かず#花園 あたりで「？」と思い#瓢箪山 あたりで間違った事を確信「#急行 やったら #石切 で止まるよな」と思いながら動画撮影石切通過する時の「快急やったか」と思う悲しさよ https://t.co/9SdGjgeP2p	{'place_id': '0fc29639f9d46000'}
2019-12-29T09:07:21.000Z	1211212097033510912	カラオケに行きたいです#年末年始のお知らせ 場所: Moriminamimachi, Higashinada-ku https://t.co/YhZOviy8xN	{'coordinates': {'type': 'Point', 'coordinates': [135.29187346, 34.72930865]}, 'place_id': '4a23844070c263c7'}
2019-12-29T09:06:10.000Z	1211211799640494087	楽しかったプチ旅行も終わり😞お家に帰りたくないよー😥	{'place_id': 'a634ec87f64ddf64'}
2019-12-29T08:58:52.000Z	1211209958798180352	阪堺電車って標準軌なんですか？幅広ー https://t.co/AZscphy9LO	{'place_id': '744504fd6fdba804'}
2019-12-29T08:56:34.000Z	1211209382278516736	まじこうゆうやつ中国外出禁でいいと思う https://t.co/eGXYxyL5LL	{'place_id': '0824a42fe590f7d3'}
2019-12-29T08:56:26.000Z	1211209346354311169	京都からの帰りの電車で座ってると、前に妊婦さんかどうか微妙な女性が立ってた。妊婦さんのバッジがついてたら迷わず席を譲るんだけど、ついてないから妊婦さんじゃないのか？勇気を出して譲ってもし勘違いだったら、失礼極まりない！！こんな時どーしたらいーのーー？	{'place_id': '436a62a4938dbb9a'}
2019-12-29T08:54:48.000Z	1211208939112562688	@tamae_mcz 今年は、オールスターや関東旅行に、大変お世話になりました。またさわやかジェネリックしましょう🤗来季もタマイーさんとキナミクンのご活躍を期待しております🥺 https://t.co/IotQfftKpp	{'place_id': '74fad2166ae8b8e6'}
2019-12-29T08:49:39.000Z	1211207641965318144	阪急電車の観光特急「京とれいん 雅楽」土日のみ運行しています。大阪梅田～京都河原町結ぶ快速特急。京の町家をイメージした 雅な電車🚃です。 場所: 阪急 梅田駅 https://t.co/1EEN9TcDqG	{'coordinates': {'type': 'Point', 'coordinates': [135.49837431, 34.705279]}, 'place_id': '74fad2166ae8b8e6'}
2019-12-29T08:46:45.000Z	1211206910021525504	無事入国。なんか知らない行き先の電車がいるぞ？ https://t.co/TeUITxLEAj	{'place_id': '744504fd6fdba804'}
2019-12-29T08:44:56.000Z	1211206454201372672	あ、北新地通るんや親近感湧いてきたわ　電車はでかいなぁ	{'place_id': '74fad2166ae8b8e6'}
2019-12-29T08:44:46.000Z	1211206412996501504	@speedsterkei そうなんですよ〜😃もう冬タイヤ付けれないので、雪積もったら電車&amp;タクシーで出勤ですね☃️	{'place_id': '4fcc7f54edb660c3'}
2019-12-29T08:42:19.000Z	1211205795607527429	@AtelierSunrise ゆきちゃん今年最後の出勤！	{'place_id': '7841d79816bdc233'}
2019-12-29T08:38:55.000Z	1211204938853806081	Node Hotelさんにご招待いただき二泊三日の京都旅行へやってきました！このホテルは「アートコレクターの住まいをコンセプト」にしたホテル。とてもおしゃれでアートにも沢山触れられ、カフェも併設されています。 #ご招待 #まつ旅 https://t.co/mDFIMlVeKl	{'place_id': '103d0910dd546002'}
2019-12-29T08:33:45.000Z	1211203639068413953	待ち合わせが、電車の何番出口でたセブンだったんで電車で向かう。はっきり言うてね、健康なのにタクシー使うヤツはアホやでアホ今日タクシー童貞の僕が呟いてやりますわ	{'place_id': '4d1f7bf488219a63'}
