2020-02-09T23:56:05.000Z	1226656042479648769	飛行機座席ガチャ、無事に窓側をゲット！これで学割で半額宮崎旅行行ってきます✈️ (@ 大阪国際空港 (伊丹空港) in 豊中市, 大阪府) https://t.co/utXIx4ix6H https://t.co/qKD4Jq5QgH	{'place_id': 'a76781dfb763aa33', 'coordinates': {'type': 'Point', 'coordinates': [135.440813, 34.7907923]}}
2020-02-09T18:16:20.000Z	1226570541902921728	@satono12785 @ELNGBjzp2e27jtG 犬は骨が好きだからね！駅で電車待ってる時にいつも付いてきてたから。電車見送りも。その時ハトの骨見つけて食べてたの見てた。それでボーン好きなの知って、骨付きのを骨を持って帰ってあげたりも。喜んでたよ！ https://t.co/FoPzCYmjqU	{'place_id': 'e7477b457e245c28'}
2020-02-09T18:02:08.000Z	1226566967739346945	@totoro_kakure 明日は梅田にお出かけ( ˘꒳​˘ )	{'place_id': '7b1fee35e694a19f'}
2020-02-09T17:34:48.000Z	1226560090414600193	@amidama888 いやまぁ大丈夫ですよ。旅客電車が2両で、貨物列車が15両ってエリアは結構絞られるので、多分分かる人は大体の予想がついてるんじゃないですかね〜。	{'place_id': 'a76781dfb763aa33'}
2020-02-09T17:25:04.000Z	1226557642455207936	(*´-`).｡o○(貨物が15両くらいで電車が2両ってことは多分あの辺りよね。あそこで減車すると大体15両くらいまで短くなるし・・・)	{'place_id': 'a76781dfb763aa33'}
2020-02-09T17:13:11.000Z	1226554649269768192	分かる。関西って東海道から離れると、2両〜4両ばっかりだもんな。しかも、電車自体が1時間に1本か、2本しか来ないってのもザラだし、甥っ子さんが不思議がるのも無理はない。そうか〜あみだま先生は2両民なんだ。 https://t.co/P5OI7IXeKX	{'place_id': 'a76781dfb763aa33'}
2020-02-09T17:02:28.000Z	1226551954618249216	@Cinderella_Rs2 日曜日の昼、会社へ出勤する時に前を通りました。明日もチェックします！ #阪急三番街 #ポスター #地蔵横丁通り #川の流れる街で #阪急大阪梅田駅下車 #真木莉那	{'place_id': '74fad2166ae8b8e6'}
2020-02-09T16:57:40.000Z	1226550745526202368	可愛い可愛い女の子からバケツ貰った、嬉ぴぃ🥺💓そんで営業後このメンバーでソヨン🍽✨爆笑爆笑でやっぱ楽しかった🥰写真コンタクト取って眼鏡なんです🤣𐤔𐤔月曜も元気に出勤してますので来てね👼🏻💜#バーレスク大阪 #北新地 #梅田 #show #dancer #singer #うらら https://t.co/Kxl2hfsi8x	{'place_id': '0fc39bbd6bd4c001'}
2020-02-09T16:39:52.000Z	1226546267548839936	カラオケバーしてる友達を15000円分飲みに来るからとuber誘ったから彼が一回配達したら紹介料分は出すので飲み会しましょう	{'place_id': 'd191bfe24d5709e7'}
2020-02-09T16:37:39.000Z	1226545708431376384	【東北新幹線 爆走動画 こまち はやぶさ 320キロ最速通過！】E5系 H5系 E6系電車 https://t.co/CpQlfxsGfg @YouTubeより	{'place_id': '9725d1db70df75e7'}
2020-02-09T16:34:18.000Z	1226544864667430912	@ushiwakamaru75 トラビスさん💕ありがとうございます☺️２月の連休を使って久々に沖縄旅行しようと思っています。トラビスさんご夫妻のpic拝見して、旅の参考にさせて頂きたいと思います☺️🙏🏻💝	{'place_id': '4d1f7bf488219a63'}
2020-02-09T15:56:51.000Z	1226535438518640640	@kaishounon @m1AYjRSWSE3Mlxh 私は年金生活なので、月次祭のお供えは、3千円です。電車賃もかかるので、それ以上は出せません。けれど、身体を使わせて頂いてるので、何も言われた事はありません。どこの教会でも同じ金額。無理はしません。	{'place_id': 'b7cb545ec209777f'}
2020-02-09T15:49:34.000Z	1226533607809769473	@cheke_tan 電車ですか？🚃	{'place_id': '9725d1db70df75e7'}
2020-02-09T15:43:33.000Z	1226532093825404928	朝出勤時のマスク装着率80%夜飲みに行ったりした後の夜はマスク装着率30%こんな測定を電車乗りながらしてみたんだけど、、、あってるかな？結論そんぐらいの意識じゃない？良いか悪いかは置いといて。。。	{'place_id': '436a62a4938dbb9a'}
2020-02-09T15:13:03.000Z	1226524416290492417	この玉子焼きめし、実は小学生の頃に高知に住んでた事あって映画を見にいった時に帰りに良く寄った…風珍さん。必ず玉子焼きめしを注文してました。その玉子焼きめし！まぁ何十年も前の記憶なのでどこまで再現してるかは……だけど、美味しいんだよ！うん、ストライクです。	{'place_id': 'ad39e8439def2ef9'}
2020-02-09T15:06:11.000Z	1226522688304214017	京都帰ってきたで。電車酔いした(´;︵;`)	{'place_id': 'd191bfe24d5709e7'}
2020-02-09T15:05:38.000Z	1226522551062388738	“Angel and Rosario” 2月10日は、私が初めて少女時代のコンサートに行った大切な日です。そんな特別な日をありがとう。お誕生日おめでとう、スヨン。#sooyoung #수영 #スヨン #OhGG #소녀시대 #少女時代 #GG #SNSD #girlsgeneration #cool #art #HappySooyoungDay https://t.co/LOXPWWJwTR https://t.co/H1rwzKE5XU	{'place_id': '25ff82cd57899c12'}
2020-02-09T15:00:31.000Z	1226521264782602241	@MaMokona @giabbit2019 何考えててんの？！😵💦その「子連れ様」┐('～`;)┌💧電車のなかでオムツ交換なんて、無いで………………………………………💀💧	{'place_id': '27ad6dfad3df91aa'}
2020-02-09T14:58:56.000Z	1226520864830578688	名前:かずま性別:男職業:会社経営陣の一人年齢:26歳身長:175cm住み:兵庫県車種: ヤマハ FJR1300AS好き:ゲーム、映画、旅行、キャンプ、ドライブ🏕一言:のんびりダラダラよろしくお願いします！#バイク乗りとして軽く自己紹介#バイク好きと繋がりたい https://t.co/zbAEathnZH	{'place_id': '436a62a4938dbb9a'}
2020-02-09T14:54:12.000Z	1226519673014910979	電車スピーカー電話はだいぶクセやん	{'place_id': 'aec26fe18e0ac4f2'}
2020-02-09T14:45:09.000Z	1226517394589270019	通勤電車優先座席で2席厨してるやつおって草第3の男さん久しぶり	{'place_id': '74fad2166ae8b8e6'}
2020-02-09T14:40:58.000Z	1226516344947933184	実はグライヴのことが大好きな人は１人います。今あなたの背後にいる人です。#実はあなたのことが大好きな人 #shindanmakerhttps://t.co/p4RZnTV8qg電車に乗ってるんだが・・・	{'place_id': 'b7cb545ec209777f'}
2020-02-09T14:01:41.000Z	1226506457924849665	#京ワニ楽しむあまり、帰る電車ですぐ寝落ちました。ありがとうございました！これからも頑張ります推しは大橋彩香です	{'place_id': '74fad2166ae8b8e6'}
2020-02-09T13:50:21.000Z	1226503605647052800	夢の翻訳機ドリームトーク同級生の貿易屋さんがドリームトーク2個購入！海外で商品の買付や旅行が多く凄く便利とのこと(^-^)/ 日本も国際社会でグローバル‼️同時翻訳スピード業界No.1サポート機能で直ぐに質問！過去の会話翻訳もデータ保存！写真撮影機能搭載 https://t.co/VUfTJlybRX	{'place_id': '436a62a4938dbb9a'}
2020-02-09T13:46:26.000Z	1226502619989889025	お腹空いてきた(ﾟωﾟ)明日は休みだから外出たいけどどうするかなぁ、、	{'place_id': 'b049269022ff6587'}
2020-02-09T13:36:58.000Z	1226500235985178626	@kai_hoshino ニュース速報👮大阪府交野市のけろけろ容疑者47歳は京阪電車交野線車内で布団を敷き寝込んだ罪で枚方警察署にしょっぴかれました。フォロワーさんにそそのかされてやっちゃいました談ってなったら笑う😄	{'place_id': 'b43daed71c671d66'}
2020-02-09T13:32:51.000Z	1226499201728536577	@chaodemi_0205 生駒で電車待ってるなう(笑)	{'place_id': '4e366beb3ee1c636'}
2020-02-09T13:19:52.000Z	1226495933602361351	YouTube　海外旅行に毎年行く方法　をアップしました。是非、御視聴をお願いいたします。日本語字幕付きで耳、目にハンディキャップを持っていらしゃる方にも楽しんで頂けます。是非、御視聴をお願いいたします。	{'place_id': 'dce6c2daab52acbc'}
2020-02-09T13:18:36.000Z	1226495616026415104	今日、街中や電車の中で見ていると、あまりマスクの人が見えなくて、少なくなったと感じました。これはたまたまなのか、いや、マスクが今はどこでも売ってないかでしょうね。	{'place_id': 'ad39e8439def2ef9'}
2020-02-09T13:11:51.000Z	1226493915324436486	大阪なので電車GO ! ! で大阪環状線をプレー。 (@ セガ難波アビオン in Osaka, 大阪府) https://t.co/sOQI8Z6bys	{'place_id': '7841d79816bdc233', 'coordinates': {'type': 'Point', 'coordinates': [135.50322238, 34.66265279]}}
2020-02-09T13:11:32.000Z	1226493836098068481	@hana_gff_xmas うんうん(˶˚  ᗨ ˚˶) ﾆﾊﾟｯ行くなら電車にするつもりやから✨✨✨	{'place_id': '436a62a4938dbb9a'}
2020-02-09T13:11:25.000Z	1226493806880555008	@kai_hoshino まず、布団担いで電車乗る所から	{'place_id': 'b43daed71c671d66'}
2020-02-09T13:10:52.000Z	1226493668149710848	@neruyukie ド平日に2連休はキツいな😣水曜は昼から出勤かなぁ😰	{'place_id': '436a62a4938dbb9a'}
2020-02-09T13:10:42.000Z	1226493627586605057	お疲れ様🐥Kちゃんやで😊留守番してたら、とんかつ屋さんでお土産に缶バッジ買ってきてもらったで☺️早速、お出かけ用のカバンに付けてもらってん😆まるかつ店長さんはKちゃんと一緒で奈良を盛り上げたいらしいねん🐥#コールダック #callduck #Kちゃん #アヒル #duck #quack #まるかつ #とんかつ https://t.co/US1ZJ2Shwe	{'place_id': '0fc32bc3b2155000'}
2020-02-09T13:09:40.000Z	1226493369032953856	@kai_hoshino ホンマに電車にオフトン敷いて寝たかった多分通報されるやろね	{'place_id': 'b43daed71c671d66'}
2020-02-09T13:03:29.000Z	1226491809129361408	@_0o_oxo_o0_ 三連休の最終日以外なら大丈夫やけど、きみの出勤日知らんから、その日でいいんか分からん	{'place_id': '25ff82cd57899c12'}
2020-02-09T12:59:44.000Z	1226490867017375744	TLに上がる現場の様子。今日は家の野暮用で外出が出来ず、羨ましすぎる…	{'place_id': '00e9190a07f58988'}
2020-02-09T12:53:45.000Z	1226489360515624960	旅行来週やけど早く旅行行く準備しないと！	{'place_id': 'b287d42e697a507f'}
2020-02-09T12:52:59.000Z	1226489166541623296	大阪・関西テレビ放送の報道番組より、私はこのラーメン🍜🍥店の英断を歓迎する。ラーメン店『中国人旅行客お断り』…実は“続き”があった 店が客を選ぶ自由と不法行為の境界線は（関西テレビ） https://t.co/Qbk0KUJJL4	{'place_id': 'a5be16edc0f145d6'}
2020-02-09T12:52:58.000Z	1226489162339012608	京都まで帰ってきました！ これから近鉄電車で最寄り駅まで帰ります！ 家までもう少しです😳 https://t.co/3SCAAtgsPK	{'place_id': 'd191bfe24d5709e7'}
2020-02-09T12:43:52.000Z	1226486875633770497	本日、昼間は京都で夜はミナミへ行くんどすえ♪偶然こんな電車に乗りました。素敵なんだけど、背もたれが直角過ぎる。 https://t.co/bxzoJfV79M	{'place_id': '74fad2166ae8b8e6'}
2020-02-09T12:42:38.000Z	1226486563640463361	うそ！外出たら寒いってばごめんて！ https://t.co/fvfFh7gmcB	{'place_id': 'd015ef9189e3eb2b'}
2020-02-09T12:42:35.000Z	1226486552831778816	@H_T_hjm @tomohito_3_28 マジ？おれ今帰りの電車乗ってる、、のってなかったらみに行ってた、、、	{'place_id': '74fad2166ae8b8e6'}
2020-02-09T12:41:05.000Z	1226486171842121729	水素水タイム‼大阪市生野区中川へ水素水サーバー 無料メンテナンス会社出勤時は必ず水筒に水素水(^^) 0.01マイクロフィルターでクリーン(塩素除去)な水素水(^o^)vミネラルがペットボトルの10倍‼️ 冷水4℃、温水90℃で料理が速く安全です(^^) https://t.co/L16uwAUFRb https://t.co/Lb196WHCmi	{'place_id': '436a62a4938dbb9a'}
2020-02-09T12:37:09.000Z	1226485182833651712	@Morimame0709 あらあらトラブルですか！？笑てか、フリーランス縛りのイベントとか面白いかも？〜自分もノリで作った変な電車転がしたくなりましたわ！	{'place_id': '2a16e2975d9264fa'}
2020-02-09T12:36:04.000Z	1226484912808574977	明日はどうあがいても公演は入れなさそうなので、公演終了後飲みに行ける方ゆきましょう（笑）	{'place_id': '5ee72374fd01d170'}
2020-02-09T12:35:27.000Z	1226484754653929473	今日は着の身着のままで出勤しても問題なかった。スマホいじる時間もないほど忙しくて、死んだ。	{'place_id': '0fa65e5e6fbf3eb8'}
2020-02-09T12:35:15.000Z	1226484707296067586	自動車と電車の接触事故があり、古市駅で約１時間足止めをくらいました。電車が約１時間後に動き出し、今やっと家に無事にたどり着きました。家に帰るだけなのに、余計に疲れました。寒さ🥶に疲れました❄️	{'place_id': '1a588ca3af38ca83'}
2020-02-09T12:34:39.000Z	1226484555407753217	２月のカクテル飲みに来ました～榛香さんも居てるけど榛名FD誕生日なのでFDモデルのエナ＆レナと飲みます～( ≧∀≦)ノ https://t.co/z8GvwpozfM	{'place_id': '0c7d4feb5714d000'}
2020-02-09T12:34:19.000Z	1226484469684506625	@suzuki_Mr @NobenJohnson 京阪電車の駅かバス停まで歩いて帰る根性は備わってませぬ	{'place_id': 'fd6f7fb41904eb10'}
2020-02-09T12:31:15.000Z	1226483699710971906	@Rillfoi_nyan お久しぶりです！旅行は楽しんでますか？元気でいるだけで嬉しいです！配信することがあれば必ず行きます！	{'place_id': 'ec0ce689ff48785c'}
2020-02-09T12:30:51.000Z	1226483596875055104	世界館のバラシと火曜の仕込み終わりました。さあ飲みにいこう。 https://t.co/OtVdt4sj5p	{'place_id': '07d9f3816d084000'}
2020-02-09T12:27:44.000Z	1226482812485656576	秋田はん、東京様が差し上げる言うとるんやさかい、喜んでもろたらんかい、よ！ワーレー！やな。知らんけど。渋谷の中古電車	{'place_id': '3e19cd9d7fa09d25'}
2020-02-09T12:26:18.000Z	1226482453365149696	@kaorimam ご夫婦で旅行に行かれること自体、お幸せの証ですよ❤️	{'place_id': 'aec26fe18e0ac4f2'}
2020-02-09T12:25:14.000Z	1226482184568987649	日曜日に遠方に外出しなくなったな😅❕	{'place_id': 'ced8ba75c5b7d488'}
2020-02-09T12:20:47.000Z	1226481066505986048	@ohanahan18 ユキニャンはフミフミは余りしないけど　腕枕は季節問わずですだから旅行で娘が見てくれる時は帰宅後一週間は普段の何十倍もストーカーです（笑）さてネゴ談義つきませんね本日はここ迄で明日のお仕事ですねおやすみなさい💤🌙	{'place_id': '84316acd652607fa'}
2020-02-09T12:10:52.000Z	1226478569712320513	YouTube　海外旅行に毎年行く方法　をまもなくアップします。是非、御視聴をお願いいたします。日本語字幕付きで耳、目にハンディキャップを持っていらしゃる方にも楽しんで頂けます。	{'place_id': 'dce6c2daab52acbc'}
2020-02-09T12:00:32.000Z	1226475968707072000	俺なんのために電車乗ったん？ (@ うさちゃんは構ってくれないと死んじゃうんだよ！ in 大阪市, 大阪府 w/ @yn14ac8ks20on8 @nana_tyuri48) https://t.co/VOOidCqVAj	{'place_id': '4d1f7bf488219a63', 'coordinates': {'type': 'Point', 'coordinates': [135.50617895, 34.67033223]}}
2020-02-09T11:52:58.000Z	1226474062991331329	#ダイヤモンドプリンセス 乗客は気の毒だけど#新型コロナウイルス で２週間缶詰キャンセル相次ぐよ😅船内隔離が起きなかったらリスクを考えず高齢者や金持ちが長期旅行したんだと思う🚨飛行機だろうが電車だろうがまずリスクを考えるべき日本政府はよくやってるよ現状出来る範囲で https://t.co/AC2kTm0Srf	{'place_id': 'e57c02df87d01fec'}
2020-02-09T11:52:36.000Z	1226473973719814144	@ShooterPonta 動き出したんでどうにかなりそうです😓車と電車がぶつかったそうです😥	{'place_id': '29f10afb1f6ba4fc'}
2020-02-09T11:27:45.000Z	1226467719257571330	出勤前に阪急の地下食品売り場で試食させてもらったチーズが美味しかったから買おうか迷ってる〜賞味期限が短かったから買わず。	{'place_id': 'd356a539c03bab17'}
2020-02-09T11:12:14.000Z	1226463813433577472	近鉄電車、ゆたぽんみたいな事言うてる70歳くらいのジジイがいてHELL。	{'place_id': 'b049269022ff6587'}
2020-02-09T11:04:41.000Z	1226461912214360066	私が投票したのはこの色！＼じぶん色のシヤチハタを見つけよう／フォロー＆投票するだけで抽選で豪華旅行が当たるキャンペーン中！https://t.co/5ZIZ5JPdo8#シヤチハタ95#ネーム9#ネーム9_パステルカラー	{'place_id': '1fe367b63a6d6a01'}
2020-02-09T11:04:28.000Z	1226461857956814848	電車でgoの聖地巡礼 (@ 亀岡駅 - @jrwest_kinki_e in 亀岡市, 京都府) https://t.co/x2Q6uUVM6t	{'place_id': '0fa65e5e6fbf3eb8', 'coordinates': {'type': 'Point', 'coordinates': [135.582375, 35.01673147]}}
2020-02-09T11:04:27.000Z	1226461856895602689	明日は18時～、明後日の祝日は14時～営業しております！！明後日は昼飲みにいかがでしょう？？お子様連れでもご利用出来ますので、よろしければどーぞ！！#京都 #kyoto #木屋町 #河原町 #駄菓子バー #駄菓子 #アイス #食べ放題 #飲み放題 #昼飲み #昼営業 #お子様連れ #子連れ #親子 #ボードゲーム https://t.co/Ob2nOF5heC	{'place_id': 'cc99d6846bc9c60f'}
2020-02-09T10:53:02.000Z	1226458980219703296	クレジットカードの支払いでボーナス費用出ません不足しています石は医師では無く世の中を治すドクターではないので近づかないでください収入が少ないのに旅行は日帰りとか車中泊しないと人と同じ生活をしていたら貯金できないです。世界の安寧なら貧困層を無くして衣食住安定して生活を楽にしましょう	{'place_id': 'dd569ee63558d3f9'}
2020-02-09T10:52:15.000Z	1226458782953283584	焼肉電車(ﾟ肉ﾟ □□□□□)□□□□□)□□□□□)□□□□□)□□□□□)≡3ｶﾞﾀﾝｺﾞﾄﾝ #肉 #niku #ホルモン #horumon 場所: 若葉屋なんば店 https://t.co/31HzacRHpf	{'place_id': '7841d79816bdc233', 'coordinates': {'type': 'Point', 'coordinates': [135.49935413, 34.66622136]}}
