2021-01-03T22:31:31.000Z	1345860371064762368	10時出勤なので、2021仕事始め前にちょっくら遊び行きます！ (@ 地下鉄 姪浜駅 in 福岡市, 福岡県) https://t.co/0QDxy1JQqk	{'coordinates': {'type': 'Point', 'coordinates': [130.32537524, 33.58378148]}, 'place_id': '28d9f7c5865651ca'}
2021-01-03T13:15:43.000Z	1345720496382500870	#美味しい #おつかレインボー #九州 #寒い #謹賀新年 #だるま #暖暮 #天神 #中洲 #博多ラーメン #一人旅 #福岡 #旅行 #alone #amazing #cold #delicious #f4f #followme #fukuoka #instagood #instanice #itsmylife #love #likes #shrine #travel #umbrella #xz1 #浪速の海男 https://t.co/maMP2ASkND	{'coordinates': {'type': 'Point', 'coordinates': [130.3833, 33.5817]}, 'place_id': 'f62cf04248a8314b'}
2021-01-03T13:06:27.000Z	1345718166257717249	人の事あれこれ言って御免なさい。やっぱりキスしたいし、温泉旅行に行きたいです。リコーダーは、した事ありません。誓います。	{'place_id': 'd709bc058a10903a'}
2021-01-03T13:00:50.000Z	1345716752936652805	【中身】・等身大今村麻莉愛抱き枕・今村麻莉愛が着てた体操服・今村麻莉愛と温泉旅行券・今村麻莉愛のサイン入りポラ・今村麻莉愛と1回キスできる券【価格】4367円(税込)#推し福袋 https://t.co/wD8DYBxYSk	{'place_id': 'd709bc058a10903a'}
2021-01-03T12:33:46.000Z	1345709940434894848	"健太くん可愛いー!!( *´꒳`*)੭""2021年なって初めて外出た!!今日初めて一緒に遊んだけど、めっちゃ楽しかった♡そしてイケメンやった!!爆笑初めてばっかりの日!!◡̈*.。 https://t.co/rjXhQJYKl4"	{'place_id': '684cc1cfd89cacef'}
2021-01-03T12:06:46.000Z	1345703143674314752	明日は8次出勤。寝るzzz	{'place_id': 'd458617907c51263'}
2021-01-03T11:23:27.000Z	1345692245966557184	次帰る時電車に乗って帰ってハンター君で戻るか。	{'place_id': '19592724f6230037'}
2021-01-03T09:16:13.000Z	1345660223688593410	2021年の撮り初めは、西鉄電車よりスタート！3000形の交通安全ヘッドマーク付きやは初詣号など短時間でしたが、良い撮影となりました。2021.1.3 https://t.co/5giUtE7H7F	{'place_id': '83e30e314d0e5320'}
2021-01-03T07:30:36.000Z	1345633645571289088	家族旅行のため魔境佐賀の秘境まで来ました #新谷的佐賀忘備録 (@ 夢千鳥 in 佐賀市, 佐賀県) https://t.co/T60whskJlF https://t.co/bTEwUZVqbj	{'coordinates': {'type': 'Point', 'coordinates': [130.24066447, 33.36484791]}, 'place_id': 'a29d2918916e6486'}
2021-01-03T06:39:45.000Z	1345620849022304257	久しぶりに電車の旅してる感🚞 https://t.co/NLTVJRsgml	{'place_id': 'ed9d1fb34bf317e2'}
2021-01-03T06:30:41.000Z	1345618568369487872	久し振りに西鉄電車撮ったww https://t.co/FHOxgjobrt	{'place_id': '9a9414fd6ec311ca'}
2021-01-03T06:07:46.000Z	1345612798751957000	@wdmuPKM6oKELI3X シュガーさん、こんにちは🙂ナイスありがとうございます‼️廃線跡は電車が走っていた痕跡とか探すのが楽しいです😊今年もよろしくお願いします🙌	{'place_id': 'aa7c3ccdbb497079'}
2021-01-03T05:23:44.000Z	1345601720848584704	💖2021💖      💖Happy new year💖長くお付き合いお客様Twitterポチフォローみなさま身体に気よつけて💖素敵な年になりますよに🧚✨ご縁無垢だけ繋がている心から尊敬信頼ご年配方々深く愛されて幸せメッセージ電話他arigatuu🧚🥰✨写真 家族旅行秘密😘ﾜｰｲ💞 https://t.co/h3vOd0RfQF	{'place_id': 'aa7c3ccdbb497079'}
2021-01-03T03:15:39.000Z	1345569484694646784	テレビ局の取材を福岡空港で受けたが、どうも福岡に帰省した東京都・大阪府在住と見込んでいたらしく「いや大阪から」「旅行」「人おったよ。いつもならもっと多いんやろうけど」と、結果的に意図をサッカーボールキック乱打みたいなノリでぶち壊してしまった。ごめん。でも、これ、事実やから。	{'place_id': '83e30e314d0e5320'}
2021-01-03T01:50:43.000Z	1345548109368070144	出勤時間間違えたかとおもた🙄爆笑	{'place_id': '9a9414fd6ec311ca'}
2021-01-03T01:22:07.000Z	1345540914060488705	やっと、今から、お出かけ	{'place_id': '207e95d6143148a2'}
2021-01-03T00:56:37.000Z	1345534498675388417	@inchikidominion @2m7w4m_baab @hyakutanaoki ポンコツ自民の若手‼️先が思いやられる。落選させないといけない筆頭やな!南朝鮮旅行の実態✈️が知りたいね。多分　恥ずかしいで言えないと思うけどね。	{'place_id': '06dee0fd8a4d815c'}
2021-01-03T00:38:52.000Z	1345530029317345280	海中旅行したーい！当たりますように😁#海中旅行 https://t.co/JboKvXeuzJ	{'place_id': '9a9414fd6ec311ca'}
2021-01-04T23:42:07.000Z	1346240522734563329	今回の緊急事態宣言の２０時以降の外出禁止令要請ですが、テレビ局のスタッフは、２０時以降の放送は、すべてテレビ📺局の泊まり込みで放送してください。首都圏の電車、バスも２１時に運行を中止してください。今回の緊急事態宣言はコロナ感染対策の最後の緊急事態宣言です。コロナはこれで決着必要	{'place_id': 'dca0d1073411f55e'}
2021-01-04T23:19:20.000Z	1346234788412182529	おはようございます🎵新年初出勤。今年はどんな一年になるのかな。まずは一週間がんばりましょう。乃木坂ちゃんの紅白集合写真大好き。#乃木坂46 https://t.co/svMqPIKppm	{'place_id': '00923ebbee79f2fd'}
2021-01-04T22:52:15.000Z	1346227976539570176	起床。出勤。	{'place_id': 'd458617907c51263'}
2021-01-04T21:56:59.000Z	1346214067048861697	2021年の仕事初めは、資マスクで出勤‼️さて、どれぐらいの人が気付いてくれるでしょうか？#資さんうどん #資さん #資活 #資男 #資王 https://t.co/MWcYr0UwWG	{'place_id': '0f026d7e49007a8d'}
2021-01-04T16:56:52.000Z	1346138539331706880	総括するとわざわざ電車やバスを乗り継ぎ徒歩でまぁまぁな距離を歩いて行く価値大アリのサウナだと思った🧖🏻スーパー銭湯料金¥880(土日祝)でこれだけのサウナが味わえるのは、率直に言って天拝坂に住んでいる方々が羨ましい...😹 https://t.co/M5RkeTrED6	{'place_id': '0fc347315014c000'}
2021-01-04T16:40:57.000Z	1346134532173430791	明日から仕事始めなんに、正月ボケでまったく寝れない、、早くスキル身につけて、リモートで仕事したいなぁそしたら，電車に乗らずに済むのに、、、電車通勤が一番憂鬱になる	{'place_id': '28d9f7c5865651ca'}
2021-01-04T15:03:16.000Z	1346109949777125376	8連休後の出勤1日目は朝起きて仕事行くまでがしんどかった。	{'place_id': '28d9f7c5865651ca'}
2021-01-04T14:22:32.000Z	1346099700118654980	西唐津行き電車に乗車。乗り損ねなくて良かった。次は30分くらい待たなきゃだからな(^_^;)	{'place_id': 'f62cf04248a8314b'}
2021-01-04T14:21:41.000Z	1346099484606881792	Hona Cafe時代の元社員でパンケーキマイスターです🐶🥞パンケーキ好きの方はぽちの出勤日目掛けていらしてください‼️ https://t.co/90R36DmXdL	{'place_id': 'f62cf04248a8314b'}
2021-01-04T14:11:34.000Z	1346096938895085570	@yuichanjptw そうですよね〜😅満員電車をなんとかしないと、時短しても意味ないと思いますね〜😅	{'place_id': '361d4120fc43007e'}
2021-01-04T13:41:16.000Z	1346089315344871424	この時間の電車で聞くこいつはなかなかたまらんぜ？？？？良すぎんか、、、#哀しみはきっと#UVERworld https://t.co/6m0QqhvnuW	{'place_id': '06dee0fd8a4d815c'}
2021-01-04T13:26:06.000Z	1346085496313708544	@byakua08 この最後のシーン、ジェリーも同じ様にノイローゼになって電車を待ちますよねw	{'place_id': 'ae083492b529328a'}
2021-01-04T10:48:08.000Z	1346045746450030592	@sakeninomarete @mask_passenger やはり飛行機旅行は無理だな🤣	{'place_id': 'a29d2918916e6486'}
2021-01-04T10:30:27.000Z	1346041293177192448	#福岡旅行飛行機乗り遅れて次の便で✈️着いてすぐしんちゃんのお店酢もつ美味かった〜♡🐔#飛行機#福岡#博多#正月#旅行 場所: とりかわ家 https://t.co/YTBHUC5QJh	{'coordinates': {'type': 'Point', 'coordinates': [130.40627, 33.588229]}, 'place_id': 'f62cf04248a8314b'}
2021-01-04T10:17:36.000Z	1346038059788189698	@maehisa1025 福岡市迄出ればヨドバシやガンダムベースありますよ着くまで結構時間帯掛かります電車🚃だと途中で乗り換えですね!	{'place_id': '9ec333dd2f8d1d3c'}
2021-01-04T09:32:26.000Z	1346026693257883650	もう風呂も入ったし、飯も食い終わったし、あとは寝るだけ。時差出勤で定時上がりすると最高すぎんな	{'place_id': '83e30e314d0e5320'}
2021-01-04T09:14:57.000Z	1346022294917791744	緊急事態宣言が出ないと、自ら外出自粛すら出来ないし、感染拡大を国の責任にするとはね。。リスク管理が出来ない大人が多いな。	{'place_id': '19592724f6230037'}
2021-01-04T08:37:07.000Z	1346012771528237056	電車乗り違えたよ	{'place_id': 'f62cf04248a8314b'}
2021-01-04T08:08:13.000Z	1346005499611758592	出勤！	{'place_id': 'f62cf04248a8314b'}
2021-01-04T08:04:26.000Z	1346004547504730113	@MsxAZpyM9JVNahZ 2000年問題の対策が必要だった年は、元旦に出勤したな～🎍	{'place_id': 'aa7c3ccdbb497079'}
2021-01-04T07:23:36.000Z	1345994270163910656	在来線用交流区間走行可能電車、が適当かな。西日本は「交流専用電車」がない。 https://t.co/ZRECwyBdzX	{'place_id': '1809b21424d0d7a1'}
2021-01-04T07:22:32.000Z	1345994001808117761	在来線用交流電車 https://t.co/ZRECwyBdzX	{'place_id': '1809b21424d0d7a1'}
2021-01-04T07:10:18.000Z	1345990926125076481	@mayu25278426 落ち着いたらまずは旅行にでも😉	{'place_id': '83e30e314d0e5320'}
2021-01-04T06:52:20.000Z	1345986402538848256	@chanmai_KONICA 中止のままにするのも悔しいので先で必ずや記念旅行したいと考えてます👍延期した分だけ稼いでグレードアップしたく思います😏😏😏	{'place_id': '67e8b450ce5fa959'}
2021-01-04T06:06:49.000Z	1345974950134353920	もし出勤だったら言い訳に困るくらい大遅刻w	{'place_id': '0f026d7e49007a8d'}
2021-01-04T05:24:58.000Z	1345964418899660800	女子大生と二日連続電車でかえる終電近いとバイト上がりの飲食店女子大生があがり出会う。素面だったら無理だわ酔ってるから話せる娘か❗️って感じ	{'place_id': '67e8b450ce5fa959'}
2021-01-04T04:53:53.000Z	1345956596136853504	ちょこっとお出かけのつもりがいつの間にか登山してたんですがw https://t.co/P4vb3ojtCO	{'place_id': '4bda4536528abe8f'}
2021-01-04T04:14:54.000Z	1345946783394922497	年末年始も出勤やぞ！って言ってんのに休みやがったバイトが今日は出勤してきてて「あけおめ」とか言われたので素で「は？😠」と返してしまった。めでたくねーわ！○すぞ！！！	{'place_id': 'd86aacdaf45b3cbd'}
2021-01-04T03:57:32.000Z	1345942412993040384	@NanshoKKR (痛)通勤満員電車状態になっているのは融通を効かせない会社側にも問題があると思うの(^_^;) 労基法っていう国家レギュすらまともに守ろうとしない組織が罰則もないような要請で動くわけがないよw	{'place_id': '207e95d6143148a2'}
2021-01-04T03:46:00.000Z	1345939511683862528	緊急事態とか外出を控えて、人流の抑制と言ったって若者や大衆の心に響かないのは何故か。モリカケ、桜で自分らの票や懐を基準に操作して来たことへの不信感。自分たちの都合で！聞いてられっか！が本音。政府の責任。	{'place_id': 'deb3f9e0199e0633'}
2021-01-04T03:11:18.000Z	1345930780850102272	#みずたに三社参り②香椎宮福岡での初詣は今年も最寄り神社の香椎宮で。自粛期間中に何度か自然を求めて訪れました。晴れた日の香椎宮はいつの季節も気持ちいいです☀️今年1年安全に過ごせることを願って、いつもの交通安全のお守りに加え、旅行安全のお守りも購入しました。 https://t.co/QZgPLqQKCS	{'place_id': '07d9d24baf482001'}
2021-01-04T02:35:35.000Z	1345921789495373826	おはようございます☀ＡＭ７時２０分、２０２１年初出勤。頑張りましょう👍#仕事始め #昨年以上に大事な年 #モンスター #気合い #2021年 https://t.co/z1yMaUWpXh	{'place_id': '1809b21424d0d7a1'}
2021-01-04T00:33:48.000Z	1345891140667461635	@no70413119 日に日に、状況が悪化してますね🥲不要不急の外出したらいかんぞ😡	{'place_id': '4bda4536528abe8f'}
2021-01-04T00:27:17.000Z	1345889501151784961	映画を見に来た	{'place_id': '0fc347846b955000'}
2021-01-04T00:22:31.000Z	1345888302633689088	目の前のトンネルの中で火災…山路→大谷最後のトンネル…最初は故障車両。からの火災に発展って…あと少しで1時間経過です。早めの出勤目指したのに… https://t.co/De3G3LhmVz	{'place_id': '0fc38f0c9fd4f000'}
2021-01-05T22:57:22.000Z	1346591652094197761	@lemonnn_mk あ、休みなのねいや、寝坊かと思ったお出かけ楽しんできてね～ฅ”	{'place_id': 'ae083492b529328a'}
2021-01-05T22:23:08.000Z	1346583035412549632	おはようございます。昨日の夜ご飯は、チキンナゲットと飲み干す一杯塩バターラーメンでした。久々の出勤で疲れ気味。明後日はABEMAでゆるキャン△みれるので、それを糧に頑張ります❗️ https://t.co/raHY0bQV09	{'place_id': '06dee0fd8a4d815c'}
2021-01-05T21:47:56.000Z	1346574177885593602	おはようございます。今朝は曇り空。まだ暗い空。空気寒い。それでは出勤です。今日もよろしくお願いします。	{'place_id': '06dee0fd8a4d815c'}
2021-01-05T21:39:36.000Z	1346572078263148545	この時間になると、早く出てコーヒー飲みに行くか、遅く出て直接会社にと悩みだすw	{'place_id': '06dee0fd8a4d815c'}
2021-01-05T19:49:08.000Z	1346544280408477696	夜の外出とか、夜ばかり言うけど感染の危険性があるのは昼でも同じじゃねーの？慣れとかあるかもだけど、マスクしないで、タクシーやら結構居るよ。そりゃ持病とかでマスク苦手もおりますが…。	{'place_id': '83e30e314d0e5320'}
2021-01-05T16:39:12.000Z	1346496481696497664	@kurumi_kobaya へぇ、食べ物配られるんや🍴それやったら外出する必要無いね👍	{'place_id': 'd458617907c51263'}
2021-01-05T16:35:55.000Z	1346495655129145344	まだまだ飲みに行きたかったが、眠気が凄まじいので、また今度にする。	{'place_id': 'f62cf04248a8314b'}
2021-01-05T14:27:47.000Z	1346463409034780672	帰宅。仕事始めから疲れた🥺1人おらんだけで負担増やから余計。合間見つけて不良品処分したから助かったけど明日も出勤するか怪しいみたい😂日付け変わるまでに帰れるのは嬉しい😃	{'place_id': '361d4120fc43007e'}
2021-01-05T13:03:38.000Z	1346442232438562817	@RTC283 電車の足元暖房みたいで、暖かさは好きだけどね😅ワンシーズン分のオイルヒーターの電気代でエアコン買えそうw	{'place_id': '06dee0fd8a4d815c'}
2021-01-05T12:35:12.000Z	1346435075982823427	電車の旅も悪くなかったな〜	{'place_id': '06dee0fd8a4d815c'}
2021-01-05T12:10:06.000Z	1346428761080614914	旅行業会も飲食もなぜか1人客はこの世に存在しないものとしてる。まぁ実際ひとり旅してるの少数派なのかもしれんけど、ひとりさま向けプランを大っぴらにすることによって敷居が低くなってみんなやりやすくなると思う。私もはじめの頃は1人で入店する瞬間が緊張したが、コロナ渦の1人は最強だ。 https://t.co/NFxTxmDbPs	{'place_id': 'a29d2918916e6486'}
2021-01-05T11:51:54.000Z	1346424178694492167	@kumai_anmt いつぐらいに出勤する予定？	{'place_id': 'f62cf04248a8314b'}
2021-01-05T11:46:56.000Z	1346422927923707904	@sakanakunsanX @keeping_safety 近年では、タイヤ全般が低燃費タイヤになり耐摩耗性より燃費性を優先してしまいましたが故にEV車、ハイブリッド車は全般的にタイヤの減りが非常に早いです。ちゃんとエアー点検をしなければ一年持たない場合もあるので高額商品であり高回転を期待出来ますが、皆様がお出かけをすればの場合です。	{'place_id': 'a29d2918916e6486'}
2021-01-05T11:17:29.000Z	1346415518454960138	本日21:00〜まるた出勤はじめての人狼(佐賀)(@Ds9hYlpzegt8l9K )主催のこじまさん(@kokkojimaa )が今宵星月夜で人狼を開催！人狼に興味のある初心者様大歓迎！場所:BAR星月夜営業時間20:00〜3:00まで#BAR星月夜 #人狼会#はじめての人狼佐賀 https://t.co/RCnRRvEaYl	{'place_id': 'a29d2918916e6486'}
2021-01-05T11:17:19.000Z	1346415478755901442	ちょっとしたお出かけに！大木町の特産品を購入したり味わったり、さらに野菜の収穫体験まで楽しめ ます！#michinoeki_ooki  #道の駅 #地産地消 #mirukuruchiggo #久留米 #大木町 #くるるん★詳しくはhttps://t.co/ZOisgmsSXH	{'place_id': '1809b21424d0d7a1'}
2021-01-05T09:53:54.000Z	1346394482699247616	2年前のソウル旅行はカタログ貰ってミニカーしか買ってない。今年もコロナで行けそうにないかな... https://t.co/eTlZXyQaGj	{'place_id': '361d4120fc43007e'}
2021-01-05T09:04:28.000Z	1346382043177918464	自宅から徒歩2分JOLCOREへ温かいものを欲してカフェチーノ☕️ゆっくりとした時間を過ごす暖かさと音楽なにより珈琲の燻した香りが✨自宅は寒さと、電車の騒音クルマのパーツ臭（笑）だもの..💧落ち着く訳だ(・∀・)✨テイクアウトでハニーチーノリッチココアチーズバケットを✨ https://t.co/z5a5clPSbD https://t.co/XvCDc3xYWx	{'place_id': '0fc387fa0a94d001'}
2021-01-05T08:59:13.000Z	1346380724576821249	@m72Z7GbOkT30J1B ボチボチ慣らしてください。明日は3時前の出勤です。	{'place_id': '1809b21424d0d7a1'}
2021-01-05T08:20:46.000Z	1346371044550926338	やはり慣れぬ在宅ワーク皆は自宅で在宅マイペースだからと気に入ってる模様しかし監視されてる感があり※本当にカメラで監視は無し仕事→フォルダ内データの更新日、時間な認識から会社以上に精神的にくたびれてしまう...17時で終わったし息抜きに美味いコーヒー飲みに行くかー	{'place_id': '28d9f7c5865651ca'}
2021-01-05T07:14:44.000Z	1346354430002700289	おみくじ　GOOD がでた、神様には遅刻してすまんですがただでさえ俺は人が多いのは好かんのだ。◎仕事　目で見、足で確かめ決断せよ◎旅行　よし放蕩には頼もしいお告げである。 場所: 平野神社 https://t.co/AVnOBsqzGb	{'place_id': '4c6f6aa0ae926c41', 'coordinates': {'type': 'Point', 'coordinates': [130.47139612, 33.50103759]}}
2021-01-05T07:13:54.000Z	1346354220769841153	【中身】・SUZUYUのぬくもり・SUZUYUが着てた体操服・SUZUYUの飲みかけペットボトル・SUZUYUと温泉旅行券・SUZUYUと1回キスできる券【価格】4466円(税込)#推し福袋 https://t.co/b8rBxS0p0Bやった〜  大当たりや🤣🤣🤣	{'place_id': '52bd0ac97317d6c3'}
2021-01-05T06:53:23.000Z	1346349055597629441	@ayaka__otome @F16AV8d4shsf プライベート的な話してくれたりしてくれたので、結構、自粛期間は、楽しかったです。そして、お店が３店舗全て営業再開となり、安心しました。最近(昨年10月ぐらいから)、🐴うまスキッふあみゅーを中心に出勤しているけど、衣装も赤のおしゃれめのと、黒と白のメイド服他たくさんあるようで、→④ https://t.co/sSb11ZQ1sN	{'place_id': '6772c147e8066ea1'}
2021-01-05T06:15:09.000Z	1346339433935560704	@CandyCross_yuri 今日も1人出勤して無いから夜勤いつも以上に大変🤣	{'place_id': '66b3953bdc6122dd'}
2021-01-05T05:47:58.000Z	1346332592119762945	東京都首都圏は直ちに電車とバス🚌の営業運行を２１時以降の中止を実行してください。東京都民は直ちに２０時以降の外出禁止令を実行してください。東京都首都圏は直ちに飲食店の使用を停止してください。東京都首都圏はとにかくコロナ感染拡大を押さえてください。日本全国は直ちに東京首都圏往来禁止	{'place_id': 'dca0d1073411f55e'}
2021-01-05T05:40:48.000Z	1346330789772836864	政府はあさって7日に #緊急事態宣言 を再発令する方針を決定しました。これにより #GoToトラベル の停止期間延長の可能性が高くなりました。12日以降に予約している人の対応は？また、旅行会社は新たな割引プランも検討中。最新ニュースは 夕方4時59分からの #ふくサテ！でお伝えします。木戸 https://t.co/QbSeHbe6Na	{'place_id': '0fc344eaa955b000'}
2021-01-05T05:12:26.000Z	1346323650337595393	@RDC_No026 三苫から唐の原の20分ウォーク＋電車でワシ終わってるし🙄テッシード難しくしてもよかったかも🙄	{'place_id': 'f62cf04248a8314b'}
2021-01-05T04:40:47.000Z	1346315685610209281	子どものお客様からのリクエスト🤳「みずいろの線のところ！エックスってよめるでしょ！エックスの部分がしっかり見えるようにとって！」好きの種類が人それぞれ違って楽しい🚄🚄#鉄道ひろば #鉄道写真 #ミニ新幹線 #お出かけ #福岡 #穴場スポット  #写真好き　 #フォトスポット #渾身の1枚 https://t.co/N3DPP1mdjb	{'place_id': '11cdc725da147000'}
2021-01-05T04:23:45.000Z	1346311399266422785	@dwMpUSnizuozK9b う〜ん、明日は3時前の出勤です。	{'place_id': '1809b21424d0d7a1'}
2021-01-05T03:21:01.000Z	1346295611776061446	木曜日と金曜日出勤出来るんやろうか。予報見たけど一日中雪マーク☃️😂	{'place_id': '66b3953bdc6122dd'}
2021-01-05T03:06:44.000Z	1346292017173676033	出勤。郵便局行ったりとかしたからバタバタ出勤。今日からまた仕事頑張ろ。	{'place_id': '66b3953bdc6122dd'}
2021-01-05T02:58:04.000Z	1346289835464511489	シフト制で働いてる私は昨日1/4は出勤で、今日はお休み。。。気合が入りませんで昨夜はお酒をたくさん飲みましたよ😍💕明日からが今年の仕事始めかな？週末の寒波が怖いです。みなさんも体調にお気をつけて、この冬を乗り切っていきましょうね。	{'place_id': '28d9f7c5865651ca'}
2021-01-05T02:08:53.000Z	1346277457477791744	そろそろ夜勤出勤しますか。	{'place_id': '361d4120fc43007e'}
2021-01-05T01:18:22.000Z	1346264745335144449	洗濯物干してご飯食べよう。2時間早くなった分あと1時間もしない間に出勤やし。	{'place_id': '361d4120fc43007e'}
2021-01-05T00:15:24.000Z	1346248900617748484	今日はベージュ色のツナギで出勤しました。運気向上疑い無し！！#fine873 https://t.co/8kBUddaVIi	{'place_id': '38b25adb3ec2bb65'}
2021-01-06T23:49:20.000Z	1346967116386209793	雪が降る中、出勤でござる。今日は１日雪で降りっぱなしなんで、積もらないことを祈るばかりです。路面濡れていたので、雪は溶けると思うんですが、明後日まで降るので油断できないです。	{'place_id': '0feb8e41f2b83801'}
2021-01-06T23:39:02.000Z	1346964522951528448	めちゃくちゃ吹雪いてるやんこれ出勤したら帰れなくなるやつでは？	{'place_id': '06dee0fd8a4d815c'}
2021-01-06T23:09:03.000Z	1346956978036252673	@DAIJiroU2089 ありがとうございます😊暖かくして出勤してます👍	{'place_id': '83e30e314d0e5320'}
2021-01-06T23:07:11.000Z	1346956509465387009	万を期して、バスと電車で通勤なんだけど、全然雪が降ってない…	{'place_id': '11251097e0d69004'}
2021-01-06T23:00:30.000Z	1346954827209736196	一軒家の瓦がうっすら白くなっている土井の朝。通勤72Cは雪で帰れなくなることを予想して外出を控えてる人が多いのか乗客が少なく、空席3つ立ち客1人で都市高速に突入。雨の日みたいに多々良が大渋滞してないか心配だったがいざ乗ってみたら道路スッッッカスカで、松島五丁目で時間調整があった https://t.co/G4sgXzee8V	{'place_id': '06dee0fd8a4d815c'}
2021-01-06T21:48:15.000Z	1346936643991732225	おはようございます。まだ暗い空。とにかく風が強い。いまは雨も雪も降ってない。帰りは雪どうなってるかなぁ。それでは出勤です。今日もよろしくお願いします。	{'place_id': '06dee0fd8a4d815c'}
2021-01-06T21:11:09.000Z	1346927306082643971	グローバル社会が行き過ぎ、観光が、インバウンドに依存し過ぎた結果、海外からの観光客がストップした途端に観光産業は経営が成り立たなくなった。海外の人向けにする為に、観光地には世界各国の言語の立て看板が立ち並び、国内旅行より海外の爆買いを歓迎した結果が今だと思う。	{'place_id': 'dca0d1073411f55e'}
2021-01-06T14:26:10.000Z	1346825389599952897	黒岩知事が、いまテレビでみんなで、外出自粛しかないと全力でいってますよ#緊急事態宣言	{'place_id': '83e30e314d0e5320'}
2021-01-06T13:40:04.000Z	1346813787467251713	電車待ち強烈に寒い。現場からは以上です。	{'place_id': '9a9414fd6ec311ca'}
2021-01-06T13:08:14.000Z	1346805778334715907	@daisukehourai 蓬莱さん🥰今晩は。今年は九州地方でも⛄お天気です。明日から雪に注意で、風も強く、外出を控えましょうと、言ってました(｡•́•̀｡)💦寒いのは嫌いだけど、気を付けて土曜日迄、頑張ります💪🏻蓬莱さんも、出勤お気を付けてください。	{'place_id': '28d9f7c5865651ca'}
2021-01-06T13:06:25.000Z	1346805320312504321	【#Amazonギフト券 当たる❗】日本の #観光 #旅行 #グルメ #旅館 #ホテル 等の情報を動画で伝える「@CoolJapanVideos」🤩#国内旅行 でおすすめの #観光スポット 動画をTwitterでシェアしてね☺ 🔻#キャンペーン の手順を確認しようhttps://t.co/dGrOmGCWNi#GoToトラベル #お年玉キャンペーン	{'place_id': 'a29d2918916e6486'}
2021-01-06T13:05:14.000Z	1346805020658790400	温泉行きたいけど不要不急の外出よね	{'place_id': '06dee0fd8a4d815c'}
2021-01-06T13:01:42.000Z	1346804132909182976	@hiyuki1287 （＾ｕ＾）ありがとうございます。まあ、30分早く出勤はします。問題はトラックが到着できるのか否かです。 https://t.co/YBZMTe2yQn	{'place_id': '4bda4536528abe8f'}
