2021-04-18T22:22:22.000Z	1383908791171702790	出勤！！ (@ 粕屋町 in 福岡県) https://t.co/zwv4NIEx33	{'coordinates': {'type': 'Point', 'coordinates': [130.48035, 33.610825]}, 'place_id': '01784c311a5312c7'}
2021-04-18T03:17:02.000Z	1383620558575738888	プリン用のギフトBOXご用意しております！小窓から見えるプリンたちがまたかわいい🥰3個BOX6個BOX個数に合わせてお選びいただけます❣️お気軽にお声掛けください😊風が強くて、肌寒いですねお気をつけてお出かけください☺️#デリバリー 店頭共に〜19:00まで#Ubereats#フードパンダ#DiDi https://t.co/XR3yK2KE4j	{'place_id': '1115541197950001'}
2021-04-18T02:40:19.000Z	1383611319631310858	義母の車🚗本日車検でーす。11時半らしく今はブォーンとお出かけ。	{'place_id': '90670800ee355ca4'}
2021-04-18T02:18:26.000Z	1383605812451418117	他チームのサポーターがアビちゃんが強いって言うのを見るとニヤニヤしちゃう(笑)今から仕事やけどテンション高めで出勤👍	{'place_id': '06dee0fd8a4d815c'}
2021-04-18T01:40:54.000Z	1383596366274777091	I'm at 西鉄電車・バス 天神定期券発売所 in Fukuoka, 福岡県 https://t.co/ADOm4XMk4s	{'coordinates': {'type': 'Point', 'coordinates': [130.39918852, 33.59021761]}, 'place_id': 'f62cf04248a8314b'}
2021-04-18T01:29:15.000Z	1383593437098700805	モーニングも食べてホテルチェックアウトしたので電車で唐津にGo！ https://t.co/s0keKcO3nU	{'place_id': '83e30e314d0e5320'}
2021-04-18T01:10:44.000Z	1383588775012356096	洗濯機回してる時間暇だし、だからといってゲーム始めたり外出出来ないから地獄	{'place_id': 'f62cf04248a8314b'}
2021-04-18T01:07:04.000Z	1383587851510566920	@shionasan 早くわかってたらサイン見に中洲まで飲みに行ってたのに～😭😭	{'place_id': 'f62cf04248a8314b'}
2021-04-18T00:48:02.000Z	1383583062525546506	おはよう御座います今日は10:30過ぎにお出かけしますお昼頃帰って来ますなので返信出来ませんいいねで宜しくです! https://t.co/oqlbL3dwGw	{'place_id': '9ec333dd2f8d1d3c'}
2021-04-19T23:08:36.000Z	1384282815689150469	@chou_Hawks ちょうさんおはようございます😢東比恵駅で倒れてたら助けてください🙏🙏🙏🙏🤣電車に乗ってるのも、やっとなんです🤑	{'place_id': '83e30e314d0e5320'}
2021-04-19T22:59:24.000Z	1384280499154145282	「「九州の名物料理が食べたい！」旅行気分で”人気の九州ごはん”レシピ5選 https://t.co/cpK6YN819x #クラシル @kurashiru0119から	{'place_id': 'da55dfd4e124ccb5'}
2021-04-19T22:47:29.000Z	1384277499794759680	不要不急の外出は控えて！と言う言葉がどんどん軽くなってる気がするする、、	{'place_id': '207e95d6143148a2'}
2021-04-19T22:21:37.000Z	1384270989953929221	最近、事務所に向かう時間がどんどん早くなってる気がする。朝の空いてる時間に通い慣れると、混雑した電車に乗りたくなくなる…(´･ω･`)	{'place_id': 'f62cf04248a8314b'}
2021-04-19T15:13:54.000Z	1384163351010320385	帰宅してからのんびりしてた😅疲れた。予定通り最後途中までしか出来んかった。予定表見て時間的に無理って分かってたし。逆算したら予定組めるし。新卒の子型替の方に行った。来週火曜日出勤時間どうなるやろ。日勤で出勤したいとは伝えた。金曜日に返答くるやろ。	{'place_id': '361d4120fc43007e'}
2021-04-19T14:21:10.000Z	1384150082417610754	@gari09tr キチッと広報しないと皆さん、県の不要不急の外出自粛なんて、知らないと思いますで、連休は、キャンプ場混むんだろうな	{'place_id': '67e8b450ce5fa959'}
2021-04-19T13:15:37.000Z	1384133586404528137	そろそろ旅行不足 https://t.co/ba2LAPVXga	{'place_id': '0fc2fda067955000'}
2021-04-19T12:59:51.000Z	1384129619066986502	インドのコロナ感染者累計が1500万人、死者も17.8万人となりました。最近急激に増え、各地で夜間外出禁止令が出ています。インド独特の宗教行事や各地の選挙も患者数の増加の一因となっています。これからどうなるのか恐ろしい！	{'place_id': '6772c147e8066ea1'}
2021-04-19T12:27:45.000Z	1384121537809158159	@shokichi_1194 ジュース飲みに行っただけやけどねw焚き火は良いねぇ(  ◜௰◝  )	{'place_id': '207e95d6143148a2'}
2021-04-19T12:14:26.000Z	1384118187562725376	夜は露骨にコンビニだゾ💬電車が遅れたせいだゾ😢ｳｿ https://t.co/Xptj6sADgb	{'place_id': '10399e3c0b1f3a07'}
2021-04-19T11:30:48.000Z	1384107209039044614	マスクやオンライン、時短はデフォルトになった。しかし不思議だ。最も守るべき三密はいまだに意識が薄い。地方から東京や大阪に行って電車に乗るとゾッとするレベルの混雑。それでもこの位はしょうがないとか言われる。声を大にして言いたい。しょうがないレベルじゃないから感染者が多いんじゃね。	{'place_id': 'a29d2918916e6486'}
2021-04-19T10:49:24.000Z	1384096790064943107	いつかの旅行券10万円分プレゼントキャンペーン https://t.co/ciV75L5J3R #ミズノエナジーでどこ行こう #歩くってやっぱり	{'place_id': '1809b21424d0d7a1'}
2021-04-19T10:35:02.000Z	1384093174520373248	【イベントのご案内】毎週土曜日は全国の有名スイーツをお取り寄せ🍰久留米☆恋活相席SPECIAL🎊』☪️4/24(土)  20:30〜START☪️次回は《シュガーバターサンド🍪&amp;スパークリングワイン🍾》をご用意🥂😋出会いの春🌷映画、BBQに誘って一緒にお出かけしましょう🎬🍖 https://t.co/61fJtuDzMq	{'place_id': '1809b21424d0d7a1'}
2021-04-19T10:32:28.000Z	1384092528354332678	電車遅れとる🚃	{'place_id': 'da55dfd4e124ccb5'}
2021-04-19T10:17:52.000Z	1384088855452602371	@tamakyu0822 もうケープアイボリーの電車が8000しかいないとか、というか8000より先に1000が引退してる驚きw	{'place_id': '83e30e314d0e5320'}
2021-04-19T10:09:42.000Z	1384086797227937804	これぐらいしか対策はないんかね？また外出自粛要請も出るみたいだから我々イベント業もまたまた休業だわ https://t.co/jCtHVf2NNU	{'place_id': '207e95d6143148a2'}
2021-04-19T10:09:19.000Z	1384086703128793100	@tamakyu0822 新幹線もいうからしょうがないw停車中もうるさいのが都会の電車w	{'place_id': '83e30e314d0e5320'}
2021-04-19T10:00:17.000Z	1384084427706306561	福岡県も、明日から不要不急の外出自粛が出ました。福岡市は、飲食店の時短要請…。楽しいことが奪われていく😭。命を守るためとはいえ、辛いです。	{'place_id': '83e30e314d0e5320'}
2021-04-19T09:40:10.000Z	1384079365361651716	走って、ジム行ったら、ニキロ痩せてた！！！20時から飲みに行くから、また戻る泣	{'place_id': 'f62cf04248a8314b'}
2021-04-19T09:36:24.000Z	1384078418958901250	【今日の電車🚃2021.01.19】#西鉄 #天神大牟田線 場所: Kasuga-shi, Fukuoka, Japan https://t.co/w0SZgixqQJ	{'coordinates': {'type': 'Point', 'coordinates': [130.467, 33.5333]}, 'place_id': 'aa7c3ccdbb497079'}
2021-04-19T06:43:00.000Z	1384034782233780227	楽しかった福岡&amp;唐津の旅も終了🦑🏯唐津から電車で空港へGo#福岡　#唐津　#撮り鉄 https://t.co/EKNX39MzO0	{'place_id': '07d9c9724b082000'}
2021-04-19T06:11:52.000Z	1384026946976194563	去年は非常事態宣言で外出してないから事故も減ったからだろ？今年は「車検」が安くなる！　強制の「自賠責保険料」が2年連続「下がった」ワケ (WEB CARTOP) - LINE NEWS https://t.co/liOPpLn3x3	{'place_id': '06dee0fd8a4d815c'}
2021-04-19T03:14:45.000Z	1383982373570678790	出勤。風が強いけど心地いい。今日から一週間頑張ろう。	{'place_id': '66b3953bdc6122dd'}
2021-04-19T02:30:36.000Z	1383971263631159305	そろそろ夜勤出勤しますか。	{'place_id': '361d4120fc43007e'}
2021-04-19T02:14:11.000Z	1383967130501058571	こんな電車あるんだ。 https://t.co/j42c0uEttE	{'place_id': '102af8aa3c946000'}
2021-04-19T01:44:27.000Z	1383959647971725315	🔥本日出勤情報🔥めい　12:00〜18:00ご予約満了💐さな　12:00〜18:00残り1枠☘️みずほ14:00〜19:00ゆり　14:00〜20:00残り2枠☘️みやび16:00〜LASTしずく18:00〜LASTらな　18:00〜LASTのん　20:00〜LAST※ご来店の際のマナーはしっかりとよろしくお願い致します🤲TEL 08057144334 https://t.co/yUeSXTfp75	{'place_id': '83e30e314d0e5320'}
2021-04-19T01:29:54.000Z	1383955986604429312	コロナ禍でもこういうプランなら独りでも旅行に行きたくなるね。イメージ体感はもっとあっても良いと思う。 https://t.co/NSbnwKCiAs	{'place_id': 'a29d2918916e6486'}
2021-04-20T22:58:55.000Z	1384642766873894912	右折待ちの車に後ろからクラクションを鳴らして急かしてる奴見て（〇ねばいいのに）と思いつつ出勤する朝。	{'place_id': '361d4120fc43007e'}
2021-04-20T22:51:26.000Z	1384640881450393603	みんな、おはよー！9時の電車に乗らないと間に合わないーー！！！！！急ぎます！ε=ε=ε=ε=ε=ε=┌(;￣◇￣)┘	{'place_id': '9a9414fd6ec311ca'}
2021-04-20T22:51:24.000Z	1384640875167318018	近場で旅行気分が味わえる「北海道物産展」、そごう横浜店が2週間開催 - BCN＋R https://t.co/qMcp9WUEwa	{'place_id': 'da55dfd4e124ccb5'}
2021-04-20T21:05:17.000Z	1384614167332548608	おはようございます😃今日も晴れて絶好のツーリング日和ですが…残念ながら午後から仕事😅嫁様は朝から仕事なので、これから起こします😊午前中、トレーサーのちょっとしたメンテをしてから出勤しようかな😁では今日も一日頑張りましょう😊👍	{'place_id': '67e8b450ce5fa959'}
2021-04-20T20:59:36.000Z	1384612739780284419	@Fan2100 電車でGO🤗	{'place_id': '19592724f6230037'}
2021-04-20T16:08:51.000Z	1384539570205728770	人生初の糸島高校前駅綺麗だったけど福岡市に戻る電車はなかった…	{'place_id': '6772c147e8066ea1'}
2021-04-20T16:05:51.000Z	1384538816191467529	【とりかわ大臣】KITTE博多の地下で昼飲みも出来る店で名物の博多とりかわに始まりその他串物も手頃な値段で嬉しい。博多駅から直ぐなので電車の時間ギリギリまで楽しめます。人数にもよりますが鶏皮は5〜10本単位で頼むのが通です！ https://t.co/42cGLoICuv	{'place_id': '83e30e314d0e5320'}
2021-04-20T15:16:46.000Z	1384526463311908870	@keychannel_WW @JINstudio1983 やばいよ！昼飯は近くの店やったから行けたけど夕方は帰宅した子供たちはお出かけ拒否🙄そのまま寝た私、さっき起きた笑笑起きたらキャス終わってたよ🤤	{'place_id': '6772c147e8066ea1'}
2021-04-20T14:23:40.000Z	1384513097579171845	会社から家族の方に今後出勤するのか先週話し合いの連絡あったみたいやし。本人に任せるって伝えて月曜日から出勤したと思ったら今日朝から早退すると言ったみたいやし。やる気ないやん。夜勤一緒にしてる先輩が愚痴こぼしてくるくらい有り得ん状況。	{'place_id': '361d4120fc43007e'}
2021-04-20T14:19:04.000Z	1384511942790836230	帰宅。今日めっちゃ余裕あったけど意外と疲れた🥺明日の朝の為に仕事は置いてあるし。新卒の子もうダメやろ🙅‍♂️仕事する意欲も無いし後で突っ立ってるだけならそりゃキレるの当然やろ。明日以降出勤しないと思うしそのまま退職届やろ。	{'place_id': '361d4120fc43007e'}
2021-04-20T13:20:08.000Z	1384497109366284300	明日は、平日では初出勤🙂今は電車の混み具合どうっちゃろ🚃こないだの日曜日は、座れたけど、思ったより多く感じた🌀	{'place_id': '9a9414fd6ec311ca'}
2021-04-20T13:07:46.000Z	1384493998820057097	本日の #七ツ釜 へのロケハンという名のお出かけの際の何の気無しの写真を背景に #弾き語り をワンコーラスだけ。#DavidBowie 「Ziggy Stardust」普段 #BeatCrab で #カバー しているので是非生でご覧あれ。#音楽 #弾き語りカバー #洋楽 #唐津 #佐賀 #洋楽好きな人と繋がりたい #ギター #久佛 https://t.co/SgnCYqrPYd	{'place_id': 'dca0d1073411f55e'}
2021-04-20T12:53:34.000Z	1384490423800922121	今日のオンラインセミナーはスリランカから。日本語ペラペラのスリランカ人のお坊さんからスリランカの仏教を学ぶ。写真がたくさんで、海外旅行に行った気分を味わえた。アユルボーワン。	{'place_id': 'a29d2918916e6486'}
2021-04-20T12:27:44.000Z	1384483922042445825	5/5って出勤だったかも😭	{'place_id': 'aa7c3ccdbb497079'}
2021-04-20T11:58:49.000Z	1384476646862856192	私はいつも通勤時は快速大牟田行きの電車に乗っているまどか号の時刻が変わって通勤時よく見かけるようになる帰りもまどか号見れた#JR九州#電車#コミュニティバス#まどか号 https://t.co/KVTSwXbIvZ	{'place_id': 'eeaeb313b9cb73ae'}
2021-04-20T09:03:18.000Z	1384432474583834625	福間までうどん食べに行こうかと思ったら今の時間は電車が混んでるとな？？そんで赤坂駅円清を調べたら今日から手打ちラーメンの週さらしなにしとくか………… https://t.co/wCBe8CqB9Y	{'place_id': '10f775f483975001'}
2021-04-20T08:29:32.000Z	1384423976550559745	大阪は緊急事態宣言要請が。福岡も自粛要請がでました。飲食店時短営業も22日~5月19日まで。不要不急の外出も控えるようにと。カポエイラの稽古をする環境も厳しい状況がまだまだ続きそうですね。#マスクでカポエイラ	{'place_id': 'ae083492b529328a'}
2021-04-20T08:16:27.000Z	1384420687385792514	ボクシング休みでいけなくなって飲みに行きたくなっちゃった…	{'place_id': 'f62cf04248a8314b'}
2021-04-20T06:43:19.000Z	1384397246586769411	出勤前に気づいた、膝関節の骨の一部が飛び出て気持ち悪い…。痛みあるし。とりあえず保険証持って家出たけど、仕事終わるの20時やし病院開いてないし。もう体はあちこち修理が必要だ、顔もね…笑。ふふ。	{'place_id': '1809b21424d0d7a1'}
2021-04-20T06:43:17.000Z	1384397240291102721	【県民への要請】区域：福岡県内全域期間：令和３年4月20日（火曜日）0時から5月19日（水曜日）24時まで（１）  外出の自粛（特措法代24条第９項）1県内全域において、生活や健康の維持に必要な場合を除き、日中も含め、不要不急の外出を自粛すること。	{'place_id': '1809b21424d0d7a1'}
2021-04-20T05:59:14.000Z	1384386153969643521	電車に乗り遅れるわ、タオルとティッシュ忘れるわ、何やってんだ？落ち着いて考えて行動しなさいよ！自分。	{'place_id': 'bde06e7a37e17850'}
2021-04-20T04:36:18.000Z	1384365283721154568	本日4/20(火)黒崎臣Producer出勤日となっております🥺沢山のご来店お待ちしております♪#ホストル求人#中洲ホスト https://t.co/ksmUX6cELF	{'place_id': '83e30e314d0e5320'}
2021-04-20T04:30:32.000Z	1384363831422459907	TLで訃報を知って愕然としている。ツロでお会いする機会も多かったし「かわいいとはこういうことだ！」って思わせる娘さんをたくさん撮らせてもらった。京都で立ち飲みにつきあってもらったのが最後になってしまった。ご冥福をお祈りいたします。	{'place_id': '83e30e314d0e5320'}
2021-04-20T04:12:20.000Z	1384359253356421122	iPhoneバッテリー交換なら当店にお任せ下さい‼︎ポカポカと暖かい気温になりお出かけしやすい環境となりましたね。iPhoneのバッテリー交換は最短即日‼︎早いものだと20分でご返却出来ます‼︎お散歩ついでにお気軽にご来店くださいね♪#スマホスピタル#iPhone#バッテリー交換#早い#安い https://t.co/6mDjmQEHDY	{'place_id': 'f62cf04248a8314b'}
2021-04-20T03:34:11.000Z	1384349651323670530	今日は引き篭もりデイ。今週金曜日が締切分の編集が終われば夜、飲みに出ようかな。	{'place_id': 'ae083492b529328a'}
2021-04-20T03:11:42.000Z	1384343993744445443	出勤。めっちゃ暑い💦今日もしっかり水分補給して頑張ろう。	{'place_id': '66b3953bdc6122dd'}
2021-04-20T02:24:05.000Z	1384332009594441730	そろそろ夜勤出勤しますか。	{'place_id': '361d4120fc43007e'}
2021-04-20T01:18:10.000Z	1384315423366082564	🔥本日出勤情報🔥めい　12:00〜18:00残り1枠☘️みやび12:00〜18:00残り2枠☘️もも　12:00〜20:00まお　15:00〜20:00さな　16:00〜LAST残り2枠☘️みゆ　18:00〜LASTらな　18:00〜LASTみれい20:00〜LAST※ご来店の際のマナーはしっかりとよろしくお願い致します🤲TEL 08057144334 https://t.co/W3q5PGZQca	{'place_id': '83e30e314d0e5320'}
2021-04-20T00:44:05.000Z	1384306842398982146	@masahiko_otsuka マッサン、おはよう😃ございます❗️大都市近辺でも増えてますね。外出の折はお気をつけてください。	{'place_id': '1809b21424d0d7a1'}
2021-04-20T00:08:52.000Z	1384297979893272588	おはようございます☀️本日も9:00~営業中です☺️本日出勤(https://t.co/pnL92PlyN7)お問い合わせお待ちしております😊#福岡 #博多 #中洲 #ソープ #中洲ソープ #NEW貴賓室 https://t.co/eT3gxu3PmU	{'place_id': '83e30e314d0e5320'}
2021-04-21T23:33:06.000Z	1385013755507974144	電車でさ、ただでさえ図体デカいのに足広げて2人分の幅とって席座ってるおっさんが2人もおるせいで、座れん人おるやん。足閉じるだけで座れるやん。足閉じれんと？周り見えてないん？	{'place_id': 'aa7c3ccdbb497079'}
2021-04-21T21:55:37.000Z	1384989225683062784	忘れっぽくて、身体が重い動くのがおっくーになっちゃうのって4月だから？そーゆーことにしとこ🤣今日は朝からお出かけしまーす💕	{'place_id': 'a6b5f5acee9327fa'}
2021-04-21T18:02:02.000Z	1384930440813944835	@Nx25f0xRD5BOtuJ 一緒に飲みたいしまた2階のお店にもワイン飲みに行きたいです😍	{'place_id': 'a29d2918916e6486'}
2021-04-21T16:47:02.000Z	1384911567729397760	@atmanbow_staff ゲット・ザ・パワーというハーブ・ティー自体は問題ない。ただお姉ちゃんがお飲みになると素直なお姉ちゃんパワーが136％になり、行動・意思決定の力が強く成りすぎるかもね！。	{'place_id': '06dee0fd8a4d815c'}
2021-04-21T14:45:19.000Z	1384880935506784260	増えたお金でアビスパ抜きの家族旅行に行きたいこれまでの旅行は全てアビスパに絡めるから、のんびりできなかったので😅 https://t.co/07OPx7cMr4	{'place_id': 'ae083492b529328a'}
2021-04-21T14:04:36.000Z	1384870687370665989	百貨店やコンビニスーパー、遊興施設など、外出先となりうる場所は全て営業禁止にすべき。バラマキはもうしない。	{'place_id': 'd322b10e6a665c22'}
2021-04-21T12:59:31.000Z	1384854308286521347	@shirataki_peach 電車ばっかりなので身を任せて置いたら勝手に着いちゃいます😂お！待ってます😉😉😉また🙋‍♂️👍	{'place_id': '457f617e602ae066'}
2021-04-21T12:42:14.000Z	1384849959514673155	@yasuhoo1 私の悪友は、コロナ以前までは家族旅行で韓国に何度か行ってたみたいですが、観た限り行きたいとは思えなかったですね。	{'place_id': '4bda4536528abe8f'}
2021-04-21T10:57:30.000Z	1384823602546057218	大阪大丈夫かな？うちの職場からも感染拡大地域への不要不急の旅行は避けろって通達来たし。週末、大阪に行ってもぼっち行動。後方で飛沫浴びないようにしないとな。カラスクさんワンマンは野外だからいいけど、他のライブで気をつけないと←	{'place_id': '6772c147e8066ea1'}
2021-04-21T10:47:56.000Z	1384821196093485058	電車降りてなんとなくの習慣で駅前の本屋にふらっとよって間違い探しの本を手にとって読もうとしたことが間違いなんじゃないかと気付いた。はよ帰ろう。	{'place_id': '0feb8e41f2b83801'}
2021-04-21T09:26:38.000Z	1384800734793764867	一旦iPhoneに入れているSIMは解約してiPadProはeSIM, Pixelは音声SIMでIIJ継続するか。　メイン端末のPixelでさえ通信使用量が1.2GBとかなので弱々プランで良さそう。　コロナが落ち着いて外出するようになったらメイン端末をahamoにしよう	{'place_id': 'ae083492b529328a'}
2021-04-21T09:18:48.000Z	1384798765609979906	東京や大阪だけではありません。日本全国の地方都市ではカラオケスナックのコロナクラスターが爆発的にまん延しています。日本政府及び都道府県は再び夜の街の徹底的な取締が必要です。日本全国夜９時以降の外出禁止令を発令してください。短期間の徹底的な取締が絶対的に必要です。	{'place_id': 'dca0d1073411f55e'}
2021-04-21T09:18:22.000Z	1384798653647187972	電車乗ってたら上司から電話かかりまくって各駅停車(物理)になってる帰らせてください	{'place_id': '207e95d6143148a2'}
2021-04-21T07:56:13.000Z	1384777982145822723	15時過ぎに外出たら第一声が｢暑い｣でした。朝の気温差激しすぎて通勤スタイルしばらく難しそう。 https://t.co/MTFPmbplZ3	{'place_id': '9d0651f2d83b1584'}
2021-04-21T07:45:47.000Z	1384775355479695367	突発九州旅行、〆は太宰府。いくつになっても学びを続けられるように。そして勝利祈願。 https://t.co/tOjYB9X42M	{'place_id': '4bda4536528abe8f'}
2021-04-21T07:12:48.000Z	1384767054763356162	やっぱり、晴れの日は（感染症対策をした上で）外出するのがイチバンなんだな、、、 https://t.co/iYVmJmPQMF	{'place_id': 'f62cf04248a8314b'}
2021-04-21T06:21:49.000Z	1384754226195091458	@rkbryo B出さなくて良い‼️もう既にタガが外れている‼️空港・電車は動いている。飲食店等も努力している。もう昔良く言われた自己責任ですな‼️	{'place_id': '9a9414fd6ec311ca'}
2021-04-21T06:03:15.000Z	1384749554466131968	@rkbryo あと、無断外出者は射殺😆	{'place_id': '1809b21424d0d7a1'}
2021-04-21T04:49:38.000Z	1384731026878996482	▶︎浮羽稲荷神社博多駅から2時間くらい電車で行った田舎にありました！！！もはや、大分県に突入する手前のうきは駅から徒歩15分ㅤ鳥居の数は、91基すれ違ったおじ様は、72歳でこの石段を登られてるなんて、元気すぎる！！！ㅤでも、上からの景色は鳥居と青空がマッチして美しい！ https://t.co/84QeSYP3Dp	{'place_id': '0fc28e6615d5b000'}
2021-04-21T04:47:42.000Z	1384730541115592704	出勤までまだしばらくあるから、久々に西新ランチ散策しよー(^^)	{'place_id': 'ae083492b529328a'}
2021-04-21T04:47:06.000Z	1384730389349126144	I'm at 西鉄電車・バス 天神定期券発売所 in Fukuoka, 福岡県 https://t.co/E0Qz7pRID4	{'coordinates': {'type': 'Point', 'coordinates': [130.39918852, 33.59021761]}, 'place_id': 'f62cf04248a8314b'}
2021-04-21T04:06:29.000Z	1384720169423892487	スポーツ噺　三味線をひくウイング8飛夫「おうおう、何ぼでも取ったるわ」レフェリー「リ・スタート！いきましょう！」田中「次はワシらがノーホイッスルトライや！」飛夫「いよいよワシのワンマンショーの始まりや！」田中「三味線のコンサートにならんようにな」（つづく）	{'place_id': '207e95d6143148a2'}
2021-04-21T03:28:32.000Z	1384710618553339905	仕事終わったら飲みにいきたいなぁ…打ち合わせがてら、飲みに出ようかな…	{'place_id': '10399e3c0b1f3a07'}
2021-04-21T03:11:37.000Z	1384706359518658565	出勤。めっちゃ暑いやろ💦疲れも出てるけど今日も頑張ろう。	{'place_id': '66b3953bdc6122dd'}
2021-04-21T02:28:04.000Z	1384695399349293062	そろそろ夜勤出勤しますか。	{'place_id': '361d4120fc43007e'}
2021-04-21T01:32:13.000Z	1384681343821303813	@karin__okt お出かけしたいねぇお天気いいし😊	{'place_id': '83e30e314d0e5320'}
2021-04-21T01:09:35.000Z	1384675649483264006	出勤時、バイクのエンジン掛からず…＼(^o^)／ｵﾜﾀ	{'place_id': '83e30e314d0e5320'}
2021-04-21T01:06:44.000Z	1384674932085248000	電車で移動のあいだに予習をしておく。#月下虫音 https://t.co/cNJNAnvzcs	{'place_id': '07d9f740d9c83001'}
2021-04-21T00:26:37.000Z	1384664837649670145	ちょっと早く家を出れたから、出勤途中のコンビニでまったり。さてさて、今日もお仕事頑張ってきますかね。	{'place_id': '07d9c9f82f081001'}
2021-04-21T00:10:57.000Z	1384660892202139651	西鉄電車で移動。まずは西鉄二日市へ。 https://t.co/mPHZtK4GG7	{'place_id': '0fc34eb0b794f006'}
2021-04-22T23:59:40.000Z	1385382827915571202	旅行と試験て似てるんよねwまず行きたい観光地やお店を決めるソレを軸に電車やバスの乗り継ぎ時間を考える…でも、本番は行列とかで、予定通りに行かないそーゆー時にどう対処するのかが面白いココが試験に凄く似てる事前にどれだけその他を調べているのか…あー早く旅行✈️が行きてー	{'place_id': 'a29d2918916e6486'}
