2020-01-26T23:54:35.000Z	1221582236425670657	ほっぺ噛んで左頬痛いよんそしてブレスケア買い忘れニンニクテロ出勤します	{'place_id': '10399e3c0b1f3a07'}
2020-01-26T04:29:19.000Z	1221288985202319361	マツコの知らない世界のフライドポテト会で紹介されてた、シェーキーズのポテト～😆がブリチキンと同じく北海道にはないので、福岡旅行のとき食べて来ました。他には代わりがないおいしいポテトだったけど、お店の衛生管理が悪いのか、サラダの取り皿に落としきれてない汚れがあって食べられず…。 https://t.co/JUp1xaflBq	{'place_id': '0fc307f7ed955000'}
2020-01-26T04:21:13.000Z	1221286949903687680	1本前の電車に乗れたと思ったら、その2分前に発車する逆方向の電車であった。佐賀県に初上陸という予想外の展開に。結局元々乗るつもりの電車に乗って福岡に戻る。 https://t.co/ABKc6LXlhh	{'place_id': '10399e3c0b1f3a07', 'coordinates': {'type': 'Point', 'coordinates': [130.51957, 33.373994]}}
2020-01-26T03:59:23.000Z	1221281452047794176	電車も新幹線も1本早くて正解だった遅れ無しで前物販いけた	{'place_id': '83e30e314d0e5320'}
2020-01-26T03:10:28.000Z	1221269142319198208	国外、団体旅行禁止なった！だけど、お国柄からして守る感じはしない👾#新型コロナウィルス	{'place_id': 'a29d2918916e6486'}
2020-01-26T02:50:11.000Z	1221264038652334080	@barrabi16 っあ、っと、っえっと、今ですね、お出かけしております♡ぎゃはっ	{'place_id': '1809b21424d0d7a1'}
2020-01-26T02:07:26.000Z	1221253281160187905	さてお出かけだー	{'place_id': '00923ebbee79f2fd'}
2020-01-26T01:25:51.000Z	1221242815939661824	明日1/27(月)、ランチのみ営業します❗️宜しくお願いします 🤗オーストラリア から旅行で来られた、明るいお姉さん🎵山火事が早く鎮火しますように🌿#西新 #西新ランチ #西新カレー #西南 #西南大学 #福岡カレー #オーストラリア #旅行 #curry #fukuoka #アイス #バニラ #vanilla #カレー #spice https://t.co/9pSbGJsu7R	{'place_id': 'ae083492b529328a'}
2020-01-26T01:17:44.000Z	1221240771757539328	外国人旅行者が日本の病院で治療を受けると言うのは、保険証が無いなら高額になる為に考えられないが、旅行保険に入っているからでは？これなら、わずかな掛け金で利用出来る。	{'place_id': '83e30e314d0e5320'}
2020-01-26T01:15:45.000Z	1221240272740388864	電車待機。 (@ 天神駅 in 福岡市, 福岡県) https://t.co/0XToIPeaJp	{'place_id': 'f62cf04248a8314b', 'coordinates': {'type': 'Point', 'coordinates': [130.39885618, 33.59122865]}}
2020-01-26T01:04:19.000Z	1221237396274130945	昨日からずっと降った☔️が止み☀️が少し11°明日から又雨お出かけ前の散歩#セロとマルコ #14歳と3歳 #イタリアングレーハウンド #italiangreyhound #iggy 場所: 桧原運動公園 https://t.co/dUEGXvqxVk	{'place_id': '207e95d6143148a2', 'coordinates': {'type': 'Point', 'coordinates': [130.3904322, 33.5328636]}}
2020-01-26T00:32:51.000Z	1221229477969022976	@YamanouchiRyo とりあえず明日からの禁止は団体旅行のみですが、今後はあり得る問題ですね。	{'place_id': '4bda4536528abe8f'}
2020-01-26T00:12:24.000Z	1221224333168668672	休みが休みにならない現場から工場が故障との連絡本日出勤者だけでは対応が出来ない。自分は車が故障で今日は修理に一日入れている。足がない距離も遠いもう少ししたら上司から連絡が入るだろう	{'place_id': '207e95d6143148a2'}
2020-01-27T23:41:45.000Z	1221941391900561408	出勤時に良いもの見たわ〜 https://t.co/37Zr7HlPRk	{'place_id': '0f026d7e49007a8d'}
2020-01-27T22:33:22.000Z	1221924183048740864	昨夜の #九響 #天神でクラシック #続モーツァルトをあなたに へご来場下さった皆様、ありがとうございました‼️終演後、サッと飲みに行ってしまい😋お礼のツイートが今朝になりました。お詫びします😅また、直ぐ「定期」「名曲」と続きます。こちらも宜しくお願い申し上げます。	{'place_id': 'ae083492b529328a'}
2020-01-27T21:04:09.000Z	1221901732763930624	おはようございます☁️今日はレインブーツじゃなくて良さそう。寒いけど出かける準備して早めに出勤しまーす😃	{'place_id': '06dee0fd8a4d815c'}
2020-01-27T15:44:37.000Z	1221821317520879617	今夜のオレのメシ！コンビニにお使いに行こうと最低限の身支度をして外へ出たら 少し歩けた。で、クスクスだよ☆約10日ぶりの外出w https://t.co/GWFDe7yxa0	{'place_id': '684cc1cfd89cacef'}
2020-01-27T14:57:09.000Z	1221809374399803393	願 歲月靜好，現世安穩。 #japan #walking #fukuoka #Travel #DSLR #discovertokyo #daily_photo_jpn #explorejapan #explorejpn #visitjapanjp #reco_ig #photography #light_nikon #nikon #nikontaiwan #宮地嶽神社 #shrine #日本 #福岡 #旅行 #photo… https://t.co/P552fEEFZz	{'coordinates': {'type': 'Point', 'coordinates': [130.48611111, 33.77972222]}, 'place_id': 'd3e7247214ae4e2d'}
2020-01-27T14:51:02.000Z	1221807836289617920	働いていた時の規則・休日は常に2h以内で出社できる場　所にいる事。その為お出かけはどこ　に行くか事前に知らせる・海外旅行に行く時は行先、日数、旅　費を知らせる・社員3人以上の集まりは目的、場所、　時間、参加する人の名前を全て明記　して事前に提出自由なんてなかった公務員時代	{'place_id': '684cc1cfd89cacef'}
2020-01-27T14:46:14.000Z	1221806627071787008	さすがに恥じらいはあったのですが、気を許した友人との旅行だったし、ウミガメの切ない視線がどうしても放っておけなくて拾ってしまった次第です。写真を撮りながら友人は「なんだか新しい彼氏を連れてきたみたいだね」と言いました。 https://t.co/jLUCwKXbYb	{'place_id': 'f62cf04248a8314b'}
2020-01-27T14:10:20.000Z	1221797592557735937	明日狙いたい銘柄6548旅工房好調な業績は欧州旅行が牽引。コロナ影響軽微じゃね？2269明治R1で免疫！！コロナ出遅れ乳酸菌6195ホープ6734ニューテック4671ファルコHD2929ファーマフーズ3854アイル3842ネクストジェン3919パイプドHDこの辺いいよね〜損切した奴も入れてるけどw	{'place_id': 'f62cf04248a8314b'}
2020-01-27T14:00:18.000Z	1221795065997119490	@eriguchi728 しょうか❗しょうか❗秋月でしたね😁良い所でしゅもんね〜😉しゃあ❗明日からは通常出勤👍ソロソロおねんねの時間かな〜❓おやすみ〜❗ショコたん🐾💕パパさん🐾💕　また明日👋😉	{'place_id': '90670800ee355ca4'}
2020-01-27T13:18:48.000Z	1221784625040617472	帰宅して真っ先にメガネをはずした。お風呂洗ってたら目のピンボケと頭痛がして、なんでかなぁと鏡で眼を凝視したら、コンタクトが入ってた。昨日の朝からコンタクトつけっぱなし。今日は度が強いメガネをかけて外出し、職場でPC用のメガネで仕事した。コンタクトの上から。なぜ気づかなかった https://t.co/ea7p2KIEJ0	{'place_id': '06dee0fd8a4d815c'}
2020-01-27T12:56:20.000Z	1221778967402708992	@YTZM_0624 σ(｀・・´　)も親父の影響で、福岡来た時、たまにコンサートに父親と行ってます	{'place_id': 'deb3f9e0199e0633'}
2020-01-27T12:49:58.000Z	1221777365484703744	@telexjp 外出できなくて耳鼻科へも行けないから蜂蜜舐めてまふw	{'place_id': 'f62cf04248a8314b'}
2020-01-27T12:45:59.000Z	1221776365264916480	@agp187dag 私も骨折は結構してますよ…😅小学生の修学旅行前日に左手骨折。中学生は下校時のチャリで、軽トラ正面衝突で両手骨折。大人になって、仕事中に足を踏み外して右足骨折、グアム旅行の為にパスポートを取りに行った日。バイクで通勤中に事故で肋骨・鎖骨骨折に肺挫傷に脳挫傷で、精神障害者…😩	{'place_id': '28d9f7c5865651ca'}
2020-01-27T12:32:33.000Z	1221772985054326785	でもガチャに10万くらいブッこむんでしょ？（待て）あと残業が無くなったから飲みに行かないのもある https://t.co/RDV5PhyEUh	{'place_id': 'a29d2918916e6486'}
2020-01-27T12:26:52.000Z	1221771555597770754	どんなにスーパースターでも、どんなに稼いでても、どんなに幸せで充実してても、関係ないんだなー。長崎旅行で行った長崎原爆資料館を見た時も感じだけど。大人になると難しいことなんだけど、1日1日悔いなく生きなきゃなぁ。#Kobe	{'place_id': 'ae083492b529328a'}
2020-01-27T12:17:13.000Z	1221769123727728641	@oo44152305 中国人の旅行やんか！	{'place_id': '9a9414fd6ec311ca'}
2020-01-27T11:54:41.000Z	1221763455918559233	花先みゆきさんは、覚醒剤中毒とは違うようです。脳に虫でした。旅行先で食べた食品に虫の卵があったようで、脳の中で虫が成長し暴れていたようです。過去、頭痛を訴えてありましたが手術を怖がられ拒否され続けましたが、診断を認めてくれたので手術するそうです。	{'place_id': '8d59909b600e0352'}
2020-01-27T11:26:19.000Z	1221756316269461505	@msenoha19750518 こんばんは😊お出かけたのしかったです💕	{'place_id': '1809b21424d0d7a1'}
2020-01-27T10:55:07.000Z	1221748462699479040	@ari_weather お帰りなさい😆✨🏠高崎さんと想いでづくり‼️楽しかったですか？‼️お天気情報ありがとう😆💕✨😃‼️冬の嵐‼️明日はリハビリ外出です‼️☔☔☔🐌雨心配です‼️ああやだ‼️→福岡市南区の右半身不随♿のじいさんより‼️	{'place_id': '207e95d6143148a2'}
2020-01-27T10:20:36.000Z	1221739777893863425	@aripuuu210 旅行いったり、マフラーかったりw	{'place_id': 'f62cf04248a8314b'}
2020-01-27T10:05:18.000Z	1221735928793903104	これから飲みに行く😋 (@ 冷泉閣ホテル駅前 in 福岡市, 福岡県) https://t.co/QkYcUmvIE9	{'coordinates': {'type': 'Point', 'coordinates': [130.41777282, 33.59417333]}, 'place_id': '83e30e314d0e5320'}
2020-01-27T09:40:27.000Z	1221729673240969216	よーし帰ってから準備してジム行こー!!って電車の中で飲酒もせずに帰ってるんだけどこんなタイミングでイアフォン死んでちょっとやる気削がれてる。	{'place_id': '207e95d6143148a2'}
2020-01-27T09:30:35.000Z	1221727192247201793	@sandijazz あちらの国も団体旅行は止めても個人までは止めれんやろけんね…(´･_･`)	{'place_id': 'ae083492b529328a'}
2020-01-27T07:38:25.000Z	1221698961506848770	外出時はとりあえずマスクは着用しとこう。手洗いやうがいもやっておこう。人混みはなるべく避ける。むき出しになっている惣菜類は購入しない。	{'place_id': 'a29d2918916e6486'}
2020-01-27T06:11:44.000Z	1221677149024710657	仕事終わったしひとりでカラオケにでも行ってくるかな🤔	{'place_id': 'a29d2918916e6486'}
2020-01-27T06:05:58.000Z	1221675696419823617	それを前提に政治しろ、陳哲郎はアホやなぁ、、、立憲・福山幹事長、中国政府が同国国民の海外旅行を禁止したことに触れ、「日本の観光産業に相当大きな打撃が出る」　ネット「そんな事言ってる場合か？」 https://t.co/l3aFOQNbBw @seijichishinから	{'place_id': '19592724f6230037'}
2020-01-27T05:43:58.000Z	1221670161423335425	休日出勤の振替で今日は休み( *˙ω˙*)و ｸﾞｯ!と言う事でダーツするよねw3本目が訳分からない事に.......😅 https://t.co/rruGXssXLA	{'place_id': '0fc3494f8d54f000'}
2020-01-27T03:41:39.000Z	1221639379845709824	取材に託けて、スエーデン旅行したかっただけ、に1007カノッサ　https://t.co/KVFjNnm9jx	{'place_id': 'ae083492b529328a'}
2020-01-27T00:19:17.000Z	1221588451759255552	僕が1年間位トレーニングを全くやってない期間がありました😅2014年頃の話です。自分ではトレーニングしなくても筋肉がけっこうあると思っていて、スペインに旅行に行った時に自分の撮った写真にビックリしました💦何この身体？何このお腹？この写真を見て次の日からトレーニング再開しました https://t.co/o0tpp6V37b	{'place_id': 'ff5c24510fd204f9'}
2020-01-28T23:58:29.000Z	1222307990696427521	バイト先の鍵をもらったつもりで出勤したら…取りに来てなかった💧誰か早く来て〜💦	{'place_id': '83e30e314d0e5320'}
2020-01-28T23:47:45.000Z	1222305291082973184	国内でのコロナウイルス初感染者がでたか…😰中国からの観光客を完全にシャットアウトしてる訳ではないし、日本人のウイルス潜伏者も増えていってると考えたら2〜3月の遠征や外出は自分の為だけではなく周りの人の事を考えて控えるべきなんだろうな🤔非常に残念だけど😢	{'place_id': 'aa7c3ccdbb497079'}
2020-01-28T23:31:28.000Z	1222301194955001856	また来るのかよ、せっかく日本が清々しとったのに、、、韓国人旅行先、１番人気は「日本」　強い反日感情のウラに…不思議な“二重基準”　識者「どうせなら日本に行きたいという精神が根底にある」 https://t.co/jvB71Npeqj @zakdeskから	{'place_id': '19592724f6230037'}
2020-01-28T21:43:43.000Z	1222274077219405824	(....聞こえますか....全国の…唐津を愛する皆さん....今....あなたの心に....直接...呼びかけています...…2ヶ月後に…桜🌸の季節が…やって来ます....さあ....宿の予約を…するのです……旅行計画を…立てるの…です……さあ...)#YOI#ZLS ＃からつキャッスル から見た唐津城 https://t.co/gtgvzd8Pru	{'place_id': 'dca0d1073411f55e'}
2020-01-28T20:34:39.000Z	1222256698401800195	@ogy01VytWPwWAcd このみ丸さん、おはよう😃ございます❗️今朝の久留米は、５度、昼間も12度、曇り時々雨の空模様です。今日の夜中に出勤して、日が変わる頃に京都向けになります。どうぞ白い悪魔👿が降臨しない事を願っています。このみ丸さんもどうぞ暖かくしてお過ごし下さい。今日もよろしくお願いします。	{'place_id': '1809b21424d0d7a1'}
2020-01-28T19:46:20.000Z	1222244539101929472	@MolotovAbe @loveyassy @specjojo @jasyolge @WAT84784722 @GWR_SMM @chowtingagnes @Kanko_Jpn お手数ですが、#新型肺炎 に対する各自の対応は、#厚生労働省 (@MHLWitter )にお問い合わせ下さい。私が言いたかったのは、国際情勢に左右されやすい #中国 や #韓国 に頼る #訪日客 ビジネスの限界です。#非正規労働者 の所得を増やして、#非正規 労働者も、日本国内を観光旅行したいということです。	{'place_id': '6f8692fbabd23e62'}
2020-01-28T18:47:36.000Z	1222229754691997696	@MolotovAbe @loveyassy @specjojo @jasyolge @WAT84784722 @GWR_SMM @chowtingagnes @Kanko_Jpn 生活苦に苦しむ #日本人 🇯🇵 の所得を上げて、日本人が、#日本 国内の観光旅行を楽しめるようになってほしいという願いを書きました。#貧困 #非正規 #非正規労働者 #非正規雇用 https://t.co/IilGnpY9Mh	{'place_id': '6f8692fbabd23e62'}
2020-01-28T17:52:51.000Z	1222215976843759616	@MolotovAbe @loveyassy @specjojo @jasyolge @WAT84784722 @GWR_SMM @chowtingagnes #日本 🇯🇵の #観光業界 は、#訪日客 に頼るより、かつての #国鉄 の #discoverjapan キャンペーンのように、#日本人 🇯🇵 が、#日本 国内を旅行できるようにすれば良いと思います。主に、#中国 ･#韓国 からの訪日客に頼る観光ビジネスは、国際情勢に左右されて不安定です。https://t.co/NQVLUfDNPN	{'place_id': '6f8692fbabd23e62'}
2020-01-28T16:13:21.000Z	1222190936425263105	観劇後は飲みに。たまたま入ったお店がどストライク！！過去最高にとり皮食べました♪#とり皮 #大名 #居酒屋 #かわっこ #塩焼き最高 https://t.co/k5ssaJXEFf	{'place_id': '0f92e1db5c94f000'}
2020-01-28T13:32:33.000Z	1222150469340057600	博多旅行🦥まだまだあげさせて#糸島 #ジハングン #ブランコ #ヤシの木ブランコ #博多旅行 #福岡旅行 #instagood #instalike #followｍe #p_loco 場所: 糸島市 二見ヶ浦海岸 https://t.co/w77LE72vbx	{'coordinates': {'type': 'Point', 'coordinates': [130.42260175, 33.51278385]}, 'place_id': '90670800ee355ca4'}
2020-01-28T13:18:44.000Z	1222146995818651649	@yousuck2020 #前澤お年玉前澤さん 私は何処にでもいる平凡なサラリーマンおじさんです。小学生の二人の子供を海外旅行「ハワイ」に連れて行きたいのですが、小生の給料では厳しく残念ながら期待に応えられません。もし、小さな夢でも希望があればと思い応募してみました。前澤さん。宜しくお願い致します	{'place_id': 'a29d2918916e6486'}
2020-01-28T12:57:54.000Z	1222141751978123265	@Havefun_5296 ほんとにっゆめタウンで紙袋2つ分大量に買ってたし。通勤電車の駅のドラッグストアもカランカランだったし。うちの近くのイオンもないだろうな。マスク	{'place_id': '06dee0fd8a4d815c'}
2020-01-28T12:49:23.000Z	1222139608437161989	@oo44152305 おー！さっさと抜け出して飲みにいこーぜ！	{'place_id': '9a9414fd6ec311ca'}
2020-01-28T12:28:58.000Z	1222134468816691202	旅行にはニケの大切な青クマちゃんも持って行きましたლ(◉Ӫ◉)ლ#奶華#コザクラインコ https://t.co/ilSwE88ZgB	{'place_id': '1809b21424d0d7a1'}
2020-01-28T12:11:43.000Z	1222130129805049856	@tatsukoba_reo_3 新規の定着は積もるところ昔も今も、きちんとお出かけしてコツコツと積み上げられるプレイヤーでないと大抵続けることは不可能かと思いますね(駅の数は限られているし)頑張る人は出かける課金する、それができない人は阻害されるやめてゆく、向いてるか向いてないかのどっちかですね	{'place_id': 'a29d2918916e6486'}
2020-01-28T11:49:38.000Z	1222124573543415808	後輩連れて、知人のお店に飲みに行って豪遊します‼️ https://t.co/5d7PFI7tRf	{'place_id': 'f62cf04248a8314b'}
2020-01-28T10:01:58.000Z	1222097477400055808	コロナウイルスが怖いから娘達今日からLA行くの断念させて、大阪旅行行ったのに奈良で患者出とるて…どうにかしてよ…時既に遅しやん💢もっと早く中国人入国拒否すべきだったんじゃないの？	{'place_id': '207e95d6143148a2'}
2020-01-28T09:56:12.000Z	1222096025457852418	@happy215maki 感染経路はやっぱり中国からの旅行者やないかね🤔国内で患者が増えると病院に勤務してる人が倒れるのが一番怖いので、そんな事にならないようにしてね。	{'place_id': '19592724f6230037'}
2020-01-28T08:56:26.000Z	1222080985270906880	スキー・スノボに行きたい学生さんへ🎿⛷⛄️広島へ行くなら、一緒に✨宮島観光✨もオススメですよーっ🤗観光も兼ねて世界遺産🌍も体感🙋‍♀️一生に一度の旅行✈︎楽しんでもらえて、嬉しいですねっ😆#旅行 #大学生 #ゼミ旅行 #サークル旅行 #スノボ https://t.co/1OBJRP0jI5	{'place_id': '83e30e314d0e5320'}
2020-01-28T08:48:37.000Z	1222079016175194112	電車にのったら前の人きになっちゃった笑💕#もっこり#ノンケ#フェラ#裏垢男子 https://t.co/FyAv1MWHTj	{'place_id': '83e30e314d0e5320'}
2020-01-28T08:21:02.000Z	1222072074690129920	飲みに行くことを考えると、今の家(実家)本当に不便。家から徒歩圏内に駅があるのは正義やね。	{'place_id': '6772c147e8066ea1'}
2020-01-28T08:18:22.000Z	1222071402691350528	この番組のよろしくないのが、観ると無条件で飲みに行きたくなってしまうこと。	{'place_id': '6772c147e8066ea1'}
2020-01-28T06:18:41.000Z	1222041285558620160	今から脱毛❤電車でゴー❤	{'place_id': '83e30e314d0e5320'}
2020-01-28T06:17:20.000Z	1222040943500517379	免税店ばっかりの韓国とは比較になるか、、、旅行・観光競争力1位はスペイン、韓国16位、日本は？ https://t.co/fQXbmkN6pS	{'place_id': '19592724f6230037'}
2020-01-28T06:04:22.000Z	1222037684287229952	外出したく無いけどサウナには行きたい。サウナが来い！ https://t.co/WAkRUCuXKO	{'place_id': 'f62cf04248a8314b'}
2020-01-28T05:54:56.000Z	1222035308549570560	@sagaraKUN それで死んだら悲しいじゃないですか🧟‍♀️まぁどちらにせよ外出予定無いので平気😉	{'place_id': 'f62cf04248a8314b'}
2020-01-28T05:26:35.000Z	1222028175279976448	唯一卒業旅行に持ってきてる物がこれでした。#君の膵臓をたべたい https://t.co/8HOofk08k2	{'place_id': '0fc295112694c000'}
2020-01-28T04:54:54.000Z	1222020201484410880	２月末にマカオ旅行なんやけどさすがに諦めるか😩	{'place_id': '83e30e314d0e5320'}
2020-01-28T04:29:23.000Z	1222013778868310016	中国の交通が遮断されたり旅行が禁止されたり凄いな、という話を楽屋でしていたら、「共産主義だからできるんですよ‼️アメリカにはできない、ワハハ‼️」と、バイオリンの李君が大笑いした。流石李君‼️	{'place_id': 'ae083492b529328a'}
2020-01-28T04:09:03.000Z	1222008661423226880	@merudonazuna 現在帰宅中もうすぐお出かけする	{'place_id': 'f62cf04248a8314b'}
2020-01-28T03:57:42.000Z	1222005805777448960	ミノゴケMacromitrium japonicum Dozy et Molk.の仲間。ちょっと外出たらいろんな誘惑が有りすぎる💦 https://t.co/7SghrNuYmE	{'place_id': '67e8b450ce5fa959'}
2020-01-28T03:07:14.000Z	1221993105311895556	今週は雨が終わると一段と最低気温が下がるみたいですよ🤧お出かけの際は服装に注意して風邪などひかないように気をつけてくださいね😊新作のご紹介です‼️fuwari5256… https://t.co/dmCJtFZPkj	{'coordinates': {'type': 'Point', 'coordinates': [130.48013637, 33.59655658]}, 'place_id': '01784c311a5312c7'}
2020-01-28T03:06:13.000Z	1221992848989442049	アレコレやってたら電車に乗り遅れた。でも大丈夫。ちゃんと余裕持って行動してるから(笑)無事に天神につきますように。	{'place_id': 'd709bc058a10903a'}
2020-01-28T03:02:39.000Z	1221991950905036800	@hwtnv ヨーロッパにも患者が出始めましたね。サーズより怖いです。この新型コロナウィルスによる、経済の悪化が懸念されます。既に日本経済は、あちこちのキャンセルで旅行会社や宿泊施設は、大打撃を受けています。東証もドンドン下がって来てます。［中国がクシャミしたら、日本は風邪を引く］です。	{'place_id': 'f62cf04248a8314b'}
2020-01-28T02:28:08.000Z	1221983267118698496	どうもこんにちは、橋本です。本日出勤しております！Howlt coffee11:00〜18:00ここ最近雨ばかりで嫌ですね。平日始まってすぐということで、いやーな気分にもなりかけることでしょう。そんなあなたにホットココアを.......甘くまろやかな飲み口と可愛らしいソースアートで和んでいきませんか？ https://t.co/gDwIUSyFo3	{'place_id': '0fd50c87c4d4c000'}
2020-01-29T23:40:28.000Z	1222665845362397191	@koriny5296 今日博多駅に行く予定ですが大丈夫かなと。キャナルより大丈夫かなって思うけど博多駅はヤバいかも。けど気にしていたら通勤電車乗れない😭マスクとアルコール除菌シートをいつも持参してますが。マスクは毎日してるけど怖いです	{'place_id': '06dee0fd8a4d815c'}
2020-01-29T23:37:59.000Z	1222665221061218304	出勤 https://t.co/yK1CjstUhP	{'place_id': '6772c147e8066ea1'}
2020-01-29T23:37:28.000Z	1222665093395038208	ヤンデレレボリューション聴きながら　出勤だぁ🐡	{'place_id': 'f62cf04248a8314b'}
2020-01-29T23:35:26.000Z	1222664579886374912	マスク買ってから出勤しようとしたらマスクがねぇぇえええ…#マスクが消えた#マスク完売	{'place_id': '83e30e314d0e5320'}
2020-01-29T22:25:05.000Z	1222646875821506560	年末年始はインフルエンザでダウンしてましたが、症状はコロナとたいしてかわりません。要は外出せず、水分と栄養とってひたすら寝ることで治すしかない	{'place_id': '83e30e314d0e5320'}
2020-01-29T21:33:34.000Z	1222633912343547904	@oo44152305 おはようございます！出勤早いね。ご安全に！	{'place_id': '9a9414fd6ec311ca'}
2020-01-29T20:05:33.000Z	1222611758918946816	やはり症状がない人を帰宅させるという対応は納得出来ない🙆「２週間程度は外出控えてもらう」といっても、本人は兎も角家族の中には学校や仕事で外に出て他人と接触する人もいる訳でしょ。本人が発症したら家族が接触した人達も追跡必要になる訳でしょ。隔離してれば一人への注視で済むのに…… https://t.co/NS7GQBO8Yo	{'place_id': '83e30e314d0e5320'}
2020-01-29T16:35:12.000Z	1222558824684343296	健康診断終わってディナーショーまで暇を潰せないので一旦帰るために車、電車に二度も乗りとうない	{'place_id': '6772c147e8066ea1'}
