2020-09-20T23:52:16.000Z	1307829965195444224	出勤なのでぇす (@ ぽっさん/ぽぽっちの職場 in 札幌市手稲区, 北海道) https://t.co/UqnEMtcFkI	{'coordinates': {'type': 'Point', 'coordinates': [141.227907, 43.126241]}, 'place_id': '003be63a3b382e11'}
2020-09-21T20:59:44.000Z	1308148932531240960	おはようございます。今日は明日に備えて休日出勤します。1人雑務をこなしてきますが、職場にラジオ持ち込んで、音量大きめで1日ノース聴くのも楽しみです🎶もし早めに終わったら、職場近くの新川通り走るかも👣網走マラソンも併せて頑張ります🙌What A Fool BelievesMatt Bianco#カツモニ	{'place_id': 'e2688603fdb7a587'}
2020-09-21T12:47:51.000Z	1308025145022279681	モバイル suica に3000円チャージした。これで電車も楽ちん。 https://t.co/AI1QjxhHk3	{'place_id': '63b9958f5ae9ab91'}
2020-09-21T11:19:33.000Z	1308002923058589696	洞爺湖旅行〜 https://t.co/Nhy89eta8k	{'place_id': '4d2b3083f504bceb'}
2020-09-21T10:59:54.000Z	1307997981916889089	あやちゃんと2人で出勤してますよ～このアプリ盛れすぎて誰！ってあやちゃんに言われた😂笑笑 https://t.co/SjJX5lsCDD	{'place_id': '1026992b7c950001'}
2020-09-21T10:21:07.000Z	1307988219292598273	えー、旭川から帰ったと思ったら終電で釧路へ行かねばなのですが、バッグパックが背中を燃やしております。また、書かねばならぬ原稿をこの時間まで引っ張ってしまい寝られません。もとい24時まで大好きな宿のかたを待たせてしまうので、電車に乗ったら真面目にやります。#HOKKAIDOLOVE6日間周遊パス	{'place_id': '13fbcf4150ce380c'}
2020-09-21T10:03:36.000Z	1307983810672300032	当時と同じで余裕で止まれずw山手線：渋谷〜恵比寿間を走破しました！▶総合評価 9点PS4®/Switch™用ゲーム『#電車でGOはしろう山手線』🛤の発表を記念して、1997年に発売されたPS®用ゲーム『電車でGO！』をスマホサイト上で再現！#初代電車でGOやってみたhttps://t.co/MOp39gpP3j	{'place_id': 'aedee7b3bd878532'}
2020-09-21T09:51:35.000Z	1307980788567166982	@teiru0928 危なくて、時間ずらして食べにいくくらいだよ、旅行客がわんさか来てる😱😭	{'place_id': '424650fd9f1031ec'}
2020-09-21T09:27:54.000Z	1307974826598961157	昨日は遅い時間からJ子ママのスナック的な感じで懐メロ流しながら営業しました。たまには良いですね。本日は久しぶりにカズマが出勤します、19時からお待ちしてます。#札幌twitter会⠀#一人飲みstand兎にも角にも https://t.co/XZGrg2kzJs	{'place_id': '10fafe3b2f94f000'}
2020-09-21T07:46:02.000Z	1307949193193902081	10年ぶり二度目のサーブ340搭乗！初めての利尻、日帰り弾丸旅行でしたが最高でした https://t.co/cx3l0NFITz	{'place_id': '13fbcf4150ce380c'}
2020-09-21T07:23:48.000Z	1307943594620149760	@kraftgo 旅行なんすね！😂楽しんでください！！	{'place_id': 'e024abbacb11ebca'}
2020-09-21T06:17:35.000Z	1307926931824812032	楽しかった取材・帰省旅行も、もうすぐ終わりです……。 https://t.co/2T9P55B7n6	{'place_id': 'aedee7b3bd878532'}
2020-09-21T05:58:01.000Z	1307922009603543041	#キャバリア#くくぽん#愛犬家#犬好きな人と繋がりたい #犬のいる暮らし #お出かけ#農産物直売所#一緒に#学生さんに可愛いって🤣 場所: Sapporo-shi, Hokkaido, Japan https://t.co/trCikppxTl	{'coordinates': {'type': 'Point', 'coordinates': [141.35, 43.0667]}, 'place_id': '2e624efa0028615e'}
2020-09-21T04:03:20.000Z	1307893149415608320	4連休3日目も元気よく営業中です💪天気も良く、お出かけ日和ですね！夜ご飯はスープカレーいかがですか🤣🌟新メニュー🌟トマトベーコンチーズカレー揚げ豆腐カレーしめじほうれん草ソーセージカレーご用意してます😊各種クーポンも是非お使いください！〔☎️〕011-600-2166 https://t.co/aD4sXoYmXi	{'place_id': 'fe961fca5190a4d7'}
2020-09-21T03:28:58.000Z	1307884497912823808	拙者の #雨の日のスーツあるある は・・・・✍️ 【ここに書く】 #洋服の青山の雨対策あるある 雨対策ビジネスウェアラインアップをもっと見る ▷https://t.co/pPJllgeZ3Q (@AoyamaOfficial)自分が出勤する時は、雨が降ってくるが、日中には良い天気になる。	{'place_id': '76de02149cf1f468'}
2020-09-21T03:24:21.000Z	1307883337445449729	北海道旅行、最後の食事はここで。 (@ らーめん信玄 南6条店 in 札幌市, 北海道) https://t.co/gIuZpbutkw	{'coordinates': {'type': 'Point', 'coordinates': [141.347495, 43.052476]}, 'place_id': '13fbcf4150ce380c'}
2020-09-21T02:48:33.000Z	1307874328403296257	9/21(月)連休はいかがお過ごしでしょうか？お出かけの際に是非お立ち寄り下さい😊#クロック #クロックプラスジー #北18条#北大#藤女子大#連休#札幌グルメ#札幌カレー#デート#円山カレー https://t.co/mGS6KOE6Ym	{'place_id': '105d26af73546000'}
2020-09-21T02:35:56.000Z	1307871152753111040	@Takahiro_balus 渡邊さん、おはようございます😃今日は休みですが、明日は出勤です。昨日は遅番だったので、朝眠たかったです😅東京もやっと過ごしやすい日になりそうですね！今日もよろしくお願いします🙏	{'place_id': 'fe961fca5190a4d7'}
2020-09-21T01:50:50.000Z	1307859802652119041	観光名所はすべて回った旅行者はここへ来て本を読みながら穏やかな時を過ごすと良いでしょう。 (@ BOOKS &amp; CAFE UCC in 札幌市, 北海道) https://t.co/mQa9yA4k9X https://t.co/nOPswQHa1a	{'coordinates': {'type': 'Point', 'coordinates': [141.35148736, 43.06720498]}, 'place_id': '13fbcf4150ce380c'}
2020-09-21T01:12:06.000Z	1307850056616218624	おはようございます、祝日出勤😅仕事行ってきます	{'place_id': 'e0b7947e3d35d737'}
2020-09-21T00:39:12.000Z	1307841774174367744	フォトスポットで中高生の団体旅行みたいなので、ツアコンが延々と全員のカメラで撮ってあげてて、10分位占拠してて、LINEか何かで回せと思った。デジタルネイティブとは何か🤔 https://t.co/RLOysjcoNb	{'place_id': '07d9c9c17a480000'}
2020-09-21T00:27:26.000Z	1307838814409437184	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/qroWlT0Hce	{'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}, 'place_id': 'a357c591f3dabb3e'}
2020-09-22T23:55:38.000Z	1308555585609064448	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/ZzylhBwmmH	{'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}, 'place_id': 'a357c591f3dabb3e'}
2020-09-22T23:35:28.000Z	1308550510622814208	今朝の電車。連休前に会った5018編成再び☆ https://t.co/NjREaPkrm0	{'place_id': '07d9d25f54c85000'}
2020-09-22T22:58:06.000Z	1308541107882483712	@usausako25 出勤時に雨☔️が降らないといいですね‼️	{'place_id': 'fe961fca5190a4d7'}
2020-09-22T21:37:42.000Z	1308520875948466184	始発の電車で函館へあ、仕事です😏 場所: 札幌駅 https://t.co/Nhqh1CMLcz	{'coordinates': {'type': 'Point', 'coordinates': [141.35083333, 43.06861111]}, 'place_id': '13fbcf4150ce380c'}
2020-09-22T20:52:15.000Z	1308509436248375296	おはようございます。昨日休日出勤してみると、3連中に労災1件とアルバイトさんから退職の申し出が1件ありました💦オマケに昨夜、直属上司から体調不良で本日休むと連絡が…さぁ連休明け、楽しい職場が待っています😭気合が空回りしそうですが、頑張ります🙌緑黄色社会Mela! #カツモニ	{'place_id': 'e2688603fdb7a587'}
2020-09-22T16:03:33.000Z	1308436781877006337	@moi_nemu_i 何処にお出かけするのかしらん〜🎶🤭	{'place_id': 'aedee7b3bd878532'}
2020-09-22T15:26:01.000Z	1308427336484712448	現状結婚を考えている人達には嬉しい話だが、最大60万円では安心できる額じゃない。新婚旅行代かな？むしろ金目当ての詐欺が増えるだけだと感じる。特に日本国籍を狙った外国人の https://t.co/rEG8lKKXui	{'place_id': '13fbcf4150ce380c'}
2020-09-22T14:55:20.000Z	1308419615924641793	アジト出勤してます！今日は出勤から楽しいなぁ🐳朝６時までどしどしお待ちしてます！連休最終日飲み散らかしてくれぇ！明日のカシェットガールズ営業ばか面白そうどこかでいけたらいいなぁ https://t.co/9PudYjtStH	{'place_id': '13fbcf4150ce380c'}
2020-09-22T13:45:16.000Z	1308401981996883971	@nmTMyYwGMr5Vu3i お疲れ様。NAKAMAミーティングNo.1.5がオンラインでで11月23日にやることになったよー😆嬉しいね💚今日はお出かけで疲れたよね。ファンクラブチェックして、ゆっくり休んでね❤️	{'place_id': '424650fd9f1031ec'}
2020-09-22T13:14:16.000Z	1308394183716003841	今日は映画を見に札幌ファクトリーまで。小腹が空いたので『和味茶屋 こめまる』さんで「ザンたれ丼」を食べましたwちとタレがしょっぱいと感じましたが、美味しくて、大盛りご飯でも足らなかったです笑もちろんおにぎりも美味しそうだったのでぜひw#札幌ファクトリー #ザンギ #ご飯に合う濃厚タレ https://t.co/S7EYSaV1de	{'place_id': '2446080129c66346'}
2020-09-22T13:05:37.000Z	1308392006578655234	北海道には直接の影響は無いかな～？強いて言うなら、北海道旅行最終日の土曜日の天気が崩れるかな？ https://t.co/Er8vWFb34l	{'place_id': '13fbcf4150ce380c'}
2020-09-22T11:33:31.000Z	1308368828913475585	@xing2015 縦断したいです！ロシアで事故やばいですね…命に別状がなくて良かったです。サハリンは個人旅行者向けのレンタカーがなさそうなので旅行会社経由で借りたんでしょうか😯	{'place_id': 'aedee7b3bd878532'}
2020-09-22T11:28:45.000Z	1308367629346697216	長沼旅行食べ物、温泉、自然、動物 全て満喫した！！！長沼大好きになった！絶対来年また行きたい😍長沼の豆腐は神。友達との旅行っていう行為も久しぶりで楽しかったー！ https://t.co/chVYz3B7r8	{'place_id': '0ba52fba55550000'}
2020-09-22T09:53:28.000Z	1308343651227979776	北海道旅行三日目、2カ所目の宿泊地、札幌です！ミオと宿泊中♪ #おでかけカメラ #駅メモ https://t.co/ykhilxJZAt https://t.co/aU9GmAACHu	{'place_id': '13fbcf4150ce380c'}
2020-09-22T09:02:21.000Z	1308330784600727552	@misskeio2020_02 どういたしまして🥰今月は、関西に旅行に行ったこともあり、携帯代を、ちょいちょいチェックしながら、色々、思案しております。ありがとうございます！😸	{'place_id': '13fbcf4150ce380c'}
2020-09-22T08:47:45.000Z	1308327112911151104	@naturalia_s ネ～～🤣  レア出勤＼(^o^)／お席 予約～🙄	{'place_id': '0fc33e229ed41000'}
2020-09-22T08:31:58.000Z	1308323139588218881	4連休、終わろうとしています。初日、次女の新チーム、新人戦。色々あって、5人ジャストの試合。準備不足もあり、初戦敗退。日曜日、感謝dayだったので、出勤、1時間残業。予想通り忙しかった。月曜日、京極まで彼岸参り。稲穂峠&amp;中山峠、快適ドライブ。火曜日、完全OFF。風呂あがりはこちら。 https://t.co/RPNeCD6wV3	{'place_id': 'bf88b4fa5b342b64'}
2020-09-22T08:28:49.000Z	1308322347661762562	今回バグきっぷで電車乗った区間・1日目:南千歳→桑園→釧路(G課金)・2日目:釧路→浦幌(特急自由席利用)→池田、利別→池田→札幌(G課金)→琴似3日目:琴似→小樽4日目:小樽→南小樽(1回目指定利用)、小樽→新千歳空港(2回目指定利用)	{'place_id': 'e2688603fdb7a587'}
2020-09-22T08:10:31.000Z	1308317742408151040	@naturalia_s 18時出勤と見込んで 今、シャワーから出たばかりでしゅ😅16時とは・・・お天道様ビックリして☔になるかも！10日分の お話 しましょう💕	{'place_id': '1041b40df854d000'}
2020-09-22T08:03:59.000Z	1308316096391389184	11月始めに弟子屈まで電車で行く予定あるワイ「補助金追加は待って、それ終わってからでお願い」	{'place_id': '13fbcf4150ce380c'}
2020-09-22T07:44:03.000Z	1308311079286497281	多分今月最後の電車 https://t.co/RZZGULlv2T	{'place_id': 'bf88b4fa5b342b64'}
2020-09-22T05:21:29.000Z	1308275204309696512	@unchiunchi20 オモニー！、！！じゃなくてコレ韓国旅行行った時にお土産で買った旗や	{'place_id': 'aedee7b3bd878532'}
2020-09-22T04:33:11.000Z	1308263048730169347	秋らしいお天気ですね☀️お出かけ日和。我が家は、お家BBQ🍖厚切りステーキにチャレンジ。輸入牛だけど、ハネシタ1キロ買ってきて、さてさて、上手く焼けるか🥩 https://t.co/3WkZp63O1K	{'place_id': '4d2b3083f504bceb'}
2020-09-22T04:31:01.000Z	1308262504133353474	休日出勤終わり。昼頃だし空いてるからジム行こうかなと思ったけど今日は平日じゃないから人がいそうなのでパス。眠たいからとりあえず寝る！！おやすみなさい💤	{'place_id': '13fbcf4150ce380c'}
2020-09-22T04:21:11.000Z	1308260025551319040	お出かけする予定が中止になり、家でダラダラするのも勿体ない。せっかくお弁当も作っていたから、出かけよう。と、公園に来たけど、気持ち良すぎて、外で2時間も爆睡。笑さ、お茶沸かして、お弁当食べます。食べきれないな( ˊᵕˋ ;)💦誰か誘えば良かった〜！笑 https://t.co/vF0o1sc92k	{'place_id': '07d9e6ab89480000'}
2020-09-22T03:57:55.000Z	1308254171133480960	来年は花の写真や電車とか撮ってみたいな。なんとか新しいカメラ欲しいなあ。。	{'place_id': 'a357c591f3dabb3e'}
2020-09-22T03:12:05.000Z	1308242639687352322	いざヒトカラだけのために外出しようとするとダルいから今日もAPEXを休み休みやろうwヒトカラは他に予定あって隙間時間埋めるくらいが丁度いいなwww	{'place_id': 'e024abbacb11ebca'}
2020-09-22T02:50:04.000Z	1308237097170472960	@nama_channel 父さんと母さんに沖縄旅行プレゼントしたいんだけど、今年の11月か来年の1月とかってgotoとかつかえるのかな？	{'place_id': 'fe961fca5190a4d7'}
2020-09-22T02:10:20.000Z	1308227096951492608	@mstoyo20_01 ななちゃん！おはよーさん🌞ななちゃんに頬を寄せられて、鐘🔔も心なしか照れているようです！😹ななちゃん、ほんま、面白いねえ！私は、今日もミスコン活動の応援です📣🎶祝日授業に祝日出勤お疲れさまです！#ななぽち OKです！秋分の日、今日も１日もりもり頑張ろう！💪😃🔥😸🍑🍇🌰🎃🍄	{'place_id': '13fbcf4150ce380c'}
2020-09-22T01:23:01.000Z	1308215192136724482	@ezoktm わかる！だから、いつも通り出勤しちまったさ。	{'place_id': '13fbcf4150ce380c'}
2020-09-22T01:11:45.000Z	1308212354769776641	祝日出勤2日目、稼げる(笑)仕事行ってきます	{'place_id': 'e0b7947e3d35d737'}
2020-09-22T01:02:21.000Z	1308209989006299141	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/fQrWTEufeA	{'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}, 'place_id': 'a357c591f3dabb3e'}
2020-09-22T00:22:26.000Z	1308199945703313408	おはようございます。放送100回おめでとうございます㊗️ゆうかさんの優しい声を聴きながら、職場で1人パソコンのキーボードを叩いています。さすが休日出勤、仕事はかどってます🙌リクエスト流れたら益々頑張れそうで〜す😁🎶What A Fool BelievesMatt Bianco #エルセカンド	{'place_id': '13fbcf4150ce380c'}
2020-09-23T23:53:59.000Z	1308917558423232513	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/4LI7JCLIcd	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2020-09-23T23:30:50.000Z	1308911732371255297	⭐︎北海道旅行行ってきました！男2人で、、笑・・人生初のSUP!!!!天気も良かったし、支笏湖の透明度も良い感じ✨・・ダイビングも良いけど、自然の中でゆっくり出来るSUPも良い感じ！・・#北海道旅行 #sup #支笏湖 場所: 支笏湖 https://t.co/rewZGhdU1O	{'place_id': 'aedee7b3bd878532', 'coordinates': {'type': 'Point', 'coordinates': [141.35, 42.8]}}
2020-09-23T23:30:03.000Z	1308911537759883264	今朝の電車。9月11日に続いて5014編成。座席が良いので快適☆ https://t.co/Px1L4J62oO	{'place_id': '0fc39f59de141005'}
2020-09-23T22:04:19.000Z	1308889963229073412	おはようございますあのきっぷを使いたいがためにバスで清田区から出勤 https://t.co/S8myFkKPlX	{'place_id': 'e826cd2494f53e40'}
2020-09-23T20:35:00.000Z	1308867485316321280	5000人制限解除になり、北海道には多くの旅行客が来るようなったので、嫁さんの担当医からはスタジアム観戦は控えた方が良いとのアドバイスを受けました。我が家のスタジアム観戦は特効薬やワクチン出回るまでお預けとなります。その分、旨いもの食べようw	{'place_id': '76de02149cf1f468'}
2020-09-23T14:47:19.000Z	1308779986694754307	海外を旅しているとすごい旅行者に出会うことがそれなりに頻繁にあるけど、日本でそういう経験（他の旅行者をすごいと感じること）はあまりないので、心を動かされるものがあった。私のセンスに過ぎないが、しっかり歩ける人、かついろんなものに関心がある人（鉄道だけとかじゃなく）はすごいと思う。	{'place_id': '13fbcf4150ce380c'}
2020-09-23T14:07:55.000Z	1308770069837615105	@yuuk1006 @fiori_di_iris 私も両親と家族旅行で行った良い思い出。また、行きたい。	{'place_id': 'bf88b4fa5b342b64'}
2020-09-23T13:53:43.000Z	1308766496219230210	@CASIOJapan カシ子ちゃんはお出かけしたのかにゃ？	{'place_id': 'c3821cfe8f16bdb6'}
2020-09-23T13:14:15.000Z	1308756565768298496	@tsuna27s 会社が北区だからたまに飲みに行ったけど、若かりし頃は別の用事で行くことの方が多かったかな😆	{'place_id': '4d2b3083f504bceb'}
2020-09-23T11:50:31.000Z	1308735494738587648	彼女と偶然出会うときは私が波に乗ってるときそんな気がする。勢いのある彼女の姿はいつもまぶしい。#ココロノオト#空#旅行#海外#仕事#成長#目標#北海道#札幌 場所: 諏訪神社 https://t.co/1ZP3v3KXOW	{'place_id': '13fbcf4150ce380c', 'coordinates': {'type': 'Point', 'coordinates': [141.35401954, 43.07583112]}}
2020-09-23T11:48:56.000Z	1308735095935696896	JR手稲駅。HOKKAI͟DO L͟O͟V͟E͟!͟ 6日間周遊パス明らかに道民を対象にしているきっぷ。旅行の地産地消は特に北海道では積極的にしたほうがいいと思う。そもそも道の補助金で道民が旅に出て何が悪い。無用な混雑が起きた感じはあるが、概ね良かったと思う。 https://t.co/0sY7BgnwV2 https://t.co/wz5Uh3VChv	{'place_id': '0fc2e98a6d54f000'}
2020-09-23T09:50:03.000Z	1308705176044187648	せっかく乗り放題キップあるんで車おいて電車で帰るぞ試合も見たいし	{'place_id': 'bf88b4fa5b342b64'}
2020-09-23T08:27:40.000Z	1308684446334296066	@sa_to_me77 無事到着しましたよー函館は連休中は家族連れやカップルの旅行者が多く見かけられましたそして今日からは修学旅行生が来てるみたいですよ少しずつ元に戻ってる感じかな	{'place_id': 'bf88b4fa5b342b64'}
2020-09-23T06:14:36.000Z	1308650958646251520	それにしても最近外国人旅行客の姿を見かけるんだけどどうやって入国したのか知りたい	{'place_id': '13fbcf4150ce380c'}
2020-09-23T06:07:27.000Z	1308649158174150656	@myon_35 来年、社員旅行で行くらしい(会社の金で)	{'place_id': 'e826cd2494f53e40'}
2020-09-23T05:27:18.000Z	1308639052489322496	一日の半分寝てた。。。。23:30終わり2時帰宅からの8時出勤22:30終わり1時半帰宅は流石にきついことが分かった学習	{'place_id': 'e0b7947e3d35d737'}
2020-09-23T05:25:28.000Z	1308638591308849152	北海道旅行最後の日。地獄谷の景観と生の熊さんすごかった。エサ欲しいときに手を上に上げて横に振るのめっちゃかわいかった🐻ジンギスカン初めて食べたけど価格に見合わない気がした🤔美味しかったんだけどね。さて家に着いたら携帯4台並べて禁忌の獄やるか(闇堕ち) https://t.co/xgmeakVwa6	{'place_id': 'aedee7b3bd878532'}
2020-09-23T05:02:55.000Z	1308632919754207233	@su_u913 お！？(๑°ㅁ°๑)ﾏｼﾞｶ!!ゲッキーとアイス飲みに行くわー☺	{'place_id': '2446080129c66346'}
2020-09-23T03:55:30.000Z	1308615950237745152	こうじ@琵沙丸會さんと付き合う【メリット】・性格が明るくなる・人脈が増える・外出が増える【デメリット】・突然大声で歌いだす#あなたと付き合うメリットとデメリット #shindanmakerhttps://t.co/SiP8IBgF68	{'place_id': '13fbcf4150ce380c'}
