2020-03-08T22:29:44.000Z	1236781171415097344	時差出勤　 (@ 札幌市時計台 in 札幌市, 北海道) https://t.co/d9N2KIBAnq https://t.co/0MJrwDe6TH	{'coordinates': {'type': 'Point', 'coordinates': [141.35343188, 43.06243682]}, 'place_id': '13fbcf4150ce380c'}
2020-03-09T21:35:05.000Z	1237129808938594305	@tateisitoraji おはようございます、今日は曇りのち雨、10度の予報。昨日に続き気温が高くなりそう。さらに雨が降るので積雪はかなり減りそう。私は定期検診の日なのですが外出が億劫です。NPB はやはり開幕延期を発表しましたね。CS 、オールスターも飛びそうですね。オリンピックもいよいよ怪しい？	{'place_id': 'fe961fca5190a4d7'}
2020-03-09T20:57:02.000Z	1237120231824228352	私はいかないが、札幌の一大イベントで、顔見たいなイベントが、こういう言われ方されてるのは悲しいな。色々な団体が参加していたから、難しかったのだろう。私は利用者の外出取りやめにしたけどまだそれほど騒いでなかった気がするし https://t.co/Zq3ijetNp0	{'place_id': '424650fd9f1031ec'}
2020-03-09T15:35:12.000Z	1237039239335833600	3/10(火)〜3/13(金)のテイクアウトメニューです。「おうちで楽しく幸せご飯」がテーマです。外出、外食を控えてストレス溜まっていませんか？食べるは幸せ。美味しいは活力です。穏やかに過ごせるよう、今、我々が出来ること、させてください。 #北海道 #北広島市 #小料理なごみ #テイクアウト https://t.co/9CLOYikU7I	{'place_id': '0bbc2161ba95c000'}
2020-03-09T13:40:27.000Z	1237010360323866625	結局、小、中学校は春休みまで休校が決定しました。外出自粛しているため、男二人らパワーが余ってます。とりあえず明日は庭の雪かきを依頼	{'place_id': '4d2b3083f504bceb'}
2020-03-09T13:13:37.000Z	1237003610140971008	社員の人から給与明細貰ったときに少し話してて、「頑張って稼いでいってください」って言われたけど....なら休みを増やさないでもっと出勤ささて下さいって言いたかった（笑）強制的な休みが増やされてる中でどーやって稼げと（泣）	{'place_id': '329a798d0ccef8bf'}
2020-03-09T12:37:01.000Z	1236994398765715456	こういう時こそもう本を読むしかすることがない中高生諸君。外出本屋は許す手に取って、アマゾン禁止。#井上ひさし 文庫本をどれでもいいから選ぶ。損しない、おじさんが保証する。	{'place_id': '76de02149cf1f468'}
2020-03-09T12:06:10.000Z	1236986636291805184	時差出勤で8時から仕事にしたけど、年のせいかそもそも毎朝早起きだし最適でした。いい機会なので暫く8時出社にしたいであります！ https://t.co/xejBPGsxSF	{'place_id': '2446080129c66346'}
2020-03-09T12:06:10.000Z	1236986633246748673	プロ野球開幕延期・・・。今週末は札幌にベイスターズが来るのに無観客試合・・・。飲みにも行けない・・・。オープン戦の無観客試合は我慢できたが、これはキツい。早く落ち着いて遠征行きたいです。＃baystars＃今年こそ＃優勝だ	{'place_id': '2446080129c66346'}
2020-03-09T12:00:02.000Z	1236985090531405825	信月食べて出勤！もはやラーメンキャラ😂お仕事頑張るよー https://t.co/U29DCDq6Rq	{'place_id': '07d9e3e606485001'}
2020-03-09T10:33:35.000Z	1236963336329150466	風邪と診断書もらったから今日から出勤してるんでアルコール消毒よろしくっす熱も下がったし咳も無い3日も大人しく寝たから元気！！	{'place_id': '13fbcf4150ce380c'}
2020-03-09T10:02:35.000Z	1236955535510892544	#江別市東野幌 からの #夕景畑には融雪剤が撒かれ空には 白鳥 が飛んでいて道路脇からはキタキツネがこっちを見てる。そんな贅沢な風景の一枚💖残念なのはカメラを持っていなくてiphoneしかなかったこと。そろそろ外出の時には車にカメラ積んでおかなくちゃ💦#江別市 https://t.co/P2fcXf2SII	{'place_id': 'c3821cfe8f16bdb6'}
2020-03-09T10:01:34.000Z	1236955276449808384	@3938milkyhoney そだね😷マスクは大事に使ってる😷早く飲みに行きたい🍺😊✌️	{'place_id': '2446080129c66346'}
2020-03-09T09:48:38.000Z	1236952021820825601	学校の休み期間が延長に。帰宅時間のJR。時差出勤の影響か人はまばら。みんなマスクしてスマホいじって活気はゼロ。こんな時こそ飲食店に出来ることを考えよう。美味しいものは人を笑顔にする。何かやります。Twitterチェックしといてください！	{'place_id': '4d2b3083f504bceb'}
2020-03-09T09:45:48.000Z	1236951311674830850	@kuroneco_nanase 楽しい旅行でよかったね😁ワイワイできる友達って最高🤝	{'place_id': '4d2b3083f504bceb'}
2020-03-09T08:59:16.000Z	1236939598183292928	本当ごめん。電車で僕の座ってる目の前で咳と鼻水ズルズルしたまま立ってないで、離れて座って。咳いっぱい空いてるんだから。	{'place_id': '4d2b3083f504bceb'}
2020-03-09T08:53:04.000Z	1236938041379323904	@3938milkyhoney 禁止というか知事が土日は外出を控えるよう要請してた😱街中は人が少ないしデパートとか営業時間短縮やら臨時休業やら😫本当にどうなることやら😭	{'place_id': '13fbcf4150ce380c'}
2020-03-09T08:40:27.000Z	1236934863044759552	@3938milkyhoney 北海道は毎日感染者増えてるし、外出禁止令とかマジやばい😱💧でもラーメン食べたい🍜	{'place_id': '13fbcf4150ce380c'}
2020-03-09T07:38:58.000Z	1236919391226216448	保健所の人に「外出自粛令が出てるんですから、次回からは郵送してください。みなさん、そうされてるんですよ！」とイラついた感じできつめに注意された。見た感じ、まだ22～23歳。お姉さん、言い方・・・隣の窓口にいたオバサン職員がチラッチラッと見てた。	{'place_id': '2446080129c66346'}
2020-03-09T05:26:46.000Z	1236886122694766594	3月11日から福岡へ行く予定でした。コロナの事で損してでも旅行は取止めようと決心。でも、ピーチ航空の粋なはからいで全額手数料無料で返金してくれる事に。ありがとうPeach。必ず次も利用します。#Peach#特別対応#航空機 https://t.co/BDWkciphkS	{'place_id': '76de02149cf1f468'}
2020-03-09T04:19:22.000Z	1236869161067753473	@721_F1009 外出しちゃダメでしょ！！()	{'place_id': '13fbcf4150ce380c'}
2020-03-09T04:14:28.000Z	1236867926486994944	世の会社では体温何度以上で出勤停止という指示が出ているらしいが俺何も言われてないな。風呂上がりで体ポカポカ♨️☀️	{'place_id': '13fbcf4150ce380c'}
2020-03-09T03:31:18.000Z	1236857065034764289	@shiinasachiko 佐千子さんお疲れ様です🎵radikoでお聴きします🎵私も最近はカラオケ自粛中なので、外出せずに、CDTV.録画、DVD.USEN、三昧で結構忙しいです🎵日頃当たり前に過ごしていた事が、どんなに幸せだったかを、再認識している毎日です🎵健康って有難いです🎵お身体ご自愛くださいね🎵😆🍀😆🍀😆🍀😆🍀	{'place_id': '13fbcf4150ce380c'}
2020-03-09T03:26:28.000Z	1236855847025692673	まつげ植えに外出てるんだけど春じゃん	{'place_id': 'fe961fca5190a4d7'}
2020-03-09T02:34:38.000Z	1236842805063868416	@HorieMasatoshi 今日は電車に飛び込み選手権のエントリー多そうですね	{'place_id': 'a357c591f3dabb3e'}
2020-03-09T01:41:49.000Z	1236829511796191232	【BAR 六戒 3/9(月)～14(土)出勤メンバー】3/9(月)ハル、オカダユキコ10(火)なこちん、オカダユキコ11(水)美久、なこちん12(木)はに、IORI13(金)なこちん、オカダユキコ14(土)美久、オカダユキコ	{'place_id': '2446080129c66346'}
2020-03-09T01:27:13.000Z	1236825836772184066	圧倒的に北海道の電車のマスク着用率が高い。例）広島　30%  / 北海道　80-90%	{'place_id': 'afc70d6aeb55fa4a'}
2020-03-09T00:08:08.000Z	1236805934485254144	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/M8qdEgvo1R	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2020-03-10T23:55:37.000Z	1237527559715217408	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/IsnCincuJ8	{'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}, 'place_id': 'a357c591f3dabb3e'}
2020-03-10T23:26:15.000Z	1237520170307862528	雨の朝ですね。今日は夜にかけて雨から雪になる予報。外出される方々は体調崩さないようにして下さい。店主は体調問題ないのでマスクしていませんが手洗い、消毒で乗り切ります。ご来店お待ちします。 #コロナウイルスに負けない #消毒用アルコール設置 #ぶっかけごま油そば #東日本大震災を忘れない https://t.co/qsdmNGuLu0	{'place_id': '10f82e98b5575000'}
2020-03-10T23:14:21.000Z	1237517174610128896	通勤中のマスク装着率(3/11)今日は7割5分なイメージ(すれ違う人90人中23人未装着、JRの電車の同一車6人中0人未装着)北海道内の感染者数がなんとなく抑えられている楽観視なのか？年配の方が特にマスク装着率が低い感じがする検温35.8度#コロナ #マスク #咳エチケット #札幌	{'place_id': '13fbcf4150ce380c'}
2020-03-10T23:00:02.000Z	1237513575398178817	出勤直前にiPhoneフリーズして特大焦った	{'place_id': 'fe961fca5190a4d7'}
2020-03-10T21:34:03.000Z	1237491933829718017	久しぶりの出勤前ススキノ(*´∀`)♪HB OKUMax 51歳DJ gatai応援隊#addict #djgatai #飲食店応援 https://t.co/mazWsiYCUg	{'place_id': '100dbe9021179000'}
2020-03-10T16:16:50.000Z	1237412107106152454	@emukyu_ 本州に旅行でお邪魔して、そちらの牛乳飲むと、やはり農畜産物は北海道恵まれてるなぁと思います。牛乳飲んでグッスリ寝て下さいな🥛	{'place_id': '4d2b3083f504bceb'}
2020-03-10T15:02:16.000Z	1237393338178752513	今月はやることたくさんあるからきっと秒で終わる来月生きてるかなw次はいつ旅行に行けるのだろうかあーー悲しーーい、ガンバリマース	{'place_id': 'e0b7947e3d35d737'}
2020-03-10T14:41:51.000Z	1237388203226615811	春の暖かい雨で雪がとけて橋や側溝に詰まって洪水になる可能性があるというニュースを見てかなりびっくりした。さらに天気の急変や雪崩等を警戒して電車が止まる予定を流すのも見て、所変わればだよなぁ〜。	{'place_id': '2446080129c66346'}
2020-03-10T12:15:22.000Z	1237351339727843328	@whosaidlala 今度たまには飲みに行きません？情報交換しましょ	{'place_id': '13fbcf4150ce380c'}
2020-03-10T11:23:26.000Z	1237338267042721792	パチプロ時代の貯金でニート卒業旅行しようかな。コロナ怖いけど、、	{'place_id': '2446080129c66346'}
2020-03-10T11:17:51.000Z	1237336864584953857	一日体験あつきちゃんおるよ😁😁😁一時お出かけ　仕事してくる！	{'place_id': '13fbcf4150ce380c'}
2020-03-10T06:51:30.000Z	1237269836092149762	♪ I hope tonight 今夜だけ願うよ 銀世界止まった電車 口実にしてみたい泡のように儚い雪が冷たい 肩に ひらり 舞い落ちて♪#スリジエ#泡ユキ電車 https://t.co/PbTJgojIt8	{'place_id': '13fbcf4150ce380c'}
2020-03-10T03:47:53.000Z	1237223624961998848	いやーめっちゃ暇すぎて、長期旅行行くかーと会話している学生さん。おとなしく過ごしたらどうですか？	{'place_id': '13fbcf4150ce380c'}
2020-03-10T03:26:35.000Z	1237218264620478465	ようやくこれについて言及された　満員電車 条件合えば感染要因 2020年3月10日 https://t.co/fnqwQt2BxY	{'place_id': '13fbcf4150ce380c'}
2020-03-10T03:20:51.000Z	1237216822283255813	夏から飛行機でのお出かけ解禁（休みを取る！）で、やっぱり京都好きだから京都行きたいんだけど、夏の京都暑いよね？	{'place_id': 'c3821cfe8f16bdb6'}
2020-03-10T03:17:03.000Z	1237215866690736128	外出先で昼メシなう。小樽駅前の三角市場 さんかく亭三色チョイス丼(本マグロ赤身、サーモン、甘エビ)¥1,900 (税別)小樽の街は観光客が全然いなくて、この店も他にお客さんがいなくて相棒と貸切… ガンバレ、小樽！ https://t.co/I179fNyCra	{'place_id': '07d9ec6c1e886001'}
2020-03-10T01:34:10.000Z	1237189973054328832	初めての改札から地下鉄入ったら頭バグってて反対方向の電車乗ってた…二駅目で気付いて逆戻り😭	{'place_id': '2446080129c66346'}
2020-03-10T01:33:04.000Z	1237189696557629446	ブライアン ブライアンが…いつか試合を見に行きたかったダブルスでした。残念！！ https://t.co/K9DllXznb2	{'place_id': '424650fd9f1031ec'}
2020-03-10T00:32:49.000Z	1237174535318687744	@TRPG_DASUN わたしの作業場もそろそろ影響が出てくるかも。外出するかわりに贈答用の菓子を人に送りつける奇習でも生まれないかな(切実)	{'place_id': '2446080129c66346'}
2020-03-10T00:27:29.000Z	1237173195267956736	出勤したらロッカーに入ってた https://t.co/wMxEuAEinR	{'place_id': '424650fd9f1031ec'}
2020-03-11T23:56:25.000Z	1237890149163270144	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/3YApEYkWQw	{'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}, 'place_id': 'a357c591f3dabb3e'}
2020-03-11T22:08:35.000Z	1237863015032053760	【宿泊業者・旅行業者等向けの特別相談窓口について】北海道運輸局では、特別相談窓口を設置し、相談対応や支援策紹介を行っているそうです！　相談先：北海道運輸局観光部観光企画課　担当【岡本・米沢】電話番号：０１１－２９０－２７００	{'place_id': 'e0b7947e3d35d737'}
2020-03-11T22:07:12.000Z	1237862663964655621	我が子に先立たれた電車。物心ついたころから唯一生き残るこの塗装。 https://t.co/0SIYnTf1f4	{'place_id': '13fbcf4150ce380c'}
2020-03-11T21:17:24.000Z	1237850134316113920	起きました出勤しますか	{'place_id': 'e2688603fdb7a587'}
2020-03-11T21:04:10.000Z	1237846802285510656	新商品対応のため早出出勤の準備しながらコロナ対応のため寝室以外の窓を開けて寒さに震えながらマーケット対応のため #モーサテ 見ながら空腹対応のため朝メシ食ってます。	{'place_id': 'e024abbacb11ebca'}
2020-03-11T19:37:31.000Z	1237824995763425280	ササラ電車キター https://t.co/POjh06DLRX	{'place_id': '13fbcf4150ce380c'}
2020-03-11T19:14:54.000Z	1237819305921667072	すすきの朝4時ササラ電車待ち https://t.co/t8nTj0wDCT	{'place_id': '13fbcf4150ce380c'}
2020-03-11T15:34:28.000Z	1237763831532675073	出勤する度にシフトが変わっていく。というか、休みが増えていくこの頃。ついに9連休が出現。後半は出雲呉だが…前半何しよう！？楽しくなってきた！…そもそも9連休あったら普通に海外行けるやないかー！！！	{'place_id': 'bf88b4fa5b342b64'}
2020-03-11T12:57:55.000Z	1237724432237387776	在宅勤務で外でない生活がいやになり、午後休とって街に出た。どうせ外出してもマスクでかくれるし、とサボっていたヒゲ剃りをし、ついでに髪も切った。スキャナーを閉じ、あたり見れば、出歩く人があきらかに少ない。喫煙所も閉鎖。というわけでコロナなにしてくれてんねん。と。	{'place_id': '2446080129c66346'}
2020-03-11T12:02:51.000Z	1237710576286986241	コロナのせいでなかなか外出できない…生活必需品の買い出しがてら近くでラーメンも食べた！ひさびさのネギあり！うれしい！ネギの辛味と食感は全体が引き締まる！とてもおいしかった！#中華そばカリフォルニア https://t.co/96tXGuJ9eJ	{'place_id': '10b22be71e941001'}
2020-03-11T09:53:39.000Z	1237678060570214400	楽しみにしてた人もたくさんいただろうね。卒業旅行とかで行こうとしてた人もたくさんいただろうね。悲しいね。。。早く通常の生活に戻ってほしいと強く思う https://t.co/rL4GT97JCT	{'place_id': 'fe961fca5190a4d7'}
2020-03-11T08:59:47.000Z	1237664506324504577	うちの会社の委託の病院の看護師さんコロナ感染。入院外来受け入れ禁止。退院外出なども禁止。前の職場の後輩がそこにいるけど、食事のオーダー業務に追われたって泣いてた。なんかもう身近にも。	{'place_id': 'e024abbacb11ebca'}
2020-03-11T08:35:03.000Z	1237658281666985984	トイレしたらウォシュレット使う派なんだけど、外出先でも使って大丈夫？外出先のウォシュレット使う使わないは分かれるとおもうけども。ケツからコロナウイルスに感染とかしない？ニュースで「20代男性 ウォシュレット使用でケツからコロナに感染か」とか全国放送されたくないよ#コロナウイルス	{'place_id': 'aedee7b3bd878532'}
2020-03-11T08:34:11.000Z	1237658061617029126	9年前の今日、仕事終わって毛皮のマリーズのライブに行ったなぁ。何も知らないまま、学校や職場から直行している人ばかりで、メンバーが「今日地震ありましたね…😭」と、言われた時みんなちょっと笑っていた。ライブ後に飲みに行ったお店で、津波の映像など見せられた。笑った自分を反省した。	{'place_id': 'e2688603fdb7a587'}
2020-03-11T05:30:16.000Z	1237611777992450052	@john02730 うお仕事できそうな人からリプきてびびった体めちゃくちゃ楽だよね、こっち車通勤だから大した差はないけど電車通勤の人たちはQOLめちゃくちゃ上がる世ねえ。逆に生産性良かったことを上に知らしめるべくがんばろか！	{'place_id': '2446080129c66346'}
2020-03-11T04:37:20.000Z	1237598459193995268	南恵庭駐屯地からこんにちは♪🙋🏻‍♀️いつまでもあると思うな、親と地元のお店。お出かけする人が激減した影響で、危機的状況のお店も少なくないようです😢地元の飲食店で食べ呑み＆お買い物して、自分の街のお店を応援しませんか。美味しいもんを食べてエナジー補給💪笑顔溢れる1日になりますように🌟 https://t.co/fAg528NmUx	{'place_id': 'afc70d6aeb55fa4a'}
2020-03-11T03:05:00.000Z	1237575221915222018	低気圧の影響かな？今日はなんだか身体が重いのでスキーはお休みして娘とびっくりドンキー🍴子供も外出自粛ばかりではストレスがたまり過ぎるし。 https://t.co/8MaSQBgjzr	{'place_id': '4d2b3083f504bceb'}
2020-03-12T23:55:54.000Z	1238252406921744386	#札幌鮭ラーメン麺匠赤松 ・赤松ﾃﾞｽ皆さん〜✋おはようございます。コロナ影響で厳しい環境の北海道‼️麺匠赤松 明日3月14日 土曜日より営業開始致します✋今日はこれから明日の営業仕込に出勤します✋2月末までの予定だった限定『味噌らーめん札幌流Style』も引き続き提供致します。 https://t.co/wnJ1vCQQlq	{'place_id': 'e826cd2494f53e40'}
2020-03-12T23:14:31.000Z	1238241993542619137	通勤中のマスク装着率(3/13)今日は7割5分なイメージ(すれ違う人100人中26人未装着、JRの電車の同一車12人中3人未装着)昨日は直行でしたので1日空きました25%ほどの人は危機感なし？検温35.6度#コロナ #マスク #咳エチケット #札幌	{'place_id': '13fbcf4150ce380c'}
2020-03-12T23:04:28.000Z	1238239467002970112	4/1～4/6まで帯広帰省できる⤴️⤴️⤴️⤴️⤴️⤴️⤴️⤴️でも、飲みに行ける人いるかな？泣	{'place_id': '2446080129c66346'}
2020-03-12T22:56:10.000Z	1238237377597857792	@mayu_ron ロンちゃん、セーター？ベスト？めっちゃ可愛い😄…さて明日出勤になってしまって、気合いが入らないが頑張ろう😑…すずさんおはようございます😅	{'place_id': 'e2688603fdb7a587'}
2020-03-12T22:49:34.000Z	1238235714803752960	これは「電車」じゃなくて「汽車」だべさ※「気動車」を「汽車」と呼ぶのは方言と生まれも育ちも関東の某友人が言っていたが、北海道に限らず、九州出身の祖母や、よく訪れる鳥取でもそう呼んでいた https://t.co/hNNkuONXxt	{'place_id': '09c0c718cc6db8d2'}
