2021-02-21T23:58:42.000Z	1363639313473232896	出勤！！え？胃腸炎？治ってないですよ？←	{'place_id': 'a1383746d9e64c93'}
2021-02-21T23:49:12.000Z	1363636923802132480	朝、乗る電車に電動車椅子のおじさんが途中から乗り込むが、車内で変に威嚇したり、下りる時も乗り降り出来る板持ってくる駅員さんに見向きもせず、スルーしていくのを見てて、ちょっとそれどうなの？とは思ってしまう。もちろん日々ストレスは理解出来るが、お互い調和して過ごしたいものだ。	{'place_id': '28b9063fdce43645'}
2021-02-21T23:41:12.000Z	1363634911853174787	通勤電車で痴漢騒動横浜に着いた時に痴漢です！と言う女性の声と違いますと否定する男性の声、女性は立ち去ろうとする男性の腕を掴んで離さず、幸い先頭車両ですぐ車掌さんが出てきて男性を確保し、警笛も鳴らしてた（応援要請？）クロかシロかは分からないけど、クロならしっかり裁かれてくれ	{'place_id': '44bd8dbe9ffe1625'}
2021-02-21T23:40:56.000Z	1363634841938325505	おはようございます☀今日は暑い⁉︎って感じに…じわじわ気温が上がってきてる様な気がします😅月曜日！新しい1週間の始まりですね！今週もよろしくお願い致します🙇‍♀️電車の中…暑い💦皆さま良き1日を〜😊✨	{'place_id': 'f72cbd7b378a05fc'}
2021-02-21T23:37:34.000Z	1363633994886049795	出勤開始!おはようございます	{'place_id': '5c43b25fece122d2'}
2021-02-21T23:35:29.000Z	1363633473940983810	おっさんはなんで満員電車で意地でも吊り革持とうとするんだろう？おっさんはなんで電車のイスに座る時に全力でどかっと座るんだろう？斜めに手伸ばすから思いっきり頭にあたってるのにやめない(#ﾟДﾟ)ｺﾞﾙｧ!!	{'place_id': '7efb0fd5276fdda5'}
2021-02-21T23:32:25.000Z	1363632700515520512	@uuuuyan14 二重マスクにしてから、あまり外出時に鼻が疼くの減りました！	{'place_id': 'dee4362fa7f11785'}
2021-02-21T23:26:16.000Z	1363631151991181314	おはようございます♪🍀✨今朝もオジサンのたまり場に到着です！本当はお休みのはずでしたが、何故か出勤になりました( ꒪⌓꒪)せっかくのおバイク日和が(&gt;&lt;) (@ CAFÉ de CRIÉ in 立川市, 東京都) https://t.co/SAHmHrDPQ0 https://t.co/csREM8UbhB	{'place_id': 'e9d13ad4ff9f02c1', 'coordinates': {'type': 'Point', 'coordinates': [139.41424884, 35.69982026]}}
2021-02-21T23:23:19.000Z	1363630410735906824	今日は半袖で外出た(`･ ω･´)コート着てる人もまだたくさんいて、かつジャケットやパーカーの人もたくさんいて、温度感差がはんぱない。晴れの日の気温10度は夏です😎	{'place_id': '4c1c4868f96634ed'}
2021-02-21T23:22:29.000Z	1363630200257343488	さすが連休谷間で電車も空いてるね、って言いたかったが電車混んでるぅ。。。	{'place_id': '336251fac4207ae3'}
2021-02-21T23:12:29.000Z	1363627683406512129	今日も元気に出勤してるょ	{'place_id': '0fd33386c57b038a'}
2021-02-21T23:11:53.000Z	1363627531610451969	ボンジュール🥳今週も始まりました！数週間ぶりに出勤してます。ピーク時の電車乗ってるけどそれ程混雑して無いね。今日も良い一日を✨#おは戦30222fg#せどり#副業	{'place_id': 'a35b6b4421e1a506'}
2021-02-21T23:10:55.000Z	1363627288823169026	猫ツイートあった( ・∇・)👍2012年当時のツイート国分寺に住んでいた時の朝出勤する時に中央線の線路脇の路地で見かけた野良猫？🐈を撮影したやつ(・∀・)笑ツイート🐈‍⬛自体は仕事の休憩中にしたやつ👍 https://t.co/PZLSOxEeAh	{'place_id': '451617631d24d98c'}
2021-02-21T23:07:45.000Z	1363626491037294593	不要不急の出勤 (@ 光が丘駅 - @toeikotsu in 練馬区, 東京都) https://t.co/xRFBWHyCPV	{'place_id': 'dcc2630623880f96', 'coordinates': {'type': 'Point', 'coordinates': [139.6292809, 35.7587387]}}
2021-02-21T23:05:26.000Z	1363625909887016960	今日も暖かいね☀️帰る頃も15度くらいあるみたいだから、久しぶりにコート無しで出勤🤗	{'place_id': 'faab662cb34cf04f'}
2021-02-21T23:04:18.000Z	1363625623537602560	@bittersweet830j 私も退院して5日後から出勤してます。傷口まわりが排液で張ったり、痛みがあったりするけど、有給休暇もそんなに取ってられないし。お互い無理せずにいきましょう😊❤️	{'place_id': 'faab662cb34cf04f'}
2021-02-21T23:01:40.000Z	1363624963396292616	2～3分電車遅れてるね こんなの日常茶飯事だけど() (@ 成城学園前駅 - @odakyuline_info in 世田谷区, 東京都) https://t.co/tr421TwGyo	{'place_id': '1b0cfebe3424e14f', 'coordinates': {'type': 'Point', 'coordinates': [139.59880991, 35.6400898]}}
2021-02-21T22:59:47.000Z	1363624486860255232	@jf1iip おはようございます♪週3回の事務所当番の他にも出勤日が多数有るんです(T . T)	{'place_id': 'f72cbd7b378a05fc'}
2021-02-21T22:59:29.000Z	1363624412709224450	@1004Aal わかる😢ずっと一緒におったしね。応援しとる📣ほんま、もう一年😭宣言も延期になるしで外出もしにくいやんな😢はよ会いたいねえ😭	{'place_id': '61774861ea700565'}
2021-02-21T22:58:06.000Z	1363624063860576260	電車少し空いてる。	{'place_id': '7ee61f505fdfdf5c'}
2021-02-21T22:57:36.000Z	1363623939356852228	COCOAのアップデート通知来た。不具合が修正されたかは次の出勤から見て行くとしよう。#COCOAhttps://t.co/tQHoCgcV5K	{'place_id': '94c92bc0c4b78c62'}
2021-02-21T22:57:12.000Z	1363623839108718595	おはよございます。始まりました月曜日！そして、明日は祝日！wなぜ、pso2の日はいつも出勤日なの…？(´；Д；`) https://t.co/wQwJMRzZFI	{'place_id': 'f808b328dbac41d3'}
2021-02-21T22:54:34.000Z	1363623173627863040	タイミングよく情熱の赤い電車と組んで運行した時にあたった… https://t.co/HUy0lBu8hV	{'place_id': '0d8054846be7f7be'}
2021-02-21T22:52:39.000Z	1363622693170417665	さ！出勤ですだあきです💪	{'place_id': '962b0af43cd1ad6c'}
2021-02-21T22:45:06.000Z	1363620792483811328	@mikumikubom ️☀️ おはようございま〜す✧ 🕊ﾇﾝﾇﾝ　電車に乗りましたぁ 🚃'''今朝は暖かいですね♪|ω')　さ、明日は天皇誕生日。頑張らねばー　　　良き一日を✨◝( ˙ ꒳ ˙ )◜　　　　　　　🦔'''🐈 今朝の日野ﾝ https://t.co/XEg7pAU3vx	{'place_id': '07d9e3bdf6084000'}
2021-02-21T22:44:57.000Z	1363620753262841860	@Swordfi52449289 おはようございます😊リフレッシュ休暇いいですね👌🏻天気いいからお出かけかな😅	{'place_id': 'f43d3d50a3b017e9'}
2021-02-21T22:37:21.000Z	1363618842153340928	明日休みだから世間は有給取って休んでるんだろうと思いきや、むしろ普段より電車混んでてテンション下がる。	{'place_id': 'dcc2630623880f96'}
2021-02-21T22:35:31.000Z	1363618382470283266	今日は仕事お休み｡でも何となく早起きして､いつも出勤する時間に外に出て､そのまま駅に向かって電車に乗って､どこへ行くんだろう｡ https://t.co/hOSEH0fjMj	{'place_id': '07d9d30ff7887003'}
2021-02-21T22:35:05.000Z	1363618272235507717	出勤します。 https://t.co/RepQP5sBCb	{'place_id': '0fc3557fcfd46000'}
2021-02-21T22:32:33.000Z	1363617632843276292	おはようございます！連休も４日目。明日は、子持ちのバツあり女性とデート。今日も予定ないな。飲みに行きたい！夜から複数誘われてるけど悩み中。行ってパコパコして、女の子を気持ち良く快楽へ誘って来ようかな。	{'place_id': '1b0cfebe3424e14f'}
2021-02-21T22:30:02.000Z	1363617001336229890	横浜線　十日市場駅からマゾ男電車に乗ります。	{'place_id': 'bb7a59998ec7fdba'}
2021-02-21T22:27:01.000Z	1363616241911431170	電車の運転士と車掌ってテレワークできないかな？家でモニター見ながら運転も放送もできそうだけど。そうなったら、タイトーと業務提携しそうwww	{'place_id': '4fc060f8061bb535'}
2021-02-21T22:21:50.000Z	1363614935809359875	出勤中…酒飲めないのに酒の歌…(^^;;月曜夜から白ワイン〜だけれ〜ども仕事で飲めません〜🙅🏻 https://t.co/Diss1QMuSq	{'place_id': '0fd33386c57b038a'}
2021-02-21T22:18:37.000Z	1363614126505742337	出勤前の温泉♨️、まじ最高すぎるこれだけはやめられない https://t.co/IrpEEgncjD	{'place_id': '122b5e48fa577004'}
2021-02-21T22:13:30.000Z	1363612840196628480	おはようございます。朝の読書完了！白湯を飲みながらだと調子良い。今日は暖かいので出勤が楽しみだ。	{'place_id': '03060ba847e52dcd'}
2021-02-21T22:13:15.000Z	1363612775377903616	🌅おはようございますたっぷり寝たぞーっ❗️👁️👁️赤い電車で行ってきますっ🚈 https://t.co/Kreo0U5G5g	{'place_id': '44bd8dbe9ffe1625'}
2021-02-21T22:09:12.000Z	1363611758074552322	@MoritaYokohama おはようございます😃明日は祭日個人的に今は祭日無くして欲しい🤥大勢の買い物、不要不急の外出も多いですよね‼︎まぁ〜個々で匙加減違う🥱都内、千葉市、船橋市繁華街人がまたやばいと思います。コロナに折れずお互い頑張りましょう♪	{'place_id': '41d9dd520c812894'}
2021-02-21T22:07:58.000Z	1363611447985512452	☀️皆様☀️おはようございます♪#市川市　気温8°月曜日　暖かくて良いですね👍昨日は息子の運転でお買い物してきました。大分運転も上達していて安心出来ました。　明日は休日出勤で愛知の常滑市まで　う〜寝てたいけど仕事💦　それでは　いってきまーす🤗#イマソラ https://t.co/ZiaFzOMyXL	{'place_id': 'db215c78c59027e4'}
2021-02-21T22:04:10.000Z	1363610491461885952	本日久々のゴルフなので早朝から千葉へ向かってる⛳ごるふ。平日の電車は空気が重い。 https://t.co/kvvJKEGP0A	{'place_id': '07d9e3a592c85001'}
2021-02-21T22:00:44.000Z	1363609626428678146	電車が朝日を浴びて都心へと吸い込まれていきます、ラーメン食べたい🍜	{'place_id': 'f7c22e0cf7b3af2b'}
2021-02-21T21:56:04.000Z	1363608452916908033	ヤバイヤバイ(´д｀|||)鼻と目がかゆすぎて電車の中で我慢しすぎて泣けてきたwなんか花粉ヤバイwほんとにやばすぎるwマスクしてて良かったw	{'place_id': '03060ba847e52dcd'}
2021-02-21T21:54:39.000Z	1363608098296979456	早朝出勤 (@ JR 品川駅 in 港区, 東京都) https://t.co/Wm6RcuCqIp	{'place_id': '594fa6c6bc5b5ba9', 'coordinates': {'type': 'Point', 'coordinates': [139.73861564, 35.62835694]}}
2021-02-21T21:50:40.000Z	1363607094822330371	@ryohei1988 タクシー出勤なんて、おしゃれ😀👍	{'place_id': 'f7c22e0cf7b3af2b'}
2021-02-21T21:49:13.000Z	1363606730131705857	今朝は特急はちおうじで出勤。G車のシートをリクライニングさせてゆっくり休める時間はありがたい。 https://t.co/dUWHiFfE3h	{'place_id': '07d9e3a8abc81001'}
2021-02-21T21:45:08.000Z	1363605703101833216	早くも出勤です。	{'place_id': 'f72cbd7b378a05fc'}
2021-02-21T21:44:23.000Z	1363605511153676290	朝焼けをゆっくり眺めつつ出勤です☀️ https://t.co/nbBme55Qs7	{'place_id': '07d9ec76a2485001'}
2021-02-21T21:43:45.000Z	1363605351740755971	@ameagari_kyoun 早く、もっと売れるようになりたいのでもっと売れたら飲みにいきたいです😁	{'place_id': 'a35b6b4421e1a506'}
2021-02-21T21:33:12.000Z	1363602696922570752	おはようございます。今から出勤です。今日は「いずみ中央」の現場です。今日も頑張ります。	{'place_id': '61774861ea700565'}
2021-02-21T21:32:10.000Z	1363602438863773698	出勤開始…急行西武新宿2003	{'place_id': '2e6e669592f1353f'}
2021-02-21T21:24:40.000Z	1363600552207130625	おはようございます！さて出勤なわけですが、きょうは偽池上季実子さんのワンマンショー。無線が鳴るかどうか・・・🤔	{'place_id': '2dca688458c4fd18'}
2021-02-21T21:22:47.000Z	1363600078548557827	おはようございます☀️今日はダウンベスト着なくても平気👍👍👍今週の出勤日数は2日💦久しぶり過ぎて今日、仕事出来るかな😅頑張ってきます(ง •̀_•́)ง	{'place_id': '962b0af43cd1ad6c'}
2021-02-21T21:14:44.000Z	1363598052603297792	おはようごじゃります🥶今日は1日テレワークがんばります。◇外出時にはマスクを付け、人混みを避け、帰宅時には手洗い・うがいをしましょう。◇コロナは、血管に悪影響を与える様です。血管は症状が出にくく、重症にならないと気付けません、気を付けましょうご安全に！	{'place_id': '519decbcbebfd98d'}
2021-02-21T21:10:04.000Z	1363596875090206720	#平沢憂誕生祭2021おはようございます。今日は #けいおん！ の平沢憂ちゃんの誕生日とのことで、大好きなお姉ちゃんの生首w、じゃなくてぬいぐるみを持っている姿を描きました。休日出勤＆深夜アニメ視聴疲れが抜けませんが、今日も頑張ります。#平沢憂生誕祭2021 #平沢憂誕生祭 #平沢憂生誕祭 https://t.co/qsXcLN9RhK	{'place_id': '0fd33386c57b038a'}
2021-02-21T21:08:52.000Z	1363596573037326338	「ラウクレ2終わったらすぐ帰らなきゃ…電車間に合わなくなりそう…」退場規制とか関係なく早く帰る方法があるんですよね。これ以上は言いませんよ	{'place_id': 'dded92a2db180dd1'}
2021-02-21T21:04:21.000Z	1363595440189415425	さて、これから会社に行くために電車に乗るところです。	{'place_id': 'dcc2630623880f96'}
2021-02-21T20:59:43.000Z	1363594270179909632	@majimaji_07106 とっくんさん(^-^)おはようございます(^-^)日曜出勤お疲れ様でした(^-^)きちんと、代休をとってゆっくりしてくださいね(^-^)	{'place_id': 'afd2dbc6df82cca8'}
2021-02-21T20:54:48.000Z	1363593033002881026	@umatoninzin 姫おはようございます😃今日もよろしくお願いします♥️♥️♥️💘😊😊😘💕🥰😍🤗💦❤️💓💖💗💞😚素敵な一日を過ごし楽しんでくださいね♥️♥️♥️😊💘💘💘❤️😘😘😍💞💞😉💗💓🥰💖💕今日もお仕事頑張って👍👍下さい♥️😘♥️💖今週もよろしくお願いしますね気をつけてお出かけ下さいね♥️♥️👍💘💘😘💖💕😊😊💞🥰💓💗💗	{'place_id': 'faab662cb34cf04f'}
2021-02-21T20:50:59.000Z	1363592076403744768	@ayaka_tr12 こちらも、なんかいつもより混んでる気がする…な出勤途中🚃🚋💭	{'place_id': 'd2262f18bc1f84c5'}
2021-02-21T20:48:48.000Z	1363591524819349513	出勤 (@ 新桜台駅 - @seiburailway in 練馬区, 東京都) https://t.co/6eVKlVCER3	{'place_id': 'dcc2630623880f96', 'coordinates': {'type': 'Point', 'coordinates': [139.66837741, 35.74082025]}}
2021-02-21T20:38:26.000Z	1363588913990934537	コロナが落ち着くまで、不要不急の旅行は控えればいいのに、我慢出来ないのかな？	{'place_id': '32049a95db695cb8', 'coordinates': {'type': 'Point', 'coordinates': [139.80451442, 35.67567568]}}
2021-02-21T20:37:56.000Z	1363588790124617728	おはようございます☀今朝の体重は68kg台になってしまった…前からそうなんだが、何故かジムで筋トレした後は体重が増えてる…今朝は早めの出勤だ。#あすけん #ダイエット垢さんと繋がりたい https://t.co/nXSqh0QuEp	{'place_id': 'bfdffb491d839e84'}
2021-02-21T20:36:43.000Z	1363588482967482369	哀しみの出勤 (@ 三郷中央駅 in 三郷市, 埼玉県) https://t.co/F1QLEU5WFw	{'place_id': 'e20cd4ef291c416b', 'coordinates': {'type': 'Point', 'coordinates': [139.87827848, 35.82435594]}}
2021-02-21T20:33:23.000Z	1363587645247422464	@yassan2015oo おはようさんです🎵今朝も早いですね！今日は暖かくなるというので、コート無しで出勤しました。明日は休みだ(〃ω〃)頑張りましょう🎵	{'place_id': 'e55409e2b3f74247'}
2021-02-21T20:29:54.000Z	1363586767094341633	毎週のように夕方まで寝て朝まで起きてる日曜日をやってる。なので月曜日はセルフオール出勤状態。	{'place_id': '594fa6c6bc5b5ba9'}
2021-02-21T20:28:14.000Z	1363586349735944192	おはようございます(〃ω〃)２月も最終週になりました！明日がお休みなのは嬉しい😃🎶今朝は久しぶりに、黒の3Pにネクタイで出勤です！ https://t.co/fpR5nqjFlr	{'place_id': 'e55409e2b3f74247'}
2021-02-21T20:20:50.000Z	1363584488807292931	えっ👀⁉️５時に異音の影響で５：１９発の上りが運休⁉️発車前点検したの？まぁ～ちなみにオイラは次の電車を利用してますけど (@ JR 1-2番線ホーム - @jreast_official in 柏市, 千葉県) https://t.co/2RGRzUTR57	{'place_id': 'f43d3d50a3b017e9', 'coordinates': {'type': 'Point', 'coordinates': [139.97142228, 35.86266171]}}
2021-02-21T20:04:16.000Z	1363580315650781186	@flowerori201803 おはようございます😄私も4:30起きで出勤ですよ！🥶	{'place_id': 'e60fb4e164191d47'}
2021-02-21T18:49:28.000Z	1363561492205903875	路面電車は草	{'place_id': '307c68972fd1dc20'}
2021-02-21T18:06:21.000Z	1363550644108361730	本日もありがとうございました❣️昨日、今日とややへこみましたが前向きに自分なりに頑張りたいと思います🤗うとうとしているお客様を見てほっこりしちゃった☺️♪自分らしい施術ができるようにもっと研究しよ～🤔次の出勤は23日(火)11-19→茅場町です🙋🏼‍♀️ Spa a Aroma Ocean𓇼⋆Hasumi Haga⋆𓇼 https://t.co/NV3ynRKgvp	{'place_id': '0fc2ea0d8b155000'}
2021-02-21T16:58:28.000Z	1363533557562548226	地方に旅行して、旅先で神社に立ち寄ることが多い。神職を見かけて最初に訊くのが「院友でいらっしゃいますか？館友でいらっしゃいますか？」だ。どちらでもない方もいらっしゃるが、まずは「院」か「館」かで挨拶話を選んで、祭神や祭祀という本題に移る。	{'place_id': 'dcc2630623880f96'}
2021-02-21T16:51:27.000Z	1363531794797060096	@2mmbPkM00IJwIUV 没事，既然都要签证，来🇯🇵日本旅行吧！这里有6852个岛屿呢！🥳	{'place_id': '7efb0fd5276fdda5'}
2021-02-21T16:43:20.000Z	1363529751588081669	火曜休みらしいねなら、明日は午前だけ出勤にしようかな有給消化しないとそれではボアノイチ	{'place_id': '44bd8dbe9ffe1625'}
2021-02-21T16:39:31.000Z	1363528789334970374	電車でGO!2　乗客の怒り https://t.co/uwtbV2sZgB @YouTubeより	{'place_id': 'f7c22e0cf7b3af2b'}
2021-02-21T16:18:37.000Z	1363523530726383617	@yb_namedaruma 個人的には騒ぎすぎなだけだと思いますけどね、これ言うと怒られるから言いませんけども...。インフルエンザで死んでる人より少ないわけですから。まあ、戻っても全てが元通りになるわけではないんだろうけど、とりあえず飯難民回避して、みんなが笑って飯食って、旅行できる日々が来てくれれば	{'place_id': '49524fd7b35fd754'}
2021-02-21T16:14:41.000Z	1363522541310988294	電車で乗り過ごして高尾山で解き放たれた、終わり‼️	{'place_id': '107a34fab7576000'}
2021-02-21T16:04:28.000Z	1363519969120587782	電車で寝過ごして、財布落とした。徒歩で20キロ歩く。	{'place_id': '4ad3383e25ac98d9'}
2021-02-21T15:58:02.000Z	1363518349519413249	電車や飛行機で移動する予定が出てきて、みなさんスキーケースどうされてるんでしょうか？車ばっかりやから煩雑にトランク載せてたけど、このコロコロ持って移動やから何がええのかしら。詳しい人、教えてくださいませm(__)m https://t.co/m5EYukVjCw	{'place_id': '4c1c4868f96634ed'}
2021-02-21T15:54:07.000Z	1363517363367276545	明日はひさしぶりにお出かけ🚗💨	{'place_id': '7ee61f505fdfdf5c'}
2021-02-21T15:43:39.000Z	1363514729742757888	@kohana_honey2 秋葉原に出勤する機会ないと思うんだけど、ちなみに、ポケモンgoのレベルってどのくらい？	{'place_id': 'a35b6b4421e1a506'}
2021-02-21T15:33:02.000Z	1363512059107811332	2/21 田中そば店@浅草肉そば+韓国風明太ごはん18時の朝食🤤には重過ぎるかも？なチョイスだと思ったらところがどっこい…澄んだ豚骨スープが旨い‼️多加水な麺も旨い‼️チャーシューも旨い‼️地元に本店がありながら未訪だったのが悔やまれる…浅草なら出勤前に途中下車して来れるじゃ〜ん😎 https://t.co/ySFEILfPil	{'place_id': '0fc3cf5a02d4f003'}
2021-02-21T15:29:32.000Z	1363511180187164672	@ryo_3535 今日新橋に飲みに行ってきたよ	{'place_id': 'dcc2630623880f96'}
2021-02-21T15:15:47.000Z	1363507718531682314	#叔父 が亡くなり #コロナ禍 #家族葬 #東京 #西部 へ行く事になり、奇しくも #母 と #久しぶり の #外出 #コメダ珈琲店一之江駅前店 #コメダ珈琲 #畑のど真ん中 に出来た様な物なので #競争相手がいない ので #一人勝ち 状態 場所: 一之江駅バス停 空港行きのりば https://t.co/zJHr6gI1ru	{'place_id': 'afd2dbc6df82cca8', 'coordinates': {'type': 'Point', 'coordinates': [139.8824247, 35.6859245]}}
2021-02-21T15:15:44.000Z	1363507705457991680	あれだけ外出自粛を連呼してる小池都知事が選挙応援の街頭演説に行っていた事に疑問を感じる。俺だけかな？#小池都知事 https://t.co/H8tJ5FhvyJ	{'place_id': '77173905596af4ab'}
2021-02-21T15:13:25.000Z	1363507121707384840	今週の壁紙は2月20日関係のモカァで。シナモせかい旅行初演日2012年12月14日の翌日のニコニコカフェシナモン2でOSTER Project さんと心雪お姉さんがシナモントリップのCDを宣伝してた。 https://t.co/hnIaYPpXdw	{'place_id': '4f8c5ba59b1e3250'}
2021-02-21T15:10:31.000Z	1363506394268196868	今日やばい！画像参照都内デリ🚗予約完売続出店舗さんです♪昼職頑張りながら、たまにロングで出勤したら、スパークしちゃった😂基本、週2、3で、3〜4時間出勤で、アベ、3〜6万の子勤怠良し、接客良しなら安定して稼げる店舗さんです♪ https://t.co/eDWMOc173p	{'place_id': '7ee61f505fdfdf5c'}
2021-02-21T15:03:32.000Z	1363504634535444480	@harules12 以前からサブ機を考えていたので α7RⅢを買っちゃいましたw ヽ(・∀・)ノ📸←壊れてるのはカメラじゃなくてカメラマンwもちろん7Ⅲも治します (*´ω｀*)最近 残業や休日出勤が多い職場に異動したのでこの分働きますww	{'place_id': '61774861ea700565'}
2021-02-21T14:54:40.000Z	1363502405661327374	バーテンダーのとーよーです‼️昨日は友人が飲みに来てくれました✨最近は同世代’95,96年世代のお客様も増えてきています😁1人のみデビューを考えているそこのあなた、ぜひb.e.parkにお立ち寄りくださいませ‼️ https://t.co/i3nh9HUeL1	{'place_id': '12a04eb6f1577008'}
2021-02-21T14:49:48.000Z	1363501179070676997	ｼﾞｮｰｼﾞｨさんと飲みに行きたいなぁー	{'place_id': '4c1c4868f96634ed'}
2021-02-21T14:47:57.000Z	1363500715075756036	取り合えず3月26日は有休の申請出すところまでは部内で根回しした。元々時差出勤シフト週だから午前中なら行けるけど念の為に。 https://t.co/HoOfl71uut	{'place_id': 'dcc2630623880f96'}
2021-02-21T14:36:25.000Z	1363497811283615747	今日はここに、うまーいエスプレッソを飲みに行ったよ。スーパー華やかで甘くておいしかた、、🤤 https://t.co/qtOu7ruONr	{'place_id': '124bf3ac2dd4f000'}
2021-02-21T14:35:56.000Z	1363497691553013765	noraさんの家飲みに揚げおかきもお仲間に入れてもらいありがとうございます😊鶏生ハム美味しそうですね🤤🤤 https://t.co/ByX6ojiZya	{'place_id': 'c53687ba4506d6ee'}
2021-02-21T14:25:43.000Z	1363495117470896137	確かに其れは言えてる‼️21日日曜日はずっと寝ていた。五反田G5での桃奈りさこちゃんのライヴは又今度にしよう。丁度NHKで衝撃的な番組を遣っていたのを視た。「61年間の刑務所生活から仮出所の1年後に亡くなった元受刑者の話」先週は6日間の出勤で疲れただけに自宅で寛ぐ以外何も出来なく成った。 https://t.co/COG48imaxP	{'place_id': '4c1c4868f96634ed'}
2021-02-21T14:23:29.000Z	1363494557317431304	@sake_tanaka たなかさん乾杯です🍻✨どこまでも歩いて飲みに行くのっ⤴️	{'place_id': 'faab662cb34cf04f'}
2021-02-21T14:21:57.000Z	1363494168857767936	久々に電車内で意識ぶっ飛んでもうた	{'place_id': 'b9351bbc6fc4189d'}
2021-02-21T14:15:57.000Z	1363492662767099908	@nyankatsu49 うりニャンは、ママさんが外出するのが寂しいみたい！早目に帰ってきてあげてくださいね💕	{'place_id': 'e60fb4e164191d47'}
2021-02-21T14:00:45.000Z	1363488834441383943	今日の伊勢への日帰り旅行は近鉄特急をたくさん見られて楽しかった！#近鉄 #しまかぜ #伊勢志摩ライナー #ひのとり #アーバンライナーnext https://t.co/Rq4IA0iwPb	{'place_id': 'a24531308a92ae15'}
2021-02-21T13:54:49.000Z	1363487341894127618	緊急事態宣言明けるのずっと待ってたんだけどなぁ。結局受けた影響は何もリカバリーできなくていろんなものから強制卒業になるなこれは。個人的にプラスになったこと一個もない。通勤だってもともと徒歩圏内だったのに逆に電車通勤になったし。仕事あるだけ贅沢かもしれないけど相当代償払ったよ。	{'place_id': 'bcf7dca0cae1c2e6'}
2021-02-21T13:51:08.000Z	1363486415368069121	@meigetu5 明日まで走って卒業の電車が多摩湖線で走るって言っていたよーな。ラジコタイムフリーで是非。わりと冒頭。	{'place_id': 'b3b52bda7ae86b07'}
2021-02-21T13:48:48.000Z	1363485829927227399	鉄道ファン４月号に、井の頭線の小特集がありました。懐かしい電車の写真が多かったことと、文章も公平かつ客観的に記されており、買いました。#鉄道ファン https://t.co/mFiyaXLasV	{'place_id': 'bfdffb491d839e84'}
2021-02-21T13:47:44.000Z	1363485560627552259	東京に出たので2本目今日は出勤も兼ねて都区内パスを購入した https://t.co/bm3cyVCthI	{'place_id': '07d9e3abea888000'}
