2021-05-09T23:51:27.000Z	1391541354753298435	休日出勤 (@ 大袋駅 - @toburailway_jp in 越谷市, 埼玉県) https://t.co/W7W35ePKHO	{'coordinates': {'type': 'Point', 'coordinates': [139.77789285, 35.92443771]}, 'place_id': '5c43b25fece122d2'}
2021-05-09T23:25:36.000Z	1391534852017688580	おはようございます♪🍀✨今朝もオジサンのたまり場に到着！朝の電車はコロナ禍とは思えない満員具合でした( ꒪⌓꒪) (@ CAFÉ de CRIÉ in 立川市, 東京都) https://t.co/AN64csm8go https://t.co/46aQPjTwtn	{'coordinates': {'type': 'Point', 'coordinates': [139.41424884, 35.69982026]}, 'place_id': 'e9d13ad4ff9f02c1'}
2021-05-09T23:23:51.000Z	1391534409375903744	電車混んでるじゃないか。ステイホームしろ。	{'place_id': 'faab662cb34cf04f'}
2021-05-09T23:21:56.000Z	1391533928519901184	@starly_chihiro オッ‼️水色さんも出勤途中電車内中とか(  -_・)?　💎	{'place_id': 'd2262f18bc1f84c5'}
2021-05-09T23:21:46.000Z	1391533886094544896	10連休が終わり、今日から出勤。10日ぶりに電車に揺られ東京に入る。色々あった連休。父の通院の付き添いに始まり、義弟が休暇で泊まりに来て、帰ったその晩に父が急逝し葬儀を仕切り、ぐんにゃり。	{'place_id': '28b9063fdce43645'}
2021-05-09T23:21:20.000Z	1391533776019283971	@sakamachi21KN @watanakun 苦い思い出の旅行社	{'place_id': '6439e221c8eaddaa'}
2021-05-09T23:18:52.000Z	1391533155572535299	社畜の皆さん満員電車はしんどいでしょう？#会社行きたくない #会社やめたい	{'place_id': 'dcc2630623880f96'}
2021-05-09T23:18:13.000Z	1391532991541694465	スペインの夜間外出禁止解除後のお祭り騒ぎ、こわいな。地獄の前夜祭って感じ大丈夫かな？	{'place_id': 'e55409e2b3f74247'}
2021-05-09T23:15:49.000Z	1391532386488225793	外出している若者にチラシ配って意味あるのかな？外出しない様に訴えた方が…	{'place_id': '1df8c91136c4c140'}
2021-05-09T23:12:56.000Z	1391531663704817664	イギリスで飲むコロナの薬飲んで頑張り年内に出るそうです。外出問題すぐかな？	{'place_id': '7ee61f505fdfdf5c'}
2021-05-09T23:11:12.000Z	1391531227199393793	雨マケで朝ラー食べてお出かけ。 https://t.co/ASfFPrKxyR	{'place_id': '07d9e36215488000'}
2021-05-09T23:06:01.000Z	1391529921550295042	#めざまし8コロナで自粛を呼びかけているが、不要な外出や外飲みに【誘わない！】とのメッセージを！^_^無理やり誘われて感染してる人もかなりいるのではと思う。	{'place_id': '735b6f2b933efaf6'}
2021-05-09T23:05:13.000Z	1391529719191900162	🌸🌸🌸新人さんご紹介🌸🌸🌸       🎀藤沢まゆみ🎀セラピスト本日10:00～15:30スタートまで急遽出勤します😃いつも御案内出来なかったお客様リベンジお願いします‼️スタイル抜群の美人です🤩Let's 朝活ご指名宜しくお願いします🙇‍♂️御予約承ります、お早めに🎵#押上 #向島#浅草 #本所吾妻橋 https://t.co/h9h6wLkaIl	{'place_id': '32049a95db695cb8'}
2021-05-09T23:04:52.000Z	1391529632973803521	日本の「電車の空調」がどんどん快適になった訳（東洋経済オンライン） https://t.co/FVPPfOzLGA	{'place_id': '0b7c83abc823ec59'}
2021-05-09T23:04:22.000Z	1391529505819226113	出勤途中に進撃された(笑) https://t.co/pOmh0XZ3G2	{'place_id': '0fc267865a54f002'}
2021-05-09T23:00:25.000Z	1391528511337230338	今日も元気に出勤してるょ	{'place_id': '0fd33386c57b038a'}
2021-05-09T22:58:03.000Z	1391527916031275009	出勤して車見るだけでニヤけてしまう	{'place_id': 'afd2dbc6df82cca8'}
2021-05-09T22:56:34.000Z	1391527542734036994	@mofmama おぱやうございます☀️お店で飲めないのなら…電車内で…これも結構厳しい目が向かれてる今日この頃(´・ω・｀)	{'place_id': '4c1c4868f96634ed'}
2021-05-09T22:52:58.000Z	1391526639603912705	おーはー今日は上着も膝掛けもなしで外出たらちょっと冷えるw	{'place_id': '0fd33386c57b038a'}
2021-05-09T22:50:14.000Z	1391525949804408835	@takvitz 部長、おはようございます😃🎶気をつけてお出かけください	{'place_id': '44cd5ad96bb926f7'}
2021-05-09T22:47:55.000Z	1391525368662618113	電車混んどるやん	{'place_id': 'bcf7dca0cae1c2e6'}
2021-05-09T22:43:38.000Z	1391524289690542081	@otyunpa 満員電車すでに帰りたい	{'place_id': 'db215c78c59027e4'}
2021-05-09T22:36:57.000Z	1391522605375508480	満員電車にふっとばされた！ https://t.co/hCDguxDxal	{'place_id': '0fd33386c57b038a'}
2021-05-09T22:36:22.000Z	1391522462567866369	おはようございます。緊急事態宣言延長で酒類の提供もできず、いよいよ飲食店やばいのでは。満員電車はよくて飲食店がダメな理由がわからん。	{'place_id': '307c68972fd1dc20'}
2021-05-09T22:32:44.000Z	1391521547551191041	12日振りの出勤！（もう普段のオフィスには着いた）#横浜 #横浜駅 場所: Yokohama Station https://t.co/avV6jFFrMB	{'coordinates': {'type': 'Point', 'coordinates': [139.62283611, 35.46544444]}, 'place_id': '962b0af43cd1ad6c'}
2021-05-09T22:31:55.000Z	1391521338867609600	こんなに暑いのに、スーツ着て出勤とか、おかしい・・・	{'place_id': '56c04190b03cfa94'}
2021-05-09T22:31:30.000Z	1391521234299412484	៵៵៵寝る前に見て幸せで朝仕事行く電車で見て幸せ。グクの髪縛ってるの好きなんです🙈🤍#bts #방탄소년단 #ButterTeaser1 #BTS_Butter #Butter #ジョングク https://t.co/oWJWs63n7q	{'place_id': '76c498282a5a7997'}
2021-05-09T22:30:58.000Z	1391521100392124417	千葉県北部の、住宅地のど真ん中の駅に眠る、レトロな電車。#銚子電鉄デハ800形。住宅密集地に、レトロな電車が保存されている光景は、何だか不思議な感じですね。📷2021.-5.-2☆鉄道撮影は鉄道会社と利用客関係者等の御厚意で撮らせて頂いているものです。感謝☺ https://t.co/snlbIjut8O	{'place_id': '8f844bd31a72243f'}
2021-05-09T22:28:45.000Z	1391520545678692353	徳島戦勝利記念出勤 (@ 横浜駅 in 横浜市, 神奈川県) https://t.co/D4d2QfNV3u	{'coordinates': {'type': 'Point', 'coordinates': [139.6220369, 35.46570713]}, 'place_id': '962b0af43cd1ad6c'}
2021-05-09T22:27:45.000Z	1391520293366104066	おはようございます。今日から仕事‼️なんとか起きられたけど、めちゃ眠い😪とりあえず電車の中で二度寝だぁ〜💤終点迄行かない様に気を付けないとね😄	{'place_id': '94c92bc0c4b78c62'}
2021-05-09T22:26:26.000Z	1391519959637925889	ならば、対価として今までにどれだけの補償金を日本国民に配布したかとコロナ禍での倒産件数等の詳細なデータを開示することが大臣としての義務だわな。西村大臣「出勤者数をどれだけ減らしたか大企業に開示求める」 https://t.co/0L4SnvcydQ	{'place_id': 'e55409e2b3f74247'}
2021-05-09T22:23:10.000Z	1391519139232043010	東武曳舟駅、電車が中途半端なところで止まってる。安全確認中らしい。 https://t.co/0zA8OVTUZa	{'place_id': '27b43920b8b63188'}
2021-05-09T22:20:38.000Z	1391518499739095044	土日はちゃんと引き籠もったし😁電車も乗ってない😁今は我慢😁	{'place_id': '336251fac4207ae3'}
2021-05-09T22:20:21.000Z	1391518431598493698	不要不急の出勤 (@ 光が丘駅 - @toeikotsu in 練馬区, 東京都) https://t.co/04MfDOpjKg	{'coordinates': {'type': 'Point', 'coordinates': [139.6292809, 35.7587387]}, 'place_id': 'dcc2630623880f96'}
2021-05-09T22:13:24.000Z	1391516679818014720	電車の中でちょいネガティブなこと考えてたんだけど、寝たらなんかもうどうでも良くなった。やるべきことをやる。そんで今後絶対力になると信じてやる。そんだけです。1週間頑張りましょ。	{'place_id': '735b6f2b933efaf6'}
2021-05-09T22:12:27.000Z	1391516443271864322	降りて向かいのホームの電車に乗ります https://t.co/NIUpH6zZhO	{'place_id': '28b9063fdce43645'}
2021-05-09T22:11:31.000Z	1391516207660945412	さ！出勤ですだあきです💪	{'place_id': '962b0af43cd1ad6c'}
2021-05-09T22:10:57.000Z	1391516064404557824	西葛西拠点のネカフェ、　真夜中起床、始発電車狙い眠気覚ましTIMEでTwitterヘッダー、プロフ画像が何枚も作れた次回のテーマは、今開催中の駅メモ！イベント「サイバー×メモリーズ」イメージ作品（まぜ、ナツミ）推しでんありす、　リアル駅舎＋ミユ駅メモ無関係画像、ロイヤルランブルです https://t.co/snIfinaASY	{'place_id': '07d9e073d3081001'}
2021-05-09T22:10:12.000Z	1391515875140726784	皆様〜おはよーございます🙇‍♂️11日ぶりの出勤でとてもダルい僕です🥺ＧＷはとても充実してました🙃今日も1日安全に行きましょ〜💡 https://t.co/zKIGreFvwc	{'place_id': 'db215c78c59027e4'}
2021-05-09T22:09:59.000Z	1391515820644179968	@mochimochimon 清々しい⛺️朝の風景😊いいなぁ😊 コレ見たら出勤したくなくなった😅	{'place_id': '77173905596af4ab'}
2021-05-09T22:07:01.000Z	1391515075341520899	ちょいお仕事しに都内に出掛けて来ます…GW明けの平日…電車内は普段と変わらない…むしろ乗客増えてないか？🤔緊急事態宣言とは何なんでしょうね？まあ、明日は我が身という事で…ステイホームですね極力😔	{'place_id': '1df8c91136c4c140'}
2021-05-09T22:05:51.000Z	1391514780330909696	大型店の時短営業、神奈川県が要請へ　ジムやパチンコも(朝日新聞デジタル)#Yahooニュースhttps://t.co/v6PVIA4ohbこれでマンボウ？パチンコって言うなら満員電車の方が密密だろが。	{'place_id': '6c5c2473e68be79e'}
2021-05-09T22:04:08.000Z	1391514349739544578	東急本店前ドン・キホーテ渋谷本店すぐ近くH&amp;M渋谷すぐ近く渋谷アイシン　https://t.co/LO3aau1W5e❣️5月10（月）出勤情報       ⭐️ゆ　ず【17～11】⭐️ちえみ【11～21】⭐️る　る【11～6】 https://t.co/GejyqVTLI9	{'place_id': 'f7c22e0cf7b3af2b'}
2021-05-09T22:00:28.000Z	1391513425876901889	今日の2番目の妙典始発電車。出発時は満席。立っている人も数名。#東西線#妙典駅	{'place_id': 'db215c78c59027e4'}
2021-05-09T22:00:23.000Z	1391513406050430981	電車は思ったほど混んではいなかった😮‍💨連休明けで今日が1番混むと想定してたんだが、テレワーク出来る人はしてるのかしら🧐とにかくこれ以上の感染拡大は何とか避けて欲しい…	{'place_id': '49524fd7b35fd754'}
2021-05-09T21:54:31.000Z	1391511927830945795	おはようございます(^_^)満員電車避けて早朝出勤！自分なりのコロナ対策池袋からお仕事スタートです♪ https://t.co/XYDrviL09M	{'place_id': '1085246530d55000'}
2021-05-09T21:52:43.000Z	1391511475550711808	緊急事態宣言とか言ってるけど電車は変わらず混んでいるみんな働かないと食べていけないってことなんだろう	{'place_id': 'afd2dbc6df82cca8'}
2021-05-09T21:50:44.000Z	1391510974771855363	久しぶりのガチな電車の急停車… 　他の電車は動いてる…信号停止かATCか？　　自分が乗ってる電車で急患が出たのね…　　　お大事にしてください。#京浜東北線	{'place_id': '962b0af43cd1ad6c'}
2021-05-09T21:50:05.000Z	1391510813068783617	新型コロナの感染経路　いま分かっていること、いまできること(坂本史衣) - Y!ニュース https://t.co/YToY2XS0aKさあアメリカ様がご提示したよ。満員電車はアウトだ。かかった場合は完全に労災事案だ。ま、厚生省は認めないだろうが。	{'place_id': '6c5c2473e68be79e'}
2021-05-09T21:48:14.000Z	1391510348029579264	出勤	{'place_id': '92b6a770413525fe'}
2021-05-09T21:45:46.000Z	1391509728287617026	いつもなら月曜休みなのに今日は出勤かったるいなー	{'place_id': '6d3998663bfdad9b'}
2021-05-09T21:44:57.000Z	1391509522464657408	久々？に朝早くに外出たー！撮影です！空が綺麗！ https://t.co/w0MWbxElWL	{'place_id': 'a35b6b4421e1a506'}
2021-05-09T21:39:31.000Z	1391508153079058437	埼京線この時間から満員電車...	{'place_id': '8e483d36e0b9b001'}
2021-05-09T21:39:16.000Z	1391508092831944705	焦った　犬が　トラに一飲みにされる夢見て飛び起きた。あードキドキする。　断末魔の声が耳に残ってる	{'place_id': '3a183334a895ef96'}
2021-05-09T21:38:33.000Z	1391507912309174272	会社近くのマンモス私学は休みなのかな。電車が平和だ。	{'place_id': 'e55409e2b3f74247'}
2021-05-09T21:29:21.000Z	1391505596315095041	電車に乗ると何故か靴を脱ぎたくなる(^_^;))) https://t.co/dYK5I2zRuI	{'place_id': 'afd2dbc6df82cca8'}
2021-05-09T21:26:18.000Z	1391504827394367488	@napo_lemon おはよう(^-^)帰ってきても私には関係なしって思ったけど通勤電車がすくかな（笑）	{'place_id': '5e7a40b139b18a34'}
2021-05-09T21:25:35.000Z	1391504648561909766	おはようございます☀久しぶりの出勤😢すげー行きたくない😵	{'place_id': '49524fd7b35fd754'}
2021-05-09T21:24:48.000Z	1391504452171960321	おはよう！さいたま😄久しぶりの通勤です。相変わらずの満員電車ですわ。人のこと言えないけど､会議のために出社するのもね、どうかと思うけど、社内の専用回線でやるそうなので仕方がないかな。役員の考え方もいい加減変えて欲しいわ。😓まったくもう。	{'place_id': '03060ba847e52dcd'}
2021-05-09T21:18:36.000Z	1391502889055449089	おはようございます。今から出勤です。今日も「寒川」の現場です。今日も頑張ります。	{'place_id': '61774861ea700565'}
2021-05-09T21:15:01.000Z	1391501989335470081	出勤 (@ 新桜台駅 - @seiburailway in 練馬区, 東京都) https://t.co/e7A0pOwlws	{'coordinates': {'type': 'Point', 'coordinates': [139.66837741, 35.74082025]}, 'place_id': 'dcc2630623880f96'}
2021-05-09T20:54:53.000Z	1391496921622089730	廃煙4109日目…月曜日、出勤。	{'place_id': '336251fac4207ae3'}
2021-05-09T20:54:45.000Z	1391496885920157698	起きたくない～休んじゃおうかな～と愚痴る。起きて出勤用意。先ずは、愛猫のご飯と水替えとトイレ掃除。布団バーン…眠い💤	{'place_id': '6d3998663bfdad9b'}
2021-05-09T20:53:01.000Z	1391496453386760196	電車の混み方は一緒ですね(;´д｀)	{'place_id': '77173905596af4ab'}
2021-05-09T20:48:32.000Z	1391495321453174784	おはようごじゃります🥱今日からテレワーク再開です。がんばります。٩( 'ω' )و今日も一日、ご安全に！(｀_´)ゞ◇外出時にはマスクを付け、人混みを避け、帰宅時には手洗い・うがいをしましょう。	{'place_id': '519decbcbebfd98d'}
2021-05-09T20:40:21.000Z	1391493262758711296	５月１０日（月）5:00 起床5:00〜　昨日のPDCA5:30〜　今週スケジュールまとめ6:00〜　出社準備6:30〜　筋トレ／出勤7:30〜　オフィス着／仕事スタート＃朝のやることリスト	{'place_id': 'a35b6b4421e1a506'}
2021-05-09T20:25:44.000Z	1391489583834038272	@leathercraftre1 おっはよ〜ん😊ゲームしてたら夜明けちゃった😅今日は変なテンションでのお出かけになりそう😅	{'place_id': '86315f8740971686'}
2021-05-09T20:10:19.000Z	1391485706145435648	おはようございます。　ｸｿﾊﾞﾊﾞｰが台所、使ってやがるから準備できない😭ｺﾞﾛ2(専業)主婦なんだから私の出勤日の朝ぐらいは台所、優先させてよ💢台所、狭いし、いじめるから、うーざーい💢ｸｿ両親が大邪魔邪魔邪魔邪魔邪魔邪魔邪魔邪魔邪魔邪魔邪魔	{'place_id': '8f844bd31a72243f'}
2021-05-09T20:08:05.000Z	1391485145127952387	本日も始発で出勤w試しに昨日撮った動画も練習がてらあげてみよう😃🎶 https://t.co/LSa2ZIuqDY	{'place_id': '0fc3a5d9ecd5e000'}
2021-05-09T19:39:33.000Z	1391477961971277825	商業施設を休業させても何も変わらない！ 酒や 若者 悪者にしてるが、 通勤通学者 無症状感染者 どれだけいるか謎。 1年半も学んできてまだわからないのか？ 外出禁止でしか手段がない ということが！ 今回も不発で 終わるだろう。 いつまで無駄なことを繰り返すんだ！	{'place_id': 'e20cd4ef291c416b'}
2021-05-09T18:33:51.000Z	1391461429375426561	"🐼🐱の｢The東京駅❗食べ物編｣#諸国ご当地プラザ 旅行とか行きづらい今日この頃KORO…お土産で行った気分に✨今の推しは『生もみじ』🍁でも、気になったのは…『花チーズ』KORO🎵おやつに食べるKORO✨ŧ‹""ŧ‹""(๑´ㅂ`๑)ŧ‹""ŧ‹""止まらないKORO💦#東京駅 #愛しすぎて大好きすぎる。 #KORO https://t.co/41hs2qAh0Y"	{'place_id': '0a6415cb8d176000'}
2021-05-09T18:01:02.000Z	1391453170765729793	西葛西店は、本当に良心的LINE　で　西葛西店舗の公式LINE と友達登録したらLINE で後日発行されるナイトパック３０％割り引きクーポン使ったら、週末価格でも松戸拠点の近似値価格で宿泊可能途中外出で預り金の現金払い指定、シャワー有料が唯一の欠点それ以外は文句無し https://t.co/TWnAUqioyi	{'place_id': '0fc2ecfbc054f001'}
2021-05-09T16:56:25.000Z	1391436907398111234	2005年夏ドラマの視聴率ランキング1位 電車男2位 女王の教室3位 スローダンス4位 ドラゴン桜5位 菊次郎とさき#ドラゴン桜	{'place_id': 'e60fb4e164191d47'}
2021-05-09T16:22:44.000Z	1391428433519910916	@mthrsax Sea Kayakを習っていたのですが…今は旅行先でKayakをしてます!うわぁ…海に出たいです✨	{'place_id': '594fa6c6bc5b5ba9'}
2021-05-09T16:01:31.000Z	1391423092283502599	・ワクチン接種が進まない現状を製薬会社のせいにするな・有効な感染防止策を施行できないことを憲法のせいにするな・満員電車が減らないことを個人の精神のせいにするな◎コロナ対策・日本モデルが崩壊したことはこの国の科学に対する軽蔑と基礎研究に対する投資の乏しさのせいにしろ。	{'place_id': '49524fd7b35fd754'}
2021-05-09T15:35:49.000Z	1391416627321655298	旅行中に撮った写真を見直して、沙由香の新ウィッグの更なる調整が必要と思い色々手を入れた。しかしやりすぎると旧ウィッグ末期の二の舞となる。事実やってる最中抜け毛がちょくちょくあり、やはり適当なところでやめないとダメだわ。後はもっと別のやり方を模索してするか	{'place_id': '0d8054846be7f7be'}
2021-05-09T15:34:00.000Z	1391416169769279490	温泉旅行にも行きたいがコロナ心配💦	{'place_id': '46f04ccee8ce6b7d'}
2021-05-09T15:31:08.000Z	1391415448281837576	しかし順序って何だろう。まさかあの文章を読んで、「お付き合いしてください」からの交際をした相手について呟いてるとは思わないだろうし。飲みに行って、その場のノリでどこかに連れ込んでも、キスから始めさえすれば、「順序を守ってる」ってことになるのかな。	{'place_id': '28b9063fdce43645'}
2021-05-09T15:28:33.000Z	1391414798445813763	次の電車まで5分くらい待機です・・・ https://t.co/6qBAmlTWLE	{'place_id': '07d9c95ee2087003'}
2021-05-09T15:11:28.000Z	1391410497296093187	昨日は大手町の歯医者さんから日比谷公園行って銀座でラーメン食べて三越前から電車乗って帰るというそこそこのお散歩したのに今日はほぼおうちでした。ちなみに食べたラーメンは酒粕ラーメン。ひとりで食べるとあの日食べた味とは違う味わい(え https://t.co/jLtzV9dUIt	{'place_id': '0fc3982a0e541000'}
2021-05-09T15:09:25.000Z	1391409982608863236	@mogmog_yukappy まじかあ、風呂上がりに裸で外出たりしなきゃ平気だよ🐳うかっぴファイト￥😁	{'place_id': '27b43920b8b63188'}
2021-05-09T15:08:58.000Z	1391409870675464202	え、ごめんなさい。AKBのハステとワステ歌ってたら（シー）ってされた。ごめんね。川栄推し過ぎて、電車の中で歌ってました。『嘘だろうが、嘘だろうが私が馬鹿だなんて…』	{'place_id': '1b0cfebe3424e14f'}
2021-05-09T15:06:57.000Z	1391409360820006920	@ha_pomchi でも多分、今回ゴルフ&amp;酒旅行だから普通のビジホになりそう😭優雅にリッツ泊まってそのままゴルフとか憧れる🥺🥺たしかに、、でもいつか絶対しよ！！！ホテルステイ！！	{'place_id': '4c1c4868f96634ed'}
2021-05-09T15:06:12.000Z	1391409170931359746	5月10日出勤予定❗️⭐️森山くん　  10時から18時⭐️⭐️太田くん      16時から22時⭐️予定変更になる事もありますのでお電話でご確認ください。ご来店お待ちしております。03-6383-0039#中野区マッサージ#鷺宮整体#鷺ノ宮整体#もみほぐし整体	{'place_id': '07d9d26a32085003'}
2021-05-09T15:03:27.000Z	1391408481131917314	電車に乗って、最後は #鉄道むすめ #幸谷なのは さんにご挨拶😊 #流鉄 #馬橋駅千葉方面でしばらくご無沙汰していた東葉高速鉄道と流鉄に乗れて、鉄むす2人にご挨拶できて、花満開の京成バラ園を見られて、ついでに2万歩歩いて、おまけに HELLO CYCLING トップナンバーに乗れて、大満足ですね🚶🚲🚃🌹 https://t.co/UxATBbjBcR	{'place_id': '07d9db5ae6083001'}
2021-05-09T14:59:58.000Z	1391407604488757257	今日これで外出した。 https://t.co/ZkF3FgcE4Z	{'place_id': 'd313627ad749ca61'}
2021-05-09T14:51:16.000Z	1391405416219779072	東西線の九段下駅の電車発車時のBGMが世代的に刺さる😇	{'place_id': '28b9063fdce43645'}
2021-05-09T14:33:11.000Z	1391400863759884294	@fujimaru08 羽沢に2泊3日の旅行券を差し上げます(^^)	{'place_id': '962b0af43cd1ad6c'}
2021-05-09T14:31:59.000Z	1391400563498049536	担当のSです！今日は不覚にもひたいを刀で斬ってしまいました。チリチリ痛いです。😁修行不足でございます。さて、明日から通常運転ですが、緊急事態宣言を受けて、出勤人数を大幅に減らす対応をしております。お客様にはご迷惑をおかけしてしまう事もあるかもしれませんが、何とぞご了承ください。 https://t.co/SLbu0fUqmH	{'place_id': '8d59ab31bce58e76'}
2021-05-09T14:29:27.000Z	1391399922562371590	@ABqgQ5r3aXTND9N @qe1207 @camomille0206 @galbraithian999 ・医療逼迫してないのに3回目の緊急事態宣言・テレワークが浸透してないのに先に電車を間引く・変異株に置き換わったからという理由だけで宣言延長・エビデンスがないのに百貨店休業要請延長	{'place_id': '735b6f2b933efaf6'}
2021-05-09T14:27:00.000Z	1391399305735381005	久々の電車移動により急激にSNS出現過多になる人ですこんばんは	{'place_id': '27b43920b8b63188'}
2021-05-09T14:19:19.000Z	1391397373574750209	千葉県警主催の経験者講習会に参加してきた。時節柄外出自粛が叫ばれてはいるが、休日開催の経験者講習会は年に一度なので、勤め人には貴重な機会である。以前は100人くらい参加者が居たが、今日は半分くらいか？ずいぶん少なくなったもんだ。まさに、絶滅危惧種だな。#猟銃等経験者講習会 https://t.co/ygBU6oEstW	{'place_id': '44cd5ad96bb926f7'}
2021-05-09T14:14:24.000Z	1391396137534320642	SPGｱﾒ持ってて、決まったホテルのステータスを持っていると｢旅行行って泊まるところ縛られない？｣と聞かれることありますが、当たってるとも言えるし、ハズレでもあります。因みに私はSPGｱﾒを持って旅のｽﾀｲﾙの幅が拡がりました！温泉旅館もｼﾃｨﾎﾃﾙもluxuryなホテルもドミトリーも😊	{'place_id': '4c1c4868f96634ed'}
2021-05-09T14:13:57.000Z	1391396023692627968	TVアニメの2期の発表に余りにも驚かなかった、ずっと信じていた。この進捗なら劇場版もあり得る。ライブに関しては最高でした。アンコールに全員がソロ曲を歌うなんて、凄かった。家に帰れなかったのは仕方ない。そう言えば、ニジガク1stも電車に間に合わず帰れなかった。#虹ヶ咲3rd_DAY2 https://t.co/sE5ibuXBT6	{'place_id': '7efb0fd5276fdda5'}
2021-05-09T14:12:08.000Z	1391395564676255748	@saruyes3 対あり！！まじで楽しかった！！（帰りの電車）	{'place_id': 'dcc2630623880f96'}
2021-05-09T14:10:08.000Z	1391395061485637641	飲みすぎて明日、出勤できる気がしない日曜日の23時	{'place_id': 'f7c22e0cf7b3af2b'}
2021-05-09T14:07:28.000Z	1391394391630127104	電車で約1時間、、んー無理🙄お嬢と一緒に電車1時間はハードすぎる	{'place_id': 'afd2dbc6df82cca8'}
