2020-10-11T23:57:29.000Z	1315441422422740993	きょうも元気に出勤☀️🚃👔10月12日(月)曜日。おはようございます😊 (@ 晴海トリトンスクエア - @harumi_triton in 中央区, 東京都) https://t.co/M6yOHBOMTC https://t.co/P1Hfu3hxn7	{'coordinates': {'type': 'Point', 'coordinates': [139.782369, 35.657507]}, 'place_id': '735b6f2b933efaf6'}
2020-10-11T23:23:31.000Z	1315432875194421249	たまーの出社の日に限って電車が70分遅れ🤣	{'place_id': '61774861ea700565'}
2020-10-11T23:21:40.000Z	1315432406887755776	通勤電車満席立ってる人 多勢マスク使用率100%多分	{'place_id': '07d9f5be34084002'}
2020-10-11T23:13:39.000Z	1315430391466008576	おはようございます！本日出勤スタッフ/林、佐藤ご来店お待ちしております🐻🐻TEL:047-437-6131#ベアハグ　#イオン　#千葉　#船橋　#整体　#リラクゼーション　#もみほぐし　#アロマ　#ベアハグ船橋店	{'place_id': '336251fac4207ae3'}
2020-10-11T23:13:14.000Z	1315430288600625153	@yukosatoh0 焦った、、ハッピーマンデーかと思った(笑)通勤電車の中で。😅	{'place_id': '4ad3383e25ac98d9'}
2020-10-11T23:13:14.000Z	1315430286423814144	みなさまおはようございます🌞久しぶりに日差しがあった朝ですね、やはり月曜日かなり電車は戻ったようにおもいます😊まだまだ普通の日常には程遠いですがwithコロナで新しい暮らしをつくっていかなくてはと思います、今週も一週間よろしくお願いします😊🙇‍♂️😊	{'place_id': 'dcc2630623880f96'}
2020-10-11T23:12:55.000Z	1315430208791605250	おはようございます。今朝は一昨日から運用に就きました9105Fで出勤です。初日が悪天候だったから、早くも車体には汚れが…今日は上水基地でお昼寝。ゆっくり休んで、また夕方出てきてください。 場所: 国分寺駅 https://t.co/8hQwTa2UHT	{'coordinates': {'type': 'Point', 'coordinates': [139.48023495, 35.70027331]}, 'place_id': 'ebf44036e84a8152'}
2020-10-11T23:12:24.000Z	1315430077824294913	おはようございます。今朝も曇り空の東京です。昨日は一日乗り鉄三昧してきました。七尾線では自分より年上の電車にも乗ることができました。昔飯田線で乗った旧型国電よりも年上になってしまった車輌たち。では10月中旬も頑張っていきましょう。 #ohayo	{'place_id': '7ee61f505fdfdf5c'}
2020-10-11T23:05:53.000Z	1315428437310414848	@5651hana 水色の電車ｶﾜｲｲ( ˙꒳​˙  )	{'place_id': '451617631d24d98c'}
2020-10-11T23:05:51.000Z	1315428428460503040	出勤 (@ 光が丘駅 - @toeikotsu in 練馬区, 東京都) https://t.co/UJqOMdydQF	{'coordinates': {'type': 'Point', 'coordinates': [139.6292809, 35.7587387]}, 'place_id': 'dcc2630623880f96'}
2020-10-11T23:04:05.000Z	1315427982312312832	最悪だー😩先週に引き続き、またもや運転見合わせ🚈他線への乗り換えもできない駅で止まったし😭ただでさえ今日も帰れないかもしれない仕事量なのに、業務開始時刻が遅れるせいでますます帰れない可能性が出てきた😭電車の中でふて寝しよ。#湘南新宿ライン#運転見合わせ https://t.co/blQpsQ7ZZR	{'place_id': '07d9d2492a486003'}
2020-10-11T22:59:56.000Z	1315426938941444096	あぁ…学生も増えて今まで乗ってた電車が座れなくなった…また座れる電車探し始めるかな(*´Д｀*)	{'place_id': 'e1868e4848694c69'}
2020-10-11T22:56:36.000Z	1315426101741719552	今朝の乗車した電車 https://t.co/dyAMAsvrmA	{'place_id': '336251fac4207ae3'}
2020-10-11T22:56:13.000Z	1315426004555296768	グモで電車混んでるから久々に半個室確保ここならマスクなんかしてなくても誰もなにも言わないし快適だね😌	{'place_id': 'c71f3a7498fe95d7'}
2020-10-11T22:53:38.000Z	1315425354811543553	電車も混んでる	{'place_id': '28b9063fdce43645'}
2020-10-11T22:50:48.000Z	1315424641469624323	今週日曜日休日出勤だっけ⁉️社畜着いたら要確認🤘 (@ 品川シーサイド駅 - @twr_official in 品川区, 東京都) https://t.co/psfhJsLkv2	{'coordinates': {'type': 'Point', 'coordinates': [139.74984301, 35.61036399]}, 'place_id': '4ad3383e25ac98d9'}
2020-10-11T22:50:46.000Z	1315424632447533056	それでは、ウルトラマン側の自宅〜ラブライブ!虹ヶ咲学園側のお台場にある職場へ、出勤です!今日も行ってきます!! https://t.co/ull2WH01vL	{'place_id': '1b0cfebe3424e14f'}
2020-10-11T22:42:33.000Z	1315422562835337217	無事出勤しました(^-^)/	{'place_id': 'e711a8fc9ecc013e'}
2020-10-11T22:38:44.000Z	1315421606223650818	東海道線が止まってると思ったら南武線もとまったもう出勤しなくていいかな……	{'place_id': '307c68972fd1dc20'}
2020-10-11T22:35:47.000Z	1315420862191824898	@toppakure あか！お早うさん🧡今朝も色々あって歩いて出勤してますわ❗️ 今週も出すもん出してイクど~🎈🍄	{'place_id': '0fd33386c57b038a'}
2020-10-11T22:35:22.000Z	1315420758986825728	台風も過ぎ去って外出日和ですね💡歌舞伎町は今日も朝から活気に満ち溢れてるのでみんな楽しんでいこう🥺✨本日もお待ちしております🥰#東京#新宿#歌舞伎町#ホスト#ホス狂#メンヘラ#酒ヤクザ#イケメン#VISION https://t.co/WI7Au52dXf	{'place_id': '7ee61f505fdfdf5c'}
2020-10-11T22:34:42.000Z	1315420587926282240	珍しく朝から電車移動訳のわからん講習に行って参ります。コロナ怖〜 https://t.co/BO3EvZ7ah5	{'place_id': '0fc2e9210b15b000'}
2020-10-11T22:32:37.000Z	1315420067182469120	「GoToトラベル」の割引制限に指摘 「情報弱者が損する仕組み」 #ldnews https://t.co/59DKMnXn3U本当にいい加減な制度だな。要は利権絡みで大手旅行代理店だけが最終的にはいい思いをする訳で、誰の為の救済制度なのか分かりゃしない。一部の者だけが得する不公平な制度に公金を注ぎ込むな！	{'place_id': '4ad3383e25ac98d9'}
2020-10-11T22:30:46.000Z	1315419601144954881	雨上がりの東京、仕事に向かう電車の中から虹が出ているのを見つけた。ジミー　クリフの i can clearly see the rain is gone は、ジョニー　ナッシュがオリジナルだってこと、先週の訃報で知った。https://t.co/Iy5ttLz06v https://t.co/2dS44uUu2C	{'place_id': 'faab662cb34cf04f'}
2020-10-11T22:26:56.000Z	1315418636346028033	@okurin_ @yousuck2020 おはようございます🌞もし当選したら家族で久しぶりの旅行に行きたいです。よろしくお願い致します🥺#億りん夫婦の遺産運用	{'place_id': 'db215c78c59027e4'}
2020-10-11T22:24:38.000Z	1315418055447638017	@cx_mezamashi ゴートゥーイートにせよトラベルにせよ長期的に続くと考える方が異常って何故気付かないのか？税収が足りないから８%から１０%に引き上げだろうが。飲食業界、旅行業界だけいつまでも特別扱い出来る筈が無いと何故気付かないのか？いつまでも続くと考える奴等の気が知れないよ、俺は	{'place_id': 'bcf7dca0cae1c2e6'}
2020-10-11T22:23:52.000Z	1315417863843323904	また月曜日から電車に飛び込んでる人いるよ…	{'place_id': '411f0aa7fce9a8fc'}
2020-10-11T22:21:59.000Z	1315417387777159169	@airin23344599 @inekaratukutta 麦ちゃん麦ちゃんママおはようございます＾＾通勤電車の中で麦ちゃんからの愛💕受けとりました❣️	{'place_id': '66b90ad361cfc8e9'}
2020-10-11T22:18:31.000Z	1315416515429113857	月曜朝から電車止まってると有給使いたくなるおう東海道線くん君のせいやぞ	{'place_id': '61774861ea700565'}
2020-10-11T22:18:05.000Z	1315416409522929665	「札幌の冬の風物詩「ササラ電車」の準備が始まる」  https://t.co/kY1dkpsbM0	{'place_id': '03060ba847e52dcd'}
2020-10-11T22:15:44.000Z	1315415817975078912	1000円食べたら、1000円分のポイント。無限に…こー来たか。そーゆー気持ちのやつは外出するな！	{'place_id': 'de733ecbe94a943c'}
2020-10-11T22:10:48.000Z	1315414576393928704	おはよう御座います!新しい一週間の開幕です。早く駅に来すぎました（笑）まさかの始発電車、一本お見送りwハリキリすぎの今日ですが、宜しくお願いします!	{'place_id': '1d5d82d43a574e4f'}
2020-10-11T22:08:22.000Z	1315413961165008897	久々の出勤で朝6時に起きるのが辛い💦	{'place_id': '594fa6c6bc5b5ba9'}
2020-10-11T22:04:49.000Z	1315413068550037504	今日、出勤が何時もより早いから...朝にジャンプ読もうと思った私が、浅はかでした。	{'place_id': '9de423c47dbf207e'}
2020-10-11T22:02:05.000Z	1315412380193419265	一瞬電車内で寝過ごしたかと焦った	{'place_id': '0e3222be2e090ee1'}
2020-10-11T22:00:59.000Z	1315412106397708289	私は #避密の福岡で美味しいご飯を食べたい ！ 福岡に旅行するならあなたは何したい？ 安心して旅できる！福岡のいろんな楽しみ方を、 #今田美桜 さんがお届けするムービー公開中！新しい旅のスタイルをぜひチェックしてみてね♪→ https://t.co/M85qLwb24d #ふくおか避密の旅	{'place_id': '27b43920b8b63188'}
2020-10-11T21:53:19.000Z	1315410174820192258	おはようございます。有給消化(ならず)のため取った連休でお出かけ。 (@ 東京国際空港 (羽田空港) - @haneda_official in 大田区, 東京都) https://t.co/XHrEOyYRLB https://t.co/1O0EZ1yOm9	{'coordinates': {'type': 'Point', 'coordinates': [139.7802547, 35.54846518]}, 'place_id': '1df8c91136c4c140'}
2020-10-11T21:52:40.000Z	1315410011179249664	@HARIMA15671363 おはようございます(^o^)/じょうじ君も出勤ですww https://t.co/GLXelE9p9E	{'place_id': '03060ba847e52dcd'}
2020-10-11T21:48:28.000Z	1315408954743160832	おはようございます。5時50分起床して、電車乗り換えて、中央線なぅ楽しかった時間も終わり、今日から仕事。頑張ります	{'place_id': '86315f8740971686'}
2020-10-11T21:33:57.000Z	1315405302548766720	しかし、電車の中が寒い	{'place_id': 'e55409e2b3f74247'}
2020-10-11T21:29:46.000Z	1315404250277535744	焦らずに電車の乗り継ぎするくらいのゆとりは欲しいよな。のんびりいこうぜ。優雅に生きたいよな。	{'place_id': '7ee61f505fdfdf5c'}
2020-10-11T21:28:03.000Z	1315403817903480832	おじさん最近バテ気味です…今朝もひさしぶりに朝シャキッと起きれませんでした…(´･ω･`)出勤するぞ出勤するぞ出勤するぞ	{'place_id': '0fd33386c57b038a'}
2020-10-11T21:23:45.000Z	1315402736209453056	向かい側の快速電車を見ると早朝から密ですな😷💦 (@ 西武 練馬駅 in 練馬区, 東京都) https://t.co/vqZAFhSZN6	{'coordinates': {'type': 'Point', 'coordinates': [139.65356022, 35.73781504]}, 'place_id': 'dcc2630623880f96'}
2020-10-11T21:21:35.000Z	1315402188236095488	おはようございます昨夜は睡眠誘導剤を使わずに4時間眠れました秋の大切な1日を有効に使いましょうお勤めの方気をつけてお出かけの方マイペースでお休みの方のんびりと今日も1日よろしくお願いします	{'place_id': 'b2216c57788fc225'}
2020-10-11T21:20:41.000Z	1315401961831829506	定点観測ずら。最近電車と会えないずら。 (@ 東北本線 荒川橋梁 in 北区/川口市, 東京都/埼玉県) https://t.co/KBSmbYggPU https://t.co/PGAhahl08x	{'coordinates': {'type': 'Point', 'coordinates': [139.71729941, 35.79220818]}, 'place_id': '03060ba847e52dcd'}
2020-10-11T21:20:18.000Z	1315401867149471744	おはようございます☀昨日は松戸から帰宅後　電車で上野まで行き　結局朝５時迄呑んだっくれてました。帰るの面倒なんで某所のラブホに入ってこれから爆睡します🤣	{'place_id': '7efb0fd5276fdda5'}
2020-10-11T21:14:24.000Z	1315400381581516800	おはようございます。今から出勤です。今日は「成瀬」の現場です。今日も頑張ります。	{'place_id': '61774861ea700565'}
2020-10-11T21:13:50.000Z	1315400238237020161	@iokawauchi 面白かったです！ありがとうございます。まずは伊良コーラ飲みに行きます！	{'place_id': '1df8c91136c4c140'}
2020-10-11T21:13:34.000Z	1315400171916652544	おはようございます🤗🌫️今日は、１日曇りで時々雨がパラつく模様。気温は24℃まで上がる予想で、半袖で出勤しようか、悩み中🤔珍しく、アラームの１時間前に目覚めてしまったorz。シャワーでも浴びてこようかな？今日も１日、宜しくお願いします🤗🤗🤗	{'place_id': '66b90ad361cfc8e9'}
2020-10-11T21:01:45.000Z	1315397198381641730	@sluptaka 昨日はS田さんの車で帰りました金曜日は楠M氏と超面倒な外出です…	{'place_id': 'dee4362fa7f11785'}
2020-10-11T20:57:11.000Z	1315396050295967747	出勤 (@ 新桜台駅 - @seiburailway in 練馬区, 東京都) https://t.co/xEj9771WGt	{'coordinates': {'type': 'Point', 'coordinates': [139.66837741, 35.74082025]}, 'place_id': 'dcc2630623880f96'}
2020-10-11T20:50:45.000Z	1315394429423820800	10月12日(月)アキレス腱再建手術から39日おはよー(o^-')b !今日から仕事復帰だからお弁当～🍱久し振りすぎて卵焼きこげちゃった～😳💦傷口がまだ痛いしほぼ1ヶ月半振りの出勤だしスロースタートでいけるかな⁉️今週も宜しくね‼️今日も明るく笑顔でいきましょーね(*^￢^*) https://t.co/AQYtpYgh2q	{'place_id': '0034955d3eb7e292'}
2020-10-11T20:47:01.000Z	1315393491686445057	@hinahina6877 陽菜さん、おはようございます😃始発電車でTwitter見たら…😆😆😆㊗️ありがとうございます😊	{'place_id': '27b43920b8b63188'}
2020-10-11T20:44:49.000Z	1315392935161204738	出勤。眠い… 場所: 新宿西口駅 https://t.co/YxRICBIELP	{'coordinates': {'type': 'Point', 'coordinates': [139.69897394, 35.69301219]}, 'place_id': '7ee61f505fdfdf5c'}
2020-10-11T20:38:18.000Z	1315391298342318082	朝5時の電車に酔っ払って乗らないの、久しぶりです。	{'place_id': '7ee61f505fdfdf5c'}
2020-10-11T20:24:36.000Z	1315387848086806528	東京生まれの東京育ちですけどwwwそれだけ観劇に沢山通ったという事でしょうか🤣#宝塚ファンあるある#宝塚歌劇団9問中、8問正解です！阪急偏差値70！｜阪急電車のユーザーなら解けて当然！ #阪急宝塚線難読駅名クイズ #kuizy@kuizy_netより https://t.co/wVFojq95W9	{'place_id': '4ad3383e25ac98d9'}
2020-10-11T20:19:06.000Z	1315386464608288769	電車の中、本を読んでいる人がいた❗降りる駅で近くにきたら、お教本だった❗会釈したが、気付いてくれなかった😅	{'place_id': 'dcc2630623880f96'}
2020-10-11T20:12:35.000Z	1315384824052375552	@aiko_ga_suki ゆうくん🌸お疲れ様🥤✨めっちゃめっちゃハード😱💦旅行どこ行ったの？楽しめたかな？ジョッキとビール🍺並べるとやっぱいいね〜🤞✨←ビール呑めないけど🤭	{'place_id': 'dcc2630623880f96'}
2020-10-11T20:07:22.000Z	1315383513651109888	Go Toで旅行者に激震。楽天トラベル・じゃらんなど配分枠不足で割引が大幅制限。予算余ってるのになぜ(鳥海高太朗) - Y!ニュース https://t.co/lBNlU6UPhO	{'place_id': '0fd33386c57b038a'}
2020-10-11T19:32:26.000Z	1315374718434779137	9問中、5問正解です！阪急偏差値50！｜阪急電車のユーザーなら解けて当然！ #阪急宝塚線難読駅名クイズ #kuizy@kuizy_netより https://t.co/zsNwu0kYYD	{'place_id': '336251fac4207ae3'}
2020-10-11T18:57:16.000Z	1315365869887737856	これから出勤される方もいるのですねご苦労様ですうたうヘッドライトやね陽が昇る 空がもえる…深夜のともは 真のともトーキョーダイアル954こんばんは ワカヤマゲンゾウです。	{'place_id': 'faab662cb34cf04f'}
2020-10-11T18:25:13.000Z	1315357806233448448	@akira_bs 片瀬海岸や鎌倉へ電車やバスで(よもや自転車でも)いけるの大きな魅力ですよね	{'place_id': '519decbcbebfd98d'}
2020-10-11T18:18:51.000Z	1315356201438257152	昨日は カラオケに入ってるとっとさんの歌 3曲(黒板消し)(ロケット)(心の動物園)歌ってきたわw(やっぱ難しかったー💦)(音程 はずりまくりw)#とっと https://t.co/awHtRW6hH4 https://t.co/3D0nCr9D4P	{'place_id': '44cd5ad96bb926f7'}
2020-10-11T18:07:34.000Z	1315353363538567168	てか地元民やし(^_^;)9問中、9問正解です！阪急偏差値70！｜阪急電車のユーザーなら解けて当然！ #阪急宝塚線難読駅名クイズ #kuizy@kuizy_netより https://t.co/u6WcfYHuMJ	{'place_id': '2e6e669592f1353f'}
2020-10-11T17:35:24.000Z	1315345268791939079	D4現地の余韻から4時間あまり、無念の出勤 https://t.co/tVMx3XJLNY	{'place_id': '5c43b25fece122d2'}
2020-10-11T17:23:01.000Z	1315342151081811968	只今AM 2:00すぎ、今から飲みに行こうと思ったが、起き上がったら頭が痛いのを思い出して、また横になる。痛くなかったら夜中に焼肉食べて、また太っていくトコロだった。ｱﾌﾞﾈｰあ、このトップ絵脂マシマシなオデコでサーセン。wじゅんくんの後光の入り具合、気に入ってます。神よ。🙏 https://t.co/TIUYbMmXhK	{'place_id': 'db215c78c59027e4'}
2020-10-11T17:20:29.000Z	1315341512327135232	旅行の荷造りしようとキャリーバッグを久々に開いたら、高校の時の(多分俺のじゃない)バッ手と箱入りの試合球5個入ってた。硬式のボールなんて絶対もう使わないと思ってたけど、誰かキャッチボールでもします？	{'place_id': 'a35b6b4421e1a506'}
2020-10-11T17:08:43.000Z	1315338551035215872	#GOT0トラベル 1000円分のチケットとがあったから仕事は23:30迄でチケットは11日迄で残り30分。きちんと仕事終えて近くのセブンイレブン行ったら(使えません)焦って近くを探したけど、コンビニが無い。しょうがないから、電車で乗り換えの駅で降りたのは23:56分。近くにローソンで使えた‼️危なかった	{'place_id': '735b6f2b933efaf6'}
2020-10-11T16:36:48.000Z	1315330520813694976	電車もう無理でしょ🧡	{'place_id': '49524fd7b35fd754'}
2020-10-11T16:16:58.000Z	1315325528887369729	もうそろそろ寝ないと明日は熊本まで一気に走るからあと酒はもうみんな飲まないようにしよイン酒で運九州旅行とかつまらない	{'place_id': 'f808b328dbac41d3'}
2020-10-11T16:14:16.000Z	1315324850521755648	今宵はこちらまでしか電車ありませんでした～ (@ 三鷹駅 - @jreast_official in 三鷹市, 東京都) https://t.co/TnNOTrXfFk https://t.co/gLwfj81rvp	{'coordinates': {'type': 'Point', 'coordinates': [139.56113764, 35.70277423]}, 'place_id': 'ae10e4565c20a69b'}
2020-10-11T16:13:12.000Z	1315324583054991360	休憩タイム😊日曜出勤はまったり（イツモ）😅久しぶりに食べるおさつスナック旨し😆 https://t.co/dPT0s2p203	{'place_id': '61774861ea700565'}
2020-10-11T16:13:09.000Z	1315324571118002176	謎に出勤。😭15連勤してる、、、	{'place_id': '7ee61f505fdfdf5c'}
2020-10-11T16:05:28.000Z	1315322634482012160	お袋が最近、旅行に行きたいなと言っていて、智さんの現場が毎日大変で、この間、所沢の駅にお袋と行ったら、缶ジュース二本と弁当しか買わなくて、智さんが肉を控えてるので、料理店関係はほとんど行けませんが、それでもやっぱり最近太り気味で、お袋もおかしいね、という感じです	{'place_id': '1d5d82d43a574e4f'}
2020-10-11T16:00:31.000Z	1315321389155459073	@AkemiMayama @02Ayame 小田急線と云ったら僕が高校時代に乗っていたね。新宿から柿生迄行っていたね。現在では10年以上にも及ぶ地元住民との裁判を経て代々木上原～登戸間が複々線化したね。けど今の時代改めて高校迄電車で行くとするのならば本当の所錦糸町から市ヶ尾迄1本で直通する便が出来たね。環境が随分変わった	{'place_id': '4c1c4868f96634ed'}
2020-10-11T16:00:11.000Z	1315321307513331712	久々にこんな時間にツイート📱今日は…入院＆夏休み明けで久々の仕事出勤🚚何かいつもと違う緊張感に寝付けず…近くのコンビニに🚶‍♂️そこで初めて見た🍹思わず購入🤭まずは今日の仕事頑張るぞ～～💪#炭酸部 https://t.co/Gy14mHhoB7	{'place_id': 'b74d0f4a87a68c66'}
2020-10-11T15:47:14.000Z	1315318047268241409	休日出勤後のお散歩フィッシュ🎣頑張ったご褒美だな^_^ https://t.co/aKXo2zEl8f	{'place_id': '4c1c4868f96634ed'}
2020-10-11T15:46:44.000Z	1315317922626244608	なんか凹むなぁお袋調子悪くてさぁオヤジの時に思ったんだけど少しでも悔いが残らないようにお袋を楽しませてやりたい旅行でも連れてこうかな？ 場所: Perfumeパフューム　世田谷区代田のフラワーショップ https://t.co/BKk2eixSyI	{'coordinates': {'type': 'Point', 'coordinates': [139.66329832, 35.65392148]}, 'place_id': '1b0cfebe3424e14f'}
2020-10-11T15:46:21.000Z	1315317822826835968	@kano__rin 辛いスープに麺と自分が選んだ野菜肉などの具が入ってるものでした。て今書くと普通に思えるけど何が出てくるかわからないとか、店主とのやりとりとか、久しぶりの海外旅行気分だったよ。	{'place_id': '03060ba847e52dcd'}
2020-10-11T15:42:57.000Z	1315316967302033409	この書き込みは電車で家の近くを通ったからだな。びびるわ。	{'place_id': '1df8c91136c4c140'}
2020-10-11T15:37:07.000Z	1315315500868464640	@ue_adachi @oyu_oyu_sayu 飲みに東京出るなら2日連続休みじゃないと厳しいのよ😫	{'place_id': '44bd8dbe9ffe1625'}
2020-10-11T15:16:14.000Z	1315310245925679105	乗った電車が大崎止まりだった時の白眼感たるや😑	{'place_id': '594fa6c6bc5b5ba9'}
2020-10-11T15:02:44.000Z	1315306847423741954	でもその前に友達と飲みに行きたい〜	{'place_id': 'e55409e2b3f74247'}
2020-10-11T15:02:16.000Z	1315306732805996545	どっか旅行行きたい〜美味しいご飯食べたい〜	{'place_id': 'e55409e2b3f74247'}
2020-10-11T14:56:55.000Z	1315305383871741954	朝起きて6km走ってプロテイン飲んで歩いて電車乗ってコーヒー飲んでフットサルしてプロテイン飲んで風呂入って風呂で寝て電車乗って蕎麦食って電車乗ってバス乗って帰宅して夕食食ってスーパー坂道TIME26歳ラスト、詰め込んだなーw https://t.co/sWCiJwyO9k	{'place_id': 'bfdffb491d839e84'}
2020-10-11T14:56:18.000Z	1315305227675865089	2日間の湯布院旅行中ほとんど娘を抱っこしてたから腕が筋肉痛でやばい…✅リュック（おむつ、お菓子、飲み物とか）✅α6600✅sel18135✅gopro娘合わせたら20kgは超えてる😇旅行はベビーカーか抱っこ紐持っていった方が良いな😭	{'place_id': '594fa6c6bc5b5ba9'}
2020-10-11T14:53:23.000Z	1315304493743894529	今日から数日間、両目結膜炎になってしまったためお休みを頂きます😭昨日まで無理に出勤をしていましたが、両目パンパンで痛々しい見た目にまでなってしまったので急遽休暇を貰いましたすぐ治してまた出勤するので待っててね🥺あ、また雑誌表紙あざす https://t.co/O8mcplwlCe	{'place_id': '7ee61f505fdfdf5c'}
2020-10-11T14:52:42.000Z	1315304323052523520	外出から帰りradikoで #ラジクラ のアーカイブを聴く#漱石 の #夢十夜 より第七夜前半の朗読れなぽんの心地良い声を、テキストをひきながら味わった☺️前半ということだから来週は後半？ちなみに私は怪談チックな第三夜が好き#声優 #長谷川玲奈#おはなし千一夜 https://t.co/1q3Go79tMZ	{'place_id': 'b74d0f4a87a68c66'}
