2020-08-16T23:58:03.000Z	1295147846459699200	電車久しぶり。長ズボン暑きことかな。 (@ 本郷台駅 - @jreast_official in 横浜市, 神奈川県) https://t.co/fTLygto0Nv	{'coordinates': {'type': 'Point', 'coordinates': [139.55058772, 35.36748913]}, 'place_id': 'a24531308a92ae15'}
2020-08-16T23:45:30.000Z	1295144684759609345	BGMも宇宙旅行っぽくてわくわくするめっちゃ良き。	{'place_id': '1df8c91136c4c140'}
2020-08-16T23:44:45.000Z	1295144495764221952	さあ、月曜日です❗皆さんが大好きな通勤電車で密な時間を過ごしながら、今週も頑張りましょう‼️えっ？まさか通勤電車は密だから嫌だ⁉️観光地で遊んでるときは密になってても気にしないのに⁉️あっれー？おかしいなぁ。通勤電車はみんなマスクしてて喋らないけど···観光地は···どうかな？	{'place_id': '92b6a770413525fe'}
2020-08-16T23:44:22.000Z	1295144402688421888	@sluptaka 国民的人気バンドですからね前の会社で週に３回ぐらい飲みに行かされてた時ありまして行きたくないカラオケ行って毎回毎回聞きたく無いサザン聞かされるの辛かった…そのくせ「今日もクワタさんお待ちしてましたお願いします！」なんて言ってたりして（笑）	{'place_id': '6c5c2473e68be79e'}
2020-08-16T23:41:29.000Z	1295143676402782211	剥がして一発目の出勤で言われた一言1人目次何貼るの？2人目慣れって怖いね	{'place_id': 'de733ecbe94a943c'}
2020-08-16T23:39:39.000Z	1295143212315623425	ひさびさに出勤　まだそんなに暑くない	{'place_id': '0d8054846be7f7be'}
2020-08-16T23:39:32.000Z	1295143185526566913	おはようございますクシャミと咳が出る…熱はないから大丈夫だろうけど念の為今日は在宅にさせてもらったこんなんで電車とか乗ろうものなら白い目で見られるよね…	{'place_id': '7ee61f505fdfdf5c'}
2020-08-16T23:33:23.000Z	1295141635995516928	@matsue_busman 自分が居た観光の事務所は皆仲良かったですね。事務も現場も。入庫待ち合わせで皆でメシ行ったり、飲みに行ったり。😅	{'place_id': '1ea0fd1a31366833'}
2020-08-16T23:32:43.000Z	1295141468403834886	要急の外出をしている (@ 東急 菊名駅 - @tokyu_official in 横浜市, 神奈川県) https://t.co/qiQCiBcgUI	{'coordinates': {'type': 'Point', 'coordinates': [139.63135453, 35.50994881]}, 'place_id': 'dded92a2db180dd1'}
2020-08-16T23:31:16.000Z	1295141106154315776	永遠に電車に乗ってられるくらい、電車がとても涼しくて快適(´ｰ`)y-~~	{'place_id': 'f7c22e0cf7b3af2b'}
2020-08-16T23:31:15.000Z	1295141098982117376	出勤 (@ 成増駅 in 板橋区, 東京都) https://t.co/yUQ0bgpgob	{'coordinates': {'type': 'Point', 'coordinates': [139.63309345, 35.77758891]}, 'place_id': '0fd33386c57b038a'}
2020-08-16T23:31:06.000Z	1295141063703711745	[取り残された日本]8/17韓国もスペインも次々目を覚ましたのに、日本人は電車マスク率98%。情けない。なぜそこまで従順なんですか、なぜ気付かないんですか。ウイルスは分離・純化なし、RNAの塩基配列はでっち上げ。存在しない以上、感染はあり得ません。インチキPCR検査にダマされないで！	{'place_id': 'a35b6b4421e1a506'}
2020-08-16T23:30:47.000Z	1295140982439043072	17 Liveで楽しいライブ配信を見つけたよ！遊びに行こう！【5回目】旅行に行って参りました🥰https://t.co/9ZV3VlFFIW	{'place_id': '3d4bcaf184b72e12'}
2020-08-16T23:28:52.000Z	1295140500702289921	今日も電車ガラ空き〰︎	{'place_id': 'a24531308a92ae15'}
2020-08-16T23:25:53.000Z	1295139750836228096	昨年、台風で沖縄旅行をキャンセルしたので、今年こそら沖縄に行こうと、美ら海水族館のチケットもふるさと納税でもらったけど、断念することにしました。来年は行けると良いな。	{'place_id': 'e711a8fc9ecc013e'}
2020-08-16T23:25:28.000Z	1295139646486142976	今日から通勤。ふぅふぅ　むーちゃ暑い。電車内だけどマスク外しちゃうかも	{'place_id': 'b3b52bda7ae86b07'}
2020-08-16T23:25:28.000Z	1295139644493815808	両サイド巨漢にはさまれ、右足の人差し指をヒールで踏まれるのがtokyo行きの電車。怖いよ…とーきょーこわい、でんしゃこわい。。。	{'place_id': '735b6f2b933efaf6'}
2020-08-16T23:23:57.000Z	1295139262568923136	目の前のお兄さんのベルトが全部ベルトループに通ってないのがすげえ気になる今日の通勤電車内	{'place_id': '3a5acea64ae590f5'}
2020-08-16T23:21:45.000Z	1295138711496093696	久々の出勤に♪ごほーびー♪😘✨ https://t.co/rB6037Gr3L	{'place_id': '07d9dc3d90888001'}
2020-08-16T23:20:47.000Z	1295138464418222081	電車によって混雑度に差がある。 (@ 丸ノ内線 1-2番線ホーム in 豊島区, 東京都) https://t.co/OzWY5qxZ4a	{'coordinates': {'type': 'Point', 'coordinates': [139.71089465, 35.73043572]}, 'place_id': '7efb0fd5276fdda5'}
2020-08-16T23:20:12.000Z	1295138317537697792	@EMOE_sakura おっはよー☀️ めっちゃ偉いじゃん！電車乗ってるだけで眠気が💤	{'place_id': '7ee61f505fdfdf5c'}
2020-08-16T23:16:00.000Z	1295137262024318976	電車空いてる	{'place_id': '86dd570dcbbf393e'}
2020-08-16T23:15:57.000Z	1295137248548012033	満員電車のたのしみ方=そのα以前出逢った、倉木麻衣似の美女さんと奇跡的に今日また同じ車両、またちょっと近く♪嬉しみ。うぉおおお。マイさん、いつもヘッドフォンつけて何か勉強してる！えらいー！そして、まじ、かわいいーー！！(๑&gt;◡&lt;๑)💕✨朝から、ありがとうー！@ 男子脳🤣	{'place_id': 'f7c22e0cf7b3af2b'}
2020-08-16T23:15:51.000Z	1295137224384581632	電車乗ってるけど、このまま品川まで乗ってそのままどっか行きたい	{'place_id': '86dd570dcbbf393e'}
2020-08-16T23:15:17.000Z	1295137081849548802	明らかに先週より電車は混んでいる。。。	{'place_id': '7ee61f505fdfdf5c'}
2020-08-16T23:14:09.000Z	1295136795319967744	お盆休み終わったんだなあ 電車混んでるよ	{'place_id': '27b43920b8b63188'}
2020-08-16T23:12:21.000Z	1295136343908114432	明るい時間の出勤。#松戸#馬橋 場所: 馬橋駅 https://t.co/XXKHXIRH87	{'coordinates': {'type': 'Point', 'coordinates': [139.91712723, 35.811678]}, 'place_id': 'e55409e2b3f74247'}
2020-08-16T23:08:10.000Z	1295135291104096257	@0811_yui ◡̈ 唯💕おはよー ꉂ(◜ 芋 ◝*)۶ 身体の具合は如何ですか🥰体調を整えて、外出は控えめに家でゆっくりして居て下さい(*^芋^) 💕大好きっちゃんはDVD📀を見ながら🦠対策です٩( ･̑芋･̑ )۶💕ゆぃーも が思ったDVD📀👩👙ではありません((*^芋^))   笑  ❣️愛してるよ 💕 ゆいーも	{'place_id': '5f8778ba4121fee9'}
2020-08-16T23:06:40.000Z	1295134911867662336	夏休み明け出勤中。しかし、暑いね。マスクはキツイな。#ハイスタンダード https://t.co/Czwl6hvlpT	{'place_id': '1d5d82d43a574e4f'}
2020-08-16T23:02:32.000Z	1295133875270643712	ヤバイ、後10分で出勤！長い休みで、仕事忘れた。先ずは、オフィスを無意味に縦横に歩き回って忙しいアピールをしよう。で、キャビネットを片っ端から開けて、なんか書類を探すふりして。そして10時の休憩に、華麗にフェイドアウト	{'place_id': '7e3f97730ab390c0'}
2020-08-16T23:02:25.000Z	1295133845117755395	@CP_takehiro_GT おはよぅございます☀️早朝出勤ご苦労さまです(⋆ᴗ͈ˬᴗ͈)今週も宜しくお願いします！今日も良い日になりますよぅに🍀	{'place_id': '1df8c91136c4c140'}
2020-08-16T23:01:56.000Z	1295133722635730946	"@zN5w1mupsWeq1Xx 🌿 おはようございます✧ようやく電車に乗りました 🚃ﾆｬ-　昨夜はカレーな気分だったのですが、ハンバーグも美味しかったです♪🍳　　良い一日を〜🍀╹◡╹)ﾉ""　　　　　　　ﾊﾗﾍﾀﾆｬ-🐈 ''https://t.co/MkDiZ00VrV"	{'place_id': '0fc34559ec947000'}
2020-08-16T23:00:56.000Z	1295133471132663808	通勤電車満席立ってる人40人ぐらいマスク使用率100%	{'place_id': '07d9f5be34084002'}
2020-08-16T22:59:48.000Z	1295133186704330752	休み明けのイライラした電車内を考えると朝の輪行はちょっと控えようってなる。	{'place_id': '7efb0fd5276fdda5'}
2020-08-16T22:58:57.000Z	1295132969946865664	朝から相模線に乗車♪同じ電車でも茅ヶ崎からきてると言うだけで嬉しい😆	{'place_id': '86315f8740971686'}
2020-08-16T22:56:37.000Z	1295132384543698951	おはようございます☀️🙋‍♀️❗今日8月17日(月)の出勤は・さゆり・ユウナ・さやか・ゆうか営業時間18:00～22:00ゆうかちゃん初出勤です✨🍻🎶明日はお休みです☺️#荻窪SCANDAL #ガールズバー https://t.co/teVDjVtmaj	{'place_id': 'dcc2630623880f96'}
2020-08-16T22:54:35.000Z	1295131870636568576	久し振りの出勤、もう既に疲れた…。(^o^;) 場所: エクセルシオール新お茶の水店 https://t.co/wMtFhRrv3H	{'coordinates': {'type': 'Point', 'coordinates': [139.7649284, 35.6988987]}, 'place_id': '28b9063fdce43645'}
2020-08-16T22:53:16.000Z	1295131542633590784	あちあちね～☀😷さ！出勤です💪 https://t.co/uk5EO1XDYF	{'place_id': '962b0af43cd1ad6c'}
2020-08-16T22:50:30.000Z	1295130843078438914	今週は土曜休み、日曜AM出勤➡️北千住➡️柏の予定…🤔 (@ 品川シーサイド駅 - @twr_official in 品川区, 東京都) https://t.co/nOikZncqQ0	{'coordinates': {'type': 'Point', 'coordinates': [139.74984301, 35.61036399]}, 'place_id': '4ad3383e25ac98d9'}
2020-08-16T22:50:29.000Z	1295130841035624449	消費税がなくなったら、飲みに回数は、増えると思う。#クロス	{'place_id': '4fc060f8061bb535'}
2020-08-16T22:46:53.000Z	1295129934768218112	久しぶりの出勤。	{'place_id': '8e483d36e0b9b001'}
2020-08-16T22:46:32.000Z	1295129848747184128	いつものモーニングを食べる‼️もうすでにルーティン(笑)東京人！ここが凄いよ‼️満員電車が日常過ぎて違和感なしwww https://t.co/6gG9zszYON	{'place_id': '7efb0fd5276fdda5'}
2020-08-16T22:45:09.000Z	1295129498296283137	体が出勤したがってるようだ	{'place_id': '735b6f2b933efaf6'}
2020-08-16T22:44:17.000Z	1295129278808432641	おはようございます。お盆休み明けはスッキリとした目覚め。就寝中弱冷房をかけてはいましたが、やはり寝汗はかきますね(^_^;)シャワーを浴びてさっぱりしてから出勤します。	{'place_id': 'ae10e4565c20a69b'}
2020-08-16T22:43:38.000Z	1295129117294092288	おはようございます🌞お盆休みも終わり、また行ったり行かなかったりの在宅勤務も終わり今日からフル出勤です。身体がついていけるかな？ https://t.co/p6QofbFlL0	{'place_id': '95484b83e4708f58'}
2020-08-16T22:41:17.000Z	1295128525318443009	物産展、アンテナショップで旅行気分を楽しむ‼️旅行は出来ないけどアンテナショップに行けばその県の名産品が買える‼️上級者になると１日で東北を一週岩手、青森、山形、新潟宮城などこれで家族旅行にいった気分になれるそうだ。さあー自宅帰りその県の民謡などかけて食を楽しもう‼️	{'place_id': 'bc892a7922752d1a'}
2020-08-16T22:40:40.000Z	1295128372410904576	体調不良気味。電車に乗ってるのが怖い。パニック起こさないようにしないと。気持ちが揺らぐ	{'place_id': 'afd2dbc6df82cca8'}
2020-08-16T22:39:30.000Z	1295128078402727936	ですよね、まだ半分しか消化してないんですよ、信じられますか？私は信じられないので出勤します。 https://t.co/6XeSI7eMs1	{'place_id': '49524fd7b35fd754'}
2020-08-16T22:37:49.000Z	1295127651607293952	出勤時の定番朝ご飯。 (@ 松屋 紀尾井町店 - @matsuya_foods in 千代田区, 東京都) https://t.co/tk79yQgntr https://t.co/0lG4KDShth	{'coordinates': {'type': 'Point', 'coordinates': [139.738339, 35.683094]}, 'place_id': '28b9063fdce43645'}
2020-08-16T22:35:39.000Z	1295127109841502209	早めに出勤したら事務所のエアコンが起動せず焦る。よくよく調べてみたら、倉庫奥にあったブレーカーが落ちていた。この間の落雷だな。	{'place_id': '5c43b25fece122d2'}
2020-08-16T22:32:54.000Z	1295126415877246976	珍しく朝から電車に乗る (@ 白楽駅 - @tokyu_official in Yokohama, Kanagawa-ken) https://t.co/QStkEAINdP https://t.co/Pi0vJgM9mW	{'coordinates': {'type': 'Point', 'coordinates': [139.62782515, 35.48951952]}, 'place_id': 'dded92a2db180dd1'}
2020-08-16T22:30:18.000Z	1295125763176321024	それでは、ウルトラマンな自宅から出勤です!行ってきます! https://t.co/IQCtYnNG5a	{'place_id': '0fc2ee397714c000'}
2020-08-16T22:29:18.000Z	1295125508057780226	マスク着けて電車に乗ってたら息苦しくてぶっ倒れそうになってる。	{'place_id': '7efb0fd5276fdda5'}
2020-08-16T22:25:55.000Z	1295124658593751041	無事出勤しました。２学期始まります(^-^)/	{'place_id': 'e711a8fc9ecc013e'}
2020-08-16T22:24:04.000Z	1295124192262623233	@usagi_ringo_pk おはようございます。やはり北海道に向かうのですね😊いつも通りのカツカツ後ほど移動行程なのですかね🤔kittyちゃん、ムササビくんと楽しい旅行を😄ツイート楽しみにしています😄	{'place_id': 'd313627ad749ca61'}
2020-08-16T22:22:48.000Z	1295123876205047808	今日から出勤の方も多いかと（含む自分）。くれぐれもお気をつけください。 https://t.co/5AOLT8wyJP	{'place_id': '594fa6c6bc5b5ba9'}
2020-08-16T22:22:19.000Z	1295123752791883776	朝の6時頃に、駅のホームで電車を待っているだけで汗だく👕💦	{'place_id': 'f05d4b0cfac65c65'}
2020-08-16T22:21:38.000Z	1295123581450375168	電車の中	{'place_id': 'f7c22e0cf7b3af2b'}
2020-08-16T22:18:09.000Z	1295122705750978561	久々にマスク付けて出勤中！！まずい、酸欠になりそう😅 家や車では、マスク外してたからなぁ。。。苦しい！リハビリが必要だw	{'place_id': '1d5d82d43a574e4f'}
2020-08-16T22:15:34.000Z	1295122054778253313	おはようございます。電車内でマスクをせずに乗車している人がいます。ある意味，ハートが強い！いや，バカなのか？信じられない😡😡😡	{'place_id': 'db215c78c59027e4'}
2020-08-16T22:14:43.000Z	1295121840529010693	通勤電車混んでる🦠	{'place_id': '1b0cfebe3424e14f'}
2020-08-16T22:14:35.000Z	1295121804332212227	おはようございます🍙本日出勤スタッフ/林、西村ご来店お待ちしております🐻🌀TEL:047-437-6131#ベアハグ　#イオン　#船橋　#整体　#リラクゼーション　#もみほぐし　#アロマ　#ベアハグ船橋店	{'place_id': '336251fac4207ae3'}
2020-08-16T22:09:32.000Z	1295120534238195712	ああ、とうとうお盆休みが終わってしまった。今年は帰省も旅行もしなかった上に、仕事も全くしなかったから、心身ともにだらけきった気がする😅	{'place_id': '5c43b25fece122d2'}
2020-08-16T22:08:06.000Z	1295120174685622272	@mskokudai20_1 やや話が噛み合っていないように感じる。確かに旅行やボランティアで得られる経験も貴重で尊い。だが、研究を自身の手で遂行し、論文として成果を出し尽くす過程を経験するなかで得られる能力に勝ることはない。旅行などは就職した後でも時間さえ許せば可能だが、大学という研究機関で論文を執筆する	{'place_id': '0fc34790b9142000'}
2020-08-16T22:07:02.000Z	1295119906048901120	せっせと出勤	{'place_id': 'a35b6b4421e1a506'}
2020-08-16T22:06:07.000Z	1295119675450249216	@DQ7575w どうみてもガチ勢😎とりあえず出勤途中でメラリザード２体出来ました✨ https://t.co/dVY0FgLsbF	{'place_id': '5cf616c8f739cb2b'}
2020-08-16T22:05:00.000Z	1295119394700328960	電車の中で聴きます https://t.co/tJBGMudmIW	{'place_id': '4f8c5ba59b1e3250'}
2020-08-16T22:04:49.000Z	1295119348827209731	@tera0304 オラの現場はソレも却下され再計測の対象スわ(´・ω・｀) ※35.5℃以下は再計測37.0℃以上は３日間出勤停止…	{'place_id': '27b43920b8b63188'}
2020-08-16T22:03:06.000Z	1295118915303964672	「鉄道旅行は不要不急だ」「機関士が運転台で撃たれて死んだ」戦争中、鉄道マンはいかに列車を走らせた？（文春オンライン） https://t.co/haAKNK1goj	{'place_id': '0fd33386c57b038a'}
2020-08-16T21:59:11.000Z	1295117930846248960	"@hwtnv 渡邊 先生！おはようございます！""いいね"" を ありがとうです🙇‍♀️本屋さんの 新書の中に先生の 本…！並んでいるようですねッ！暑くて 中々 外出しないのですが 本屋さんに行って 来ます！これからも よろしく お願い します！🙇‍♀️"	{'place_id': '2dca688458c4fd18'}
2020-08-16T21:57:18.000Z	1295117455535140864	おはようございます　ラジオ日本を聴きながら出勤です　今朝の朝顔 #s1422 https://t.co/ArDRgYTlKu	{'place_id': 'bfdffb491d839e84'}
2020-08-16T21:56:29.000Z	1295117252157509632	出勤。	{'place_id': '56c04190b03cfa94'}
2020-08-16T21:54:29.000Z	1295116746303520768	激混みではないが普通に満員電車じゃ🚃	{'place_id': 'd313627ad749ca61'}
2020-08-16T21:53:28.000Z	1295116492460048384	週の初めの月曜日ジンジャーエール飲みに行かない？#浦和伊勢丹　#浅草　＃蕨　今日も4店舗同時オープンです。何？働きたくないって？そう。じゃー休んじゃおう。無理はヨクナイヨ^_^今日もみんなに〜#ジンジャーでエール📣を送るよ〜素敵な1日にしようね〜 https://t.co/rEYuwxtepE	{'place_id': '7bd3d82b03caf040'}
2020-08-16T21:47:58.000Z	1295115108402647041	@genki___ 元気さん(^O^)／おはよう〜今日から出勤頑張ります	{'place_id': '9de423c47dbf207e'}
2020-08-16T21:47:32.000Z	1295115000747454464	本日から出勤です。長いようで短かった休みになりました。しかし朝から暑いんだけど‼️😷😱😵 https://t.co/22imyrsAyO	{'place_id': '8e483d36e0b9b001'}
2020-08-16T21:47:19.000Z	1295114946380931072	@Fn0fdT6X0wjb3bK イブさん!!、おはようです!!。🌅☁️☀️今週も始まりました!!、今日も相変わらず暑いようです!!。熱中症に気をつけて1日をお過ごし下さいませませ!!。おいらは、毎週1階の外出日なので10時過ぎから出かけてきます!!。では今週もよろしくです!!。(ニコニコにっこり)	{'place_id': 'f72cbd7b378a05fc'}
2020-08-16T21:45:54.000Z	1295114588996788224	@naturalBB なっちゃん(^O^)／おはよう〜今日から出勤です。昼間暑くなるから水分補給して頑張りますねー	{'place_id': '9de423c47dbf207e'}
2020-08-16T21:42:07.000Z	1295113634184458240	@CHOKO_KS_KSK ありがとうございます😊盆休みも終わり、、、早速、満員電車🚃の洗礼を受けてます　笑今日も一日、暑い😵かも…ですが、お互い体調には気をつけましょうね⭐️	{'place_id': '307c68972fd1dc20'}
2020-08-16T21:40:43.000Z	1295113283263815680	電車の中でもくもく中  今日からまた仕事頑張ります！	{'place_id': '32049a95db695cb8'}
2020-08-16T21:40:42.000Z	1295113280835293184	おはようございます😃晴れの月曜日の朝お盆も終わりました約1億2000万人が活動再開です電車は満員電車かなぁ巣ごもり終わりコロナモードが高まりますめざましテレビエール見て今日も元気に頑張ろうね https://t.co/joSyXWFGzX	{'place_id': '32049a95db695cb8'}
2020-08-16T21:39:35.000Z	1295112996629356544	今日はこれで出勤。G車は高いけれど、東京駅まで一時間弱ゆっくり休める利点は大きい。 https://t.co/PMdwXcIbdC	{'place_id': '07d9e3a8abc81001'}
2020-08-16T21:38:55.000Z	1295112830320926720	電車に乗るとポンポンペイン😥	{'place_id': '7efb0fd5276fdda5'}
2020-08-16T21:38:22.000Z	1295112690935848960	もう出勤前から帰りたい https://t.co/DT4dn69dFY	{'place_id': 'ed61afd47a8bfd91'}
2020-08-16T21:38:14.000Z	1295112660174794752	おはようございます☀今日も暑くなりそうだから水分補給をして乗り切るかな^ ^さぁー電車も来るから現場に行くかな(^^)今日も頑張ろうᕦ(ò_óˇ)ᕤ	{'place_id': '0e3222be2e090ee1'}
2020-08-16T21:37:06.000Z	1295112375071203328	(月)おはようございます\( ˆoˆ )/夏休み終わって8月早くも折り返し今日から元気モリモリモリッモリで出勤するぞ出勤するぞ出勤するぞ	{'place_id': 'dcc2630623880f96'}
2020-08-16T21:36:25.000Z	1295112200479100928	脳梗塞後遺症で神経麻痺があり外出が大変。パーキンソン病で歩行がぎこちなく外出が怖い、転ぶのが心配で一人で外出は控えている。何度も途中で休まないと歩けない。少し歩くと足が痛くなる。ほとんど寝たきりである。そんなお悩みがある方ははっぴー訪問マッサージにhttps://t.co/c8D8i5CY0R https://t.co/qTkuW6KqJM	{'place_id': 'f43d3d50a3b017e9'}
2020-08-16T21:34:44.000Z	1295111779333206017	久しぶりに電車内でスポーツ新聞読んでる人を見かけた。最近減ったよね	{'place_id': 'dee4362fa7f11785'}
2020-08-16T21:33:15.000Z	1295111405843042304	@musokamui 普通にカレンダーどおりの出勤でスた( ˘ω˘)ｽﾔｧ←世間のお盆休み期間は受注少なく早退しまくりでスたが…	{'place_id': '27b43920b8b63188'}
2020-08-16T21:32:18.000Z	1295111164393689091	次は巣鴨、電車間違ってないな	{'place_id': '7efb0fd5276fdda5'}
2020-08-16T21:30:49.000Z	1295110790731636736	「この半年外出かけるの怖いから毎日筋トレしてたら多少は変わりました！どうですか？」と雄っぱいの画像が送られてきてホントに揉みたくなる盛りパイになってたから、6年間何もせずホントの中年のだらしなくなった自分の垂れた胸や腹回りを猛反省して部屋トレ始めた。↑ 今日から	{'place_id': '7ee61f505fdfdf5c'}
2020-08-16T21:30:15.000Z	1295110647785676800	8月16日次女と夏休みのお出かけ。初めてのすみだ水族館へ。水族館大好き次女大喜び。それにしてもソラマチ、混んでました。#夏休み#次女とお出かけ#東京スカイツリー#東京ソラマチ#すみだ水族館#ポケモンセンター #楽しかった#忘備録 場所: すみだ水族館 https://t.co/Xh0riIfKWQ	{'coordinates': {'type': 'Point', 'coordinates': [139.80951726, 35.7099662]}, 'place_id': '27b43920b8b63188'}
2020-08-16T21:29:05.000Z	1295110357283872768	あぁ、お盆も終わったし電車混んでる(´；ω；｀)	{'place_id': '7ee61f505fdfdf5c'}
2020-08-16T21:26:17.000Z	1295109653035200513	出勤 (@ 新桜台駅 - @seiburailway in 練馬区, 東京都) https://t.co/O6vzUPWxHL	{'coordinates': {'type': 'Point', 'coordinates': [139.66837741, 35.74082025]}, 'place_id': 'dcc2630623880f96'}
2020-08-16T21:11:51.000Z	1295106018918072320	@yukievo3SCAR あ、出社してから、気付いてなのか…。うんうん、あるある。過去、何回かやらかしてるから（笑）会議なのを忘れて、会議のある本部に行かずに、出勤時に連絡で気付くなんてのも…。	{'place_id': '3d4bcaf184b72e12'}
2020-08-16T21:10:04.000Z	1295105568382697473	今日もとりあえずお出かけしよう。整形外科行ってから横浜の方でも行くかな。	{'place_id': '1df8c91136c4c140'}
2020-08-16T21:09:53.000Z	1295105523855929344	盆終わって今から数週間振りの出勤とか言う奴するんですけど嫌すぎてずっと泣いてる	{'place_id': '3cdba7c1247961ea'}
2020-08-16T21:03:03.000Z	1295103802467471360	コロナで移動制限ある分、疑似外出させて貰いました♪ https://t.co/b1YCrofEIQ	{'place_id': '86315f8740971686'}
2020-08-16T21:01:20.000Z	1295103372962349056	おはようございます(^ ^)新しい一週間が始まりました。お盆休みも終わり今日からまた電車混むのかな⁈	{'place_id': 'b41f5dcb002a1886'}
2020-08-16T21:00:49.000Z	1295103242611781632	いつもの電車乗れた	{'place_id': 'e60fb4e164191d47'}
2020-08-16T20:50:48.000Z	1295100719679201280	朝ヨガして走りにいこうとしたら外に(しかも割と玄関近くに)セミがいることが発覚したのでお家トレーニングに切り替えます。どうか外出するまでには、どこか違う木に移動しててくれええええええ https://t.co/MpF4HKlEmz	{'place_id': 'f7c22e0cf7b3af2b'}
2020-08-16T20:49:03.000Z	1295100282544615424	たかだか5分くらい電車来るの待つのが辛い暑さ💦	{'place_id': 'dded92a2db180dd1'}
