2021-02-14T23:59:14.000Z	1361102732774371332	恐怖と驚き。電車、、揺れないでください｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡ https://t.co/PoMxsE7xaR	{'place_id': '07d9e3a198085000'}
2021-02-14T23:16:10.000Z	1361091897356218371	おはようございます☀️😃❗あいにくの天気です…今日はスクル出勤出来ないな⤵️⤵️⤵️ 気持ち切り替えて、今日も１日頑張っていきましょう🤟#出勤 #天気 #雨	{'place_id': 'afd2dbc6df82cca8'}
2021-02-14T23:14:35.000Z	1361091495932039172	@pretty_curedoll きゅあどるさん、おはようございます(°ᴗ°)雨の出勤、面倒ですね〜	{'place_id': '735b6f2b933efaf6'}
2021-02-14T23:10:49.000Z	1361090548681953281	@4126oyuki お早う御座います！✨😃❗今週も、宜しくね、🙂今朝、通勤電車🚃チョッと、調子が、いまいち、あたたかかったからかな、😔	{'place_id': '594fa6c6bc5b5ba9'}
2021-02-14T23:09:00.000Z	1361090092903788544	今日も元気に出勤してるょ	{'place_id': 'dcc2630623880f96'}
2021-02-14T23:07:22.000Z	1361089680582668290	おはようございます～✨《オススメ泡姫出勤情報～🎵》9時～松本さん★10時～高野さん★　No.4岡本さん★11時～工藤さん★　No.5荒木さん★12時～奥田さん★お楽しみ頂ける事間違いナシ👍人気姫から癒し姫までご予約出来ちゃいますよ😘お気軽にお問い合わせ下さい🎶TEL03-3876-8787 https://t.co/oInPGtSMvy	{'place_id': '0fc2b9b2f9555001'}
2021-02-14T23:06:57.000Z	1361089576249430021	サ活×Shizuku朝ウナ🧖‍♂️96度⇨12度、①セット7:20イン。最初貸切、途中紳士お一方。昨日からサ室が熱め。なんでだろうか。オフィス出勤途中の風が気持ちいい。月曜朝一サウナ、やはり良い🤤 https://t.co/REv3lrv3yt	{'place_id': '1110ef0c52155002'}
2021-02-14T23:05:44.000Z	1361089268643336192	@namekooo19 有り難うございました。なかなかマジなコンサートになってましたねー笑。機会ありましたらまた聴いて下さいませ。	{'place_id': 'f43d3d50a3b017e9'}
2021-02-14T23:04:42.000Z	1361089008407769088	家出た時は曇り、電車乗って降りたら！もう雨降ってきました、寒くないからまだいいけど(^^;	{'place_id': '86dd570dcbbf393e'}
2021-02-14T23:01:24.000Z	1361088178027855876	ナチっ子を電車内で改良。まぁまぁ自分のイメージに合ってきた。 https://t.co/nmpKY7k80a	{'place_id': '86315f8740971686'}
2021-02-14T23:01:22.000Z	1361088171191062531	そうか❗昨日はバレンタインデーだったんだ⁉️仕事していたから忘れていた。だから電車もガラガラだったのかな⁉️ま、個人的にはどーでもよかったけどね(笑)取り敢えず‼️今日明日の有給休暇を楽しもう(笑)(；^ω^) https://t.co/Fv0K973i0M	{'place_id': 'b2216c57788fc225'}
2021-02-14T23:01:16.000Z	1361088146918707200	緊急事態宣言を発令し、不要・不急の外出や夜の飲食店での飲食自粛を促していた側の人たちなのに、夜の会合・会食をやめなかった人たちも、どんな働きをして下さるのか観ておきたい☝️ https://t.co/xIlvWKPcIe	{'place_id': '7ee61f505fdfdf5c'}
2021-02-14T22:57:33.000Z	1361087210250928133	湿度が高くて電車内がサウナの様。極度の暑がりなオイラにゃツラタン。	{'place_id': 'ebf44036e84a8152'}
2021-02-14T22:56:07.000Z	1361086852032122880	通勤電車満席立ってる人 いっぱいマスク使用率100%	{'place_id': '27b43920b8b63188'}
2021-02-14T22:55:59.000Z	1361086815671738370	さ！出勤ですだあきです💪	{'place_id': '962b0af43cd1ad6c'}
2021-02-14T22:55:49.000Z	1361086772898189312	出勤前のバタバタの時間に4枚だけ画像取り込み😆#石川佳純 ちゃん🤣#木下アビエル神奈川 https://t.co/g23KoiD2ZK	{'place_id': '8d59ab31bce58e76'}
2021-02-14T22:55:39.000Z	1361086732167307265	グレイス９台目 出勤途中に遭遇	{'place_id': 'ceb864015598e127'}
2021-02-14T22:55:27.000Z	1361086680397144065	不要不急の出勤 (@ 光が丘駅 - @toeikotsu in 練馬区, 東京都) https://t.co/H1f3KPQLz7	{'place_id': 'dcc2630623880f96', 'coordinates': {'type': 'Point', 'coordinates': [139.6292809, 35.7587387]}}
2021-02-14T22:52:24.000Z	1361085913745522689	電車に乗るのにかなり上ることを除けば元住吉駅は便利だし、羨ましいです。#東急 #元住吉駅 場所: 元住吉駅 https://t.co/wGgo7B6KHJ	{'place_id': 'd313627ad749ca61', 'coordinates': {'type': 'Point', 'coordinates': [139.6592, 35.5618]}}
2021-02-14T22:50:30.000Z	1361085438455242757	今日の電車、凄い混んでるけど解除された？道路も人多かったし。	{'place_id': '03060ba847e52dcd'}
2021-02-14T22:48:52.000Z	1361085025270206464	話しかけないで欲しい。と、いうことで、始業ギリギリに出勤することを思いついた。	{'place_id': '41d9dd520c812894'}
2021-02-14T22:42:30.000Z	1361083425436749825	地震が起きてから、ずっとなんとなく揺れてるなと思ってたけど、電車通っただけやんこれ	{'place_id': '7efb0fd5276fdda5'}
2021-02-14T22:39:31.000Z	1361082674631172099	@afulois1 マイオチョコ持参で飲みに行けますね！	{'place_id': '735b6f2b933efaf6'}
2021-02-14T22:38:56.000Z	1361082523959222272	昨日電車内で聞いた話、「知り合いのマスコミの人が、オリンピック委員会会長にはマツコデラックスとかミッツマングローブがなると報道のやり甲斐がある。トランスジェンダーなら蔑視発言無いなあ」とか。ふ〜ん。	{'place_id': '4ad3383e25ac98d9'}
2021-02-14T22:33:28.000Z	1361081148093304834	電車の中、暑い…	{'place_id': '594fa6c6bc5b5ba9'}
2021-02-14T22:32:24.000Z	1361080882694479873	@F3hvu6kKTYXcOAF おはようございます(*´▽｀*)ﾉ))✨ウチは何も被害がなく大丈夫でした😉当日は電車の中でしたけど…😅今日もよろしくお願いします〜🥰✌️✨	{'place_id': 'faab662cb34cf04f'}
2021-02-14T22:26:40.000Z	1361079440558542848	私は、そのまま、家に帰ったよ！それが、普通の人間の行動だと思う🤔20時以降でも、飲みに行く人は、何で家じゃダメなの？	{'place_id': '0d8054846be7f7be'}
2021-02-14T22:23:27.000Z	1361078629254328321	高校受験か。。。出勤時に駅改札にて，地元の進学塾講師らしき若者が列をなし，制服を着た受験生たちに声援皆さん精一杯頑張れ！	{'place_id': '95484b83e4708f58'}
2021-02-14T22:22:03.000Z	1361078277834567683	東北新幹線、間引き運転で乗車した時から人が多い。地震被害調査の為に出勤だ。	{'place_id': '77173905596af4ab'}
2021-02-14T22:20:02.000Z	1361077769069682690	今日は定休日ですが出勤します😊	{'place_id': '46f04ccee8ce6b7d'}
2021-02-14T22:19:21.000Z	1361077595903778828	おはようでやんす！ 電車の音がうるさいｗ (@ 東横イン東西線西葛西 in 江戸川区, 東京都) https://t.co/cJ727TlnWh	{'place_id': 'afd2dbc6df82cca8', 'coordinates': {'type': 'Point', 'coordinates': [139.86194, 35.664633]}}
2021-02-14T22:12:17.000Z	1361075817426649088	これから出勤…… (@ 京成佐倉駅 - @keiseirailway in 佐倉市, 千葉県) https://t.co/ULT39lwdNG	{'place_id': 'f1299e526e0cc34d', 'coordinates': {'type': 'Point', 'coordinates': [140.22991101, 35.72517939]}}
2021-02-14T22:08:43.000Z	1361074920155922434	カーリング日本選手権優勝記念出勤 (@ 横浜駅 in 横浜市, 神奈川県) https://t.co/TzueAO8I01	{'place_id': '962b0af43cd1ad6c', 'coordinates': {'type': 'Point', 'coordinates': [139.62244523, 35.46609251]}}
2021-02-14T22:08:14.000Z	1361074801960312832	よくよく考えたら...先々週 休日出勤先週     休日出勤今週末 休日出勤そして昨年4月からまだ1日も有給休暇取得してない( ´•ω•` )たまには休んで気晴らしに旅行でも行きたいなー	{'place_id': '8d59ab31bce58e76'}
2021-02-14T22:03:55.000Z	1361073713429422080	@genki___ 元気さん(^O^)／おはよう〜今日は出勤頑張ります	{'place_id': '7efb0fd5276fdda5'}
2021-02-14T22:02:44.000Z	1361073413943558144	おはようございます。😊気温は高く、雨模様です。天気が荒れるみたいです。😌今日は日勤、もうすぐ出勤です。💁‍♂️暫く日勤無かったから、リーダー業務付きだと思います。😩書類が増えるから、新入居が無ければいいな。🙏では、医療・介護関係の皆様、事故の無いよう頑張って行きましょう。🙋‍♂️ https://t.co/vkUIVPpmF6	{'place_id': 'd9ac10e7c031f3c2'}
2021-02-14T22:00:22.000Z	1361072820193615881	昨日17時半に仕事から帰宅。夜ご飯・風呂の後に仮眠。22時に起床、YBSディープシーを聴きながら、Mr.サンデーを視聴。銀河鉄道999とガンダムを視聴。0時、ROK技術倶楽部を聴いてから仮眠。2時に起床、文化放送のASMRたき火特番を聴いて、3時半に仮眠。5:45に起床、朝御飯を食べて出勤中。😅	{'place_id': '07d9c9a9ac488006'}
2021-02-14T21:59:48.000Z	1361072676169654272	I'm at 川崎駅 in 川崎市,神奈川県https://t.co/thyWbBDayKサンライズ瀬戸・出雲が時刻通りに川崎駅を通過(^o^)日本唯一の定期夜行電車。オススメは、ノビノビ座席（雑魚寝）。 https://t.co/yIygIvfgND	{'place_id': '0fc2e90b4b94c001'}
2021-02-14T21:49:56.000Z	1361070192499990530	おはようございます。今から出勤です。今日は「立場」の現場です。今日も頑張ります。	{'place_id': '61774861ea700565'}
2021-02-14T21:48:27.000Z	1361069822742700035	今日出勤❗️でも孤独に黙々と仕事出来るから家にいるよりかは回線早いうえにはかどる❗️やるぞー	{'place_id': '336251fac4207ae3'}
2021-02-14T21:46:57.000Z	1361069442843611137	雨で9時出勤に変更。朝からドリップできる平日って贅沢♥️#林業 #フォレスト #ダイヤコーヒー #モカシダモ #木に感謝 https://t.co/vbdJGVIQ5s	{'place_id': 'd9f7e15f9bea1eb0'}
2021-02-14T21:43:48.000Z	1361068649272893441	マハラジャはバブルの頃は全国に70店以上あって、麻布十番のMAHARAJA TOKYOと青山の系列店King＆Queenでは遊んでました。2010年に六本木に２度目の復活をした店には１度だけ飲みに行きました。2019年に移転してから行ってませんが、同所で開催されるアイドルライブの案内を見ると隔世の感ですね💦	{'place_id': 'faab662cb34cf04f'}
2021-02-14T21:41:49.000Z	1361068150708572163	まあ、大丈夫もう電車乗ったから(時間考えずに起きて電車乗ったが、よく考えたら早すぎる)	{'place_id': '5daa72ccdd68afee'}
2021-02-14T21:40:18.000Z	1361067768519348226	@hitomi_idoll 週末はお菓子作りからの店舗出勤本当にお疲れさまでした。多くの方々に楽しんでもらえたようで、よかったですね。	{'place_id': '1d5d82d43a574e4f'}
2021-02-14T21:31:19.000Z	1361065510566121473	電車降りた	{'place_id': '0fd33386c57b038a'}
2021-02-14T21:26:42.000Z	1361064346529398784	今朝は暖かい、この冬初めてコートを着ないで出勤することにした。まだ2月の半ばだヨ、気温が上がるのちょっと早過ぎない？	{'place_id': '336251fac4207ae3'}
2021-02-14T21:24:04.000Z	1361063683229503488	おはようございます☁*°今朝は暖かい今は雨上がってるけどこの後、また降る予報☔久しぶりの出勤🚃🚋🚃🚋🚃💭頑張って来ます👍	{'place_id': '962b0af43cd1ad6c'}
2021-02-14T21:21:03.000Z	1361062925427871746	@umatoninzin 姫👍👍😊💘❤️💞🥰🥰😘😍😍♥️🤗💓💗💖💕😘😘💘💘❤️💘♥️おはようございます今日もよろしくお願いします素敵な１週間を過ごしてくださいね💘😘♥️❤️👍💕🤗😊🥰😍💗💓💞💖💝　月曜日の朝雨☂️☔️気をつけてお出かけくださいね　今週もお仕事頑張って👍👍下さいね👍💘😊😘😍❤️💞♥️🥰💗💖💓🤗🤗💕	{'place_id': 'faab662cb34cf04f'}
2021-02-14T21:20:09.000Z	1361062699950428165	@YnlDM2DPr4ab7BR 始発電車🚃だと西船橋駅ガーラガーラなのよ https://t.co/wtAY7N8KqZ	{'place_id': '336251fac4207ae3'}
2021-02-14T21:19:45.000Z	1361062598012100610	@majimaji_07106 とっくんさん(^-^)おはようございます(^-^)休日出勤お疲れ様でした(^-^)体調には充分気を付けてください(^-^)今日も、明るく楽しく元気に笑顔で参りましょう(^-^)	{'place_id': 'afd2dbc6df82cca8'}
2021-02-14T21:04:55.000Z	1361058864225943553	一本早い電車だとゆっくり来れるから楽だな…	{'place_id': '4c1c4868f96634ed'}
2021-02-14T21:00:12.000Z	1361057677938290693	電車乗った	{'place_id': 'e60fb4e164191d47'}
2021-02-14T20:52:18.000Z	1361055690022735872	東急本店前ドン・キホーテ渋谷本店すぐ近くH&amp;M渋谷すぐ近く渋谷アイシン　https://t.co/LO3aau1W5e🌈2月15（月）出勤情報       ⭐️ゆ　ず【17～11】⭐️る　る【11～6】⭐️ちえみ【11～22】 https://t.co/JdfUBHiXDf	{'place_id': 'f7c22e0cf7b3af2b'}
2021-02-14T20:52:08.000Z	1361055650663387138	怖くても始発電車🚃中央総武線　各駅停車は尚更です https://t.co/l40LdTzfgR https://t.co/p50qdUt0Wk	{'place_id': '336251fac4207ae3'}
2021-02-14T20:46:45.000Z	1361054293982384142	出勤 (@ 新桜台駅 - @seiburailway in 練馬区, 東京都) https://t.co/mogacRG6l3	{'place_id': 'dcc2630623880f96', 'coordinates': {'type': 'Point', 'coordinates': [139.66837741, 35.74082025]}}
2021-02-14T20:45:07.000Z	1361053881883533312	朝の電車、もう疲れてそうな人がたくさん😲	{'place_id': 'e60fb4e164191d47'}
2021-02-14T19:53:59.000Z	1361041014253711365	おはようございます。今朝の東京は雨。始発出勤のため、あまり雨が降っていなかったので自転車が出せて良かったです。来週木曜日まで仕事頑張れば、金曜から二泊で草津が待ってるので、非常に楽しみです。頑張るぞい💪	{'place_id': '8ffa995231a47059'}
2021-02-14T19:50:39.000Z	1361040177313931265	出勤前に出汁の味付けと昆布、鰹節、いりこを再利用して何か作る	{'place_id': '1b0cfebe3424e14f'}
2021-02-14T19:46:22.000Z	1361039097653989376	[洗脳アナウンスの廃止！]駅で、🚃電車で、🚌バスで、ショッピングセンターでしつこく流されるコロナアナウンス。大衆操作の一環で流してる訳ですが、「繰り返し効果による洗脳」。世界で誰も立証していない新型コロナをあたかも存在するかのように人々の脳に植え付けていきます。 https://t.co/2JJGhi6a7l	{'place_id': '0fc298f0d8546001'}
2021-02-14T19:39:14.000Z	1361037301044768770	あと🍆全カットは話題になることもあったが、旅行業界って元々の給料もそんな良くないんすよね、実は。大卒で入って最初基本給20マソ行かないとかザラだからね。上がれるとこまで昇給してもちょっとう〜んって感じなので、余程強い思いがない限り、個人的には慶應から旅行業界いくのは勿体無いと思う。	{'place_id': '8f844bd31a72243f'}
2021-02-14T19:35:01.000Z	1361036243140710401	結局旅行業界って業務の多角展開が難しくて(大手私鉄の子会社パターンが多くてそもそも業態を絞らされてる)、近年だと辛うじて業態拡大を狙って大手数社が力を入れてたMICE(会議とかイベントとか)が割とアツいかなって思ってたんだけど、コロナで個人旅行法人旅行とセットで全て吹き飛んでしまった。	{'place_id': '8f844bd31a72243f'}
2021-02-14T19:30:31.000Z	1361035110728962048	旅行業界全社新卒(22卒)採用中止という話を聞いてマジかよと思ったけど近ツリなんかは債務超過34億とか出てるし「えぇ…(困惑)」のおきもちになってる。クッソ枠絞ってたしもし採用されてもボーナス全カットだったけど採用やってただけまだ21卒はマシだったんだろうか…	{'place_id': '8f844bd31a72243f'}
2021-02-14T19:29:28.000Z	1361034844575211521	昨日は大好きな先輩の最後の出勤日でした😭出会って1年だったけど、色々と共通点があり凄く仲良くしてくださって感謝しています✨お疲れ様でした！ https://t.co/p6tlAdPu9T	{'place_id': '77173905596af4ab'}
2021-02-14T19:25:00.000Z	1361033721139261443	本日もありがとうございました♥️チョコをお客様にあげたら喜んでくれたからよかった☺️チョコを食べると自然と笑顔になったり幸せな気持ちになるよね♥️今日も素敵な時間になりました🍀✨次の出勤は16日(火)13-LAST茅場町です🙋🏼‍♀️よろしくお願いします😘Spa Aroma Ocean𓇼⋆Hasumi Haga⋆𓇼 https://t.co/h3wbzuqH6h	{'place_id': '0fc294b3de15e000'}
2021-02-14T19:19:40.000Z	1361032377049354242	おはようございます☔今日は定時出勤、夕方には岩手県に向けて出発です🚚これから爆弾低気圧で天候が荒れるらしいから心配だけどね🤔今日もお弁当🍱を作ったのでのんびり出勤します今日も１日よろしくおねがいします🤗 https://t.co/5k2cxOx09N	{'place_id': '962b0af43cd1ad6c'}
2021-02-14T18:37:14.000Z	1361021700477906944	21歳のバレンタインデーはまさかの30歳の女性と町田でスイーツを食べるという1日でした。詳細はインスタのサブ垢で。最近カメラフォルダに電車や風景が少ないのでそろそろ撮りたいです。 https://t.co/5roJbyrnEi	{'place_id': '0eeae37fd7945002'}
2021-02-14T17:36:04.000Z	1361006307537391624	@junmakeup 大物少し片付いたから、車に持ってこう、、と外出たら少し雨。歩いてるうちに超本降り。車に持ち込んで（水ダバー）ワイパーかけて外出たら、止んでた。	{'place_id': '962b0af43cd1ad6c'}
2021-02-14T17:23:34.000Z	1361003162149089286	正直駆け出しエンジニアの頃は電車の中で暇だったから業務に関係ない範囲含めて勉強する気になってた感あるので、今からスタートの人は家で業後に勉強する習慣を自発的に作るのハードル高過ぎないか？	{'place_id': 'e9d13ad4ff9f02c1'}
2021-02-14T16:51:59.000Z	1360995213913714693	@OkitakeA ありがとうございます😊着たいから見せたいからで服選ぶのもいいけど、これは溶け込むことに主眼をおいた、電車や街中での純女をお手本に青▲で揃えたコーデですね😉	{'place_id': '94c92bc0c4b78c62'}
2021-02-14T16:48:51.000Z	1360994423404851200	50＋のおばちゃんでも「つまんないなぁ。遊びに行きたいなぁ」ってストレスフルなんだから、遊びたい盛りの若者は辛いだろうなぁ。買い物したい、飲みに行きたい、旅行もしたい、ライブもいいね、食べ歩き楽しいよね、もちろん野球観たいさ。いつまで我慢すればいいの？	{'place_id': 'f1299e526e0cc34d'}
2021-02-14T16:31:51.000Z	1360990144820482050	@795takataka0513 プレゼント、偉いっす‼️うちは、結局、食べ物で終わっちゃった。💦コロナがなければ温泉旅行の予定ではありましたが。😭	{'place_id': 'bb37a8ee6cb02856'}
2021-02-14T16:12:09.000Z	1360985189074096128	@popoluckyboy2 電車オタクってこういうのやりたくなるんですよね(笑)	{'place_id': '0fd33386c57b038a'}
2021-02-14T16:01:16.000Z	1360982448687828992	うおっ。確定申告作ってたら1日終わってるやん。一回も外出なかった_(:3 」∠)_固定資産の数字がズレるの解決したら提出や。	{'place_id': '1b0cfebe3424e14f'}
2021-02-14T15:54:19.000Z	1360980702196424707	今日HAGHAGの外出た所で、息子が転んでガチャガチャのボールを川に落としてしまい「うわーん」泣きしてしまった。あまりに漫画みたいで、思わず笑ってしまったが隣のベンチのBOBOさんに似ている人もめっちゃ笑っていたが…	{'place_id': 'a35b6b4421e1a506'}
2021-02-14T15:53:36.000Z	1360980521556144131	@kyon_vdn_nbv ここ気になってます。電車で行けるってのは大きいっす。サウナは物足りないのか…DQ8割（笑）平日の昼過ぎに行ったほうがよさそうですね！	{'place_id': '5c43b25fece122d2'}
2021-02-14T15:16:46.000Z	1360971250894393347	ふっと思い出して湯河原のペンション　#マンダリンハウス　を検索したら、即じゃらんでヒットした。懐かしいなぁ。ジャパンペンションでバイトしてて社員旅行で連れていってもらったのは33年位前かなぁ。オーナーは流石に代替わりしているんだろうねぇ。	{'place_id': '451617631d24d98c'}
2021-02-14T15:09:06.000Z	1360969320780627968	コーヒーを飲みにちょっとそこまで😏 https://t.co/fJh3rzOoOm	{'place_id': '11e93fb9fb941002'}
2021-02-14T15:07:31.000Z	1360968924704108544	@tsubomi1225 つぼみちゃんへの静岡県  日帰り旅行お薦めスポットはつぼみ家にあるピアノの出生地【ヤマハ  掛川工場】の工場見学です。帰りに、ピアノの内部部品(弦を叩いているハンマー)がもらえるそうです🎹他にも近くには、資生堂の企業資料館や美術館（アートハウス）も、あります🏡 https://t.co/aALTG6JOpg	{'place_id': 'a35b6b4421e1a506'}
2021-02-14T14:56:42.000Z	1360966200759517189	予算3000円で、この値段なら3本いけると思ったけど消費税の存在忘れてて3000円を156円オーバーしたけど帰りの電車賃138円分歩いてチャラにしたからオッケー(?)明日から早速使いたいのに降水確率100パーらしくて涙ちょちょ切れてる(死語)	{'place_id': '0fd33386c57b038a'}
2021-02-14T14:55:36.000Z	1360965924921110538	@mattarimaki32 電車乗らないといけない場所にあるんですね、なるほど検討してみます	{'place_id': '7ee61f505fdfdf5c'}
2021-02-14T14:42:42.000Z	1360962677028265987	卒業コンサートは正直無観客でもやろうと思えば出来るはず、それでもみぃちゃんはファンの事を考えてくれてお客さんが入れて良い卒業コンサートに出来るまで我慢してくれているのに、こんな記事なんだみぃちゃんの気持ち考えろ	{'place_id': '411f0aa7fce9a8fc'}
2021-02-14T14:39:16.000Z	1360961814985547780	久しぶりの外食。早くマスク無しでお出かけできるようになりますように。 https://t.co/bLlt0AYN7b	{'place_id': '0fc3b37ff815e000'}
2021-02-14T14:25:31.000Z	1360958355288645632	@sakecars アテンザ「ワイ最近出勤した？」	{'place_id': '735b6f2b933efaf6'}
2021-02-14T14:21:39.000Z	1360957380335296512	@AJ_sk_show 飲みに行こーぜ！	{'place_id': '7ee61f505fdfdf5c'}
2021-02-14T14:17:36.000Z	1360956361111072771	こんばんは🌠彼にルミエール商店街の中で、マスク買って貰った着せ替え感覚で、マスク生活をお洒落感覚でしてる本当は、使い捨てマスクの方がいいみたいですが、お洒落感覚的にお出かけが楽しみになるような布地マスクがいい今回はパンダ🐼と熊🧸🐻のポイントのマスクと蝶々のレース柄のマスク https://t.co/rY4YBmB5MO	{'place_id': 'f72cbd7b378a05fc'}
2021-02-14T14:14:23.000Z	1360955551102820358	@natsumelody8 今日も素敵な演奏ありがとうございました🙇素敵なバレンタインデーになりました🍫コンサートも楽しみにしてます🚄横浜からは一泊になるので京都観光もしようかな🚋夏美さんも身体に気を付けて素敵なコンサートになる事を期待してます🤗	{'place_id': '56c04190b03cfa94'}
2021-02-14T14:07:53.000Z	1360953916054114310	@halhaltaso 次は災害がない時に楽しみながら旅行したいですよね〜	{'place_id': '28b9063fdce43645'}
2021-02-14T13:58:20.000Z	1360951510985674753	「to Give」男女の心が最も動く1ヶ月間今日、帰宅中の電車で隣に座った女の子は大事そうに手紙を持っていました。これから好きな人に逢いに行くのかな。がんばれ。 https://t.co/3x2eEx6fXh	{'place_id': '1b0cfebe3424e14f'}
2021-02-14T13:53:58.000Z	1360950411897696259	こんばんわ～✨《明日のオススメ泡姫出勤情報～🎵》9時～松本さん★10時～高野さん★　No.4岡本さん★11時～工藤さん★　No.5荒木さん★12時～奥田さん★お楽しみ頂ける事間違いナシ👍人気姫から癒し姫までご予約出来ちゃいますよ😘お気軽にお問い合わせ下さい🎶TEL03-3876-8787 https://t.co/48zjLEAJVk	{'place_id': '0fc2b9b2f9555001'}
2021-02-14T13:52:16.000Z	1360949987723542528	@bot27752127 自分も、電車好きです。何せ、電車の運転士になりたかった人間ですが、入社試験に落ちました。32年前の話しです。	{'place_id': '73a368347507858e'}
2021-02-14T13:52:08.000Z	1360949952738779139	今朝ステーションで女性の配達員がこれ皆さんでどうぞーってなんか袋渡してたのよね。それがバレンタインだと気付くまでに10時間ぐらい掛かった俺はどうかしてる。旅行でもいったんかなぐらいに思ってたわ🤣	{'place_id': '1d5d82d43a574e4f'}
