2020-03-08T23:59:48.000Z	1236803840604659712	みんな時差出勤につき、中央線は9時でも7時台並みの乗車率。効果低い…	{'place_id': '07d9db1328883001'}
2020-03-08T23:39:08.000Z	1236798639437041664	電車内の広告はよく見てたが、動いてるのは初めて見た(^◇^;) https://t.co/QBVPp9hKq1	{'place_id': '28b9063fdce43645'}
2020-03-08T23:38:06.000Z	1236798376579977216	ごめんなさい、スモークくせぇまま電車乗ります許して	{'place_id': '61774861ea700565'}
2020-03-08T23:36:36.000Z	1236797999637909504	就職祝いに海外旅行に行く予定なのに、コロナのせいで行けなそう〜コロナ早く消えておくれ〜	{'place_id': '1b0cfebe3424e14f'}
2020-03-08T23:33:49.000Z	1236797301793812480	朝からバタバタしてたら、出勤遅くなった…。今日に限ってJR遅延してないし、5分くらい遅刻かな。	{'place_id': '5ab538af7e3d614b'}
2020-03-08T23:29:47.000Z	1236796285136637954	今日も電車、スムース。 (@ 半蔵門線 大手町駅 - @z_line_info in 千代田区, 東京都) https://t.co/Mtg0yo8CBX	{'coordinates': {'type': 'Point', 'coordinates': [139.76442853, 35.68670279]}, 'place_id': '28b9063fdce43645'}
2020-03-08T23:27:27.000Z	1236795696239394816	電車空いてますね。	{'place_id': '1b0cfebe3424e14f'}
2020-03-08T23:25:03.000Z	1236795092939112448	@mrkowanope @sakura_arafif おはようございます✨“やっぱり”って所がまるこ様々の優しいところですね！週始めあるあるの毒が全て無くなって今とってもいい人です(笑)とりあえずルンルン言いながら出勤します！	{'place_id': '76c498282a5a7997'}
2020-03-08T23:24:08.000Z	1236794862231408640	おはようございます。日曜出勤したので本日はお休みです。週の始まりですみなさん頑張って行きましょう。	{'place_id': 'ebf44036e84a8152'}
2020-03-08T23:23:27.000Z	1236794690520772608	別にバスや電車を窓閉めたまま乗っても大丈夫なんだろうけど、ツアーでやるとなるとより厳しく対処する必要と思っています。長時間だし。それでも手すりなどの消毒はマメにしないとダメでしょうね。現地に着いたら安心だけど。撮影後の講評会はwebでできるから大丈夫。	{'place_id': '5c43b25fece122d2'}
2020-03-08T23:22:21.000Z	1236794413390499840	今日はアポイントがあるので出勤…歩いている人少ないなぁ	{'place_id': '4ad3383e25ac98d9'}
2020-03-08T23:21:14.000Z	1236794132766396416	@yukiko_toshirou 由起子さんおはようございます✨旅行楽しんでください😉	{'place_id': '4fc060f8061bb535'}
2020-03-08T23:20:26.000Z	1236793929904705536	今日の電車、以外とすいてる、	{'place_id': 'f72cbd7b378a05fc'}
2020-03-08T23:17:31.000Z	1236793198929833984	おはようございます。今日からまた金曜日まで川崎で仕事です。画像は出勤時に見かけて、方向幕の鳥が可愛かったので思わず撮影。 https://t.co/1q9UAMhr3a	{'place_id': 'ed61afd47a8bfd91'}
2020-03-08T23:16:31.000Z	1236792947443552257	おはようございます✨先週よりもさらに電車がすいてる気が！今週もがんばりましょーーー！	{'place_id': 'a1383746d9e64c93'}
2020-03-08T23:12:18.000Z	1236791885932322817	あゆーろ流して出勤したけど素晴らしい。5.1ch殺さずに済んだわ https://t.co/JwCyvYvSSQ	{'place_id': '411f0aa7fce9a8fc'}
2020-03-08T23:12:17.000Z	1236791879078776832	当然、地元の小学生の西武ライオンズ友の会入会率は高かった気がしますし、電車の乗り方、切符の買い方は西武球場前まで行く西武鉄道に教えてもらった、といっても過言ではありません(嘘)。当時の私設の応援団は一塁側の外野に近い内野自由席(右中間スタンド上段)に陣取っていたのを覚えてます(続く)	{'place_id': '1d5d82d43a574e4f'}
2020-03-08T23:09:58.000Z	1236791297706299392	月曜朝一の通勤電車日食なつこの水流のロックで癒されながら、勇気を貰い。今週への士気を高める。声もピアノも良い。#日食なつこ #水流のロック	{'place_id': '28b9063fdce43645'}
2020-03-08T23:09:52.000Z	1236791273232551936	おはようございますヽ( ´￢`)ノ今朝は月一の定休日で出荷なかったんで、ゆとりもった出勤ですw今週もモクモクっとヨロシクお願いしまっす♪(*ﾟ▽ﾟ)ﾉ https://t.co/xq2lEEnKCl	{'place_id': 'ceb864015598e127'}
2020-03-08T23:09:42.000Z	1236791230823989252	今日から検温してからの出勤となりました。測ったらちょうど36度だった。	{'place_id': 'afd2dbc6df82cca8'}
2020-03-08T23:08:17.000Z	1236790875377651712	二俣川駅で具合の悪いお客様が… で二俣川発は5分遅れたけど 横浜着は2分遅れまで頑張りました。先の電車が詰まってないと速い！	{'place_id': '0fc3a3fe15547002'}
2020-03-08T23:05:39.000Z	1236790212308549632	今日は何か新しい情報入るかな？忙しさによっては明日休日出勤だぁ～💦	{'place_id': '65b41c11aca77bdb'}
2020-03-08T23:03:36.000Z	1236789696623038464	@kaidan_yanagi ちゃんと買って電車の網棚に置いてくる。	{'place_id': '0d8054846be7f7be'}
2020-03-08T23:00:26.000Z	1236788898883239936	今日は39(ミク)の日だ！チケット予約済みの5月6月のコンサートに行けますように！ミクの神に祈るしかない！ https://t.co/yDc75LQctu	{'place_id': '8d59ab31bce58e76'}
2020-03-08T22:58:54.000Z	1236788513925824512	小学校が休みなので、子供達には大量の宿題が…時間とプリント数をポイントに換算する制度を導入したら、朝の6時からずっ～っと宿題してる(笑)ポイント貯めて、タピオカ飲みに行くらしい🍹パパにもポイント制度欲しいなぁ…今日は、伯ちゃんの披露目と笑二さんと自宅寄席何ポイントくれる？	{'place_id': '4ad3383e25ac98d9'}
2020-03-08T22:57:57.000Z	1236788275005669376	今週から出勤しなくちゃいけないみたいなんだけど、2月下旬からのテレワークが水の泡になるくらい、状況から言うとまだもう少しは在宅勤務も可で良いと思う。そもそも僕の仕事は会社に行くのは打ち合わせと集中したデスクワークこなす時なんで、年中、強制的に来いみたいなことは全く必要ないけど。	{'place_id': '7ee61f505fdfdf5c'}
2020-03-08T22:55:27.000Z	1236787644203319296	@tsukinomaco おはよう🌄爆睡だった😪旋律見たかったけど、💿は時々聴いてるよ👍来週、143∽土日ないから土曜日入れたけど、ホワイトデーをジェラピケでやるから微妙❗マリア様出勤なんで😅差し入れ何がいいか昨日聞いてきたから❗😅頑張って🎵	{'place_id': '4fc060f8061bb535'}
2020-03-08T22:48:41.000Z	1236785941680812033	@Chiffons285285 電車の中で泣きそう😭頑張って元気になって🍀	{'place_id': '32049a95db695cb8'}
2020-03-08T22:47:53.000Z	1236785741767704576	地元にもとうとうコロナ〜自粛ムードの中、旅行行って…って💧勘弁して…	{'place_id': '3cdba7c1247961ea'}
2020-03-08T22:47:38.000Z	1236785676026347521	電車もバスも空港もそこそこ混んでてやっぱり危険。国内線は体温チェックもなしか。 (@ 東京国際空港 (羽田空港) in 大田区, 東京都) https://t.co/3wHxk4ya7k	{'coordinates': {'type': 'Point', 'coordinates': [139.78021145, 35.54888326]}, 'place_id': '1df8c91136c4c140'}
2020-03-08T22:46:01.000Z	1236785272462794752	7:30と9:30の電車の混み具合はあんまり変わらないな…。混雑避けようと思ったら11時ぐらいに乗らないといけないのかな🤔	{'place_id': 'f7c22e0cf7b3af2b'}
2020-03-08T22:45:28.000Z	1236785133518110720	おはカブ。何だか段々と電車が空いてきてる様な:(；ﾞﾟ'ωﾟ'):#コロナのバカ	{'place_id': '4f8c5ba59b1e3250'}
2020-03-08T22:44:18.000Z	1236784836540391425	電車内やっぱりマスクはして欲しい。してない他人の心境を聞きたい。	{'place_id': '03060ba847e52dcd'}
2020-03-08T22:43:15.000Z	1236784575663177730	いつもの電車にギリギリ間に合いました。（今日から通常出勤です） (@ JR 千葉駅 - @jreast_official in 千葉市, 千葉県) https://t.co/R28LItcKkP	{'coordinates': {'type': 'Point', 'coordinates': [140.11376183, 35.61331322]}, 'place_id': '8f844bd31a72243f'}
2020-03-08T22:42:03.000Z	1236784274335870976	@minori_143 おはよう🌄疲れ過ぎて爆睡だった😪曲まだ知らないからよくわからん❗😅実莉しか見てないし。あれからジェラピケで５時半まで話して帰ったよ。ホワイトデーはジェラピケでやる。マリア様出勤だから❗ライヴ出来なくなるかもしれないが頑張って🎵	{'place_id': '4fc060f8061bb535'}
2020-03-08T22:40:43.000Z	1236783936346320896	おはようございます^_^じゆんじゅん(*´◒`*)今くしゃみ🤧止まって、鼻グシュグシュ始まった〜これから出勤ですよー薬飲んで💊行くぞー^_^ https://t.co/sbSWAVskdh	{'place_id': '76c498282a5a7997'}
2020-03-08T22:39:19.000Z	1236783584616185856	電車は空いてるし、気休めかもしれんけど今日からこれをぶら下げておくことにします。そんなに高くもないし。クレペリンはにおいがキツくてダメだったけど、これはほぼにおわん。#ウィルスシャットアウト https://t.co/PcqAdoud1n	{'place_id': '451617631d24d98c'}
2020-03-08T22:38:39.000Z	1236783418374885378	今週は  出 在 在 出 在仕事の効率を考えると出が良いけど通勤電車はやっぱり緊張するわ。	{'place_id': '4fc060f8061bb535'}
2020-03-08T22:37:16.000Z	1236783066728689667	クロマニヨンズのエイトビートを聴きながら、コロナウイルスを恐れつつも通勤電車 中央線に乗り込む会社員です。#月曜朝一在宅勤務難しい説	{'place_id': 'ae10e4565c20a69b'}
2020-03-08T22:37:13.000Z	1236783055576002560	学生いないから電車が快適すぎる	{'place_id': '411f0aa7fce9a8fc'}
2020-03-08T22:36:42.000Z	1236782925837766656	おはようございます😘3/9(月)出勤予定です😛8時れんさんねねさんよねさん8時30分しほさん9時さえさんきょうかさん#西新井駅#足立区ガールズバー#新規オープン#オーシャン#東武スカイツリーライン#飲み放題#カラオケ無料#朝まで営業	{'place_id': '76c498282a5a7997'}
2020-03-08T22:35:45.000Z	1236782686640820224	東武東上線、乗ってる電車で急病人が出たので下板橋駅でちょっとだけ止まってたそんなに混んでないんだけどね💦	{'place_id': '7efb0fd5276fdda5'}
2020-03-08T22:34:41.000Z	1236782417295245314	久しぶりに頭文字Dベストアルバム聴いての出勤☀️🚃🚻無性に伊香保温泉や榛名山行きたくなるね…(^_^ゞ	{'place_id': 'e55409e2b3f74247'}
2020-03-08T22:29:39.000Z	1236781153429811200	時差出勤3週目初日7:25でまだ潮見駅を出たばかりといつもより遅めの出勤現在7:28で越中島駅を出発7:30は無理だが八丁堀駅まであと1駅だから余裕で8:00までに着けるな https://t.co/B7ajOq33l7	{'place_id': '4c1c4868f96634ed'}
2020-03-08T22:27:24.000Z	1236780583939747841	電車の車掌さんが窓を開けるよう説明している😲	{'place_id': '44cd5ad96bb926f7'}
2020-03-08T22:25:45.000Z	1236780169249067008	出勤前に買い物(´Д` ) (@ コーナンPRO 柏松ヶ崎店 in 柏市, 千葉県) https://t.co/Qz3DUPJLyt	{'coordinates': {'type': 'Point', 'coordinates': [139.96977871, 35.87555672]}, 'place_id': 'f43d3d50a3b017e9'}
2020-03-08T22:24:28.000Z	1236779847654883328	おはようございマヌル❣️今日は風邪で休んでから久しぶりに出勤‼️頑張りマヌル‼️#マヌルネコ、#那須どうぶつ王国一枚、ぼやけてる写真があるのは許して😂 https://t.co/Jptulq8yyX	{'place_id': '4ad3383e25ac98d9'}
2020-03-08T22:22:41.000Z	1236779396460974080	普通に電車🚃混んでるな〜👨‍👩‍👧‍👧👩‍👩‍👧‍👧皆んな一週間休んで暇になったかな？静かに仕事できると良いけど…	{'place_id': '962b0af43cd1ad6c'}
2020-03-08T22:20:28.000Z	1236778842259251200	サンライズ終着ホーム向かいに来る高崎行きに乗換、一旦帰宅…。その後いつも通り出勤ですね。	{'place_id': '28b9063fdce43645'}
2020-03-08T22:13:23.000Z	1236777058849533952	ユーベvsインテルを見ながら出勤する月曜日⚽️#セリエA #ユベントス #インテル #イタリアダービー	{'place_id': 'f7c22e0cf7b3af2b'}
2020-03-08T22:11:15.000Z	1236776521143963648	いつもより遅い電車	{'place_id': '8d59ab31bce58e76'}
2020-03-08T22:09:25.000Z	1236776058097033216	電車で、タックルで周りの人をどかしてまで空席に座る中年のクソがいたw	{'place_id': '73a368347507858e'}
2020-03-08T22:08:38.000Z	1236775864341127169	出勤後1日の予定を見て悟る	{'place_id': '61774861ea700565'}
2020-03-08T22:07:21.000Z	1236775539966267392	時差出勤で17時あがれる自信がない	{'place_id': '1df8c91136c4c140'}
2020-03-08T22:04:36.000Z	1236774849562857472	たまにしか電車を使わない上に出張で方向が逆だから乗り過ごした！って良く思うよね・・・	{'place_id': 'dee4362fa7f11785'}
2020-03-08T22:03:42.000Z	1236774622202187776	何時に寝てもこのくらいの時間には起きちゃうアカウントぽよ、おはよう世界🌅今日からリモワ対応で徒歩出勤ですなり😎38分歩くぞ！（Google先生曰くなのでおそらく45分くらいになりそう）	{'place_id': '4ad3383e25ac98d9'}
2020-03-08T22:02:58.000Z	1236774436688269312	久々に通勤電車。ズッと足当たってるんですが💢起こしても止めないし…2度目の注意すると俺がキチガイ扱いになるから辞めとく。#大江戸線　#通勤電車　#足組　#迷惑行為 場所: 都庁前駅 https://t.co/FDnCnLdjLY	{'coordinates': {'type': 'Point', 'coordinates': [139.6926, 35.6907]}, 'place_id': '7ee61f505fdfdf5c'}
2020-03-08T22:00:12.000Z	1236773739255050240	電車を降りると人類が増えすぎたから、死んだ方が善いって言っていた老人が居た。輸入品のコロナを使って老人を減らして超高齢化から脱却しないとなΨ(｀∀´)Ψｹｹｹ	{'place_id': '594fa6c6bc5b5ba9'}
2020-03-08T21:55:25.000Z	1236772535074574336	今朝は、お花🌸のやさしい、ほんわかした香りに包まれて、出勤しました😘#梅の香#沈丁花 #沈丁花の香#クリスマスローズが咲いてました	{'place_id': 'e60fb4e164191d47'}
2020-03-08T21:50:13.000Z	1236771228884459520	このご時世ですが、観光地が大変というので、今月末に家族旅行企画した。車で行ける範囲。温泉入って、ギャラリーと喫茶店巡りしてくるぞっ！手洗い、うがい、マスクは基本。	{'place_id': '392fd39267548e81'}
2020-03-08T21:49:06.000Z	1236770945454321664	出勤致します	{'place_id': '92b6a770413525fe'}
2020-03-08T21:48:34.000Z	1236770813895782401	平日朝の通勤電車、あからさまに空いてる。まあ私は普段から着座通勤してますけどね。高等遊民なので。	{'place_id': '0fc2e8c3b855b000'}
2020-03-08T21:48:34.000Z	1236770811484213250	出勤してました (@ 新桜台駅 - @seiburailway in 練馬区, 東京都) https://t.co/GfzUHIWQlN	{'coordinates': {'type': 'Point', 'coordinates': [139.66837741, 35.74082025]}, 'place_id': 'dcc2630623880f96'}
2020-03-08T21:47:04.000Z	1236770433573089280	今日は…さて思惑通りに進むか?!#ソモ2 この所電車事故に巻き込まれる事が余りに多い。急いでる時に限って赤信号を拾ってしまうドライバーだった俺の特殊能力。私服特典会よりは40分のロングステージを楽しみたいので、写真映えする格好ではなくいつもの作業服で参上の意向。でもYシャツは着てるなぁ https://t.co/x3yoDeJG6F	{'place_id': '920d3a170bebcb1a'}
2020-03-08T21:43:30.000Z	1236769537783025664	月曜日の通勤電車、いつもくらいのお客さんの数。週のアタマってやはり関係ないのかな？テレワークとか言っても。日本企業の体質？#テレワーク#外出自粛	{'place_id': 'b41f5dcb002a1886'}
2020-03-08T21:42:56.000Z	1236769392995659776	@lB9SfNODI01b0ON ありがとうございます😊この1週間座れて出勤出来ています　快適な出勤です	{'place_id': 'f7c22e0cf7b3af2b'}
2020-03-08T21:42:39.000Z	1236769322254524416	病院や診療所だってマスクがそろそろ底をつきそうなのに、飲食店やその従業員さんたちは、どうやってマスクを確保してるんだろう？いずれにせよ、本日もノーマスク出勤。だって、無いんだもん。#マスク不足 #マスク売り切れ #新型コロナウイルス	{'place_id': '391c9198c36b053c'}
2020-03-08T21:41:47.000Z	1236769104859553793	オフピークのせいかこの時間電車結構混んでる。新橋駅通過あたりが一番心配…	{'place_id': '594fa6c6bc5b5ba9'}
2020-03-08T21:41:27.000Z	1236769021124415488	毎日の満員電車でも感染が広がって無いのは・・「皆マスクで誰も喋らない」ということらしい。いわゆる飛沫感染がないわけだ。そう考えると皆がシャウトするクラブとか、おしゃべりする学校とかが危険ってのは理にかなってる。	{'place_id': 'dcc2630623880f96'}
2020-03-08T21:40:00.000Z	1236768655209197568	帰庫完了！本日の業務全て終了お疲れ様でしたー☺️まだまだ走られている方はお気をつけてです‼️今から出勤される方は笑顔MAXで行ってらっしゃいませ😉 https://t.co/TUrZHyoBeV	{'place_id': '07d9d8dc0e484000'}
2020-03-08T21:39:24.000Z	1236768504327458817	マスクないないって言ってるけど、結構みんなつけているじゃない？毎度残念に思うのだが、鼻だしマスクの方は何をしたいのかなぁ。私は電車、バスを通勤で使うので、自分が人にうつさないため。貴重なマスク。正しく使おう！	{'place_id': '1df8c91136c4c140'}
2020-03-08T21:38:58.000Z	1236768397087522816	電車の車内で｢ツムツム｣やっているおばさんの肘がうるさい…	{'place_id': 'e711a8fc9ecc013e'}
2020-03-08T21:38:36.000Z	1236768302535327744	朝の電車車内のアナウンスで、中国語と韓国語の音の方が大きくてうるさい😑	{'place_id': 'f72cbd7b378a05fc'}
2020-03-08T21:36:10.000Z	1236767691630940160	おはです。出勤であります。 (@ 栗谷町会会館 in 川崎市, 神奈川県) https://t.co/QdskD79rO7	{'coordinates': {'type': 'Point', 'coordinates': [139.53737053, 35.60964574]}, 'place_id': 'd9ac10e7c031f3c2'}
2020-03-08T21:35:27.000Z	1236767512596852736	由貴ちゃん💕😊おはようございます！出勤途中何ですがいつもより駅には人が多い感じがします！年度末だからでしょうか？🤔今週も宜しくお願いします！ https://t.co/aviUlsJxeF https://t.co/y7stgBeNnQ	{'place_id': '307c68972fd1dc20'}
2020-03-08T21:34:18.000Z	1236767221474422785	お願いが届きますように〜⚡️🌀自分だけのお願いカードを作って、雷神に届けよう✨生成されたカードをシェアすると、抽選で選べる旅行など豪華賞品が当たるチャンス🎁#モンスト #風神雷神お出迎え #雷ちゃんお願いhttps://t.co/j4kIsXEQWK	{'place_id': 'f1299e526e0cc34d'}
2020-03-08T21:33:32.000Z	1236767029446639616	今週は時差出勤やってみる。ホントはテレワークがしたいけどw	{'place_id': 'b3b52bda7ae86b07'}
2020-03-08T21:33:10.000Z	1236766937574604800	#東京の空天気予報いつの間にか… ☔なくなり☀️毎日変わりやすいですねまさに今、みんな戦ってる!!みんなみんな負けない勇気を…明るい希望を✨土日☔だったから久しぶりに家にみんなが安心して外出できる日が早く戻ってほしい…… https://t.co/ddB0TmzeGN	{'place_id': '4c1c4868f96634ed'}
2020-03-08T21:33:04.000Z	1236766912387796992	オフピークなのか、早朝の電車の客が増えた😑まあ隣に当たったりはしないけど	{'place_id': 'f05d4b0cfac65c65'}
2020-03-08T21:32:25.000Z	1236766749774635008	@speed555 speedさんおはよう❣❣早朝からお出かけお疲れ様♪春と云えばピンクの花が咲き乱れるけど、今年は花の需要が少なく、花も売れないそうです。全部新型コロナウイルスせいの様です。今日はサンキュウの日、最近、ありがとう、ゴメンナサイが少なくなりましたね。今日も一日素敵に(^O^)押忍	{'place_id': '77173905596af4ab'}
2020-03-08T21:23:05.000Z	1236764397650886656	いつもより30分ほど早めに出勤中です成増から座れてラッキーですが隣が割腹の良いオッサン…やや圧迫感有り(´･ω･`)バリバリに画面の割れたiPadをお使いになっておられます	{'place_id': '0fd33386c57b038a'}
2020-03-08T21:22:23.000Z	1236764221951508480	朝、外に出ると必ず鼻水がタラタラ垂れるので最近はティッシュを折ってマスクに挟み、そのティッシュで垂れた鼻水を吸収させながら出勤してます。	{'place_id': 'f7c22e0cf7b3af2b'}
2020-03-08T21:21:00.000Z	1236763876168884224	今日は大阪出張でお泊まりコース普段準備しない着替えとかを用意していたらいつもの携行品を忘れてしまってちょっとだけ引き返す…出勤するぞ出勤するぞ出勤するぞ	{'place_id': '0fd33386c57b038a'}
2020-03-08T21:20:57.000Z	1236763861170126848	出勤するよ！！(　´・ω・｀) (@ 大船駅 in 鎌倉市, 神奈川県) https://t.co/Kt1FBQ7ifA	{'coordinates': {'type': 'Point', 'coordinates': [139.53132322, 35.35397144]}, 'place_id': '96cda4ca9e004733'}
2020-03-08T21:19:03.000Z	1236763386148347904	おはようございます❗ 今日は月曜日、１週間のスタートですね😂 今週は土曜出勤まであるので、長丁場。気温の変動も激しそうなんで、体調管理に気を付けて、頑張っていきたいですね～😁 本日もよろしくお願いしまーす😊👍️	{'place_id': '336251fac4207ae3'}
2020-03-08T21:17:35.000Z	1236763016563023873	腹減った出勤早くして優雅な朝メシにしようかな？	{'place_id': 'a35b6b4421e1a506'}
2020-03-08T21:14:43.000Z	1236762292844474380	おはようございます。南武線はコロナとは関係ない混雑。川崎の現場労働者が多いのが特徴。時差出勤やテレワークが出来ない。超混雑の車内は感染リスクが高い。本日もよろしくお願いします。	{'place_id': '4f8c5ba59b1e3250'}
2020-03-08T21:12:36.000Z	1236761760498999296	@bcnr33konpee 私も伊豆は電車乗らないですよ😃一度若い時に伊豆へツーリング行って🏍️オルタネーターが壊れて現地のバイク屋に預けて2ケツでツーリングを続行😁単車が直り⤴️メット持って踊り子乗ッたのです😰	{'place_id': '392fd39267548e81'}
2020-03-08T21:08:11.000Z	1236760650807791617	@Shinnie40132180 おはようございます😃始発電車ご苦労様です！	{'place_id': 'f72cbd7b378a05fc'}
2020-03-08T21:08:09.000Z	1236760642683453440	今週も引き続き時間差出勤中。	{'place_id': 'e55409e2b3f74247'}
2020-03-08T21:05:38.000Z	1236760006193582080	@Skippy358 おはようございますですからね。早起きかな？今日も仕事かな？もう電車🚃の中かな？返信して欲しいからね。よろしくお願いしますからね。大好きですからね。	{'place_id': '6d3998663bfdad9b'}
2020-03-08T21:05:32.000Z	1236759981547905024	おはようございます。今から出勤です。今日は「たまプラーザ」の現場です。今日も頑張ります。	{'place_id': '61774861ea700565'}
2020-03-08T21:04:49.000Z	1236759803570995200	@Skippy358 おはようございますですからね。早起きかな？仕事かな？もう電車🚃の中かな？返信して欲しいからね。よろしくお願いしますからね。大好きですからね。	{'place_id': '6d3998663bfdad9b'}
2020-03-08T21:00:31.000Z	1236758720694099971	出勤(`・ω・´)ゞビシッ!! (@ 都営浅草線 押上駅 in 墨田区, 東京都) https://t.co/QmOky38zQ5	{'coordinates': {'type': 'Point', 'coordinates': [139.81443662, 35.71170941]}, 'place_id': '27b43920b8b63188'}
2020-03-08T20:54:01.000Z	1236757082772144128	もうすぐ夜明け。本日の朝御飯は牛乳1リットルとめかぶです。少ないみたいですけど、本日は9時前から外出予定。久しぶりに富士そばに行こうと考えています。新しい部屋の審査が通りました。明日契約なので、その準備諸々です。新型コロナでマンガ喫茶から避難したホテルの滞在も二週間。. https://t.co/sduhNxVSmT	{'place_id': '32049a95db695cb8'}
2020-03-08T20:43:13.000Z	1236754368692617216	寺島さん、おはようございます横浜北部は晴れています　時差出勤でバス中です #tera1134 #イマソラ https://t.co/VZeQtkaGXY	{'place_id': 'bfdffb491d839e84'}
2020-03-08T20:25:41.000Z	1236749955810775041	おはようございます、これから出勤です。月曜日が憂鬱に感じるようになるくらいはメンタルがやられてきている模様。建て直すにはどうしたらよいものか？	{'place_id': 'e60fb4e164191d47'}
2020-03-08T20:04:24.000Z	1236744597126041601	おはようございます。18きっぷで日帰りお出かけします。 https://t.co/RYy6qzHsUv	{'place_id': '07d9ec812b884000'}
2020-03-08T18:30:16.000Z	1236720910641401856	ライブやセッションの後は熱が冷めないうちに飲みに繰り出したいタイプです。ただテンションが違う人を無理に誘ってもつまんないから、フットワーク軽くてノリだけでついてきてくれる人ホント好き。LiSAiVEはもう予約とかしないで、その場でフッ軽マン誘って行こかな。ドタキャンとか面倒だし。	{'place_id': '7efb0fd5276fdda5'}
2020-03-08T18:26:27.000Z	1236719948224856064	86.87がすごくいい飲みになった♥︎	{'place_id': 'f7c22e0cf7b3af2b'}
2020-03-08T17:57:31.000Z	1236712666179067904	今週から家でリモートワークや、外出自粛など増えてますね。そんな方向けに、テイクアウトも用意してます！お家や職場でゆっくり気ままにスパイスカレーを！https://t.co/1B8F9v0LKW	{'place_id': '594fa6c6bc5b5ba9'}
2020-03-08T17:51:49.000Z	1236711233857839104	The human net.. @ Ueno Station #tokyo #ueno #trains #railway #電車 #上野 #日暮れ #urban #urbanscenery #urbanphotography @ Ueno Tokyo https://t.co/7ckf8VR4Ur	{'coordinates': {'type': 'Point', 'coordinates': [139.78061078, 35.71596657]}, 'place_id': '32049a95db695cb8'}
2020-03-08T17:34:50.000Z	1236706958591197184	辰巳PAに雨の中、S660で行ってみましたが、まぁ、ほとんど人が居なくてある意味、新鮮でした・雨のせいもあるじょうが、新型コロナウィルスの外出自粛の影響も大きいのでしょうね・#辰巳 #辰巳PA #辰巳第一PA #JW5 #S660 #夜景 #photo  #photography #写真好きな人と繋がりたい #写真 #Xperia1 https://t.co/WEzfWUarbY	{'place_id': '0fc29952aa146002'}
2020-03-08T17:29:09.000Z	1236705528815841280	いつも会社に行く時間の電車に821系が組み込まれる。朝のロングシートは座っても寝れんし、雨の日は傘のやり場に困るから好かん。813系+813系+821系ならまあいいんやけど。 https://t.co/n2lXXvN4fi	{'place_id': '0ec2d36be994e000'}
2020-03-08T17:21:16.000Z	1236703546139009024	私大好き🍀😌🍀な駅に電車🚃通勤できることが私嬉しくて早い時間に起きてしまった今日月頑張って１日働きます🎵	{'place_id': '76c498282a5a7997'}
2020-03-08T17:11:51.000Z	1236701173261844481	@fundoshi_kinx 15、22日  駆け込みでいつも行かない所行こうかとも思いつつ  人出が期待出来ないのではと言う不安と持病の喘息が十数年ぶりに出てしまってお医者さんから外出は控えるよう言われてるので🐱💦  無理はダメかなぁって	{'place_id': 'dcc2630623880f96'}
2020-03-08T16:37:42.000Z	1236692581578182656	明日？？？今までど〜ゆ〜スタンスだったんだ？？？都内に出勤してる人も多いし県内に持ち込まれてる可能性が大なのは無知の素人でも容易に想像がつくのだが・・・明日？？？今まで何をしてたのか？？？ https://t.co/iO2yCOsdWk	{'place_id': 'a703ad469c686234'}
2020-03-08T16:26:10.000Z	1236689677509201921	緑の電車( ^ω^ ) 朝ラッシュの山手線などなど #BuzzVideo https://t.co/mTqwAJegIt	{'place_id': '7ee61f505fdfdf5c'}
