2020-03-15T23:59:51.000Z	1239340566183170000	お腹痛い。。。朝の電車で	{'place_id': '0fc3a3fe15547002'}
2020-03-15T23:35:52.000Z	1239334532332970000	#レバノン は3月15日、コロナウイルス対策として非常事態宣言を出し、国民に対し3月29日まで必要な場合を除き、自宅に留まり、外出しないよう呼びかけた。治安機関、医療機関、食料品をあつかう店などは開いているが、それ以外は原則閉鎖。陸海国境も封鎖。ベイルート国際空港は18日から封鎖。	{'place_id': 'dded92a2db180dd1'}
2020-03-15T23:35:47.000Z	1239334511399200000	朝のピーク。すっかり前のギュウギュウの満員電車戻りましたワイ。	{'place_id': '77173905596af4ab'}
2020-03-15T23:34:46.000Z	1239334254959440000	@fuji33step_go コンビニすらないよｗまじでトイレだけ駅前は空き地と電車の車庫が広がってる	{'place_id': 'a35b6b4421e1a506'}
2020-03-15T23:30:15.000Z	1239333115903930000	いつもなら開閉と同時に全席埋まる時間帯の始発電車が埋まってなくて座れたわ	{'place_id': '0b7c83abc823ec59'}
2020-03-15T23:29:20.000Z	1239332888069340000	コロナ影響で電車空いている！逆に時差通勤の方が混んでいる現象が、、、	{'place_id': 'e55409e2b3f74247'}
2020-03-15T23:25:53.000Z	1239332016358710000	電車スゲェ空いてたけどなんだ❓	{'place_id': '28b9063fdce43645'}
2020-03-15T23:25:07.000Z	1239331827157830000	アホほど音漏れしながら電車で必死に音ゲーしてるオタク、キツい	{'place_id': '4ad3383e25ac98d9'}
2020-03-15T23:24:00.000Z	1239331542343680000	訪尼の予定でした。尼政府は外出自粛を呼び掛けています。チケットは現状、払い戻しに手数料がかかるし。困った。#JKT48 #ジャカルタ https://t.co/uhl38pDRsN	{'place_id': '962b0af43cd1ad6c'}
2020-03-15T23:22:43.000Z	1239331219570970000	おはようございます。今朝は早めの時間に仕事がある関係で、時差出勤ではなく通常時間に出勤です。今日の仕事が終わると、今年度はかなり仕上がった感じになるのですが、さて無事に仕上がるか！？汗💦	{'place_id': 'c71f3a7498fe95d7'}
2020-03-15T23:21:47.000Z	1239330986116010000	因みに定時なら帰りの電車も1分早くなった！！列車番号も1687Cから1631Bに！！(^-^)/	{'place_id': '0fc2eb0529955000'}
2020-03-15T23:21:36.000Z	1239330938795900000	おはようございます☀皆さん、アロハロ～♪週末が明けて新たな一週間の始まりの月曜日です。お仕事の方も、お休みの方も、今週も元気にお過ごしください👍運転の方は、一日安全運転で👍たま電車。岡山電気軌道・東山線　東山電停（岡山県岡山市中区）にて。#glm795 #smile795 #nack5 https://t.co/HOE9AGe0Xy	{'place_id': '4fc060f8061bb535'}
2020-03-15T23:20:33.000Z	1239330678220570000	感染を防ぎつつ、ストレスをためない週末の過ごし方を模索中。❶キャンプ場など外遊びの施設が活況↓一方で、❷外出を控えて「巣ごもり」する生活者を対象にした飲食店の持ち帰りサービスも人気生活者の"欲求→行動"、この現象は注視しておきたいところ。https://t.co/o210gwwkVP	{'place_id': 'f7c22e0cf7b3af2b'}
2020-03-15T23:14:17.000Z	1239329097735520000	しかし、この時期によく、クルーズ船に乗ったり、海外行けるよね…感染旅行かよ？わざわざ、感染になりに行くようなもん🤔	{'place_id': '0d8054846be7f7be'}
2020-03-15T23:14:15.000Z	1239329088633890000	@ORENOYORU_901 寝過ごしませんでしたが、寝ぼけていまして。電車降りて迷いました。	{'place_id': '32049a95db695cb8'}
2020-03-15T23:14:08.000Z	1239329062268460000	眠い〜早く昼寝したいさてと、出勤しましょかね	{'place_id': 'e60fb4e164191d47'}
2020-03-15T23:13:37.000Z	1239328930579920000	しかし、電車マジで人減ったな。山手線で座れるとは	{'place_id': '7ee61f505fdfdf5c'}
2020-03-15T23:13:16.000Z	1239328842344360000	今週は出勤4日だけ。週末は三連休。土曜日は車活で取り付け作業ですね〜。	{'place_id': '73a368347507858e'}
2020-03-15T23:12:51.000Z	1239328738807960000	出勤時☀️🚍️👔に乗車しました東急バス池上営業所所属の2012年式(推定)のブルーリボン🎀Ⅱ・ノンステップ車(QPG-KV234L3)のI1218です。井09で、運用中でした🙆‍♀️1:2020/3/16 7:44 大森駅西口#東急バス #一日一東急バス #ブルーリボン https://t.co/wWiGda4STl	{'place_id': '4ad3383e25ac98d9'}
2020-03-15T23:11:49.000Z	1239328477133680000	電車が快適すぎる🚃ありがとう、みんな🙋🏻‍♀️←	{'place_id': '7efb0fd5276fdda5'}
2020-03-15T23:09:03.000Z	1239327781449850000	時差出勤だけどいつもの電車のいつもの車両に乗ってみるテスト (@ Kita-Ageo Station in 上尾市, 埼玉県) https://t.co/cPjoq4FWEg	{'place_id': '124cf982b30781ca', 'coordinates': {'type': 'Point', 'coordinates': [139.57722254, 35.98563098]}}
2020-03-15T23:07:26.000Z	1239327375013410000	テレワークだの時差出勤だの言っても混雑回避にはならないのよねぇ～ (@ JR 1-2番線ホーム - @jreast_official in 柏市, 千葉県) https://t.co/x6EboylYuZ	{'place_id': 'f43d3d50a3b017e9', 'coordinates': {'type': 'Point', 'coordinates': [139.97142228, 35.86266171]}}
2020-03-15T23:06:53.000Z	1239327235007360000	おはようございます！週の始まり😑でも今週は4日出勤で有給入れて4連休！！ https://t.co/nrjd4W7rtQ	{'place_id': '86315f8740971686'}
2020-03-15T23:06:46.000Z	1239327207513670000	寒の戻りか、結構寒いので皆さん暖かくしてお出かけくださいねー日中暖かくなる事に期待❣️	{'place_id': '76c498282a5a7997'}
2020-03-15T23:06:01.000Z	1239327020464480000	なんか息苦しくて咳も出るけど熱出てないから大丈夫だよね！出勤しよ！	{'place_id': '632c12d964b5772f'}
2020-03-15T23:04:33.000Z	1239326651164420000	朝ランして、朝ごはん作って、視界旅行です。行ってきます。	{'place_id': '77173905596af4ab'}
2020-03-15T23:01:47.000Z	1239325954268200000	今日も元気に出勤してるょ	{'place_id': '76c498282a5a7997'}
2020-03-15T22:58:46.000Z	1239325194247790000	とうとうお家焼肉でニンニク！ホットプレートなかったから買わなきゃ！！最近休みの日はひたすら寝てお家で鍋とかそんな休日！！来週はお出かけしよっと！ https://t.co/r3T0Lv9BGq	{'place_id': 'f7c22e0cf7b3af2b'}
2020-03-15T22:55:23.000Z	1239324343236030000	今回のダイヤ改正で、最寄り駅の電車の出発時間が変わった。1分だけど。	{'place_id': 'faab662cb34cf04f'}
2020-03-15T22:54:45.000Z	1239324181407220000	いきなり新車きた！(今日は電車です)	{'place_id': '76c498282a5a7997'}
2020-03-15T22:54:26.000Z	1239324103548390000	@ss__129 こちらこそ是非とも仲良くしてくださいね(^-^)今年は野球観戦したり飲みに行ったりバファローズの話をしましょうね(^-^)	{'place_id': '7ee61f505fdfdf5c'}
2020-03-15T22:54:07.000Z	1239324022304710000	おはようございます。今日の電車少し利用者戻って来てる感ある。#田園都市線	{'place_id': 'b9351bbc6fc4189d'}
2020-03-15T22:52:25.000Z	1239323596306040000	ジモティ桜の会はオン飲みになりますね。	{'place_id': '735b6f2b933efaf6'}
2020-03-15T22:50:30.000Z	1239323114317600000	咳して電車に乗る奴は電車に乗るのを自粛してもらえませんかね？？西武池袋線怖い。	{'place_id': 'dcc2630623880f96'}
2020-03-15T22:49:51.000Z	1239322949007490000	東京ののっぺら坊で殺風景な通勤電車に戻ってきてしまったぜ。	{'place_id': '4c1c4868f96634ed'}
2020-03-15T22:49:26.000Z	1239322844275690000	2週間ぶりの出勤	{'place_id': '7ee61f505fdfdf5c'}
2020-03-15T22:47:46.000Z	1239322425369570000	なんか、今日は電車の中に人が多い気がする。	{'place_id': '3cdba7c1247961ea'}
2020-03-15T22:46:08.000Z	1239322013128220000	おはようございます。今から出勤です。今日は「北鎌倉」の現場です。今日も頑張ります。	{'place_id': '61774861ea700565'}
2020-03-15T22:45:27.000Z	1239321843783180000	@Chef_Bohya コロナの影響で食糧買い出しやコンビニ以外はオペより外出禁止されてます💦💦	{'place_id': '6d3998663bfdad9b'}
2020-03-15T22:43:09.000Z	1239321264885350000	通勤で品川から秋葉原に向かう電車の停車駅が増えたのか。＃高輪ゲートウェイ	{'place_id': '594fa6c6bc5b5ba9'}
2020-03-15T22:43:01.000Z	1239321229170880000	昨日で1歳10ヶ月になった娘が最近たまにやること、泣きも笑いもしない「無」のリアクション。どこで覚えたのか。何となくわかるのは「何か嫌な状態や悲しい状態を表現している」ってこと。そんなリアクションを保育園に預ける時にされたので、少し心配になった状態で電車に乗ります。#パパの日常	{'place_id': 'db215c78c59027e4'}
2020-03-15T22:41:59.000Z	1239320970751400000	夢の中にまで電車の電光掲示板に「買い方の皆様おめでとう！」って出てきてたのにw	{'place_id': '0d8054846be7f7be'}
2020-03-15T22:41:55.000Z	1239320952455880000	電車さらに人が少なくなった気がするな。時差通勤で大抵の人は遅くする傾向にあるから早めの出勤だとむしろ人減って楽。	{'place_id': '0b7c83abc823ec59'}
2020-03-15T22:41:42.000Z	1239320899284680000	東京都内電車:🚃期限？！切れなのか元通り混んでますね(大手町付近、他はしりませんが💧)	{'place_id': '76c498282a5a7997'}
2020-03-15T22:41:41.000Z	1239320896701000000	今できる最適なコロナ対策は満員電車をやめることではなかろうか？	{'place_id': '9de423c47dbf207e'}
2020-03-15T22:40:46.000Z	1239320664776920000	今日の朝ラン疲労抜きジョグ7km。今日から3日間は出勤しないといけないので、朝はのんびりできません。4月から異動で職場が変わります。今日は新しい職場への挨拶です。今までみたいに皇居ランが簡単に出来なくなるのが残念😅#青葉の森公園#朝ラン#疲労抜きジョグ https://t.co/2rhKDyMQGe	{'place_id': '43d0bb3c4e9eb702'}
2020-03-15T22:38:50.000Z	1239320178996830000	なんか今日、みんな出勤早くない？春なの？	{'place_id': 'a35b6b4421e1a506'}
2020-03-15T22:37:29.000Z	1239319838666800000	出勤途中にセブン寄ろう。	{'place_id': '1ea0fd1a31366833'}
2020-03-15T22:36:50.000Z	1239319675315480000	調布市役所職員も陽性。イタリア旅行から帰国後は出勤していないと。自粛云々を人に強制すると自分の首を締めることにもなるので非難はしづらいなあ。https://t.co/JPYXL2X2pC	{'place_id': '03060ba847e52dcd'}
2020-03-15T22:36:18.000Z	1239319538438680000	朝マックで７時から仕事開始！通常なら片道２時間通勤の電車の中だけど２時間近く早く仕事を始められるのが嬉しい。 場所: マクドナルド464印西牧の原店 https://t.co/5LtbfoVw57	{'place_id': '363cc1df5487a576', 'coordinates': {'type': 'Point', 'coordinates': [140.16268921, 35.80538177]}}
2020-03-15T22:34:48.000Z	1239319163916540000	出勤途中に、グロマスさん。 https://t.co/RxT4KeCaOc	{'place_id': '5cf616c8f739cb2b'}
2020-03-15T22:34:36.000Z	1239319113878490000	おはようございます！今日も晴れ間の広がった東京。ただ、時折雨が降る可能性があると言う事で、お出かけの方は折りたたみ傘などお持ちになって下さい。新たな週が始まりましたが、今週も何事も無く過ごせますように！ https://t.co/ZRhdFo1tTh	{'place_id': '7ee61f505fdfdf5c'}
2020-03-15T22:30:21.000Z	1239318042011520000	朝の電車で咳している人に限ってマスクとかしてないのは今の時期は怖いなー。(--;)	{'place_id': 'f8768aad5044b46f'}
2020-03-15T22:30:01.000Z	1239317957144010000	電車は普通に混んでる。皆んなコロナを無視し始めたかな？	{'place_id': '7efb0fd5276fdda5'}
2020-03-15T22:28:35.000Z	1239317599202100000	さて今日から(金)までSAGAです成田へ向かいますよなんか成増からの電車が遅れ気味？(´･ω･`)	{'place_id': '0fd33386c57b038a'}
2020-03-15T22:25:46.000Z	1239316887650980000	電車普通に混んでる🦠	{'place_id': '594fa6c6bc5b5ba9'}
2020-03-15T22:23:07.000Z	1239316221868160000	@shonanbeachfm 恵子さんおはよう☀ございます♪暖かくないけどまずまずのお天気になりました新しい週の月曜日スタートですね今週は🌸桜の開花宣言あるね今朝も放送がんばってくださいね早目の出勤ですでは行ってきます👋	{'place_id': '44bd8dbe9ffe1625'}
2020-03-15T22:22:09.000Z	1239315980750160000	起きるのも化粧するのも全てが面倒に感じる。ギリギリの電車まで家でねばって。。仕事に最近、行きたくない。行ったら早く帰りたい。仕事、楽しくないわけじゃない。キライなわけでもない。ただ、家でやりたいことがいっぱいあって、家がとっても好き。	{'place_id': 'ed61afd47a8bfd91'}
2020-03-15T22:21:55.000Z	1239315919064550000	ビジネスマンの早起きのメリットを考えてみた💡1️⃣通勤電車がガラガラ→ 読書、SNS、筋トレなどに有効活用2️⃣オフィスが静かで集中できる3️⃣バイオリズムが調整できて調子良い4️⃣朝型の連絡、メール📩は一番最初に確認してもらえ、スピーディーにできる。5️⃣朝の陽☀️の風景が美しい	{'place_id': 'faab662cb34cf04f'}
2020-03-15T22:20:44.000Z	1239315623261250000	楽しみないって思ってたけどこうやってめいとホテル行ったりして車取って旅行行ったりとか考えたらもう楽しみでしょうがないし歳とってもメイト楽しめるって考えたら人生捨てたもんじゃねえな🥺	{'place_id': 'c71f3a7498fe95d7'}
2020-03-15T22:19:04.000Z	1239315202786480000	@atarime77 みんな時差出勤なのかな？テレワーク？早く出勤して早く帰りたいね👍売上げ平均で2万ぐらい下がってる１日	{'place_id': '1df8c91136c4c140'}
2020-03-15T22:18:43.000Z	1239315115385610000	7:17東京駅構内を探検なう^_^;7:48発の電車乗るまで https://t.co/GIwM94mUZv	{'place_id': '0fc2e8c3b855b000'}
2020-03-15T22:15:33.000Z	1239314317826080000	ジャカルタで外出自粛を要請　運輸相の感染も判明（朝日新聞デジタル） https://t.co/jTV0Mo7jYK	{'place_id': 'fd6d701398e33eaa'}
2020-03-15T22:14:39.000Z	1239314091665050000	#マスクで出勤します。生まれて初めて。	{'place_id': '962b0af43cd1ad6c'}
2020-03-15T22:12:49.000Z	1239313629788290000	【本日の出勤情報】只今のご案内状況：◎今すぐご案内可★♡大阪のん♡　06:00～(今すぐご案内)★♡桃園めい♡　19:30～★♡渋谷きらり♡　20:00～★♡紺野あいか♡　14:00～●ご予約はこちらhttps://t.co/2fWbNHa1ih#メンズエステ #メンズアロマ #エステ魂 @estama_shopより	{'place_id': 'a35b6b4421e1a506'}
2020-03-15T22:11:17.000Z	1239313242544930000	今日電車混んでるなぁ。	{'place_id': '0fc2ecfbc054f001'}
2020-03-15T22:09:36.000Z	1239312821382330000	普段フルタイムで働いてないから、長期休校で急に午前出勤になった負担がジワジワ溜まってきた💧出勤前にお弁当と晩御飯作るの疲れたなー改めてフルタイムで働いてる人を尊敬してしまう。	{'place_id': 'e55409e2b3f74247'}
2020-03-15T22:09:19.000Z	1239312747768070000	書かれなくても常識で考えれば外出は控えるだろ？ https://t.co/mdu6UjLRmA	{'place_id': '4c1c4868f96634ed'}
2020-03-15T22:03:04.000Z	1239311177240330000	マスクもしていないということは、どうせ手洗いや消毒等もしてないだろうね。大阪府はこの男性を何らか処分すべき。熱があったら出勤しないよう要請しているんだから。 https://t.co/zvLAg0CnsI	{'place_id': 'f43d3d50a3b017e9'}
2020-03-15T22:02:19.000Z	1239310990107270000	4月にスペインへ行く予定だったが旅行会社からキャンセルの連絡が来た…	{'place_id': '735b6f2b933efaf6'}
2020-03-15T22:00:13.000Z	1239310461448760000	おはようございます。半分寝た状態ですが出勤ナリ( ˘ω˘)ｽﾔｧ	{'place_id': '86dd570dcbbf393e'}
2020-03-15T21:59:44.000Z	1239310337247080000	寺ちゃんお疲れ様でした！ #tera1134上田さん、今浪さんおはようございます！今日も電車通勤の皆様大変ですね！残念！！#ななきゅう	{'place_id': '1df8c91136c4c140'}
2020-03-15T21:59:08.000Z	1239310187745290000	快晴ですね。そのためかとても寒い朝です😨体温は平熱の35.9℃。もう大丈夫でしょう。今週は3日出勤+1日在宅の予定。体力はもつでしょう。	{'place_id': 'a24531308a92ae15'}
2020-03-15T21:59:05.000Z	1239310172578650000	今この期に及んでフランスやスペインに旅行に行ってるやつが、職場に2人も居る。しかも2週間休んで安静にしてよて言ってもきいてくれない。どうしたもんか…#コロナウィルス	{'place_id': '1b0cfebe3424e14f'}
2020-03-15T21:59:00.000Z	1239310152647330000	@Orange_29_naoki おはようございます旅行で気分転換してきたのに野球負けちゃって気分は落ち目…暫くは野球ロスで寂しいですね今週も宜しくお願いします	{'place_id': 'de733ecbe94a943c'}
2020-03-15T21:57:04.000Z	1239309666837870000	@chalyclub やんちさん、おはよーございます。☺️まだ電車の中ですか？今日は電車のダイヤ改正初日、余裕を持っていきましょー☺️	{'place_id': 'd9ac10e7c031f3c2'}
2020-03-15T21:54:46.000Z	1239309089848640000	休日の電車内は空席だらけ店は臨時休業や営業時間短縮も多いのに渋谷スクランブル交差点は人が多い 場所: 渋谷駅前交差点 https://t.co/6CYBHiGURu	{'place_id': 'f7c22e0cf7b3af2b', 'coordinates': {'type': 'Point', 'coordinates': [139.698211, 35.664036]}}
2020-03-15T21:54:17.000Z	1239308967651630000	東上線遅れてる!おかげでいつもの福直電車乗れたw問題は行き先変更になるかどうかだなって書いてたら新木場行きだとさ	{'place_id': '53368f2a0c4c7020', 'coordinates': {'type': 'Point', 'coordinates': [139.40888953, 35.94902415]}}
2020-03-15T21:53:59.000Z	1239308890317020000	@zeroro0106 おはようございます☺️自分は35．9℃でした💦出勤可能でした❗️	{'place_id': '1d5d82d43a574e4f'}
2020-03-15T21:47:44.000Z	1239307318405110000	6:09総武快速線'増'1号車内、程よく混雑していたけど女性は私ともう1人だけ!!寝坊したので、出勤車内でロカボとは程遠い朝ごはん(T^T)#ありのままの朝ごはん https://t.co/ip8LPqXYbu	{'place_id': '0fc2ec3f4395e000'}
2020-03-15T21:47:37.000Z	1239307290219440000	その日に帰るつもりが余裕で新幹線の終電に間に合わず( ；´Д｀)テキーラや、イエガー飲み倒したので満喫入って爆睡(笑)新幹線で、今から出勤します😊 https://t.co/EqUoGTf5ZV	{'place_id': '0fc2cfc1b0141000'}
2020-03-15T21:46:23.000Z	1239306976904930000	東雲出勤最終日Ｓ-TRAIN102号乗車中 https://t.co/aw34sD027L	{'place_id': 'dcc2630623880f96'}
2020-03-15T21:46:22.000Z	1239306973666930000	時差早朝出勤　渋谷経由で日本には実際にどのくらい感染者がいるのだろう？ #s1422 #イマソラ https://t.co/fHTv4e8PJy	{'place_id': 'f7c22e0cf7b3af2b'}
2020-03-15T21:39:22.000Z	1239305213053240000	最近通常10時出勤だったんだけど外せない会議のせいで8時出勤眠いよー💤	{'place_id': '336251fac4207ae3'}
2020-03-15T21:37:24.000Z	1239304719559990000	何で東京の電車ってこんな朝早くからから混んでるのか分からない()あっ帰って来ました。	{'place_id': 'f7c22e0cf7b3af2b'}
2020-03-15T21:36:46.000Z	1239304557752020000	楽しみにしてた家族アメリカ旅行は中止…😢返金される飛行機代を原資に二泊三日ながら豪華沖縄旅行に行って来ます✈️行きはファーストクラス⤴️⤴️出発前ラウンジでくつろいでます😌 https://t.co/939QskiDfr	{'place_id': '0fc34544b0d5e001'}
2020-03-15T21:35:12.000Z	1239304165647470000	おはよううなぎ ぽぽぽぽ〜んっと着替えて出勤	{'place_id': '1b0cfebe3424e14f'}
2020-03-15T21:34:19.000Z	1239303942703410000	「気動車」に対して「電車」って言われた鉄ヲタみたいな反応じゃな(´д｀) https://t.co/uAbJQ5KmoV	{'place_id': 'f43d3d50a3b017e9'}
2020-03-15T21:34:04.000Z	1239303877146670000	おはです。出勤であります。 (@ 栗谷町会会館 in 川崎市, 神奈川県) https://t.co/MhFDMMdR5W	{'place_id': 'd9ac10e7c031f3c2', 'coordinates': {'type': 'Point', 'coordinates': [139.53737053, 35.60964574]}}
2020-03-15T21:33:28.000Z	1239303727653060000	おはようございます😃今日は七赤金星がトリプル中宮の吉方位旅行デー💕いつも通り、いつもの如く、弾丸吉方位旅に行って参ります❣️ https://t.co/3SwPvTJFb1	{'place_id': '0fc2e8c3b855b000'}
2020-03-15T21:31:14.000Z	1239303167231180000	@oiooRIEooio りえさん、おはよー👋😆✨☀️電車いつものに乗れたかな？隊長は長丁場なので京急のダイヤ確認してきます☺️	{'place_id': '07d9dbb099485001'}
2020-03-15T21:31:10.000Z	1239303149615050000	@funky5150 おはようございます😃時差出勤ちぅ	{'place_id': '1b0cfebe3424e14f'}
2020-03-15T21:30:35.000Z	1239303000692110000	Ψ(｀∀´)Ψｹｹｹ男性が感染 発熱後6日間出勤 2020年3月15日 https://t.co/YRT8KAXtZ2	{'place_id': '594fa6c6bc5b5ba9'}
2020-03-15T21:28:57.000Z	1239302591378380000	今日早朝から各駅電車🚃すいていて座れて私幸せ😆🍀ありがとうございます	{'place_id': '76c498282a5a7997'}
2020-03-15T21:24:54.000Z	1239301572733140000	出勤 (@ 新桜台駅 - @seiburailway in 練馬区, 東京都) https://t.co/ldKeUiI4O5	{'place_id': 'dcc2630623880f96', 'coordinates': {'type': 'Point', 'coordinates': [139.66837741, 35.74082025]}}
2020-03-15T21:22:52.000Z	1239301061661220000	@128_katagiri 今回行かなかったのは悔しい思いが強いだろうけど正解。万一、帰国してから二週間の隔離になったら入社に間に合わないじゃない。大半の会社は海外出張禁止にしてるくらいなので、帰国して二週間未満だと出社させないかも。リスクマネジメント上、海外旅行はかなり見方が厳しいと思います。心配です。	{'place_id': 'd313627ad749ca61'}
2020-03-15T21:17:40.000Z	1239299752560170000	まだ、時間が時間なのでほとんど人がいません　あと、一駅なのに電車が来なくて待ってるこの時間がしんどい　　さみーし？ https://t.co/Oi17bRuQYh	{'place_id': '0fc317bedd542000'}
2020-03-15T21:15:50.000Z	1239299288145910000	皆様おはようございます😃まだまだ寒い朝ですね😨花粉症も猛威を奮っておりますʕ⁎̯͡⁎ʔ༄週の始め仕事したくない病が発令しておりますが😅なんとか頑張って出勤致しました😊今週も皆様どうぞよろしくお願いします😆✌️ https://t.co/AgfFa7tjfi	{'place_id': 'd9ac10e7c031f3c2'}
2020-03-15T21:09:23.000Z	1239297664925040000	今週金曜は休みなのか。電車でカレンダー見て気づいた	{'place_id': '3cdba7c1247961ea'}
2020-03-15T21:08:14.000Z	1239297375492960000	いつもの電車が来ないなーと思ったら。そうか！今日から、ダイヤ改正だった。この時間は、本数が少ないから、明日から気をつけよう。	{'place_id': '7ee61f505fdfdf5c'}
2020-03-15T21:04:41.000Z	1239296482626250000	@FnKb2naTWeWIMed 桜井先生おはようございます。ややこしい天候ですが春は近づいておるようです。私もこれから出勤致します。今週も怪我なき一週間目指して頑張って行きましょう！御安全に🙏	{'place_id': '0fd33386c57b038a'}
2020-03-15T21:04:14.000Z	1239296371531770000	@Skippy358 おはようございますですからね。早起きかな？今日も仕事かな？もう電車🚃の中かな？返信して欲しいからね。よろしくお願いしますからね。大好きですからね。	{'place_id': '6d3998663bfdad9b'}
2020-03-15T21:03:36.000Z	1239296212953510000	@Skippy358 おはようございますですからね。早起きかな？今日も仕事かな？もう電車🚃の中かな？返信して欲しいからね。よろしくお願いしますからね。大好きですからね。	{'place_id': '6d3998663bfdad9b'}
2020-03-15T20:53:41.000Z	1239293714465300000	おはようございます^ ^土日は体調イマイチでずっと寝て終わってしまった…週末辺りからダイヤ改正で、何時も乗ってた電車の時間帯が変わっていて朝からチョイ焦りましたよ、、会社着く時間がまた少し早くなったよw3月も中盤戦ですね、今週は忙しくなりそうなんで気合い入れて行きますかねw	{'place_id': '28b9063fdce43645'}
2020-03-15T20:49:00.000Z	1239292537959000000	特に予定の決まっていないお出かけ。 (@ 自宅 in 八潮市, 埼玉県) https://t.co/O5h2F4lug9	{'place_id': 'de733ecbe94a943c', 'coordinates': {'type': 'Point', 'coordinates': [139.81890303, 35.8310438]}}
2020-03-15T20:44:50.000Z	1239291487596100000	@miko_1201 おはようございます☀️😃‼️朝にお腹が減るのは健康な証拠🎵今日はお出かけしてみたら？	{'place_id': '95484b83e4708f58'}
