2020-02-16T23:57:50.000Z	1229193197957591042	舐めプ出勤 (@ 青井駅 in 足立区, 東京都) https://t.co/zkvuXdANpR	{'coordinates': {'type': 'Point', 'coordinates': [139.82032925, 35.77172637]}, 'place_id': '76c498282a5a7997'}
2020-02-16T23:37:48.000Z	1229188158627074048	@kobutakundayo6 コンニチワです車椅子でバスや電車に乗るとジロジロ見てくる人が多くて気にしてた時期が合ったんですがこぶたサンのように考えると前向きで良いですね😄車椅子で散歩に行くと散歩中の犬にジロジロ見られますwもしかしたら犬も興味があるかもしれませんw	{'place_id': 'dcc2630623880f96'}
2020-02-16T23:37:47.000Z	1229188153707094017	京王井の頭線は、中央線快速電車国分寺駅での人身事故の影響によるお客さま混雑の為、上下線の一部列車に遅れがでています。後続列車が遅延した場合は、運転を見合わせる場合があります。ご注意下さい！	{'place_id': '451617631d24d98c'}
2020-02-16T23:37:45.000Z	1229188144509177857	朝から中央線ストップ。いつも乗る電車の頃にはちょうど運転再開したようだけど、遅れての出社にした。再開したての混雑増に加担するより、緊急じゃない人は遅らせた方が社会全体の不快を減らせるというのが用意してる屁理屈。 (@ 西八王子駅 in 八王子市, 東京都) https://t.co/LRtVz34HP6	{'coordinates': {'type': 'Point', 'coordinates': [139.31254566, 35.65675125]}, 'place_id': '86315f8740971686'}
2020-02-16T23:37:28.000Z	1229188073386176512	駅員さん「この後2番線からの電車はしばらくございません」帰っていいですか？ https://t.co/lWlkJMwMi4	{'place_id': '07d9f718f7080000'}
2020-02-16T23:35:39.000Z	1229187616022704131	結局武蔵野線遅延で乗りたい電車に乗れてしまった (@ JR 西船橋駅 in 船橋市, 千葉県) https://t.co/sIMMzzxNeP	{'coordinates': {'type': 'Point', 'coordinates': [139.95957952, 35.70742573]}, 'place_id': '336251fac4207ae3'}
2020-02-16T23:34:02.000Z	1229187211012313090	一息ついて出勤 (@ BECK'S COFFEE SHOP in 新宿区, 東京都) https://t.co/Goked0bt5k	{'coordinates': {'type': 'Point', 'coordinates': [139.70056189, 35.6905377]}, 'place_id': '7ee61f505fdfdf5c'}
2020-02-16T23:32:34.000Z	1229186838109143040	いつもより、ちょっとだけ電車が空いている？	{'place_id': '76c498282a5a7997'}
2020-02-16T23:32:32.000Z	1229186831247241216	新型コロナ感染しない方が無理ゲーな気がしてきた。でも私は電車タクシー使わない。コミュ障なので人との接触人数・時間が異常に少ない。乗り切る条件がある程度揃ってる気もする。	{'place_id': '594fa6c6bc5b5ba9'}
2020-02-16T23:32:18.000Z	1229186772686397440	@Amamiya_Yuko 不要不急の外出するなというなら国会も休会すべき（急ぐ審議なんて予算くらい	{'place_id': '03060ba847e52dcd'}
2020-02-16T23:30:48.000Z	1229186394297253888	@wHWKgJavJSIURjB おはようさん🦊今から出勤します。 https://t.co/9OcxasdlfM	{'place_id': '2e6e669592f1353f'}
2020-02-16T23:29:20.000Z	1229186024477052928	おはようございます🌞😊🌞COVID-19がどんどん広がってますね〜ライオンズの選手に感染しない事を願うばかりです未だうちの会社は出社自粛とかのアナウンスはなし危機意識足りない感じ電車通勤の方々も、どうぞお気をつけください🙇‍♂️Be careful not to catch the COVID-19.	{'place_id': 'a703ad469c686234'}
2020-02-16T23:28:25.000Z	1229185793966477312	実際、土日も出勤する人…なのになぁ。	{'place_id': '4ad3383e25ac98d9'}
2020-02-16T23:27:45.000Z	1229185628543152128	本日は2400寝〜7時起き。2230から寝かしつけしたものの昼寝させすぎなどありめちゃくちゃてこずる、、そのまま寝ることに😅週末、お出かけ&amp;部屋の片付けと娘ちゃんのお世話に終始し、書きかけのnoteしあげたりできなかったので、今日どこかでカフェでも行こうかな😓#5分の習慣 (37/366)	{'place_id': '594fa6c6bc5b5ba9'}
2020-02-16T23:25:35.000Z	1229185080825802753	あー、仕事したくないな。旅行後だからなおさら。	{'place_id': '307c68972fd1dc20'}
2020-02-16T23:24:09.000Z	1229184720031768579	ん？電車遅れてるやーつ？？	{'place_id': 'faab662cb34cf04f'}
2020-02-16T23:22:53.000Z	1229184403072413696	出勤は不要な外出だから停止してくんねぇかな	{'place_id': '4ad3383e25ac98d9'}
2020-02-16T23:21:27.000Z	1229184041993170944	2枚目の京急の本が気になりました（笑）これかー京急とファン大研究読本 赤い電車に魅せられて https://t.co/9XhNok3zGZ https://t.co/UPrYbDdjcf	{'place_id': 'e0be6d4a13dfc410'}
2020-02-16T23:21:15.000Z	1229183990969430016	この二週間毎日ホテルまでお迎え来る生活してたから満員電車通勤なんてキツすぎる。誰か迎えに来て	{'place_id': '28b9063fdce43645'}
2020-02-16T23:20:00.000Z	1229183677411672064	新型コロナ｜感染した千葉県20代男性は市川市在住？電車・通勤経路（ルート）は総武線と浅草線？5chで暴露！？ https://t.co/HJMMMKfX3B何ですと！何ですと！何ですと！デマだと信じたい	{'place_id': 'db215c78c59027e4'}
2020-02-16T23:18:10.000Z	1229183215455232000	満員電車、通勤ラッシュや大群衆を見ると、色々な想像をしてしまう😔	{'place_id': '1df8c91136c4c140'}
2020-02-16T23:17:26.000Z	1229183030264074240	不要不急の外出を避けると言っても、会社にはいかないとですからね。せめて、空いている電車が来るまで待つとしましょう。	{'place_id': '7ee61f505fdfdf5c'}
2020-02-16T23:15:42.000Z	1229182593683214336	@acky71 GW明けの旅行客のお土産チェックとか流行りの食べ物の下手くそな食レポとかどーでもよくなって。めざましテレビ・・・若かりし頃はいつ登場するかわからないテレビ宮崎の巨典さん見たさに毎朝観てたなぁ。	{'place_id': '7ee61f505fdfdf5c'}
2020-02-16T23:14:56.000Z	1229182401378603008	出勤時☀️🚍️👔に乗車しました東急バス池上営業所所属の2013年式のエルガ・ノンステップ車(QPG-LV234L3)のI1344です。井09で、運用中でした🙆‍♀️2020/2/17 7:46 大森駅西口#東急バス #一日一東急バス #エルガ https://t.co/aDk8VaSQRG	{'place_id': '4ad3383e25ac98d9'}
2020-02-16T23:13:34.000Z	1229182059551215616	不要不急の外出は控えて　虚しい言葉だよ。パンデミックを恐れているのに、満員電車乗って経済回すために仕事行ってお互いにリスク晒しあえというのでしょうか。わかっていたけど政府が見ているのは国民じゃなく権益のみなのだなあと。何かもう、悲しい😢	{'place_id': 'ebf44036e84a8152'}
2020-02-16T23:13:17.000Z	1229181988579340290	いつまで経っても満員電車に乗れないんだが😂こんな状況でコロナVを心配してる人いんの？	{'place_id': 'a35b6b4421e1a506'}
2020-02-16T23:13:10.000Z	1229181957017260032	世田谷区危機管理室から重要なお知らせです。京王線は、中央線快速電車国分寺駅での人身事故の影響によるお客さま混雑の為、千歳烏山駅・桜上水駅・明大前駅ではホーム入場規制がかかっています。現時点では乗車出来ない状況です。出来るだけ避け、空いている駅まで徒歩をお願い致します。	{'place_id': '1b0cfebe3424e14f'}
2020-02-16T23:10:12.000Z	1229181212201111557	朝のお味噌汁73今日はお揚げと豆腐のお味噌汁。調理は次女。先週は家族で旅行してた為、子ども達は久々の限られた時間内での朝食準備。グダグダして揉めるかな？と思ったら揉めることなく、むしろいつもより早く進み、パパビックリ（笑）成長してるな〜親バカ！#お味噌汁#和食#毎日お味噌汁 https://t.co/cdeAfXKVm0	{'place_id': 'faab662cb34cf04f'}
2020-02-16T23:10:07.000Z	1229181190344544256	今日京王線えぐいほど電車混んでるんだがまあ京八から乗ってるからずっと座ってるんですけどね	{'place_id': 'f7c22e0cf7b3af2b'}
2020-02-16T23:07:50.000Z	1229180616060489728	会社から不要不急の外出を控えて、火急必要のイベントは参加します https://t.co/mui6APnWkP	{'place_id': '8f844bd31a72243f'}
2020-02-16T23:07:48.000Z	1229180607697018880	・なんかモフモフ動いてるなと思ったら・猫ちゃんがお尻フリフリしてました・月曜日ですね、ワンピースですね・ワの国面白いですよね・電車はスマホガン見人だらけですが・あ、僕もですが、今日からまた・コツコツ積み上げていきましょう！・スタート！#いってらっしゃいってきます🙃 https://t.co/iCSNjcKkA8	{'place_id': '0d8054846be7f7be'}
2020-02-16T23:07:30.000Z	1229180530194706433	皆さんおはようございます☺️ワタクシ高市葉子は、きょうも一日オカマとして、たくさんの純男純女を騙して「脚キレイ」のお褒めをいただけるよう、元気にお出かけします(^-^ゞ https://t.co/kPHQ3mUD8Z	{'place_id': 'c71f3a7498fe95d7'}
2020-02-16T23:06:13.000Z	1229180208327979008	ＮＴＴ 従業員約20万人にテレワーク・時差出勤を呼びかけへhttps://t.co/61tfmdelXb	{'place_id': '28b9063fdce43645'}
2020-02-16T23:05:50.000Z	1229180111934517253	え、目の前の人、iPhoneを電車とホームの隙間に落とした、、🤦‍♂️	{'place_id': '32049a95db695cb8'}
2020-02-16T23:05:45.000Z	1229180089432076288	@skoscorpion02 音楽はみんなで楽しむ❗️を体現している映像ですね。教会⛪️はゴスペル文化があるし、お寺で音楽もあり❣️ですね。通勤途中の電車🚃で呟く私です。	{'place_id': '95484b83e4708f58'}
2020-02-16T23:04:48.000Z	1229179853854765057	@MGC_Office @moerin330 いま、出勤中です(´ε｀；)ゞ	{'place_id': 'f05d4b0cfac65c65'}
2020-02-16T23:04:43.000Z	1229179832216346625	不要不急の外出(出社)	{'place_id': '03060ba847e52dcd'}
2020-02-16T23:03:17.000Z	1229179470910590976	@TKKIN13 時差出勤はいつもしてるけどテレワーク導入したら爆発する	{'place_id': '336251fac4207ae3'}
2020-02-16T23:00:17.000Z	1229178713671000064	月曜朝から人身事故で電車遅延🚆出社時間には間に合うけど、仕事開始までのリラックスタイム削られるじゃん！やっぱり家から近いところで働くべきだな。#人身事故 #満員電車 #通勤地獄 #迂回	{'place_id': 'f7c22e0cf7b3af2b'}
2020-02-16T22:58:58.000Z	1229178384455913473	電車にあえて飛び込むやつそんなにあの世直通に乗りたいなら座間送りにしたろか？	{'place_id': '0b7c83abc823ec59'}
2020-02-16T22:56:39.000Z	1229177800025759744	#医療費負担　各自の旅行保険で賄うべきではないのか？チャーター便等費用は米国政府は各自に請求。感染者の医療費を日本が負担するというので日本の責任との誤解が？感染者を連れてきたのはダイヤモンドプリンセス号ではなかったか？それが　#ダイヤモンドプリンセス号　の責任であったかはともかく https://t.co/iJPlqOpmBf	{'place_id': '98accfc3c0a403d3'}
2020-02-16T22:56:25.000Z	1229177741355843584	この週末に幹部でやり取りして今週からテレワーク推奨、朝6時〜10時の満員電車は避けることに。今朝は8時、9時半から来客で早く会社に来たが、どこまでテレワーク化できるか考えると、どうしても取引先のインフラや商慣行に足を引っ張られるのが悩みどころ	{'place_id': '28b9063fdce43645'}
2020-02-16T22:55:28.000Z	1229177505250103298	今日も元気に出勤してるょ	{'place_id': '76c498282a5a7997'}
2020-02-16T22:55:20.000Z	1229177470366048256	@YahooNewsTopics #医療費負担　は各自の旅行保険で賄うべきではないのか？チャーター便費用は米国政府は各自に負担させる感染者の医療費を日本が負担するというので誤解生まれてる？本来感染者を連れてきたのはダイヤモンドプリンセス号ではなかったか？それが　#ダイヤモンドプリンセス号　の責任であったかはともかく	{'place_id': '98accfc3c0a403d3'}
2020-02-16T22:54:48.000Z	1229177335766638592	電車動き出したみたい駅混んでるかな？おはようございますニャー良い一日に！ https://t.co/U1CvctNC4n	{'place_id': 'ae10e4565c20a69b'}
2020-02-16T22:53:41.000Z	1229177055071178752	電車の中だけど既に眠いので帰りたい	{'place_id': '56c04190b03cfa94'}
2020-02-16T22:53:23.000Z	1229176980559429633	世田谷区危機管理室から重要なお知らせです。本日、京王線はJR中央線快速電車国分寺駅での人身事故の影響によるお客さま混雑の為、上下線に遅れがでています。また、千歳烏山駅・桜上水駅・明大前駅・笹塚駅では、入場規制を実施しています。出来るだけ避け、空いている駅まで徒歩をお勧めします。	{'place_id': '1b0cfebe3424e14f'}
2020-02-16T22:53:22.000Z	1229176975928872960	満員電車で立って乗ってる時、前に座ってる人が終点まで乗り通すと悟った時の絶望感	{'place_id': 'dcc2630623880f96'}
2020-02-16T22:50:54.000Z	1229176353267863552	ゆっくり出勤。これから川島町へ(_ _)	{'place_id': '1df8c91136c4c140'}
2020-02-16T22:49:50.000Z	1229176086870642689	不要不急の外出控えてかあ。まあ、中央線人身事故だから今日はもう休むけど。そんなんもうやってるわ💢仕事で満員電車に乗らなきゃ出勤できんのですよ、勤め人は！コロナ広めたくなければ他の国見習って休業補償するとか、時間差通勤急ピッチですすめるとかしてほしいよ！	{'place_id': 'ebf44036e84a8152'}
2020-02-16T22:48:56.000Z	1229175858805510144	ちょっとの早起きで一時間の時差出勤… #桜木町 (@ 桜木町駅 喫煙所 in 横浜市, 神奈川県) https://t.co/e2NzcE4Yrw	{'coordinates': {'type': 'Point', 'coordinates': [139.63174973, 35.45074293]}, 'place_id': '44bd8dbe9ffe1625'}
2020-02-16T22:48:53.000Z	1229175847262670848	松戸から常勤先までずっと座れているwいつも二連直明けの満員電車で死にそうになるのにw	{'place_id': '4ad3383e25ac98d9'}
2020-02-16T22:46:44.000Z	1229175305627062272	バイト先から常勤先へ電車通勤。心なしか電車が空いてる気がする。	{'place_id': '4ad3383e25ac98d9'}
2020-02-16T22:44:14.000Z	1229174674979844098	転職初日！久々の満員電車で辛い(￣▽￣;)	{'place_id': 'dcc2630623880f96'}
2020-02-16T22:43:37.000Z	1229174520470048770	ガチャの話じゃないけど、通勤電車着席ガチャは今日は敗北みたいだよ…orz#hbcradio #朝刊さくらい	{'place_id': 'dcc2630623880f96'}
2020-02-16T22:43:14.000Z	1229174425272102913	激しい腰痛の中満員電車に揺られる週初め😂	{'place_id': '33b6dbea26d0c6df'}
2020-02-16T22:43:11.000Z	1229174414031216640	満員電車で通勤を変えた方が良いかなぁ。（満員電車に乗りながら）	{'place_id': '3a31b3acd8aea1b8'}
2020-02-16T22:41:45.000Z	1229174053333803008	電車ん中あっつ	{'place_id': '411f0aa7fce9a8fc'}
2020-02-16T22:35:24.000Z	1229172454435651584	JR国分寺駅での人身事故の影響で、中央線は各駅で電車が止まっている。 #中央線 #中央線快速電車 #中央線遅延 #人身事故 #運行状況 https://t.co/lk3jh71ILd	{'place_id': 'e0be6d4a13dfc410'}
2020-02-16T22:34:17.000Z	1229172174457425920	朝食中。電車が遅れています。 https://t.co/Ojai9JVWO3	{'place_id': '07d9d22e69885003'}
2020-02-16T22:32:35.000Z	1229171744591626240	乗客目線だと、電車はもっとヤバい気がする特にキャリーケースを持ってるアジア系の方が隣に乗ってくると、ちょっと警戒はしたくなる#クロス	{'place_id': '7efb0fd5276fdda5'}
2020-02-16T22:32:35.000Z	1229171743379472390	@ioriaichan おはようございま(*゜▽゜)ノ帰りの電車大変でしたね…	{'place_id': '0fd33386c57b038a'}
2020-02-16T22:32:16.000Z	1229171664140636160	電車で都内に出るのは気が重いしかしバイクには早く会いたい	{'place_id': '86315f8740971686'}
2020-02-16T22:32:00.000Z	1229171597799378945	定期買い忘れたまま電車乗っちゃった💦	{'place_id': '4c1c4868f96634ed'}
2020-02-16T22:31:42.000Z	1229171521765031937	不要不急の外出を控えるのは普通の方はすでに実行している‼️専門家としての方針を示して欲しい。原発と同じで理論はOK、現実は出来ないってか‼️ https://t.co/fiDkPiE49V	{'place_id': '18d30ff8086ed40c'}
2020-02-16T22:30:57.000Z	1229171333872775168	今朝は電車空いてる。みんなが時差出勤したら、ピークがそのままずれるのかなぁ？🥴	{'place_id': '7efb0fd5276fdda5'}
2020-02-16T22:28:04.000Z	1229170607540957184	駅着いた瞬間、満員電車で一瞬に現実に戻ってしまった…そっか、ここは人口過密集積地、東京であったか…そして危うく女性専用車両というシステムを忘れギリギリで違和感を感じとった私を褒めてくれ！ https://t.co/gMNkJ4w7WS	{'place_id': '32049a95db695cb8'}
2020-02-16T22:27:06.000Z	1229170365898715136	昨日が暖かかったし今朝も起きてから寒さが大したこと無いように感じたのでコートを羽織らずマフラーだけで出発したけど大正解だった。自転車漕いでる時以外は手袋も要らない。電車の中も暑いくらいだ。	{'place_id': '336251fac4207ae3'}
2020-02-16T22:26:51.000Z	1229170300710842368	電車🚃2本遅れで乗車　マスク率高い https://t.co/CMIWLreiVs	{'place_id': '0a6405defbd76000'}
2020-02-16T22:24:02.000Z	1229169592276111360	グリーン車って電車遅延で乗り遅れたときに振り替えとか無いよね？	{'place_id': 'a35b6b4421e1a506'}
2020-02-16T22:23:31.000Z	1229169461275455489	不要不急な外出控えてってすごいよね	{'place_id': '594fa6c6bc5b5ba9'}
2020-02-16T22:23:01.000Z	1229169336482316288	結局一睡もせず出社…そしてめちゃ遅延する電車…月曜って特に人身事故多い気がする。そして咳してる人見ると距離とってしまう…私も咳払いしたくてもなぜか我慢してしまう…	{'place_id': '7ee61f505fdfdf5c'}
2020-02-16T22:20:41.000Z	1229168751192330240	@WPhBPh おはようございます😃🎶気をつけて、お出かけください。	{'place_id': '44cd5ad96bb926f7'}
2020-02-16T22:16:39.000Z	1229167735994605569	30分電車遅らせるだけでかなりの満員電車。。。	{'place_id': '1df8c91136c4c140'}
2020-02-16T22:16:25.000Z	1229167676133650432	出勤チャレンジ (@ 大宮駅 in さいたま市, 埼玉県) https://t.co/lTRgUY1vSI	{'coordinates': {'type': 'Point', 'coordinates': [139.62416822, 35.90631783]}, 'place_id': 'c71f3a7498fe95d7'}
2020-02-16T22:15:09.000Z	1229167359551688705	電車で見るんじゃなかった https://t.co/yUFjbAMiRt	{'place_id': '44cd5ad96bb926f7'}
2020-02-16T22:14:52.000Z	1229167284360400896	死ぬほど眠いけど、今日は早朝出勤、、、	{'place_id': 'f7c22e0cf7b3af2b'}
2020-02-16T22:14:26.000Z	1229167179175624706	朝から中央線人身事故とは…😓月一の昼出勤だからまだ良いけど、それまでの撮影計画が…←そこかよ	{'place_id': '1ca8e0d6512be99d'}
2020-02-16T22:14:15.000Z	1229167131339575297	もう朝になって今週が始まってしまいました(*´-`)みなさん、おはようございます❗️連日のコロナウィルス感染者のニュース、はやり国の対応は甘いなと感じてしまいますね、オリンピックもテロ対策はしてもウィルス対策はしてない様だし🤔通勤電車では吊り輪、手すりを触らない様に❗️良い一日を🤗 https://t.co/EZLt345G8J	{'place_id': '519decbcbebfd98d'}
2020-02-16T22:13:52.000Z	1229167033205477376	@hotaka_jing おはよ😆🙌もうお出かけなの😂	{'place_id': '1df8c91136c4c140'}
2020-02-16T22:12:01.000Z	1229166568493289472	お茶の水に着いたら、中央線、国分寺駅で人身事故だそう・・・おはようございます、月曜日の辛さか・・・乗る電車に飛び込むより反対側に乗って旅立とう。	{'place_id': '28b9063fdce43645'}
2020-02-16T22:10:47.000Z	1229166256713895937	@chimo_chika おはようございます☀まだ寝ています。(フレックスタイム制なので朝は好きな時間に出勤が出来る)	{'place_id': 'd2262f18bc1f84c5'}
2020-02-16T22:08:15.000Z	1229165620626784256	2/16ゆみりんSR・日帰り旅行から戻り配信・温泉の代わりにお風呂セット購入・昨夜眠れずねむりん・乾燥するので暖房苦手(定期)・色々なメンバー応援するのは嬉しいけど、私は大丈夫と思われると😢・🤝申込13時〆、早い再開を🙏・22日京都鉄道博物館🚄・寝る時の布団何枚？#STU48 #瀧野由美子 https://t.co/J1zeyrc3Nq	{'place_id': 'db215c78c59027e4'}
2020-02-16T22:04:43.000Z	1229164732617084928	おはようございます。今から出勤です。今日は「田奈」の現場です。今日も頑張ります。	{'place_id': '61774861ea700565'}
2020-02-16T22:01:09.000Z	1229163834394341376	#ちょうどいいラジオ不眠不休のお出かけは控えろよw	{'place_id': 'bfdffb491d839e84'}
2020-02-16T21:59:20.000Z	1229163378842775552	通勤電車がこれだから色んな心配は少ない方かな https://t.co/4g1YlYjzP6	{'place_id': '44cd5ad96bb926f7'}
2020-02-16T21:56:32.000Z	1229162671250890752	大学の時、サークルで会計だった経験が活かせるぜ‼︎当時は、旅行サークルだったので、本番で行く季節旅行の為の下見旅行にも実費で、参加をして下準備は万端だったからねw	{'place_id': '86315f8740971686'}
2020-02-16T21:54:28.000Z	1229162151010455557	目の不自由な方が電車に乗って、朝だから満員…座ってる方はみんな下向いて寝てるし、気づかない、仕方ないことだけど、誰かが何か言わないとこの状況は変わらない声をかける勇気もないし、何もしてあげられない自分が悔しい。思うことしかできない。不快な想いをされた方がいたら朝からごめんなさい	{'place_id': '0fd33386c57b038a'}
2020-02-16T21:54:17.000Z	1229162105347010560	国分寺駅に着いたら中央線が国分寺駅で人身事故が発生して運転見合わせとのアナウンス。マジかよ、乗ってきた電車に乗り再び折り返す…(´;ω;｀)	{'place_id': 'ebf44036e84a8152'}
2020-02-16T21:53:54.000Z	1229162008198516736	中央線、人身事故で止まった❗しかも電車が国分寺駅から走り初めてすぐに…	{'place_id': 'ebf44036e84a8152'}
2020-02-16T21:46:34.000Z	1229160163988275202	外出するのも怖い・電車・バスに乗るのも怖い……。嫌だ…。何とか早急にして欲しいですね… https://t.co/QPrdGFwOma	{'place_id': '5f3279ed753778b7'}
2020-02-16T21:44:12.000Z	1229159570657820672	電車の座席暖房まじでやめてくんねぇかな俺の精子が死ぬわ	{'place_id': '519decbcbebfd98d'}
2020-02-16T21:38:34.000Z	1229158151393427456	６１９１ エアトリ　1500円台は下げ過ぎ、戻り狙う。ネット旅行者。今期好調。1Q営業利益　黒字転換　8億円　10-12月連結IFRS、2020/09予想　20億円。業績好調も株価は低迷中、この位置からの戻り狙う。	{'place_id': 'a703ad469c686234'}
2020-02-16T21:37:27.000Z	1229157869020315648	休日出勤やだなー。起きたくねーなー。嫌過ぎてゆうべちょっと飲み過ぎた。食べ過ぎた。うう…#胃弱	{'place_id': '9de423c47dbf207e'}
2020-02-16T21:35:42.000Z	1229157431038496768	褐色人。電車で横座り。なんにせよ、かっこ悪い。まぁ、かっこ悪い男というのは基本的に邪魔なんだな。	{'place_id': 'f7c22e0cf7b3af2b'}
2020-02-16T21:34:56.000Z	1229157235676372992	おはです。出勤であります。 (@ 栗谷町会会館 in 川崎市, 神奈川県) https://t.co/I0VnybWK9I	{'coordinates': {'type': 'Point', 'coordinates': [139.53737053, 35.60964574]}, 'place_id': 'd9ac10e7c031f3c2'}
2020-02-16T21:31:14.000Z	1229156306776358914	出勤 (@ 新桜台駅 - @seiburailway in 練馬区, 東京都) https://t.co/z527vGcsT9	{'coordinates': {'type': 'Point', 'coordinates': [139.66837741, 35.74082025]}, 'place_id': 'dcc2630623880f96'}
2020-02-16T21:25:55.000Z	1229154967681994753	こらぁ(=｀ェ´=) よい子のみんな、おはよーダヨ。満員電車はウイルス電車だけど免疫力で勝負じゃー！🚂🚃🚃🚃🚃🚃🚃💨シュポポー	{'place_id': 'a35b6b4421e1a506'}
2020-02-16T21:23:16.000Z	1229154300372439041	現在気温2〜3度ってなってたからそれなりの格好で外出たんだが、駅まで歩いたら思いの外暑い。改めて調べたら9度だって(ﾟoﾟ;;←そんな短時間で変わる予報って (@ 本川越駅 - @seiburailway in 川越市, 埼玉県) https://t.co/j7casskX85	{'coordinates': {'type': 'Point', 'coordinates': [139.48114794, 35.91407331]}, 'place_id': 'e60fb4e164191d47'}
2020-02-16T21:20:50.000Z	1229153686431117318	出勤するよ！！(´・ω・｀) (@ 大船駅 in 鎌倉市, 神奈川県) https://t.co/Seu9yWi0OO	{'coordinates': {'type': 'Point', 'coordinates': [139.53142763, 35.35443724]}, 'place_id': 'd473ed704dbcd4a5'}
2020-02-16T21:07:45.000Z	1229150397681393664	@AyukaMain おはよー！電車走ってるのに歌舞伎にいる笑	{'place_id': '7ee61f505fdfdf5c'}
2020-02-16T21:03:22.000Z	1229149293174382597	@Skippy358 もう電車🚃の中かな？大好きですからね。	{'place_id': '6d3998663bfdad9b'}
2020-02-16T21:02:33.000Z	1229149087800233984	この時間に電車の中でうるさくしないで欲しいね	{'place_id': '4fc060f8061bb535'}
2020-02-16T21:00:58.000Z	1229148689278439424	ディズニー旅行最終日(o´艸`)ここどーこだー笑 https://t.co/QnGkjx8a90	{'place_id': '65b41c11aca77bdb'}
2020-02-16T20:53:38.000Z	1229146842413162496	この時間の電車はほぼみんなマスクしてるな	{'place_id': 'e711a8fc9ecc013e'}
2020-02-16T20:53:31.000Z	1229146814999224321	ディズニー行くからテンション上がってるのは分かるけど電車の中で騒ぐのは普通に迷惑でウザイよ？	{'place_id': '28b9063fdce43645'}
2020-02-16T20:50:55.000Z	1229146160155119616	休日出勤	{'place_id': '920d3a170bebcb1a'}
