2021-03-28T23:58:07.000Z	1376322743084417025	返却忘れていたので、出勤前にポスト返却。 (@ 港南図書館 in 港区, 東京都) https://t.co/VlKeyyb17W	{'place_id': '594fa6c6bc5b5ba9', 'coordinates': {'type': 'Point', 'coordinates': [139.74930417, 35.63282749]}}
2021-03-28T23:25:12.000Z	1376314460189597698	本日ハグの日🐻‍❄️🐻‍❄️スタンプカードのポイントが2倍です！出勤スタッフ/佐藤、西村ご来店お待ちしております🖤TEL:047-437-6131#ベアハグ　#イオン　#千葉　#船橋　#整体　#リラクゼーション　#もみほぐし　#アロマ　#ベアハグ船橋店	{'place_id': '336251fac4207ae3'}
2021-03-28T23:24:48.000Z	1376314359614369792	出勤前に浅草寺へ。舞台と家族の無事を報告と御礼。 https://t.co/7BANhYfcfI	{'place_id': '32049a95db695cb8'}
2021-03-28T23:24:42.000Z	1376314331835420675	おはようございます。八景島に行く子供達とアウトレットに行く若者で電車が混んでる。春休みだね。	{'place_id': 'd2262f18bc1f84c5'}
2021-03-28T23:21:03.000Z	1376313415963004931	電車で1人滝汗ダラダラでゼェゼェ息切らしてる	{'place_id': 'e60fb4e164191d47'}
2021-03-28T23:16:14.000Z	1376312200994820103	かっちりスーツの男性の吊革持ってるほうの腕時計、５日の2:50で針とまってる。それは時計しない方がいいんじゃないか？と思う満員電車。	{'place_id': '27b43920b8b63188'}
2021-03-28T23:13:39.000Z	1376311552014385152	ハッピー、ラッキーと出勤🚗月曜日朝の京葉道渋滞してます。 https://t.co/6bpgxqPHhd	{'place_id': 'afd2dbc6df82cca8'}
2021-03-28T23:10:38.000Z	1376310792132325380	今日は出社日。徒歩で行くと45分かかる職場を電車で行こうとすると、事故遅延に見舞われ易い。	{'place_id': 'a35b6b4421e1a506'}
2021-03-28T23:10:36.000Z	1376310786813927424	朝の通勤時間帯の電車は混雑しているかな？と思って、JREポイントからモバイルSuicaグリーン券に交換しておいたのだけど、普通車も割と空いていて、グリーン車はほぼ貸切りの空き具合であった🤷🏻‍♂️ https://t.co/IpxCxmrZzS	{'place_id': '07d9e34050080001'}
2021-03-28T23:09:06.000Z	1376310409506918406	電車遅れてるし…	{'place_id': '7efb0fd5276fdda5'}
2021-03-28T23:06:14.000Z	1376309686249553920	うーん、まだお腹の調子良くない！電車、、駅に降りてトイレに駆け込むにかい	{'place_id': '4c1c4868f96634ed'}
2021-03-28T23:05:50.000Z	1376309587733737475	今日も元気に出勤してるょ	{'place_id': '0fd33386c57b038a'}
2021-03-28T23:04:43.000Z	1376309305452986372	出勤 (@ 新桜台駅 - @seiburailway in 練馬区, 東京都) https://t.co/Ox4AoB4Q30	{'place_id': 'dcc2630623880f96', 'coordinates': {'type': 'Point', 'coordinates': [139.66837741, 35.74082025]}}
2021-03-28T23:03:30.000Z	1376308999382007808	おはようございます♪今朝は雨上がりで空気が澄んでるのと気温高い‼️薄着なのに汗ばんでます。年度末が近くなって電車もコロナ禍前と同じくらいに人も増えてました。換気バッチリで年度末も頑張っていきましょう😄 場所: Saitama-shi, Saitama, Japan https://t.co/pEGfaugISV	{'place_id': '33b6dbea26d0c6df', 'coordinates': {'type': 'Point', 'coordinates': [139.65, 35.8667]}}
2021-03-28T23:00:28.000Z	1376308235192344576	ライブ鑑賞明けの出勤鬱が今日は本当に酷い。依然、耳はまだ気持ち良く少し壊れている。 https://t.co/7o4zdk8EVn	{'place_id': '1b0cfebe3424e14f'}
2021-03-28T23:00:09.000Z	1376308156926631937	電車の中でウトウトするの久しぶりだな。仕事行きたくない病が（笑）とはいえ、着々と乗換駅もとい我が家の最寄り駅へ近付く。いやー、眠い。	{'place_id': '95484b83e4708f58'}
2021-03-28T22:59:56.000Z	1376308100068564996	まぁ........みて欲しい........電車の中はやめた方がいいかなバスドラムのびっくりチキンで声が出ちゃったよwwww https://t.co/CJHZahECTI	{'place_id': '98accfc3c0a403d3'}
2021-03-28T22:57:28.000Z	1376307480322473985	月曜日の朝はサンライズを聴いて出勤するわよ#スパスピ#SUNRISE https://t.co/pEOYJAcRwk	{'place_id': 'd313627ad749ca61'}
2021-03-28T22:55:39.000Z	1376307021604003842	冷て！電車の到着を待っていたら天井の蛍光灯横からポタリと。今までなかったのに…昨夜の大雨の影響？京王さん、直して～(電気系統的にもよろしくないです～)#京王電鉄#明大前駅	{'place_id': '0fc267468a941001'}
2021-03-28T22:54:01.000Z	1376306612600668162	電車🚃混み混みだなぁ💦	{'place_id': '307c68972fd1dc20'}
2021-03-28T22:53:27.000Z	1376306471391006724	@chalyclub やんちさん、おはよー(*´∀｀*)ございます。隊長もジャンパー無しで出勤しました。既に朝６時位で気持ち良いですねー	{'place_id': '0fc2eb1ef0d4f000'}
2021-03-28T22:48:48.000Z	1376305299586347008	俺の脚は太いから電車で座る時に汗でスーツが太ももに引っかかるようになってきた。汗ばんでるよ！気持ちの良い季節になってきた！早く夏が来ないかな〜。ワクワクするぜ！ライフ。鈴木 ひろ子 (千葉県議会議員、妻) #kenso 　#船橋市　#夏好き　#プロレス　#htb_1623	{'place_id': 'db215c78c59027e4'}
2021-03-28T22:48:25.000Z	1376305201250889732	おはようございます🍀昨夜はなかなか強い雨が降ってましたが無事に晴れました☺️暑くなりそう～☀️今週こそ相棒とお出かけします🏍️⤴️本日も１日ご安全に～ https://t.co/wsqSnefQKC	{'place_id': 'bb37a8ee6cb02856'}
2021-03-28T22:48:07.000Z	1376305126613209089	一昨日・昨日と鬼怒川旅行めちゃくちゃ楽しかった〜😊✨豪華客室にお風呂も貸し切れたので良かったです♪私達の大好物のマグロが食べ放題だったのでお腹が破裂しそうなぐらい食べました🤣🤣🤣笑とりっくあーと・東武ワールドスクウェアでも堪能することが出来ました✨ https://t.co/KVqDiBCgrQ	{'place_id': 'de733ecbe94a943c'}
2021-03-28T22:43:07.000Z	1376303870180159491	@mariads327 おはよう御座います。出勤前に撮ってきましたw	{'place_id': '411f0aa7fce9a8fc'}
2021-03-28T22:41:16.000Z	1376303404280999936	@nyankochan0229 おはようございます🌼今電車乗ったところです。遅延してますね😊一本前の電車に乗りました🚃なんぽの道が満開ですね〜まだ散ってない	{'place_id': '3cdba7c1247961ea'}
2021-03-28T22:40:34.000Z	1376303225532391426	こう言うすぐにわかるルール違反や、電車に乗る時のマナーをわきまえず逆ギレしている池内議員みたいな人は#共産党　には男女問わず目立ちますね。 https://t.co/CUE0u6l82O	{'place_id': '8d59ab31bce58e76'}
2021-03-28T22:35:12.000Z	1376301876417732612	阿佐ヶ谷駅の上りホームに電車が滑りこむ直前に白一色の富士山がはっきりと	{'place_id': 'faab662cb34cf04f'}
2021-03-28T22:34:46.000Z	1376301766157819904	あれ？電車の窓開けってもうやめたの？今日みたいな日は開けてもいいだろ。	{'place_id': 'dded92a2db180dd1'}
2021-03-28T22:34:23.000Z	1376301672842977283	さ！出勤ですだあきです💪	{'place_id': '962b0af43cd1ad6c'}
2021-03-28T22:33:22.000Z	1376301414574530563	寺カフェ出勤7年目にしてサツキが三月に咲きます！！おービックリ‼️ https://t.co/LehLr7QiL5	{'place_id': 'f7c22e0cf7b3af2b'}
2021-03-28T22:26:21.000Z	1376299650735476738	起きて10分でがち走りして15分で電車がちきつい	{'place_id': '1b0cfebe3424e14f'}
2021-03-28T22:25:19.000Z	1376299388385947650	@friday_neko もう行くしかない！という感じでした😭秋ヶ瀬、遠すぎるよ〜🤣自分も昨夜は温泉♨️〜電車🚃〜ホテル😴〜早朝✈️でした。	{'place_id': '1df8c91136c4c140'}
2021-03-28T22:24:15.000Z	1376299122823634946	@momocan125 分かるよでも学校が一社だったから田舎方面には電車乗らなかったけど親の車で通った事あるよ❤️❤️❤️	{'place_id': '32049a95db695cb8'}
2021-03-28T22:20:00.000Z	1376298050860163073	おはようございます。今から出勤です。今日は「上大岡」の現場です。今日も頑張ります。	{'place_id': '61774861ea700565'}
2021-03-28T22:19:51.000Z	1376298015460356112	ルヴァン杯鳥栖戦勝利記念出勤 (@ 横浜駅 in 横浜市, 神奈川県) https://t.co/4rxSFugmLp	{'place_id': '962b0af43cd1ad6c', 'coordinates': {'type': 'Point', 'coordinates': [139.62255977, 35.46620235]}}
2021-03-28T22:18:00.000Z	1376297548088889344	緊急事態宣言の解除か、今、電車待ちしてたら、後ろのおっさんめっちゃ咳してて、電車乗ってもごほっごほっと、のど飴持ってるからあげよっかな、窓あけよっか https://t.co/DVN4noUnLd	{'place_id': '28b9063fdce43645'}
2021-03-28T22:15:27.000Z	1376296907559948288	@chansugio こちらこそよろしくお願いします🔥僕もアニメと旅行大好きです！自分の持ってる情報を共有していければと思っています😁	{'place_id': '1df8c91136c4c140'}
2021-03-28T22:14:28.000Z	1376296660356100098	おはようございます。会社の送迎バスでこれから出勤。 https://t.co/yt6qufg91u	{'place_id': '0fc34623a414d000'}
2021-03-28T22:11:31.000Z	1376295917041590272	@terastaff #おはよう寺ちゃん 27日に今年初めて義母父達4人で回転寿司に行きました7時頃になってしまい30分ぐらい待つようになってしまいましたが、驚くほど密で、お持ち帰りの方とで、主人が『通勤電車のようだよ』と言うなりあぐらいでした。	{'place_id': '76c498282a5a7997'}
2021-03-28T22:09:55.000Z	1376295514241593345	通勤電車内なう突然知らんおっさんがひっくり返ったんだが同じ車内にたまたま看護師さんが居て、対応テキパキ。ホント医療従事者さんには頭が下がります。	{'place_id': 'b2216c57788fc225'}
2021-03-28T22:08:21.000Z	1376295120086003712	今朝、スマホなかなか繋がらなかった。天気のせいか？それとも、電車内が混んでたから？謎だ⁉️	{'place_id': '1b0cfebe3424e14f'}
2021-03-28T22:05:48.000Z	1376294479343218690	@maiyan_tetu 狂ちゃゃゃゃゃゃゃんんんんんん🎶おはようにゃにゃにゃゃゃゃゃゃゃゃゃっす☆*:.｡. o(≧▽≦)o .｡.:*☆今日は天気良さそうなので、出勤します😃	{'place_id': 'afd2dbc6df82cca8'}
2021-03-28T22:04:46.000Z	1376294218520387586	この方の差別だっていう主張が結構違和感あるんだよな。一般的な電車の乗降ルールを守らずに乗り込もうとしたら男性にぶつかられた→女性差別だ！なんだか無理矢理結びつけてる気がする。 https://t.co/InsNdr1R5d	{'place_id': '3cdba7c1247961ea'}
2021-03-28T22:00:45.000Z	1376293208343244803	今週もはじまりましたねまた1週間頑張りましょう今週は昼勤務です今から出勤皆さん おはようございます٩(*´꒳`*)۶	{'place_id': '61774861ea700565'}
2021-03-28T21:59:56.000Z	1376292999496413188	今日は単身赴任最後の出勤です‼️嬉しくもあり、寂しくもあり、複雑な気持ちだけど、最後まで頑張って責任を果たしてきます✌️終わったら引っ越し本番です🤗#単身赴任 #単身赴任おわり	{'place_id': '648ab73c8abbeb82'}
2021-03-28T21:57:44.000Z	1376292449723674624	薬交換後の初出勤。朝は普通にご飯食べて家を出た。まもなく電車が来る。。。私の心臓はバクバク😂しっかり状況を話してこよう。。。	{'place_id': 'e9d13ad4ff9f02c1'}
2021-03-28T21:57:15.000Z	1376292324783792132	(*ﾟｰﾟ)vｵﾊﾖ。雨上がり曇り空の舞浜駅。天候は回復傾向。念の為に折り畳み。背中バキバキ超ﾂﾗｲ、横になってても回復見込み無いから、身体動かす意味でも出勤。そろそろ帰宅時の歩き復活させたい。行ってきます。 https://t.co/DyHtVGiFrz	{'place_id': '07d9c9478e087004'}
2021-03-28T21:48:11.000Z	1376290045036916738	@super_3803 おはようございます出勤ラッシュノロノロです今週も宜しくお願いします😊👍	{'place_id': 'db215c78c59027e4'}
2021-03-28T21:45:26.000Z	1376289353631068163	おはよーございます。新しい家から早番出勤です。朝日めちゃくちゃ浴びてる。今日からも頑張ります😃	{'place_id': '76c498282a5a7997'}
2021-03-28T21:41:08.000Z	1376288271832125441	#埼玉県 #草加市 3月27日(土)、草加市手代3丁目地内で男が包丁を所持して外出し、所在不明になっている事案につ... https://t.co/4LbOuQ9qZ5	{'place_id': 'de733ecbe94a943c', 'coordinates': {'type': 'Point', 'coordinates': [139.805378, 35.8254078]}}
2021-03-28T21:36:40.000Z	1376287145254514689	おはよーございます月曜日ですいい天気で迎えた月曜日の朝です昨日までの旅行気分を改めてガンバなきゃです今週は週の途中で年度が変わりますねいろいろと新しい動きも出てくるのでバタバタする見込みですそれでは今週もよろしくお願いします	{'place_id': '56c04190b03cfa94'}
2021-03-28T21:34:29.000Z	1376286597629370369	そうか、電車が轢いてないから人身事故って言えないってことか(;´д｀)	{'place_id': 'cd477ff3b533582b'}
2021-03-28T21:33:43.000Z	1376286401881247746	(月)おはようございます東武線の遅れ？乱れ？でいつも座れる副都心線がすでに座席いっぱいいっぱいです…雨上がってラッキーだと思っていたけど帳消し出勤するぞ出勤するぞ出勤するぞ	{'place_id': 'dcc2630623880f96'}
2021-03-28T21:32:47.000Z	1376286168187248641	電車で人が降りてる最中に突っ込んでいく人間に毎日座る席を持ってかれる。南武線ユーザーはクソしかいない。	{'place_id': '49524fd7b35fd754'}
2021-03-28T21:30:55.000Z	1376285700870467590	激混み電車で涙する。。。	{'place_id': 'b41f5dcb002a1886'}
2021-03-28T21:30:55.000Z	1376285699649851393	子供の頃家は実験場でパパはいかれた博士だった笑弟のプラレールを分解、モーターを強いものに変えて、キッチンからダイニングまでビール🍺を運ばせる電車をつくったり🚃ヘリウム風船で気球をつくり、そこにTVのリモコンを乗せてダイニングからリビングのテーブルに着地するように計算したり🎈	{'place_id': '4ad3383e25ac98d9'}
2021-03-28T21:30:31.000Z	1376285598206488578	あっ…かなりの満員電車になってる…つらみ…	{'place_id': '392fd39267548e81'}
2021-03-28T21:27:09.000Z	1376284750239965189	埼玉勤務最終出勤日 (@ 越谷駅 - @toburailway_jp in 越谷市, 埼玉県) https://t.co/3H7V9s8jTA https://t.co/cPApcvU94K	{'place_id': '5c43b25fece122d2', 'coordinates': {'type': 'Point', 'coordinates': [139.78604794, 35.88826779]}}
2021-03-28T21:26:06.000Z	1376284487236034560	旅行中でも保険加入　スポットツアーとあいおいニッセイ: 日本経済新聞 https://t.co/o4FZ0FipRF	{'place_id': '61774861ea700565'}
2021-03-28T21:22:12.000Z	1376283505819181057	人の立ち入りとかで電車止まった(;´д｀)しばらく動かんとか言ってて…不穏な感じ。	{'place_id': 'b41f5dcb002a1886'}
2021-03-28T21:18:22.000Z	1376282542874132481	@gnntann 飲みに行きましょう！	{'place_id': 'dcc2630623880f96'}
2021-03-28T21:12:06.000Z	1376280962527453185	1週間のうち休みが1日しか無いってのは精神的にも体力的にも来るものがあるなぁ、それも元々休みが出勤に変わると尚更	{'place_id': '49524fd7b35fd754'}
2021-03-28T21:08:51.000Z	1376280145598717953	池袋〜北池袋の上り線で人が線路上に倒れてるとかで電車遅れとる防護発砲その後の情報です〜なんて流れてたけどマジか(^^;;	{'place_id': '0fd33386c57b038a'}
2021-03-28T21:08:27.000Z	1376280044633399318	一昨日は久しぶりに王子様とデートでお出かけしたし、昨日は久しぶりにufoのカップ焼きそばを食べて美味しかったなあ。	{'place_id': '86dd570dcbbf393e'}
2021-03-28T21:01:37.000Z	1376278324146659329	最近当てたでんこの　コタン誕生日プレゼントに特訓に付き合う懐かしいドラマサラリーマン金太郎シーズン1第5話みて触発されたのもあるコタンマスターにとって通勤費節約私にとっては、マスターの些細なお出かけプラン兼ねた特訓さあ、ラストスパートだよ https://t.co/o8wLzmU8qD	{'place_id': '07d9db40e7088001'}
2021-03-28T20:51:00.000Z	1376275653054451712	7時20分の電車で間に合うのかー、ということでもうちょい寝る。	{'place_id': 'd9ac10e7c031f3c2'}
2021-03-28T20:46:31.000Z	1376274526011584520	旅行する輩しかおりゃん (@ 新鎌ヶ谷駅 in 鎌ケ谷市, 千葉県) https://t.co/2BcfqtMcUF	{'place_id': '8dedbfcdb8337d67', 'coordinates': {'type': 'Point', 'coordinates': [139.99875784, 35.7795813]}}
2021-03-28T20:35:57.000Z	1376271864872378368	おはようございます(^_^)早朝出勤です！ https://t.co/cCiJro0AC7	{'place_id': '1085246530d55000'}
2021-03-28T20:33:41.000Z	1376271296544137218	昨晩は早々に爆睡💤寝汗がひどく3時に起床😅週末取り組めなかった😓仕事に出勤前に取り組めてよかった～😃月曜日！これから出社🚃🏢です。	{'place_id': '930a0e94b38ef6d3'}
2021-03-28T20:27:00.000Z	1376269614821298190	新木場駅行 始発電車 5:31 待機中 (@ 2番線ホーム in 江東区, 東京都) https://t.co/FQlIO08zo1	{'place_id': '4c1c4868f96634ed', 'coordinates': {'type': 'Point', 'coordinates': [139.80361313, 35.64077813]}}
2021-03-28T20:25:40.000Z	1376269278794539009	雨の月曜日浦安、西船ルートは雨に濡れながらバス待ち回避のための中野行(-_-;)始発電車🚃ﾃﾞｽよね　°･(ノД`)･°･阿鼻叫喚の茅場町移動 https://t.co/13TNoLuh3D	{'place_id': '07d9db384f880000'}
2021-03-28T20:25:33.000Z	1376269250860441601	胸焼けひどい。昨日のケーキかなぁもうこう言うの食べられんのかな。何回か戻したらマシになった。電車途中下車しなければ良いが	{'place_id': '33b6dbea26d0c6df'}
2021-03-28T20:21:24.000Z	1376268206264909825	共産主義者って………。共産党・池内沙織さん、電車入り口で降車客と衝突「女性差別だ！痛い。謝るべきだ」→降車優先との指摘で発言修正か？ | KSL-Live! https://t.co/SGIGwiQrhI	{'place_id': 'bfdffb491d839e84'}
2021-03-28T20:14:14.000Z	1376266400289812483	おはようございます。今日の出勤時ワイパーMAXにしても前が見えない位の☔が降ってました😓　皆様もくれぐれもご注意を🚙昨日は沢山の方に『生麦青空市』に御来場いただきありがとうございました🙇‍♂　今日も張り切って営業しております。今週も宜しくお願い致します🙏今朝はシンプルに　切昆布 https://t.co/hDuKuMsrHR	{'place_id': 'ed61afd47a8bfd91'}
2021-03-28T20:14:03.000Z	1376266354551005184	おはようございます。今日もお出かけしてきます。 https://t.co/dwERU8TgsT	{'place_id': '07d9ec812b884000'}
2021-03-28T20:11:59.000Z	1376265834897661953	おはようございます。ｸｿ両親の野郎ﾓｰ起きてやがる😭台所、狭いし、いじめるから、うーざーい💢ｺﾞﾛ2(専業)主婦夫婦なんだから私の出勤日の朝ぐらいは台所、優先させてよ💢ｸｿ両親が大邪魔邪魔邪魔邪魔	{'place_id': '8f844bd31a72243f'}
2021-03-28T19:42:33.000Z	1376258425844195328	電車でシコっていい？	{'place_id': 'ed61afd47a8bfd91'}
2021-03-28T19:42:00.000Z	1376258290238115842	今から電車で帰るんだけどめっちゃシコりたくなってきた	{'place_id': 'ed61afd47a8bfd91'}
2021-03-28T19:37:29.000Z	1376257153225252865	起業前と後の違い前☑️休日が待ち遠しい☑️退社後は仕事しない☑️飲み会が待ち遠しい☑️旅行は景色を楽しむ☑️給料日が待ちきれない後✅休日が怖い✅常に仕事状態✅飲み会はプレゼン✅旅行はリサーチ✅ご入金確認が日課全ての経営者の方へお手伝いできることはありませんか？	{'place_id': '594fa6c6bc5b5ba9'}
2021-03-28T19:33:08.000Z	1376256059472453632	@Sundurian おはようございます(*´∀`)出勤する際にどしゃ降りに幻滅いたしましたが😅忙しいのも良いですがやはり程よい程度が一番ですね😃	{'place_id': '76c498282a5a7997'}
2021-03-28T19:26:33.000Z	1376254400939794434	((((；ﾟДﾟ)))))))約半数の男女が家族や恋人ではない異性と「友達旅行」の経験あり!? https://t.co/qLHg4VXdaY @beauty_mensより	{'place_id': 'a35b6b4421e1a506'}
2021-03-28T19:26:14.000Z	1376254322439163904	おはようございます…皆さん行動し始める頃には…もぅ雨は上がってるのかな？んごい酷い時に☔️😱出勤今朝は久しぶりに納豆🎵今日は朝も午後ものんびりできます😊 https://t.co/YXK4ELZQQA	{'place_id': '76c498282a5a7997'}
2021-03-28T19:20:19.000Z	1376252831859023872	おはようございます🐱去る三月 👋この先、どうなるのでしょうね。不安を抱えたまま出勤準備中‼️	{'place_id': 'a35b6b4421e1a506'}
2021-03-28T19:17:10.000Z	1376252038825189376	いつかの旅行券10万円分プレゼントキャンペーン https://t.co/v0O0njRxww #ミズノエナジーでどこ行こう #歩くってやっぱり	{'place_id': 'a35b6b4421e1a506'}
2021-03-28T19:06:27.000Z	1376249344643395585	本日3/29日(月)朝まで営業中！！☆本日の出勤情報☆⭐️ふみ⭐️しの⭐️あや⭐️うみ⭐️体入営業時間19時〜5時大塚ガールズバーディアマンテhttps://t.co/oItRw5NQOdTEL:08076143150ご来店お待ちしております！🍓🍓🍓🍓🍓🍓🍓🍓🍓🍓	{'place_id': '7efb0fd5276fdda5'}
2021-03-28T18:49:26.000Z	1376245058949640192	そろそろお出かけダス🚘 https://t.co/GI7b81WoWt	{'place_id': '4fc060f8061bb535'}
2021-03-28T18:14:46.000Z	1376236335535513600	@Cielo_H_ おはようございます。お気をつけてお出かけください。	{'place_id': '920d3a170bebcb1a'}
2021-03-28T17:55:22.000Z	1376231454435278853	健康番組だと思いきや。でもお開きでビール🍺すっごい勢いでお飲みになられてたお二人でした🤣	{'place_id': '7efb0fd5276fdda5'}
2021-03-28T16:34:08.000Z	1376211010151800837	マックス外出てない？大丈夫？#f1jp	{'place_id': '1b0cfebe3424e14f'}
2021-03-28T16:05:10.000Z	1376203720560496641	明日出勤します🙇‍♀️エッチなお誘いお待ちしておりますね🙇‍♀皆様今日もお疲れ様でした🙇‍♀️ゆっくり休んでくださいね🙇‍♀️皆様お休みなさいたくさんご奉仕させてください🙇‍♀️皆様と仲良くなりたいなご予約お待ちしておりますね🙇‍♀️宜しくお願いします🙇‍♀️(^^)笑 https://t.co/9XnS6FAu3f	{'place_id': 'a35b6b4421e1a506'}
2021-03-28T15:50:03.000Z	1376199917874552834	配信終了して静かになったら雨音が～そういえば雨予報だった☔出勤時にあがってるといいのだけれど…	{'place_id': '9de423c47dbf207e'}
2021-03-28T15:41:38.000Z	1376197800296255489	今日1歩も外出てない笑新鮮な空気すら吸ってない笑ま、雨やったみたいやし悪くない	{'place_id': '594fa6c6bc5b5ba9'}
2021-03-28T15:35:52.000Z	1376196348194693126	MUSASHI-KOGANEI LAST上り電車　運転終了 https://t.co/XAsnR3jOWT	{'place_id': '5cf616c8f739cb2b'}
2021-03-28T15:34:52.000Z	1376196098188972032	JDスケーターから可愛いお薬手帳入れ戴き🎁満員通勤電車から降りた時こんな顔になってた気がする。笑ちびっ子⛸家族から高そうなパンを戴き🍞ほんのり甘くて美味しい😋 https://t.co/LAQ4C0d62a	{'place_id': '4fc060f8061bb535'}
2021-03-28T15:33:34.000Z	1376195770597081101	@Wasse_TEQBALL ワッセさんありがとうございますー！久々に飲みに行きたいです！	{'place_id': '1b0cfebe3424e14f'}
