2020-11-01T23:55:00.000Z	1323050942166650880	出勤前なんで_φ(･_･ 糖質ゼロg麺買い物( ･ิω･ิ) (@ ザ・ビッグ エクスプレス 栄町店 in Sapporo, 北海道) https://t.co/Y39uVPiLI7	{'coordinates': {'type': 'Point', 'coordinates': [141.36967073, 43.1130371]}, 'place_id': '13fbcf4150ce380c'}
2020-11-01T03:07:35.000Z	1322737018401550338	友達からのリピートオーダー：招き猫のぺたんこがまぐちポシェット完成しましたぺたんこなのに長財布も入る使いやすいデザイン、旅行のセカンドバッグにもオススメですいつもありがとうございます#ハンドメイド好きな人と繋がりたい#オーダーメイド#ポシェット#がまぐち https://t.co/Cx3zS1CghQ	{'place_id': '76de02149cf1f468'}
2020-11-01T02:45:15.000Z	1322731401284784130	ココア「路面電車なんて初めてだよ〜」メグ「楽しみだね〜」卯月「私は高知で・・・」ココメグ「なんですと！？」卯月「・・・メグちゃんもろパン///」 https://t.co/AeKqIbv5EW	{'place_id': '13fbcf4150ce380c'}
2020-11-01T01:11:42.000Z	1322707856567672832	@Shyokunin_k 懐かしい！自分が住んでたころ、営業していて、その後閉店、先日旅行で行った際には建て替え工事中でした	{'place_id': '13fbcf4150ce380c'}
2020-11-01T00:34:45.000Z	1322698559339159552	JR北海道の自動アナウンス、駅構内も電車内も、JR東日本のと同じ人の声のような気がする。	{'place_id': '2446080129c66346'}
2020-11-02T23:46:32.000Z	1323411200500097025	お出かけドライブ中～♪🤗 https://t.co/KNz4DWPLbw	{'place_id': '21ab9490715965ea'}
2020-11-02T23:45:17.000Z	1323410886149722113	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/pGA0Oxw3Yg	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2020-11-02T22:36:11.000Z	1323393495772454919	休日出勤だの今日は仕事だのって火曜日なのに休み多いんだなって思ってたら祝日だったのねどんな日でも土曜日以外は仕事なので祝日って感覚とかもうないんだよねぇあ、おはざます┐(´ー｀)┌	{'place_id': '2446080129c66346'}
2020-11-02T22:12:17.000Z	1323387481253818369	@StereoRunner モーニング☕️飲みに来ました♪霜柱ザクザク😅 https://t.co/9CD406vHuX	{'place_id': 'aedee7b3bd878532'}
2020-11-02T22:01:12.000Z	1323384691911581696	@joukyo_pengin 祝日出勤ご苦労様です	{'place_id': 'e0b7947e3d35d737'}
2020-11-02T21:11:02.000Z	1323372067333443587	ロブスターなら世界の国々に売れますよ。観光海外旅行で様々な国に行ってるのでロブスターが世界の国々に売れるのを私は知っています。オーストラリアは世界にロブスターを売れば良いんです。他にもロブスターをネットで販売をすると世界から個人が購買します。これがネット社会です。オーストラリアの	{'place_id': 'aedee7b3bd878532'}
2020-11-02T20:51:28.000Z	1323367143556083712	ハロウィン🎃後の祭り　②ポニー編　食糧は大切に！#むらかみ牧場 #どうぶつ広場#ポニー#癒し系#恵庭#北海道旅行 #酪農体験 場所: 北海道 むらかみ牧場 https://t.co/YBmhM4lXq7	{'place_id': 'afc70d6aeb55fa4a', 'coordinates': {'type': 'Point', 'coordinates': [141.6116703, 42.8781075]}}
2020-11-02T20:05:52.000Z	1323355665297940480	祝日でも全く仕事に関係ないので普通に出勤w https://t.co/VBo4iRYaEZ	{'place_id': 'e024abbacb11ebca'}
2020-11-02T16:19:55.000Z	1323298803265400832	@nao_spon お出かけはおはやめに	{'place_id': '13fbcf4150ce380c'}
2020-11-02T14:06:09.000Z	1323265143577276416	@OJO19850829 わしゃー今日は長かった…6:00出勤22:00退社	{'place_id': 'e024abbacb11ebca'}
2020-11-02T13:52:22.000Z	1323261673470226434	もうわかった明日は朝っぱらからアイス食って仕事行ってやる7時出勤だから朝6時にアイス買って馬鹿みたいに寒い中で作業する	{'place_id': '13fbcf4150ce380c'}
2020-11-02T13:51:12.000Z	1323261379093000192	コーヒー飲みに来たらビールの栓抜きをさせられてる← https://t.co/yJveWgm28C	{'place_id': '13fbcf4150ce380c'}
2020-11-02T13:25:59.000Z	1323255033375305729	@tai_zf1 わたしも！！なぜか！！明日！！定休日なのに！！祝日という理由で！！出勤！！会社のみんなは！！休みなのに！！わたしと！！店長だけ！！休日出勤に！！されましたァ！！！キレそーーーー！！！！！	{'place_id': '2446080129c66346'}
2020-11-02T13:04:37.000Z	1323249655354781696	@SayakaNeon 私の足の爪が少し前よりのびかた遅くなった気がする外出した日は歩いたおかげで睡眠が良い少し前の父が昼間寝てるの見て私もずっと寝てた期間１ヶ月近くあった退院後にあったやつ思い出して布団で寝れば良いと発言しても茶の間にいて頑固なんだ😃ねだめできるなんて？	{'place_id': '09c0c718cc6db8d2'}
2020-11-02T12:55:51.000Z	1323247451013148674	@yomogiya1 @ygbmbh 証拠を取られ無い様に警戒してるのが2011年に娘を連れて中華人民共和国に旅行で行った時に経験して判りました。つまり中国共産党党員は集団ストーカーに関与は無いんです。中華人民共和国でも何処がやってるか判りますよね。	{'place_id': 'aedee7b3bd878532'}
2020-11-02T12:52:22.000Z	1323246571585036289	飲みにいく前微妙に体調悪かったんだけど日本酒5杯飲んだら治った	{'place_id': 'fe961fca5190a4d7'}
2020-11-02T12:21:27.000Z	1323238793009225729	億万年ぶりに1人で飲みに出る	{'place_id': '0fc3aca944d4f000'}
2020-11-02T12:04:53.000Z	1323234624420540423	本来の目的の味噌バターラーメン🍜食べてきました〜美味。札幌ラーメン自体どこでも食べられますが、旅の達成感と共にラーメンを味わう。ってのも旅行の楽しみ方の一つじゃないかなと思います。道中、馬鹿やってんなとは思いましたが、後悔は全くありません。仕事も遊びも全力で楽しめやby真島吾郎 https://t.co/xpMk5ulGi0	{'place_id': '13fbcf4150ce380c'}
2020-11-02T10:44:08.000Z	1323214301549764609	観光地へ行き、意識高い「旅行記」を書くだけでは、学問、大学院として意味がない。ｺﾋ大の某観光学院はだんだんそれがバレ、志望者が減るだろう。	{'place_id': '446d3da0f592bb1f', 'coordinates': {'type': 'Point', 'coordinates': [141.34747949, 43.08806217]}}
2020-11-02T09:58:31.000Z	1323202822779727872	出勤日の定時後にweb会議あると出席がムズイ。	{'place_id': '2446080129c66346'}
2020-11-02T09:17:01.000Z	1323192380636291072	@miss20seikei_1 @sma_ryu うぶちゃん！こんばんは🌃はい！日本を離れて初めて分かる良さってありますね！☺️ありがとうございます！プラハは、うぶちゃんがミュシャ美術館に行ったことがあると伺いましたので！セブ島、惜しい！実は、資格試験の勉強の折、旅行パンフで見てました！うぶちゃんの願いが叶いますように🙏	{'place_id': '13fbcf4150ce380c'}
2020-11-02T09:01:29.000Z	1323188470550994945	飛行機の中でようやく試合の写真をiPhoneに移動させたのであとでupする！旅行中の写真はinstagramにちょこちょこupする。	{'place_id': 'aedee7b3bd878532'}
2020-11-02T07:58:36.000Z	1323172644137496577	コロナで騒ぐ道民どもよ！な、このご時世にこういう民度の低い阿保が札幌に多いんだから　しゃーないわ。😤外出禁止令を発令してくれ‼️真面な国民の為に。 https://t.co/SzaxznxZAU	{'place_id': 'fe961fca5190a4d7'}
2020-11-02T07:55:30.000Z	1323171863493713926	@goodjone_NEO 外出禁止令を発令してくれ❗️民度が低く過ぎる阿保共のせいで真面な国民が迷惑被るわ‼️	{'place_id': 'fe961fca5190a4d7'}
2020-11-02T06:35:25.000Z	1323151712526327808	今日食ったもの朝４時半出勤９時　スティックサラダチキンプレーン　水１２時　弁当（小さめ）スープ春雨　水１５時　水＃まこっちゃん記録	{'place_id': 'e0b7947e3d35d737'}
2020-11-02T05:51:36.000Z	1323140685873082368	@mclaren570sT クアラは見てないですが…海外旅行出来ない今ってコンセプトだから日本独自かと…💦ダブルツリーは世界中共通のサービスフロントデスクにクッキー🍪の保温庫有ります☝️	{'place_id': 'aedee7b3bd878532'}
2020-11-02T05:35:26.000Z	1323136614848032768	今日出勤して明日休んで、明後日出勤か在宅して明明後日休んで(仙台)。	{'place_id': '13fbcf4150ce380c'}
2020-11-02T04:56:11.000Z	1323126739384496128	会社行きとうない…と言うか外出とうない。	{'place_id': '424650fd9f1031ec'}
2020-11-02T04:38:40.000Z	1323122331821076480	@SayakaNeon 古くさい金ためてビル立派にして風俗旅行へ行って最終に奥さんにバレて子供までまきぞいにして人殺し詐欺能力ありません頭やられてます痛すぎるから最後ぐらいまともにしてから行くように☀️	{'place_id': '09c0c718cc6db8d2'}
2020-11-02T04:38:37.000Z	1323122315748466688	北海道旅行最終日。小樽観光からの新千歳空港です。あっという間の3日間でした💦今度はゴルフをしに来たいと思います✨さーて、空港でお土産買って名古屋に帰りますかー😊最後に醤油ラーメンでも食べるかな🤣🤣🤣 https://t.co/gRhIZFGTsA	{'place_id': 'aedee7b3bd878532'}
2020-11-02T04:33:59.000Z	1323121149526614016	北海道旅行の最後はやっぱりキタコレジンギスカン！ (@ ノルベサビール園 in 札幌市, 北海道) https://t.co/oFs5agW2wX https://t.co/Q8ylqvWk2H	{'place_id': '13fbcf4150ce380c', 'coordinates': {'type': 'Point', 'coordinates': [141.3508, 43.05611]}}
2020-11-02T04:11:07.000Z	1323115398368145408	@carnavi_hbc ラジオネームぬまっち50代男性🅰️あります😧💦昔御付き合いしていた彼女なんですが、一度彼女には内緒で違う女性と何人かで飲みに行った事があり、それがすぐバレました😁💦私が、それを隠そうとした不可解な言動や不可解な行動洋服に微かについた匂いを逃さなかったみたいです!!女は、怖い怖い😱	{'place_id': '13fbcf4150ce380c'}
2020-11-02T02:47:07.000Z	1323094255494000641	【BAR 六戒 11/2(月)～11/7(土)出勤メンバー】11/2(月)はに、オカダユキコ3日(火・祝)★お休み★4日(水)オカダユキコ5日(木)なこちん、はに6日(金)なこちん、IORI7日(土)美久、タケピョン	{'place_id': '2446080129c66346'}
2020-11-02T02:25:17.000Z	1323088764235735040	雨はあがった。帰ります。久しぶりに特急電車に乗って、飛行機に乗って、ホテルに泊まって、高速バスに乗った😆。ほんのちょっとだけ気を使えば何も恐れるものは無い。ちょっとだけ気を使わなくてもいい日が早く戻って来ますように。新しい生活様式、New Normalなんて糞喰らえ💩😠。 https://t.co/tM2uLo3Xqi	{'place_id': 'aedee7b3bd878532'}
2020-11-02T02:20:23.000Z	1323087528920969223	人生最後は無期限🌍地球旅行で決まり👍😎 https://t.co/N4mrLlrXVr	{'place_id': '13fbcf4150ce380c'}
2020-11-02T02:17:00.000Z	1323086677678567426	しっかり研いで🐾さぁ出勤🎣…Monday🌦 https://t.co/drQlMxx6rv	{'place_id': 'aedee7b3bd878532'}
2020-11-02T01:47:08.000Z	1323079162890915841	仕事の無い月曜メンズデー。映画を見に行こうと思うのだけど、全く予備知識なしで鬼滅の刃を観るか、観てみたかったテネット観るかで思案中。	{'place_id': '2446080129c66346'}
2020-11-02T01:23:55.000Z	1323073319655022592	彼女、なかなかこないなぁ〜まだ、はやいかぁ〜化粧に時間かかってるかな〜デート楽しみだな〜電車遅れてる？事故にあってないよね？日が暮れてきた。あれ、雨降ってきた。彼女！彼女氏〜っ！ https://t.co/srwQCX4wXn	{'place_id': '0fc3a3f08094f002'}
2020-11-02T01:05:00.000Z	1323068557698113536	出勤する時は大雨でしたがすっかりいいお天気!ショーケース越しに青空☀#企業公式が毎朝地元の天気を言い合う   #企業公式冬のフォロー祭り #札幌Twitter会#江別Twitter会#旭川Twitter会#北海道孤高のTwitter会#北海道腹ペコTwitter会#パティスリーラネージュ	{'place_id': '108953f791546000'}
2020-11-02T00:53:33.000Z	1323065679315050499	電車なの中で笑ってしまったわwww	{'place_id': '13fbcf4150ce380c'}
2020-11-03T23:52:45.000Z	1323775151117373446	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/j2wJrX994y	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2020-11-03T22:59:45.000Z	1323761814442704896	かなりの頻度で幼馴染と同じ電車に乗るんだけど,今日誕生日だよ！って言われて気がついた,あいつ携帯変えてやがる連絡先が全部使用不可やん	{'place_id': '76de02149cf1f468'}
2020-11-03T22:50:41.000Z	1323759534523838464	@ayukorotaro そんな装備で外出たら3秒しかもたない🤣🤣🤣	{'place_id': '424650fd9f1031ec'}
2020-11-03T18:12:51.000Z	1323689612372447233	家族旅行。うちのお嫁さんは優しい。わざと負けてくれてるらしい(///∇///)#ウイングベイ小樽#イカロスの城 https://t.co/X98rVkqHHF	{'place_id': 'bf88b4fa5b342b64'}
2020-11-03T13:44:43.000Z	1323622133830836225	@KINSKINSKINS おかえりなさい、祝日出勤ご苦労様です	{'place_id': 'e0b7947e3d35d737'}
2020-11-03T13:21:41.000Z	1323616337453740034	ルイス前田@NY_ruisu さんのgo to まとめ拝見させて頂きました！北海道民だけど、市町村独自の割引きを行ってるのは知らなかった！北海道来るなら小樽か旭川に宿泊するとお得ですよ！飲食店のクーポンがもらえます！ボード旅行にどうぞ！https://t.co/vcKLfZslHx	{'place_id': '13fbcf4150ce380c'}
2020-11-03T12:10:34.000Z	1323598440559902722	@mckg2020_No5 乃愛ちゃーーーーーん♪ヽ(´▽｀)/おばあさまが支笏湖に旅行されたんですね！😃それは嬉しいです！良いところでしょう！ぜひ、支笏湖の自然と温泉の素晴らしさを体感して欲しいと思います！😊⛰️🌋🌳🌳🌳🍁♨️	{'place_id': '13fbcf4150ce380c'}
2020-11-03T11:42:24.000Z	1323591355663179781	@Julie_majimeka すみません、、、いま画像の日付再確認してカレンダー見てみましたが、フツーに前職で出勤途中の日時でした、、、つまり自分で撮ってなくてネットで拾ったものか、自分で撮ったのなら全く違う日時でかなり昔に撮ったものか、になります、、、ごめんなさいです、、、🙏	{'place_id': '13fbcf4150ce380c'}
2020-11-03T11:08:46.000Z	1323582889783517184	きっとこれからVRが進化したら、こんなコンサートが家に居ながら現場に居るように感じるコンサートになるんだろうなぁ.......#アラフェス2020  #嵐の日	{'place_id': 'aedee7b3bd878532'}
2020-11-03T10:49:25.000Z	1323578021668769792	北海道のドライブは疲れる。ほぼ高速道路の一般国道なんて車間距離は詰めてくるわ、そんな車もごぼう抜きで必死で遅いトラックを追い越しかけるわ。雨で路面がよく見えないわで、電車はほんとうに楽	{'place_id': 'aedee7b3bd878532'}
2020-11-03T09:27:30.000Z	1323557403586031616	@42_Debson 仕事帰りにジムに行き、ジム帰りにジム仲間と飲みに行く･:*+.(( °ω° ))/.:+汗かいたあとのアルコールは最高ですよεε＝(((((ﾉ･ω･)ﾉ	{'place_id': 'a357c591f3dabb3e'}
2020-11-03T09:15:57.000Z	1323554498464215042	本日は海里が出勤しますよ。海里ファンはぜひ。就職が決まったみたいなのでお祝いしましょう。本日も19時からお待ちしてます。#札幌twitter会⠀#一人飲みstand兎にも角にも https://t.co/DTcm0D9J03	{'place_id': '10fafe3b2f94f000'}
2020-11-03T08:48:44.000Z	1323547649723625472	サッポロクラシックからの小樽ワイン😁しぼりたて生ワイン。これはやばい！ものすごく飲みやすい🤩あっという間になくなるな。豚肉炒めもオムレツもなかなか旨し🥰刺し身の切り落としも臭みがなく旨し！今日は意外と良き飲みになった！まだ終わらないけど🤣 https://t.co/71vRE9zxrS	{'place_id': 'aedee7b3bd878532'}
2020-11-03T08:39:20.000Z	1323545282433282048	@yuko4643 そっかぁ連休にして函館旅行の帰りとかありますね〜	{'place_id': '13fbcf4150ce380c'}
2020-11-03T08:00:06.000Z	1323535408618065921	@pinkhage2 美味しそう❤️くそ〰️😅入院中外出できない〰️😱	{'place_id': '13fbcf4150ce380c'}
2020-11-03T07:53:32.000Z	1323533758360776704	タイヤ交換まだなんで明朝、積雪ならバスで出勤だな	{'place_id': 'bf88b4fa5b342b64'}
2020-11-03T07:46:24.000Z	1323531962540150785	@ergaisuzu612 ラッシュ時(首都圏)の電車でその臭いする人が近くに居る時があって…気持ち悪くなり、直ぐに離れてタオルとかで鼻を覆ったわ😵	{'place_id': 'c3821cfe8f16bdb6'}
2020-11-03T06:55:24.000Z	1323519129563795457	買い出し完了！サッポロクラシック4本に小樽ワイン！豚肉にベーコン、卵に野菜。珍しいホッケのフライ。明日の食パン。飲みに行くより高くついたよ(笑)でも家にいる気分でとてもいい感じ😁洗濯しておふろに入ってデータを整理しながら一杯だね！#家飲み #サッポロクラシック #ビール https://t.co/OGi12WDHsw	{'place_id': '07d9d241a3088000'}
2020-11-03T06:17:13.000Z	1323509516776869888	小樽行きの電車に乗ってるんだけど、どうも視界の左隅あたりに、見えてはいけない人が立っている気がしてならない。	{'place_id': '13fbcf4150ce380c'}
2020-11-03T04:30:50.000Z	1323482748024090624	@o8pyho 小筆さん私の母は、37歳で膠原病でした。家系がリュウマチ系です。痛いとも口には出さず私達を育ててくれました。私は子供がいません 😊母と旅行の時は、おぶって階段登りました！そんな娘として 親が楽しむ姿を見て嬉しいものです。子供は、親が思うほど気にしてません！	{'place_id': '76de02149cf1f468'}
2020-11-03T04:29:05.000Z	1323482307043405824	休日無賃出勤はこれくらいないと😭 (@ いなせ家 新琴似店 in 札幌市北区, 北海道) https://t.co/dMrt2chFmD	{'place_id': '13fbcf4150ce380c', 'coordinates': {'type': 'Point', 'coordinates': [141.329536, 43.114005]}}
2020-11-03T04:04:23.000Z	1323476088262062080	@takasantaka123 旅行センター完全撤退ですわJRの場合はコロナ以前の問題ありでしたし	{'place_id': 'e826cd2494f53e40'}
2020-11-03T02:03:49.000Z	1323445748059398145	今日は定休日だったはずの日私会社ナウ他の人休み店開けてるけどピットは閉めてる電話も定休日設定になってるから鳴らない何しに休日出勤なん………	{'place_id': 'e2688603fdb7a587'}
2020-11-03T01:59:46.000Z	1323444730189946880	今日はゆっくりめ、そろそろお出かけ😆	{'place_id': '13fbcf4150ce380c'}
2020-11-03T00:58:27.000Z	1323429297785241600	いい青空ですが、午後は雨の予報です。暖かくしてお出かけください。#イマソラ#小樽#青空 https://t.co/UBoAZHwiaC	{'place_id': '07d9e4e6c0888001'}
2020-11-04T23:55:27.000Z	1324138219097583617	乗ってきたやつで出勤。 https://t.co/MATwwfjUbx	{'place_id': '0fc2eb0089141000'}
2020-11-04T23:54:20.000Z	1324137939568349184	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/a8OmpLRTLa	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2020-11-04T23:22:58.000Z	1324130046815055872	そう言われてみると、電車（地下鉄）で新聞読んでいるひと見かけなくなったな。	{'place_id': '13fbcf4150ce380c'}
2020-11-04T23:21:02.000Z	1324129558749011968	今日で北海道旅行も終わり。午後の🛫で帰ります。楽しかったー。帰りたくないよー😭😭😭	{'place_id': '13fbcf4150ce380c'}
2020-11-04T14:39:22.000Z	1323998276195098626	銭湯を改装した旅館。温泉の源泉がでるから自分でお湯で割って調節するんだって！ベッド5つの部屋と6つの部屋があるんだけど、僕はどっちも借りてスタンドバイミーメンバー皆でわちゃわちゃしたいなって妄想しちゃった。家族旅行にも良いなぁ。また来る！#山鼻温泉#北海道#札幌#旅行 https://t.co/nPedOSxZe9	{'place_id': '105cfd1f47d4c000'}
2020-11-04T14:23:29.000Z	1323994280193519616	@mckg2020_No5 乃愛ちゃーーーーん(^^)はい！雄大ですよ！🌋私も、実は、温泉♨️旅行を計画しています！😙✈️👜	{'place_id': '13fbcf4150ce380c'}
2020-11-04T14:14:43.000Z	1323992073771474944	@tad815 旅行する度に感染予防策に敏感になるから、いい刺激です😄	{'place_id': '13fbcf4150ce380c'}
2020-11-04T14:06:33.000Z	1323990019472699394	【ガチレス】何でもありの 楽しい駅→何しても良い訳ないじゃん！ 楽しい仲間→おめでとうめったに電車は来ないけど→電化しなくて良くね？さあおいで→何しに？ 皆で一緒に→暇やん 楽しく遊ぼう→何すんねん！誰もおらん駅で…なかなかすごい駅…笑🚉	{'place_id': '13fbcf4150ce380c'}
2020-11-04T13:55:43.000Z	1323987291858034690	@hrk0204_ 今日の朝外出てまじでびっくりするくらい圧倒的な冬の空気を全身で感じた…	{'place_id': 'bf88b4fa5b342b64'}
2020-11-04T13:42:49.000Z	1323984046343417857	@mckg2020_No4 美紅ちゃん！こんばんは😃🌃どういたしまして！🥰アテレコ、大好きなんです！おおきに！☺️全く想像できないと不安になりますね。😓実は、私も、将来に不安を抱えています。とりあえず、不安から逃げたい気持ちもあって、今、温泉旅行を計画しています。😃♨️美紅ちゃんもお疲れ様でした！☺️	{'place_id': '13fbcf4150ce380c'}
2020-11-04T13:39:12.000Z	1323983134312988672	今日スーパーで店閉めのやり方教わったんですが、ちんぷんかんぷんです(°ω。)💦飲食店の方と混同してしまって💦💦やり方覚えたら簡単なんすけどねぇ〜で、明日は店開けのレジ金準備を終電で帰って2個目の汽車で出勤はもう慣れてますから、いいんですね。体は持ちませんが	{'place_id': 'bf88b4fa5b342b64'}
2020-11-04T13:38:30.000Z	1323982957833412608	電車は 滅多に 来ないけッどッ♪どうして電化したんですか？ってマジで突っ込みたくなる…笑	{'place_id': '13fbcf4150ce380c'}
2020-11-04T13:13:50.000Z	1323976750326448128	今日は早出出勤で残業。病院にも行って、眼鏡屋さんにも行って。なんかなんかね時間に追われたって感じの日。プライベートに時間が取れないかと言ったら、スキマ時間はあったと思うし…。#いらない情報	{'place_id': 'e826cd2494f53e40'}
2020-11-04T13:12:28.000Z	1323976406611603456	@livedoornews ですです！今は外出控えて年末年始無事に過ごしましょ！	{'place_id': 'fe961fca5190a4d7'}
2020-11-04T13:06:10.000Z	1323974821986754561	@hijikatajibu バレた…ますます出勤遅いのバレた…笑	{'place_id': '2446080129c66346'}
2020-11-04T12:54:57.000Z	1323972000965038080	@DDOTFPB 最近鉄分不足なので…通勤･買い物以外で電車乗れてないです。	{'place_id': 'e2688603fdb7a587'}
2020-11-04T12:36:47.000Z	1323967425415557120	勝負の前の総仕上げ練習終了。兄貴分との相談の結果、後は打たずに当日を迎えることにしました。初めて東京観光でもしてみるかな。仕事では無い上京は久しぶりで、時間もゆったり。ただ無闇に外出するのはね、ちょっと怖いよね。このご時世。おすすめの観光スポットがあれば教えてください。	{'place_id': '13fbcf4150ce380c'}
2020-11-04T11:46:54.000Z	1323954872941641728	今朝、出勤前は雪が舞ってたから、初コート着たんだけど、帰りは会社のローカーに忘れてたきた(^^;)	{'place_id': '424650fd9f1031ec'}
2020-11-04T10:24:19.000Z	1323934092832825344	@r_g_symbiont 明日の朝（振った人が出勤する）までってことなんすかねぇ…今から朝までに時間が無限にあるとでも思ってるんでしょうかｗ	{'place_id': 'a357c591f3dabb3e'}
2020-11-04T10:03:30.000Z	1323928852800794624	@mmm46493040 空港から苫小牧行き、そして日高行きですね💦💦💦電車ギリギリセーフで鵡川駅発動いていたんですね👏👏もうお帰りかしら…🤔楽しめましたか😊😊	{'place_id': 'aedee7b3bd878532'}
2020-11-04T09:42:04.000Z	1323923458443542529	朝はビクビクしながら出勤したけどそんなでもなくて一安心	{'place_id': '76de02149cf1f468'}
2020-11-04T08:40:41.000Z	1323908011593658369	眼科の帰りに瞳孔が開いたまま飲みに来たー今日は隣の新店海ごころ離のグランドオープン日おめでとうございます！今日は予約でびっしり海ごころも混んでるーイイネーー今度Youtubeの撮影させてねー#海ごころ#ぼす呑み 場所: 海鮮居酒屋　海ごころ https://t.co/6IQmswS5K4	{'place_id': '2446080129c66346', 'coordinates': {'type': 'Point', 'coordinates': [141.37554368, 43.09283989]}}
