2020-02-16T23:55:21.000Z	1229192574465953792	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/x0zSSmmIDA	{'place_id': 'a357c591f3dabb3e', 'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}}
2020-02-17T17:17:16.000Z	1229454779572785152	北海道 ❄️️グルメ旅🦀#札幌#北海道#旅行#旅#friend#グルメ#食#食べる #sapporo #ジンギスカン 場所: Sapporo https://t.co/QohXoVr6SK	{'place_id': '13fbcf4150ce380c', 'coordinates': {'type': 'Point', 'coordinates': [141.35562826, 43.05025467]}}
2020-02-17T15:17:26.000Z	1229424622979780608	コロナのせいで、明日から基本は在宅勤務。飲みにも行けない。。#北海道 #札幌	{'place_id': '4d2b3083f504bceb'}
2020-02-17T13:39:06.000Z	1229399875202080768	帰路電車内、隣のスリムスーツ若リーマンがクセなのかたまに股間を揉んでいてこちらは気を揉んでいる。このままチャンカパーナしたい。	{'place_id': 'e2688603fdb7a587'}
2020-02-17T12:29:47.000Z	1229382433923117056	今日は予定出勤なので連絡頂けたら出勤しますん来月からフル出勤なので基本ロッティにいるんでよろしくお願いします★	{'place_id': '13fbcf4150ce380c'}
2020-02-17T11:29:48.000Z	1229367338220183552	血だらけになったと聞いてましたが、これは多すぎかと。札幌のオリンピックコースも轍の懸念はあります。加えて、市電（路面電車）のレールもあります。 https://t.co/ZcczMLXcgb	{'place_id': 'fe961fca5190a4d7'}
2020-02-17T11:10:54.000Z	1229362581380272129	ギックリ腰、ほぼ回復！٩(๑ơωơ)۶明後日の休み明け出勤日は久しぶりにバッドステータス無しで迎えられそうだな。あ。右足首の火傷はまだぐちゃぐちゃしですな。	{'place_id': 'afc70d6aeb55fa4a'}
2020-02-17T10:50:19.000Z	1229357402069311488	握手会延期か。仕方ないことだけど、道民の俺からしたら延期はほぼいけないので辛い。最高の旅行スケジュール作れたのに水を差すコロナ。今年は不運の連鎖が多すぎる。2020年はそういう年なんだな。	{'place_id': 'e024abbacb11ebca'}
2020-02-17T10:22:39.000Z	1229350437922295808	油そばとハートランドなんぞ。ここはビールがたくさんあって、飲みにもいいお店なんだよ😊https://t.co/jznjfq9vJt	{'place_id': '07d9db4bff084001'}
2020-02-17T09:53:16.000Z	1229343046141001729	@yonaha_gso 品川から羽田まで25分羽田から千歳まで1時間ちょいちょい千歳から札幌まで電車で30分くらいでしょうか？3時間もあれば来れますね！いつでもお待ちしております(*^^*)	{'place_id': '13fbcf4150ce380c'}
2020-02-17T09:31:37.000Z	1229337594527305729	@naturalia_s 有紀たん💞さみちい😭😭😭    10日以上会って無いm(。≧Д≦。)mいつ？ナチュに出勤？？？???	{'place_id': '1041b40df854d000'}
2020-02-17T08:50:58.000Z	1229327367883149312	しごおわ、明日は5時にいつもと違うところに出勤のため4時出発… (@ ぽっさん/ぽぽっちの職場 in 札幌市手稲区, 北海道) https://t.co/kOIzyLt3BL	{'place_id': '003be63a3b382e11', 'coordinates': {'type': 'Point', 'coordinates': [141.227907, 43.126241]}}
2020-02-17T07:48:45.000Z	1229311708516061184	万単位の人間を疲労困憊に追い込む東京マラソンはヤバすぎだったけど、良かった。200人だったら公共の感染拡大への影響はなさそう。それでも感染拡大を根拠に反対するのは外出禁止令を出せというのに近い。でも出たくない選手多そう。選手から中止の声が上がらないかな？ https://t.co/W40Dp1tg00	{'place_id': 'e0b7947e3d35d737'}
2020-02-17T06:25:07.000Z	1229290661876137985	休日出勤！がんばったー！ https://t.co/zxPeGWw5WQ	{'place_id': '13fbcf4150ce380c'}
2020-02-17T06:23:25.000Z	1229290234904334336	外見た瞬間バカクソ雪降り散らかしとって外出を断念した	{'place_id': '13fbcf4150ce380c'}
2020-02-17T04:24:07.000Z	1229260211388440577	甘ったるいジュース飲みに行こうかな https://t.co/5gXlIRqNvi	{'place_id': '76de02149cf1f468'}
2020-02-17T02:27:49.000Z	1229230941656084482	せっかく、連休取れたのに、旅行行けないの？	{'place_id': 'afc70d6aeb55fa4a'}
2020-02-17T01:23:11.000Z	1229214679555198976	今日は月に一度の右腕検診日。職場には午後から出勤します。	{'place_id': 'bf88b4fa5b342b64'}
2020-02-17T00:51:37.000Z	1229206733593006080	コロナ対策が人混み避けて。とか不要の外出は避けて。ばっかりだなぁ	{'place_id': '13fbcf4150ce380c'}
2020-02-18T23:36:11.000Z	1229912526768357376	JRの中マスク着用率半分もいないけど、マスクが手に入らないから？それともそこまで危機感ない？私はコロナウイルスが怖いから常にマスクとアルコールは持参して外出してるけど。同じ石狩管内で1人感染者でてるし、このまま落ち着いて終息してくれるのを待つしかない💦	{'place_id': 'c3821cfe8f16bdb6'}
2020-02-18T18:42:55.000Z	1229838723145093120	連休明けの出勤前。久々にしっかり睡眠とれて、すがすがしい休み明け…と、いきたいところだが、早番の相手があのバ◯アだ😔ちょっと盛り付けが手のかかる献立だからなぁ。遅いって指摘すれば逆ギレするし…😒悪いな。チンタラ作業するのを黙っているほど、俺は心が広くないんだ…😑	{'place_id': '2446080129c66346'}
2020-02-18T17:58:51.000Z	1229827635112333313	@soya_cape このような列車は、東海道本線みたいに客荷分離出来るほど旅客人員がいない路線に多数見られましたが、荷物・郵便輸送が廃止されると当然の如く電車・気動車化されました。	{'place_id': '76de02149cf1f468'}
2020-02-18T14:52:39.000Z	1229780774791991296	やばいしょ！嵐のコンサートにGLAYのイベントも中止。。このなウィルスおそるべし！今年は嵐のライブ行きたかった←	{'place_id': 'fe961fca5190a4d7'}
2020-02-18T13:44:53.000Z	1229763722320568325	銀座線の旧い電車同じ色をしていても、窓や車体が違う個性的な編成ですよね。ハウスの派手な看板、うまさイキイキビーボ… https://t.co/V0hq0ADY9T	{'place_id': 'e024abbacb11ebca'}
2020-02-18T13:42:15.000Z	1229763055791177730	不要不急の外出控えろと言われても‥‥結構大事だったのになぁと。ともかく早く収束を願うばかり。予定は組み直し‥とりあえずアイスでも食べとくかw https://t.co/xV4wkxcwH8	{'place_id': '13fbcf4150ce380c'}
2020-02-18T11:17:30.000Z	1229726629661855744	しばらくの間会社と買い物人混みの中以外の外出は控えようと思う手術後で体調悪くなる可能性あるかも旅行も当分様子みる https://t.co/13LwRL7QSp	{'place_id': 'bf88b4fa5b342b64'}
2020-02-18T11:10:53.000Z	1229724967073271813	結局、いつ飲みに行くんや？	{'place_id': '4d2b3083f504bceb'}
2020-02-18T10:50:03.000Z	1229719722876231681	@saF7czPX08Ihwil こんばんは！私もロリータの時マスクしたくないんですけど、今は本当に危ないと思うので電車、人混みはつけてます。マスク不足で可愛いマスク探したくても恵庭は薬局もないです。ロリータの時あまりつけないから何も考えてませんでした💦お互い気を付けましょう！	{'place_id': 'afc70d6aeb55fa4a'}
2020-02-18T10:06:52.000Z	1229708855493324803	わりと混んでる電車で立ちながらおにぎり屋の味噌汁または豚汁を食べてる人が居るがこぼしてみんなにかからない事を祈ってる	{'place_id': '0fbeaf7e9114c000'}
2020-02-18T08:32:01.000Z	1229684986644549634	ウイルス対策に気休め程度ですが、外出時必ず着けます。また、北海道はスギ花粉が有りませんが、公園の白樺の木を見ると、雄花が沢山付いているのが見られました。着々と白樺花粉の準備も整いつつあるようです🤧🤧🤧#白樺花粉準備中 #お天気ニュース調査委員会	{'place_id': '76de02149cf1f468'}
2020-02-18T07:37:04.000Z	1229671155058896896	@NanakoNobuko オイラなんか、専務を殴って会社を辞めました‼️いかも、カミさんが友人とハワイ旅行している時に‼️😀	{'place_id': '2446080129c66346'}
2020-02-18T07:08:43.000Z	1229664022611382273	旅行中のセトリがこんな感じだったので金曜日のジャニ会が楽しみだったりする https://t.co/PRfH2Q9E9m	{'place_id': '13fbcf4150ce380c'}
2020-02-18T03:14:14.000Z	1229605010654150656	@yukimi0704 私は　札幌です北海道に来られましたら主人とコンサートに是非行きます😆💓😍💓💐花崎ゆき美さんファンの方にもお詫びの為にも是非応援させて下さいませ🙇😍💓　　それとお返事頂けた事が最高に嬉しい🎵😍🎵です😆🍀幸せ😆🍀です😍🙇 https://t.co/HTqEiwOFYV	{'place_id': '13fbcf4150ce380c'}
2020-02-18T00:47:00.000Z	1229567961347710981	@H_Ryouta_1008 だから電車混んでたんだね…	{'place_id': '13fbcf4150ce380c'}
2020-02-19T23:59:32.000Z	1230280789990027264	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/nNCukpyIXB	{'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}, 'place_id': 'a357c591f3dabb3e'}
2020-02-19T22:49:53.000Z	1230263263918608384	おはようございます。追加出勤行ってきます！！💦今日の役に立たない記念日【アイラブミー記念日】2月20日（木）先負◆今日の札幌の天気 ☀️時々⛄️気温：1℃～-3℃降水確率06〜12：30%12～18 ：40%18～24：50% https://t.co/NuwWCA4LRO	{'place_id': 'e024abbacb11ebca'}
2020-02-19T18:33:11.000Z	1230198659574140928	六戒、本日の営業終了致しました。平日にも関わらず、沢山のご来店ありがとうございます。20日木曜の出勤はIORIとオカダユキコです。ご来店お待ちしております。	{'place_id': '2446080129c66346'}
2020-02-19T16:53:24.000Z	1230173549811257344	のんびり旅行したい何も考えないで綺麗な海眺めながらガリガリ君食べたい	{'place_id': 'aedee7b3bd878532'}
2020-02-19T14:50:28.000Z	1230142613296074752	本日もよろしくお願いしますm予定出勤なので連絡ください🙏	{'place_id': '13fbcf4150ce380c'}
2020-02-19T14:50:00.000Z	1230142493561249793	こんな低俗な民族がミシュランで星つける。「コロナウイルス、出て行け」。パリ近郊の日本食レストランに差別的な落書き。現地に住む人「外出取りやめている」（ハフポスト日本版） https://t.co/aYJzl4lTRr	{'place_id': '13fbcf4150ce380c'}
2020-02-19T14:12:10.000Z	1230132972390453248	札幌の中心部にあるカプセルみたいな建物。ほんとは路面電車の停留所だけど、近未来に連れていってくれるタイムマシンみたい✨ https://t.co/GEdiDAY542	{'place_id': '0fc2d89737d47000'}
2020-02-19T13:55:56.000Z	1230128890024099840	ダーツ投げる友達いない…そもそも友達そんなにいない…そもそもダーツ投げる場所がない…東京めっちゃ便利やった…札幌まで行けば投げ場あるけど…家から電車で50分…電車賃片道840円…いや、行けばええやん！！！ダーツ好きなら！	{'place_id': 'aedee7b3bd878532'}
2020-02-19T13:01:29.000Z	1230115186876416002	@naturalia_sjk おぉ～💞ひさびさの出勤！！安定の大人かまぃさ😍	{'place_id': '0fc2eab7a6146000'}
2020-02-19T12:16:32.000Z	1230103876293910534	私はハワイバケレンで #ゆったり三世代旅行 をやってみたい！ #OnTripJAL と #HomeAway 企画！旅行券15万円分とハワイ3泊分のセットが当たる！ #ハワイバケレンでやってみたいこと を教えてね⇒https://t.co/xXrWK42uKn	{'place_id': '2446080129c66346'}
2020-02-19T11:16:18.000Z	1230088716527390720	ササラ電車キター(ﾟ∀ﾟ)ーッ‼️2020.02.19中島公園通にて https://t.co/x1AVE8gIxg	{'place_id': '13fbcf4150ce380c'}
2020-02-19T09:03:54.000Z	1230055394690633731	店主の隠し酒更新してます^^皆さん飲みにいらしてください！！#北海道 #札幌 #北18条 #日本酒 #蕎麦 #hokkaido #sapporo #sake #soba 場所: 蝦夷前そばと豚丼  北堂 https://t.co/Unck3qLBSd	{'coordinates': {'type': 'Point', 'coordinates': [141.34564906, 43.08126252]}, 'place_id': '13fbcf4150ce380c'}
2020-02-19T08:26:56.000Z	1230046094928859136	"@naturalia_s してないヨ～(""⌒∇⌒"")出勤日聞くの はじゅかしい😅😅😅段落が画面最下段なら少しは・・・ネ🤣"	{'place_id': '0fc2eab7a6146000'}
2020-02-19T07:58:20.000Z	1230038897154875392	あす2月20日(木) 特集 #イマコレ 対象言語70以上‼️外国の方との交流や海外旅行でも使える#ポケトーク を使い #木下遥 ちゃんが街頭インタビューしてみました⚠️この映像に出ているのは#室岡里美 アナです#HTB #イチモニ https://t.co/sA092UBn2E	{'place_id': '0fc33f06ac55e001'}
2020-02-19T07:34:13.000Z	1230032826893889537	【旅行】市内を10か所周遊 ノース スノーランドぐるぐる千歳冬号 千歳レラ (12/27〜3/5) https://t.co/IKmuUGXmcS https://t.co/WhTjVmPDfz	{'coordinates': {'type': 'Point', 'coordinates': [141.6751272, 42.8111901]}, 'place_id': 'aedee7b3bd878532'}
2020-02-19T05:12:09.000Z	1229997072952119296	コロナウィルス患者が札幌にも😓外出時普通にしてたけど、マスク必須💪手洗いはいつも以上にしようと思う   #コロナウィルス  #札幌  #札幌市立病院	{'place_id': '76de02149cf1f468'}
2020-02-19T04:01:26.000Z	1229979279305240576	因みに、昨日はマスクに旅行に持ち歩く医療用ティーツリーを塗布し、整形外科病院だったけど手を消毒、完全防備！北海道でも石狩地方の50代の感染の患者さんいるらしいしどこの居住者かわかりませんでしたからね〜💦危機管理大事ですよね🤗 https://t.co/1qKHa01b2M	{'place_id': '4d2b3083f504bceb'}
2020-02-19T03:27:06.000Z	1229970637348671489	イベント中止にするより体調悪いのに外出するのを辞める方が先だと思うのだが	{'place_id': '13fbcf4150ce380c'}
2020-02-19T03:19:52.000Z	1229968819063406592	ビートの弁当箱が本州に旅行しにいったより早く、より賢くなって帰ってこいよあっ、でもコロナは持ち帰って来ないでね	{'place_id': 'bf88b4fa5b342b64'}
2020-02-19T02:11:25.000Z	1229951590070509568	@naturalia_s じぃも 昨夜の話 通り‼️朝💪💪出勤日？聞き忘れた😅段落たくさん入れたら➰➰㊙️	{'place_id': '424650fd9f1031ec'}
2020-02-19T01:29:27.000Z	1229941029983289345	@XSugino 本当に困りますね。先週末、東京でしたので各イベントとも「マスク必携」でしたが、電車乗るたびにApple payの認証が面倒でした。	{'place_id': 'e826cd2494f53e40'}
2020-02-19T00:58:08.000Z	1229933147237896192	電車で郷！ https://t.co/1eUSD24CQH	{'place_id': 'aedee7b3bd878532'}
2020-02-19T00:12:50.000Z	1229921747480088577	19th of February, Wed. 2020 🌞精神科受診の水曜日です。朝イチで自家用車のスマートキーのバッテリーが切れている事に気付きました。(;´д｀)現在、キーを直差しで運転してます💧病院終わったらディーラー行ってバッテリー交換をお願いする事とします。コロナ感染怖いので外出避けたいのに https://t.co/DispgfYQ6t	{'place_id': '07d9cc004b884004'}
2020-02-20T23:57:57.000Z	1230642779111464960	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/Hy0mQDdRSI	{'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}, 'place_id': 'a357c591f3dabb3e'}
2020-02-20T23:18:16.000Z	1230632793740206080	@himeuzura5619 おはようございます(●´∀｀●)しばらくは外出控えます。	{'place_id': '13fbcf4150ce380c'}
2020-02-20T23:06:08.000Z	1230629739414487040	おはようございます(●´∀｀●)今日は晴れて日の光が眩しい。赤い電車なら映えるでしょうね😃 https://t.co/j7EB4Djf7f	{'place_id': '13fbcf4150ce380c'}
2020-02-20T23:01:05.000Z	1230628467059781634	@usapyonkosensei 石山通りよりも西線の電車通りがヤバヤバですよ(ﾟДﾟ;)	{'place_id': 'a357c591f3dabb3e'}
2020-02-20T22:41:47.000Z	1230623612475805696	家でて3秒で渋滞😡この時間の出勤嫌い	{'place_id': '76de02149cf1f468'}
2020-02-20T21:17:45.000Z	1230602462865821696	満員電車ガーとか言ってる東京でも、雪まつり後の札幌でも感染者が今時点でそこまで多くないってのは、きちんと対策さえ出来ていれば日本の衛生状態ならそれほど危険なウィルスではないんじゃないかと思ったりする	{'place_id': '76de02149cf1f468'}
2020-02-20T21:07:26.000Z	1230599868659331072	今回のシフト表日曜日全部出勤になってるんだけど、ついでに祝日も。日祝時給がプラス100円だから稼ぐかー	{'place_id': '424650fd9f1031ec'}
2020-02-20T20:32:49.000Z	1230591155777097729	@iichikobeer 非常停止ボタンを押すほど周りが怖かったら自転車とか車で通勤するか防護服きて電車に乗ればいいのに。厳密に言うと、今日本はレベルDの段階だけら、マスクとゴーグルつけとけば感染は防げる空気感染が始まったから密度が高くなると感染の危険が増えたのは事実。停止ボタンを押しても逆にリスク増える	{'place_id': '2446080129c66346'}
2020-02-20T14:32:22.000Z	1230500446755672065	馬鹿馬鹿し起きてパソコンいじるかな旅行の情報見て楽しむか	{'place_id': '13fbcf4150ce380c'}
2020-02-20T14:08:25.000Z	1230494417829580805	旅したい。長期の旅行したい。	{'place_id': '13fbcf4150ce380c'}
2020-02-20T14:07:04.000Z	1230494078904614914	旅行✈️する気満々です	{'place_id': '13fbcf4150ce380c'}
2020-02-20T13:45:15.000Z	1230488587449143296	通勤は続いてるのに何故かお出かけ自粛ムード、明後日からの連休はどうなることやら？？ツマランけど宅飲みブーム来るか？！にしんとば？ウマいw https://t.co/sRXxb3frfB	{'place_id': '13fbcf4150ce380c'}
2020-02-20T13:03:46.000Z	1230478150447980544	人生初めて電車の切符を無くした。恐らく改札内のトイレに行きたくて出てきた切符を取ってないか、トイレで手を洗う時にハンカチ出して一緒に落ちたか、そのどちらかだと思う。特急電車だし何せ人生初めてなので何食わぬ顔で座ってるけど内心ものすごくドキドキしてる。	{'place_id': '13fbcf4150ce380c'}
2020-02-20T12:24:19.000Z	1230468219091054592	大忘れ物の件が解決！！わーんよかった〜〜😂お出かけすると、持って出るの忘れるか何か置いてくるとかも〜〜ほんっと直したい😂😂頭の中半分お花畑でどりーむで上の空なこと多いからなんとかせねば！	{'place_id': '2446080129c66346'}
2020-02-20T12:14:20.000Z	1230465708233900040	旅行の〆はいさみのとこで無事帰ってこれました😆 https://t.co/hoJGIlDHIC	{'place_id': '0b383f541e951001'}
2020-02-20T11:43:15.000Z	1230457884636405765	あの網走旅行から、もう２年経ったのね。住んでた４年間は本当に地獄だったけど、今はもう面白い思い出しか思い出せないなぁ。旅行でなら、また行きたいね。 https://t.co/GlVgP7HZ6B	{'place_id': 'afc70d6aeb55fa4a'}
2020-02-20T11:39:06.000Z	1230456840913207296	@ROBIN_ROLL たまたま外出で豊平探偵団に行ったけど、準備中で食べれなかった…😭😭😭美味しそうですね👍👍👍	{'place_id': '13fbcf4150ce380c'}
2020-02-20T11:29:54.000Z	1230454525539958785	@yoshi_ham ３月にこーしえん行った時は電車の中で「なんでみんな半袖じゃないんだ‼️」って思ってた	{'place_id': '424650fd9f1031ec'}
2020-02-20T10:07:11.000Z	1230433708307386368	20日木曜六戒オープンしました。今夜の出勤はIORIとオカダユキコです。20:00まではハッピーアワーで女性はチャージ無料。初めての貴女も遊びに来てね。 https://t.co/He0YJaNwxr	{'place_id': '13fbcf4150ce380c'}
2020-02-20T09:50:47.000Z	1230429581221322752	19Lにおりるのか電車間に合うかな……	{'place_id': 'aedee7b3bd878532'}
2020-02-20T09:11:51.000Z	1230419785692766209	奥さん外出、俺はココイチに🍛グランドマザーカレー。ライス200㌘。辛さ１辛。トッピングにチーズ🧀と豚しゃぶ🐷＆パストラミビーフサラダ🐮🥗グランドマザーカレー頼むとオリジナルスプーンが当たる抽選ができるのだが、過去10回以上当たったためしなし😢#ココイチ #グランドマザーカレー https://t.co/txQur59wcO	{'place_id': 'c3821cfe8f16bdb6'}
2020-02-20T08:42:12.000Z	1230412321882689536	出勤前に暇を持て余してるけど飯行ける人居ないですかね	{'place_id': '13fbcf4150ce380c'}
2020-02-20T07:20:50.000Z	1230391844950835201	@tenguyama_3939 STV開発今日からテレワーク札幌映像プロダクション昨日から時差出勤	{'place_id': '13fbcf4150ce380c'}
2020-02-20T05:38:25.000Z	1230366072177602560	社員旅行スタートです (@ 新千歳空港 Jetstar Service Desk in 千歳市, 北海道) https://t.co/vfV5kYgh80	{'coordinates': {'type': 'Point', 'coordinates': [141.66482311, 42.81660718]}, 'place_id': 'aedee7b3bd878532'}
2020-02-20T04:53:43.000Z	1230354821628088320	そんなに気になるなら電車乗らなきゃいいのにって思う俺は変かな https://t.co/mMYmro6LZi	{'place_id': '13fbcf4150ce380c'}
2020-02-20T04:07:18.000Z	1230343141330341888	早く午後の検温こないかな？お出かけしたいFamily Mart	{'place_id': '424650fd9f1031ec'}
2020-02-20T00:31:07.000Z	1230288736111357953	@taachandesuyo @Jungle1611 @pirutaka 猿と旅行行く意味🤔	{'place_id': 'aedee7b3bd878532'}
2020-02-21T23:57:43.000Z	1231005107313086464	出勤 (@ もなみクリニック in Sapporo, 北海道) https://t.co/gomaYfvP7o	{'coordinates': {'type': 'Point', 'coordinates': [141.33182354, 42.99263075]}, 'place_id': 'a357c591f3dabb3e'}
